_std_act,_std_adv,KL,_min_adv,ExplainedVarOld,_std_discrew,ExplainedVarNew,PolicyEntropy,_max_obs,_min_discrew,_Episode,ValFuncLoss,Beta,_mean_adv,_min_act,_MeanReward,_std_obs,_max_adv,PolicyLoss,_mean_act,_max_act,_mean_discrew,_min_obs,_max_discrew,_lr_multiplier,_mean_obs,Steps
0.46492645,0.9999959724853209,0.0041692024,-4.846985660640373,-14.940918468720028,0.05667914651496796,-2.5369613485908125,0.99486655,1.3104339293036804,-0.8725657443682521,1320,0.23271693583988332,0.2962962962962963,2.2704068244231665e-17,-2.3912616,-375.55,0.06012247981732155,12.39464140228771,-0.00091272674,0.013142801,2.3669379,-0.5513327110093148,-0.4757329265678118,-0.0050000000000000044,1.0,0.1684987796736139,7511
0.45630172,0.9999790054822651,0.0020406554,-12.916845509027805,0.7756104611117021,0.059224659117308835,0.9482155363408591,0.9861603,1.2999430685688091,-0.9142351039828254,1340,0.0031702890395003706,0.2962962962962963,-2.4378380837253775e-17,-2.3689554,-408.05,0.06941081103158693,12.378236358665621,-0.0019035933,0.011391123,2.3711717,-0.5759832363040174,-0.4757613415514474,-0.0050000000000000044,1.0,0.145834322153879,8161
0.4333281,0.9999637661999002,0.0030846791,-13.827932100781187,0.9303679475125748,0.060581068750654124,0.9532681409570517,0.9806478,1.2901535021550636,-0.9150906088205967,1360,0.0028506608012083857,0.2962962962962963,-1.0832714395310546e-17,-2.5434015,-426.35,0.07883873734610398,8.86872848792607,-0.0021229333,1.9715011e-05,2.4668782,-0.5892024513291294,-0.4757147812534539,-0.0050000000000000044,1.0,0.1315481762536574,8527
0.43171886,0.9999479992012034,0.014119411,-4.770782567353232,0.96376346188634,0.05874361509013142,0.9684719413993568,0.9799628,1.2805217209911086,-0.9056653958826756,1380,0.0018703946253816413,0.4444444444444444,7.075357089968635e-18,-2.3711386,-401.7,0.07214470757175306,4.604255457231433,-0.0029763523,0.012938169,2.1362507,-0.5713004839383145,-0.47557481062965246,-0.0050000000000000044,1.0,0.14355408255287982,8034
0.41363996,0.9999962638645717,0.00018199565,-18.4573165677452,0.008358894760935875,1.3361727969563133,0.05249215259189033,0.9782138,1.2708844481682244,-10.000000000000009,1400,1.2669164762057525,0.2962962962962963,0.0,-2.3060799,-445.75,0.05719289182901514,0.7995883697172965,-1.8714563e-06,0.033126973,2.453166,-0.7596474658906709,-0.475503122470285,-0.0050000000000000044,1.0,0.1783725629031402,6916
0.4310692,0.9999821597979092,0.0035218117,-3.812138018767218,0.44873886821758924,0.05430037512362747,0.5236674279478867,0.978562,1.2605960419916291,-0.8693315369808807,1420,0.04317947315034835,0.2962962962962963,-2.0289626949174762e-17,-2.9240923,-350.2,0.05931664172629222,6.791233596914181,-0.00095645373,0.029591043,2.6225429,-0.5304406537195734,-0.4755255496652066,-0.0050000000000000044,1.0,0.17338947424234258,7004
0.4342102,0.9999781684773861,0.00025851396,-14.61723594379531,0.5528138936219746,0.05613055061579787,0.9660423163023213,0.97798645,1.250621980336112,-0.8823869592169707,1440,0.0019391526510417556,0.19753086419753085,5.786964048541606e-18,-2.2866912,-368.35,0.06311420969791012,7.882084315352037,-0.00019235832,0.02318544,2.5777886,-0.5456983594022059,-0.47553111519176755,-0.0050000000000000044,1.0,0.15964136371655135,7367
0.43546015,0.9999455919217685,0.01242494,-18.50833401839901,0.9679596142742397,0.05593893266229974,0.9735330623178751,0.97759396,1.24125780796171,-0.874467716562838,1460,0.001482047833821819,0.2962962962962963,4.844829781536207e-18,-2.781533,-366.65,0.0646692301386806,4.114346145102666,-0.0029121162,0.033388626,2.583918,-0.5442549777592327,-0.4755136515979408,-0.0050000000000000044,1.0,0.15737295686623431,7333
0.43262812,0.9999984826453823,0.00086783356,-7.22421517135133,-0.003153628263323993,6.670520581307613,0.3749524913528641,0.97890055,1.2319833703378185,-10.000000000000009,1480,4.29708467752663,0.19753086419753085,3.689334341120105e-17,-2.3999283,-907.85,0.04630910970948106,0.4136105438353942,0.000109138244,0.04111141,2.8263528,-1.9264081096763264,-0.47548591017474634,-0.0050000000000000044,1.0,0.18970069625114153,6163
0.43763372,0.9999982503217603,0.013042286,-3.0746439710086584,-0.20688452033378701,3.767793001842835,0.2860762819537723,0.97916484,1.2225165669137406,-10.000000000000009,1500,2.8011059096998667,0.2962962962962963,2.686361949943668e-17,-2.8150728,-617.25,0.04792162665528866,6.806447301798808,-0.007116022,0.03443311,2.1669803,-1.1913562550764933,-0.47553728725859146,-0.0050000000000000044,1.0,0.1855669179055669,6348
0.44361082,0.9999887868842389,0.01320152,-5.591714721340215,-0.2721153679456456,0.0542097664317521,0.7584304581188472,0.9791817,1.2132821432605605,-0.8548269212826727,1520,0.013101303708051893,0.4444444444444444,1.2158153185685445e-17,-2.341025,-350.65,0.053740310568177255,9.175330476830196,0.00094824773,0.028393935,2.4676435,-0.5306013208659451,-0.47558885481515906,-0.0050000000000000044,1.0,0.16672700017512063,7013
0.42992514,0.9999791523343964,0.0019572056,-14.061535955713373,0.7989544638304318,0.05819373484689977,0.9493618281358881,0.97676444,1.2046575370780797,-0.8829750244208859,1540,0.003148163117985972,0.4444444444444444,-3.2264806366503037e-17,-2.3340302,-396.4,0.06250921487844556,10.864709429256763,-0.0003376793,0.017020864,2.2435985,-0.5671040001681942,-0.4756144791590885,-0.0050000000000000044,1.0,0.13740513973488677,7928
0.4314876,0.9999581209482146,0.0028782892,-10.980269192499327,0.9465695454985307,0.05768003340023821,0.9582553517724044,0.97117305,1.1969987800770905,-0.8852980286254785,1560,0.0024117410722086898,0.4444444444444444,-5.496011879026171e-18,-2.2952847,-387.85,0.06691632038518777,9.049221572463349,-0.0028624455,0.023654738,2.3494952,-0.5608828394215426,-0.4755805337276352,-0.0050000000000000044,1.0,0.13830475089463892,7757
0.42352143,0.9999510372130586,0.006975357,-4.233398471010222,0.9598699721437427,0.057253971987664035,0.9662635155429774,0.967704,1.1891107477085288,-0.8875749200365597,1580,0.0019339600189748943,0.6666666666666666,2.9753163496889825e-17,-2.205365,-382.1,0.06973326017091651,7.026712984716059,-0.004053854,0.033293318,2.3854764,-0.5565073373023038,-0.47551924596134376,-0.0050000000000000044,1.0,0.13830881046563,7642
0.41354638,0.9999956835044396,0.00024297612,-18.536787647904934,0.19567725651281676,1.2743667382423907,0.8330220107085509,0.96453553,1.1811216939502793,-10.000000000000009,1600,0.21387550751056997,0.4444444444444444,4.910171511155314e-17,-2.264158,-447.25,0.061814264102054754,1.0529512655164235,-0.0002643745,0.05265945,2.2477512,-0.7369839402422951,-0.47544122705756714,-0.0050000000000000044,1.0,0.15581453946640847,6946
0.41222775,0.9999778058052301,0.0024167015,-5.086796456823862,0.7648812218796694,0.05436456430808916,0.5827369401762424,0.9605998,1.1729489497595973,-0.8591280353140924,1620,0.023541022791942017,0.4444444444444444,6.074745532289258e-18,-2.4383984,-350.9,0.05974416733306522,17.50461277022227,-0.001488974,0.045751076,2.4470522,-0.5310283331712686,-0.47542045910990394,-0.0050000000000000044,1.0,0.15684367390681808,7018
0.42429996,0.9999889907792082,0.0025451635,-7.5537619652720025,-0.9578827525734523,0.055382540425460244,0.9752261217227957,0.96189046,1.164979316952773,-0.864665283491444,1640,0.0013723195236250592,0.4444444444444444,-7.875231208202829e-18,-2.2613335,-360.9,0.06852822115457408,13.361288424611171,-0.001826882,0.056902416,2.2039936,-0.5395047410871062,-0.4754092239283171,-0.0050000000000000044,1.0,0.14561737444220096,7218
0.42778075,0.9999493151428022,0.0022925513,-12.854765492723704,0.9661048926043737,0.05842674003891317,0.976675036372608,0.96723664,1.1570580281970426,-0.8998169931477641,1660,0.0014514814343974532,0.4444444444444444,8.040845746059225e-18,-2.1179452,-397.65,0.08185843191820971,4.106164310440123,-0.001790824,0.065105505,2.3946388,-0.5682684195483617,-0.47534857419978194,-0.0050000000000000044,1.0,0.11882527094724356,7953
0.44367012,0.9999343889708556,0.012363251,-10.044357752816543,0.9785110090812091,0.05682933204209318,0.9805165705409223,0.9682797,1.1494626573026794,-0.8693315369808807,1680,0.0011202162244892844,0.6666666666666666,1.879494076868404e-18,-2.2927396,-378.05,0.07700231099146632,9.542372565211473,-0.0028582981,0.06878032,2.7464075,-0.5532004322186341,-0.4751667152272515,-0.0050000000000000044,1.0,0.12961866258173496,7561
0.43227968,0.999997815952564,0.00026673044,-10.62751025080257,0.024530272648443985,3.6986267217190014,0.7631099501148324,0.96530557,1.1418750463898544,-10.000000000000009,1700,0.879459980286056,0.4444444444444444,-3.431537510462301e-17,-2.1621199,-631.15,0.05872255143496817,0.845758924340205,-0.000112077105,0.09415573,2.5353203,-1.2217709821182987,-0.47503531891601203,-0.0050000000000000044,1.0,0.16089289734172604,6626
0.42928487,0.9999978102684947,0.0030152563,-9.95076456137656,0.2051389315335881,3.7124497676693924,0.4728577361570582,0.9594544,1.1341683001972591,-10.000000000000009,1720,1.9570132369309028,0.4444444444444444,8.725006732280585e-18,-2.3398407,-625.6,0.06102646726296981,4.659105192548752,-0.0022842279,0.09560573,2.4308958,-1.2036241747940588,-0.47502051366404036,-0.0050000000000000044,1.0,0.15993621236753952,6515
0.43395665,0.9999837809322862,0.004777092,-4.119727104138107,0.15297062797894567,0.05439284446798085,0.7184340463989103,0.95884985,1.126526152648629,-0.8518868003046917,1740,0.030728858174873815,0.4444444444444444,2.42058561508054e-17,-2.242183,-352.25,0.07141636879065379,10.142531774385379,-0.0031073873,0.10985872,2.44671,-0.5320028136969772,-0.47499476679387803,-0.0050000000000000044,1.0,0.1419556554880276,7045
0.44762385,0.9999763015315525,0.0004944896,-4.085786954037853,0.7945153910764502,0.05748566479833388,0.9608618651830665,0.96128756,1.1190931178930825,-0.8812019486548024,1760,0.002368753140966075,0.2962962962962963,-1.2898856717636674e-17,-2.207079,-385.6,0.08467039437808466,7.42547437539012,-6.5333894e-05,0.120770305,2.7056544,-0.5591359435684792,-0.47490380544381355,-0.0050000000000000044,1.0,0.1168866198658364,7712
