_MeanReward,_std_obs,_min_obs,_std_adv,_max_act,_lr_multiplier,_mean_discrew,_mean_obs,_Episode,PolicyLoss,Beta,_min_act,KL,ExplainedVarOld,_min_discrew,ExplainedVarNew,_max_obs,_max_discrew,_std_discrew,ValFuncLoss,Steps,_min_adv,_std_act,_mean_act,PolicyEntropy,_max_adv,_mean_adv
-69.05,0.0681542135167612,-0.9699375835547964,0.9999748714624372,2.2245545,1.0,-0.17903216786629061,0.0004333277070213394,2560,-0.0015238537,0.6666666666666666,-2.4082656,0.0055188336,0.32148500038515426,-0.6261402703483729,0.3569240847742119,0.5873496688462144,-0.0050000000000000044,0.021267011627021486,0.013721793189107776,1183,-5.315923004022895,0.48131964,-0.057804756,0.8712773,0.7563789083269944,0.0
-59.55,0.06724474612676629,-0.9859469936151471,0.9998566210152732,2.054307,1.0,-0.13763182533597032,-0.00011232931860780709,2580,-0.0011916461,0.6666666666666666,-2.452259,0.0015252733,0.9588624378471735,-0.26344034709177905,0.9630387184596234,0.5882469626468096,-0.0050000000000000044,0.005518083552019581,0.00022948339531591916,1191,-3.5325842921118555,0.42004701,-0.034147393,0.8734981,3.9958201779609657,2.3863735877753154e-17
-59.6,0.06548116890711422,-0.9334663952687768,0.999853394884594,2.617291,1.0,-0.13773114355128685,0.00023837274750663557,2600,-0.0023518149,0.6666666666666666,-2.8810494,0.005345817,0.9603853437482225,-0.26344034709177905,0.9900593620670858,0.586377599104934,-0.0050000000000000044,0.00552520243979608,5.598816248706867e-05,1192,-2.134172997140781,0.43915543,-0.04888267,0.87319267,3.563682991879583,1.1921857982552016e-17
-59.8,0.06794503211247535,-1.2971494302099589,0.9999290142310346,2.4952962,1.0,-0.1381884820274016,-0.003713359271121128,2620,-0.036035668,1.0,-3.1005654,0.013149586,0.8451700494566928,-0.2780614240214839,0.9846530470161737,0.5882603826908442,-0.0050000000000000044,0.005568842775216518,8.546780291410466e-05,1196,-2.6501142907430366,0.48580295,-0.07171925,0.8760235,11.06722697586695,1.1881985547827762e-17
-59.25,0.06944066567462208,-0.9335960553604904,0.999636642258987,2.3423934,1.0,-0.13701357664206112,0.0034800817884557793,2640,-0.0032997117,1.5,-2.2261944,0.006265606,0.9938505986554071,-0.26344034709177905,0.9956162877900431,0.5869966250193612,-0.0050000000000000044,0.0054701270350239585,2.4492377752144678e-05,1185,-4.087670433134372,0.5134792,-0.054009747,0.8825411,3.2050150110089177,-8.99421184506456e-18
-59.35,0.0638885920015738,-0.995004424963528,0.9994652420639916,2.0432692,1.0,-0.13722037489888,0.0006946076078896311,2660,-0.0010231915,1.0,-2.1080203,0.0009793369,0.9963929081440079,-0.26344034709177905,0.9970405615993736,0.5849953002102459,-0.0050000000000000044,0.005486225679528657,1.639514048374867e-05,1187,-3.8396648400380884,0.431685,-0.039950483,0.887101,3.8487044345685235,4.7888305695710204e-17
-60.05,0.06552859680315067,-1.3415350968094204,0.9997158080992666,2.2936857,1.0,-0.13869459696372652,-0.008832644234479888,2680,-0.002753661,0.6666666666666666,-2.55673,0.0013313288,0.9892937641116956,-0.2744335919813909,0.9922863030710829,0.5875333228029017,-0.0050000000000000044,0.0056068220333748775,4.353054220383877e-05,1201,-4.1262725897279795,0.4931415,-0.08545661,0.885055,13.046388855826882,-5.916259248626979e-18
-84.25,0.06854524911186538,-1.0334062415365166,0.9999833888733172,2.1722922,1.0,-0.24649569613037667,-0.004491152905811866,2700,-0.0016645058,0.4444444444444444,-3.2139604,0.00080456346,0.1560551899789393,-0.629869521151648,0.2782762000258183,0.5880076178930551,-0.0050000000000000044,0.039675897557394285,0.03171892577670895,1190,-3.51180421920641,0.6008981,-0.12767033,0.8831914,0.6255556568795302,-5.970947359328573e-17
-64.45,0.0666010924627724,-0.9671005802547797,0.9999674033956975,2.0152009,1.0,-0.15882204906308553,0.0005228217653043994,2720,-0.0028100754,0.4444444444444444,-2.4284081,0.0041195354,0.4484280696838685,-0.6261402703483729,0.42548156003023785,0.5874499594143096,-0.0050000000000000044,0.013959319364089923,0.009038560018550534,1190,-7.47246219576636,0.5291419,-0.07438267,0.88186085,1.6881732388063757,0.0
-59.55,0.06280110911827835,-1.0046297047803605,0.9999297164755162,2.1765094,1.0,-0.13762871760734857,0.003500306368990853,2740,-0.0035851463,0.4444444444444444,-1.9850247,0.004102069,0.8125069258337017,-0.26344034709177905,0.9865888430083772,0.5871697651522563,-0.0050000000000000044,0.005517313087524596,0.0001775852759623818,1191,-3.8522620066219524,0.4565926,-0.050293647,0.88184965,3.461277934224261,-8.948900954157433e-17
-64.5,0.06709428700599326,-1.0332000946811644,0.9999654547086791,2.050097,1.0,-0.15953927518315983,0.002131186369862938,2760,-0.0012571787,0.4444444444444444,-3.067887,0.0021871966,0.46032586303400647,-0.629869521151648,0.4677586853530359,0.5868362836764205,-0.0050000000000000044,0.01431212381867192,0.0077541772399748795,1191,-7.51906400966315,0.50013316,-0.07166724,0.8829787,0.971225070847223,0.0
-59.6,0.06887716000524788,-0.9993286080280963,0.9997690955601569,2.1786003,1.0,-0.13774050572656374,0.0020133344691749596,2780,-0.0050975364,0.4444444444444444,-2.3315048,0.005001459,0.986408208682264,-0.26344034709177905,0.9868260110044429,0.5876553525883833,-0.0050000000000000044,0.005527452044416162,0.00012495414288676498,1192,-2.6078315660637137,0.5133413,-0.069326244,0.88165385,4.84750066030483,2.980464495638004e-17
-59.25,0.06509155841530738,-0.9616816260540306,0.9997288772740692,1.9683735,1.0,-0.1370104531781046,0.009083069079317387,2800,-0.00281646,0.4444444444444444,-2.6832442,0.0028190636,0.98606153209965,-0.26344034709177905,0.9953478533691076,0.5877167651736088,-0.0050000000000000044,0.00546934880723875,2.5548025461155828e-05,1185,-2.1896974880091067,0.4540911,-0.047446895,0.8790063,2.903618799445576,7.495176537553799e-18
-59.75,0.06603173149625668,-0.8865108384552809,0.9995715874712362,2.0816507,1.0,-0.1380622182965246,0.002277407747424178,2820,-0.0026183533,0.4444444444444444,-2.2918167,0.002455656,0.9943511286461216,-0.26712314535632015,0.9957723297940522,0.5877239464530621,-0.0050000000000000044,0.005554729991444778,2.375585005582928e-05,1195,-2.876901656070359,0.47591853,-0.055043217,0.88040066,4.664745862316002,4.1621750211888715e-17
-69.75,0.06846562431125787,-1.0411950953709526,0.9999749505194152,2.253913,1.0,-0.1815267205444468,-0.0005034589811180408,2840,-0.0017107158,0.4444444444444444,-3.2392855,0.0026399908,0.3469827215379666,-0.629869521151648,0.3558651781491038,0.5870473311037061,-0.0050000000000000044,0.021902822830063996,0.014416924588101346,1197,-5.332651679910277,0.5389625,-0.087319866,0.88042563,0.5501786116548695,0.0
-69.15,0.06909892242389176,-1.0189282309644543,0.9999751014399884,2.7079782,1.0,-0.18042246054773461,0.0027485993441757504,2860,-0.0029830781,0.6666666666666666,-3.0932171,0.0064685927,0.35654073921356444,-0.6317201735458897,0.36909909503980975,0.5845420178126562,-0.0050000000000000044,0.02190150431939527,0.013839052435083805,1185,-5.509050828405114,0.5323882,-0.07526825,0.87764144,1.0380955756745867,0.0
-59.75,0.07486356447611554,-1.0212678320998858,0.9999126216071971,2.4888773,1.0,-0.13805292624015386,0.0025868076343486847,2880,-0.0016233786,0.6666666666666666,-2.2486413,0.0036858236,0.9034425788097389,-0.26712314535632015,0.9634147351068467,0.5877229728624779,-0.0050000000000000044,0.00555243460134582,0.00045887783788257024,1195,-2.4152666834261254,0.538454,-0.054660577,0.87462884,4.470338441039856,1.4121665250462242e-16
-59.45,0.07448494589903454,-1.2327002347205127,0.9999537227760773,2.1951547,1.0,-0.13746370902946137,0.0034815691163646552,2900,-0.019821007,1.0,-2.6276927,0.0123603875,0.6407341780160165,-0.2744335919813909,0.9830274370649716,0.5863007751931969,-0.0050000000000000044,0.005511609483961282,9.357493412114256e-05,1189,-2.509079321713606,0.5465551,-0.07187651,0.8756854,10.597654620742619,3.58558150930244e-17
-59.3,0.0731175936510475,-0.9487660244865481,0.9997307816881723,2.060017,1.0,-0.13711707079482904,0.006805944852336819,2920,-0.00034069573,0.6666666666666666,-2.6236367,0.0003070534,0.9894632252072452,-0.26344034709177905,0.9971582959282286,0.5867196146830657,-0.0050000000000000044,0.005478184149289037,1.560338974724048e-05,1186,-4.153911080504629,0.49767202,-0.04799024,0.8835293,3.4112157637778537,0.0
-64.55,0.06918708049446533,-0.9980416208475156,0.9999667558405843,2.47477,1.0,-0.15960773168660367,0.0020874955655379936,2940,-0.0016200203,0.6666666666666666,-2.6636024,0.0035162885,0.39611982449707783,-0.629869521151648,0.4634335111083284,0.5863188499369282,-0.0050000000000000044,0.014305466548730914,0.007759896332436559,1192,-7.115748370851392,0.5060558,-0.0662127,0.886689,0.4427463759478935,0.0
-59.0,0.0720592666129833,-0.9738379630122497,0.9998451632202829,2.0867019,1.0,-0.13649043254581272,0.010525836326884001,2960,-0.002644937,0.6666666666666666,-2.4136333,0.0032749176,0.9688389282860923,-0.25973904230329553,0.9662218701287171,0.5875857261158463,-0.0050000000000000044,0.005428410791826299,0.00026614239532106167,1180,-3.022362760224978,0.5084092,-0.059098687,0.88848925,5.908402090583101,-1.5053871520341106e-17
-59.0,0.07493766271199896,-0.9338175931334075,0.9998316378108798,2.3456056,1.0,-0.13650305823244543,0.013085385352806652,2980,-0.0067276154,1.0,-2.2035246,0.014083449,0.9719085953101976,-0.25973904230329553,0.9942187198603195,0.5875692701616874,-0.0050000000000000044,0.005431452231930172,3.176233815772713e-05,1180,-2.838871919534068,0.48861793,-0.043789707,0.88861257,3.0212291914108667,-1.8064645824409325e-17
-58.6,0.08378079472606297,-0.9879202819965004,0.999634797841786,1.9627504,1.0,-0.135674552895136,0.01414809814763275,3000,-0.004438256,1.0,-2.3536258,0.0037096462,0.9932418752653227,-0.25973904230329553,0.9956798996608719,0.5858799482004772,-0.0050000000000000044,0.005367256266032658,2.33074884970961e-05,1172,-2.710085763255464,0.5445195,-0.050867092,0.8917647,6.984297776880764,6.062651329011094e-18
-58.6,0.07906642245909969,-0.9755906187381034,0.9995183861661082,1.9620814,1.0,-0.135674552895136,0.014704351723085932,3020,-0.0026046569,1.0,-2.4471042,0.0016564989,0.9959047684119887,-0.25973904230329553,0.9968974289798411,0.5850997992429416,-0.0050000000000000044,0.005367256266032658,1.7171234896404074e-05,1172,-3.1433527631509226,0.5311372,-0.04874837,0.8949055,3.812319668480058,-1.2125302658022188e-17
-64.0,0.0763950955815666,-1.0350586325863198,0.9999653150644344,2.5263402,1.0,-0.15743412399610826,0.006872381331831127,3040,-0.0020767604,1.0,-2.8383975,0.0018015449,0.4606354209285499,-0.6223734454669053,0.467312346612741,0.586563925043659,-0.0050000000000000044,0.013635019070164218,0.007383241006779015,1181,-7.604474647404443,0.5477871,-0.0863095,0.8956608,0.576778078626508,-8.423029890466895e-17
-63.7,0.07814814557899617,-1.0645104610361291,0.9999659066640273,2.1448154,1.0,-0.15754644218451538,0.010671566378321186,3060,-0.00073828525,0.6666666666666666,-2.119915,0.00079305924,0.45301698356661957,-0.6261402703483729,0.4570317351954696,0.587514220704276,-0.0050000000000000044,0.014008353035985511,0.007631954444998444,1175,-7.602641683639512,0.53174824,-0.066306576,0.89807856,0.8871268006113499,2.418868887693958e-17
-68.95,0.0777712394330795,-1.062656545852927,0.9999756947336467,2.605297,1.0,-0.17984510721272529,0.006969577391656941,3080,-0.00012226413,0.4444444444444444,-3.1820192,0.0002643672,0.3166865665676125,-0.6280095689966311,0.3278306726568152,0.5872188438201307,-0.0050000000000000044,0.021785593590203906,0.014672188738434563,1181,-5.3757053643429025,0.5520855,-0.07440381,0.8978719,0.8494962741778186,-1.2032899843524135e-17
-58.55,0.07813760066482121,-0.9971096453102963,0.9997777085737444,2.06921,1.0,-0.13556542873312216,0.014381495740035506,3100,-0.0020835656,0.4444444444444444,-2.3990133,0.003456815,0.9840722543420714,-0.25973904230329553,0.9819596371764979,0.5873517565231553,-0.0050000000000000044,0.005357907108047495,0.000454643941553845,1171,-1.8732672804755064,0.5241667,-0.044697177,0.9006501,3.946343218658346,-2.0630617434537494e-16
-68.5,0.08296321539080788,-1.037885969601391,0.9999755376072097,2.6376514,1.0,-0.17829532683537117,0.013057069482082226,3120,-0.0052255346,0.6666666666666666,-2.8551912,0.007360181,0.3329926880129809,-0.6242615782395708,0.34426275242955273,0.5871889498561264,-0.0050000000000000044,0.02140697029253064,0.01419853323013458,1172,-5.464975840899459,0.6335563,-0.062359717,0.90235686,0.9887164888444705,-9.70024212641775e-17
-63.4,0.08508272445114116,-1.0633348910537188,0.9999663050801458,2.3972137,1.0,-0.15704105399898968,0.014228668284672638,3140,-0.00071342575,0.4444444444444444,-3.250352,0.0011712514,0.45879476515428796,-0.6261402703483729,0.45980162012296744,0.5869194919928035,-0.0050000000000000044,0.014030185403794224,0.007927523342124902,1169,-7.5853499783932214,0.62904114,-0.057203084,0.9058301,0.9466496115487807,-3.646925932044997e-17
-58.85,0.0833290882374036,-1.016116064752853,0.9998548816504549,2.831216,1.0,-0.13618894782274915,0.012332229817524491,3160,-0.002966606,0.6666666666666666,-2.5354142,0.0075436276,0.9748003373561288,-0.25973904230329553,0.9835815511388551,0.5862293806202679,-0.0050000000000000044,0.005406487834538261,0.00017328984120676096,1177,-2.6261457365015035,0.5757513,-0.029275775,0.90737647,5.04140012529735,2.1732827941685308e-16
-68.8,0.0779916669007919,-1.0074854474209833,0.9999749291801943,2.318276,1.0,-0.178714903221357,0.005522074025990557,3180,-0.00020661604,0.4444444444444444,-3.2234251,0.00072253606,0.35872286694837174,-0.6261402703483729,0.36250930528726977,0.5872164652143533,-0.0050000000000000044,0.021333472969482823,0.013793426820516038,1178,-5.514703702633899,0.64605975,-0.09343268,0.9064009,0.8315167380934714,4.825417560340239e-17
-63.95,0.07866229356718756,-1.0700812998019789,0.9999663757711882,2.6452503,1.0,-0.15766579977917955,0.005460940315759385,3200,-0.0009362996,0.2962962962962963,-3.1898096,0.0010828087,0.4585041971979459,-0.6242615782395708,0.4645207939318098,0.5873617292674383,-0.0050000000000000044,0.013815365205868617,0.007480558836352241,1180,-7.439545463426518,0.6324404,-0.08328878,0.9027349,1.5008403163053523,1.2043097216272884e-17
-59.3,0.07973975765582691,-1.0252830100373551,0.9998524608575735,2.360995,1.0,-0.1371139342819201,0.003944441845076825,3220,-0.007379847,0.4444444444444444,-2.7005525,0.013211005,0.9658547979698696,-0.26344034709177905,0.9752106954574495,0.5838117149507263,-0.0050000000000000044,0.005477426596186093,0.00015061798814524954,1186,-2.71911025946521,0.5928437,-0.06788177,0.89917094,5.883915837706254,7.189302554065094e-17
-63.8,0.07561628086037586,-1.0787769687287814,0.9999665322764908,1.9551392,1.0,-0.15804879905361688,0.010489528548391242,3240,-0.0024062006,0.6666666666666666,-3.167767,0.007980554,0.44948489168082495,-0.6280095689966311,0.4694387378001065,0.5870058629925088,-0.0050000000000000044,0.014184370786484768,0.007891631371697707,1177,-7.737894513194719,0.5682717,-0.06155061,0.8980237,0.78152345713493,1.2073793300936282e-17
-59.2,0.06912254855287157,-0.8609028238094113,0.9997592450223441,1.955873,1.0,-0.1369130966852679,0.006285673284895967,3260,-0.0036205936,0.6666666666666666,-3.1697931,0.0033744462,0.9859325703442867,-0.26344034709177905,0.9878972617932131,0.5872242334842027,-0.0050000000000000044,0.005462736419940806,0.00012201071527183389,1184,-2.055395478950766,0.5362699,-0.07760281,0.89661705,6.258757465465196,1.200241107702872e-17
-58.8,0.07024649462667351,-0.9006457781131821,0.9997393516666271,2.2858908,1.0,-0.13609023048186988,0.00959045108731273,3280,-0.0051648114,0.6666666666666666,-2.4954255,0.0053542564,0.9882759168802288,-0.25973904230329553,0.995010129841172,0.5868494454432783,-0.0050000000000000044,0.005399615189678711,2.7019798599503618e-05,1176,-3.529065133195661,0.5586558,-0.07341936,0.8981831,6.8886482051723865,-1.5105075164968116e-18
-69.0,0.07295358554627007,-1.0602042181244387,0.9999753594100076,2.1418202,1.0,-0.17990328946416653,0.0049114210648413485,3300,-0.004342385,0.6666666666666666,-3.7128139,0.0049028522,0.33611792753672065,-0.6280095689966311,0.35348907036818655,0.5870106102054674,-0.0050000000000000044,0.021771044217586872,0.014526566477428305,1182,-5.3540289126990075,0.5411325,-0.082223155,0.8970193,0.5862560852354284,-2.40454394504264e-17
-68.9,0.0750922963675241,-1.0584890066191934,0.9999756268336853,2.0683825,1.0,-0.17978056087010894,0.005228090411092673,3320,-0.0019267737,0.6666666666666666,-3.0412707,0.0047596525,0.3420822960938471,-0.629869521151648,0.36256027497468224,0.5849233698496266,-0.0050000000000000044,0.021801475147048766,0.01389787133221079,1180,-5.430653912813824,0.5763327,-0.09667242,0.8977234,1.4559227119765008,-2.4086194432545768e-17
-64.05,0.07479681810980517,-1.0345063040169933,0.9999664754917903,2.8343031,1.0,-0.15815162797242563,0.006675443419110554,3340,-0.0010435972,0.6666666666666666,-3.323413,0.0021240434,0.47175215620988187,-0.6261402703483729,0.468077370613052,0.5808398476365031,-0.0050000000000000044,0.013986894194996727,0.007662809646713163,1182,-7.8938188040546216,0.61108524,-0.07545937,0.89820117,1.3018172201447618,4.80908789008528e-17
-69.25,0.07768251235325856,-1.0782928895612758,0.9999759931045296,2.261171,1.0,-0.17992299807730355,0.0037952958660519885,3360,-0.0032939904,1.0,-3.616606,0.0069443625,0.3333194432103621,-0.6261402703483729,0.36119699299358154,0.5841159017073929,-0.0050000000000000044,0.021541495091979425,0.013787554277518826,1187,-5.548999475039262,0.6439578,-0.09358706,0.8991651,1.2827576897130675,0.0
-59.25,0.0782326787919366,-0.9892282183936646,0.9998561406857531,2.3283765,1.0,-0.13702614905575447,0.00767671691794492,3380,-0.0012318423,0.6666666666666666,-2.4198127,0.0005626951,0.9566179402098257,-0.26344034709177905,0.9461089819998287,0.5835094761419852,-0.0050000000000000044,0.005473142488348994,0.00035606045007674904,1185,-3.265250633139406,0.59401166,-0.04185044,0.8997782,3.9212329819161926,-9.893633029571015e-17
-59.65,0.0785848366326659,-1.0740134816166216,0.9998643557610232,2.5852275,1.0,-0.13784275211135436,0.004178636950332587,3400,-0.004488401,0.6666666666666666,-2.8746529,0.0059756176,0.9520498906504424,-0.26344034709177905,0.9878579457143717,0.5862942800652351,-0.0050000000000000044,0.005535303442564745,6.929320373200524e-05,1193,-2.7048839585613593,0.6375667,-0.06278933,0.8999569,2.93930235536423,1.1911864807378042e-17
-59.35,0.07803346608343695,-0.9915364966359533,0.9997572771243733,2.6673803,1.0,-0.1372140914884827,0.005739995185601701,3420,-0.0020326194,0.6666666666666666,-2.5224168,0.0045372876,0.9864944070640522,-0.26344034709177905,0.9939255160146404,0.5856091649043261,-0.0050000000000000044,0.005484732484418454,3.3320066000920555e-05,1187,-2.98344374095849,0.6448729,-0.053953137,0.9019949,8.693116402423428,2.0951133741873216e-17
-59.1,0.07890104955731385,-0.9922202364013352,0.9996217424363926,2.4687214,1.0,-0.1367052535514079,0.007493420835591853,3440,-0.0018576777,0.6666666666666666,-2.9733443,0.0026339844,0.9940466012661996,-0.26344034709177905,0.9958863768120356,0.5865970738115884,-0.0050000000000000044,0.00544642960772796,2.251763894195335e-05,1182,-2.7073670854846195,0.63636607,-0.05760346,0.9001204,4.05091841145934,0.0
-64.15,0.08006305815043789,-1.0662393611716505,0.9999653757500842,2.931387,1.0,-0.15799807449150333,0.006030649079668474,3460,-0.0007758102,0.4444444444444444,-3.1009982,0.0010117011,0.4642517213504175,-0.6242615782395708,0.47541887228018465,0.5844656005207174,-0.0050000000000000044,0.013801261938887758,0.0073368640628139106,1184,-7.570281067610543,0.7272208,-0.08024866,0.9018745,0.5959379871133585,-7.201446646217232e-17
-59.0,0.07899001364208673,-1.0152677636178833,0.9997303281853053,2.7523334,1.0,-0.13650304247013906,0.00876411085603769,3480,-0.0019343817,0.4444444444444444,-2.331188,0.00434351,0.9856383097207975,-0.26344034709177905,0.9865284894914689,0.5849145795649581,-0.0050000000000000044,0.005431471683696474,0.00024377840849046758,1180,-2.1819212440409865,0.63342035,-0.04461603,0.9000122,3.3841483651024005,6.021548608136442e-17
-64.05,0.07868782800171858,-1.0663798535762459,0.9999661410098539,2.2377024,1.0,-0.158460077985024,0.005372946086976234,3500,-0.0026359006,0.4444444444444444,-2.9239817,0.005609076,0.4471852255129817,-0.6280095689966311,0.45841055197362,0.5845539176543528,-0.0050000000000000044,0.014164173515890999,0.007885008066879905,1182,-7.47874680405044,0.695917,-0.09036778,0.8962362,0.9695826060121637,-2.40454394504264e-17
-64.15,0.08001370009865912,-1.0655757354693574,0.9999657286728183,2.318932,1.0,-0.1589437518093174,0.0044342366850220055,3520,-0.0026202828,0.4444444444444444,-3.7143326,0.005306098,0.46626082502851185,-0.629869521151648,0.4846902834256641,0.584132659652135,-0.0050000000000000044,0.014336388658759957,0.007517929349206102,1184,-7.7593316157256265,0.7420418,-0.06275461,0.8960071,0.757182053608502,2.400482215405744e-17
-74.3,0.08202175946746368,-1.0818872360056546,0.9999794677433532,2.464761,1.0,-0.20169335711549594,0.0005995825407618017,3540,-0.0014745041,0.4444444444444444,-3.4130917,0.002590426,0.2956171584153522,-0.6280095689966311,0.3006895576491414,0.5866689737430081,-0.0050000000000000044,0.02831112071804679,0.020634326367214913,1189,-4.599157961543036,0.82964575,-0.13274662,0.8988979,1.06777988284636,-1.1951938364341466e-17
-64.1,0.07869311837319846,-1.0724162766467247,0.9999664996191713,2.6854224,1.0,-0.15792148966106953,0.007802887420602692,3560,-0.0018397587,0.4444444444444444,-3.3789577,0.0028059215,0.4646388257632583,-0.6242615782395708,0.4823804219867862,0.586680056808899,-0.0050000000000000044,0.013806076933338712,0.007307693453274952,1183,-7.894320886968491,0.76404,-0.08788201,0.90167487,0.9359021987354622,4.805022727033644e-17
-69.45,0.0828324208867725,-1.1002883287884762,0.9999756579515208,2.9888942,1.0,-0.181126527316635,0.0027862964449543283,3580,-0.0061925156,0.6666666666666666,-3.6314545,0.0129992515,0.34548572620825146,-0.6317201735458897,0.37190744439534473,0.5864421789205794,-0.0050000000000000044,0.02198344710950632,0.013830941321475328,1191,-5.626185473498188,0.77116543,-0.07797736,0.9026272,1.1301740132356557,3.579560381662973e-17
-63.95,0.08165254692300856,-1.092701770833441,0.9999670680167024,2.6042576,1.0,-0.15797000429270502,0.009706910821053098,3600,-0.000751931,0.6666666666666666,-3.3658195,0.0029709383,0.451984352010231,-0.6261402703483729,0.4511201404630657,0.586814482275653,-0.0050000000000000044,0.0139911698220732,0.007727316082305788,1180,-7.497364622292461,0.78708065,-0.06994953,0.9043665,2.0570800133538802,-2.4086194432545768e-17
-58.9,0.08118875572232981,-1.0062137189748652,0.999866655268468,3.074482,1.0,-0.13630955504765757,0.01001096766145839,3620,-0.00093194307,0.4444444444444444,-3.0322769,0.0013921639,0.9440614985244368,-0.26712314535632015,0.9835802777405244,0.5852153115342158,-0.0050000000000000044,0.005418762143918325,0.00011383540684173689,1178,-1.585478354000588,0.77911997,-0.071375035,0.9026049,3.8848169595157986,1.5682607071105777e-16
-63.95,0.08115835232449899,-1.082143321579945,0.9999656838520203,2.3036406,1.0,-0.15766578393766556,0.007438003998601197,3640,-0.00095653324,0.4444444444444444,-3.7441506,0.0016620397,0.47895723720968575,-0.6242615782395708,0.4822025805594288,0.5868224948641448,-0.0050000000000000044,0.013815385661599363,0.007252027173060851,1180,-7.863695523692743,0.7660892,-0.08306422,0.9051181,1.393193930762672,-1.2043097216272884e-17
-59.35,0.07962483223084534,-0.9843964017876928,0.999762881696412,2.9373035,1.0,-0.13723286352999883,0.005678280501818054,3660,-0.006117932,0.6666666666666666,-2.921311,0.012148823,0.9853117187755266,-0.26712314535632015,0.9852513750815632,0.5859912098307166,-0.0050000000000000044,0.00548930797325703,0.00017099590391537876,1187,-3.235205237264281,0.7049769,-0.052274518,0.9050781,4.2900010541480365,4.7888305695710204e-17
-63.95,0.07665170053604402,-1.042552891252383,0.9999661860333665,2.4062967,1.0,-0.15798576667831107,0.006500524428609433,3680,-0.0005000569,0.4444444444444444,-3.1001594,0.00039618587,0.4577102070324375,-0.6261402703483729,0.4602604583194312,0.5863717898901751,-0.0050000000000000044,0.013994318832001482,0.007621652662678144,1180,-7.6764426000935275,0.70368624,-0.113238074,0.90642494,1.0486401616368284,-2.4086194432545768e-17
-68.95,0.08307706342640882,-1.1117549786056258,0.9999752187358041,2.835079,1.0,-0.17921680273780416,0.007348792265043518,3700,-0.0014328738,0.4444444444444444,-2.6995492,0.0059194225,0.3487460368327473,-0.6280095689966311,0.35439697279780313,0.5860147363388093,-0.0050000000000000044,0.02145858149768008,0.01404003057092055,1181,-5.516163786668822,0.7492775,-0.08332947,0.90743387,0.6427178812007067,4.813159937409654e-17
-69.35,0.07993373522754237,-1.0486596419051883,0.9999748940465492,2.744882,1.0,-0.1803701309839304,0.004605975346634809,3720,-0.004854748,0.6666666666666666,-3.4025939,0.013349477,0.3583263567413647,-0.6280095689966311,0.36662801119227684,0.5867200757686476,-0.0050000000000000044,0.02167975184433448,0.013744285781167273,1189,-5.52234734952046,0.7118309,-0.109008856,0.90672475,1.0963919598690772,1.1951938364341466e-17
-63.95,0.08276723800792646,-1.0638655923011648,0.9999669084511625,2.4437823,1.0,-0.15798573507449068,0.00932395327961196,3740,-0.0013300646,0.6666666666666666,-3.7960813,0.002051408,0.44589574501385754,-0.6261402703483729,0.4401354948374213,0.5863464163815655,-0.0050000000000000044,0.013994359426869619,0.008017506234723292,1180,-7.540668176226644,0.80848604,-0.08982967,0.9059477,1.9394283951039875,-3.612929164881865e-17
-58.8,0.07971191648615361,-0.9806305940600135,0.9998846810948715,2.4863083,1.0,-0.13607754595532817,0.012594085770428101,3760,-0.00073448825,0.4444444444444444,-2.8548307,0.0013785531,0.915942689264121,-0.25973904230329553,0.9811058956382226,0.5857029985928884,-0.0050000000000000044,0.005396572783072277,0.0001443068567234884,1176,-2.0019522128567906,0.69991,-0.05929946,0.90480363,4.351184760429938,2.114710523095536e-17
-58.95,0.08077517000929665,-0.9738133036802132,0.9997981286726301,2.8431497,1.0,-0.13639220625137896,0.010101023875256127,3780,-0.0028128882,0.4444444444444444,-3.0267258,0.0037140532,0.978259340117932,-0.25973904230329553,0.9937643396928845,0.5861288283377291,-0.0050000000000000044,0.005421653397659797,3.4033425789710027e-05,1179,-2.145555846707488,0.7078864,-0.09599004,0.9067472,6.192265555235655,6.026655943681935e-17
-59.35,0.07546850191608818,-0.9866132723154983,0.9996641165798773,2.2334473,1.0,-0.13721097328731294,0.005559454711017015,3800,-0.0027734418,0.4444444444444444,-3.8273435,0.005439765,0.9928132308536702,-0.26344034709177905,0.9957114608506843,0.5866268746255937,-0.0050000000000000044,0.005483956818392447,2.3701526354725273e-05,1187,-2.1895639495361814,0.67490876,-0.11213739,0.90942925,5.3398546184914775,8.979057317945664e-18
-63.95,0.07600252959609323,-1.0412206756466158,0.9999652395535809,2.51169,1.0,-0.15766895224045924,0.006069686173894465,3820,-0.002729038,0.4444444444444444,-3.6934211,0.0043335357,0.46005049566374645,-0.6242615782395708,0.4671924375250194,0.586374920026768,-0.0050000000000000044,0.013815997032965802,0.007504576978428181,1180,-7.694858002898971,0.68948734,-0.10800833,0.910119,0.508347738828892,2.4086194432545768e-17
-64.15,0.07679497077605814,-1.0740012856617593,0.9999659150300867,2.0782104,1.0,-0.15926106687312874,0.0049499091325979775,3840,-0.0034093843,0.4444444444444444,-3.4255714,0.004067424,0.45642919515921765,-0.6317201735458897,0.47127398732842174,0.5823686958436705,-0.0050000000000000044,0.014517110532703542,0.007739528334053445,1184,-7.663178869208323,0.69110346,-0.10174739,0.91142416,0.508507814943856,4.800964430811488e-17
