_min_act,Beta,Steps,_std_obs,_min_adv,_lr_multiplier,_MeanReward,_max_act,_min_obs,_max_adv,_std_adv,_std_act,_mean_adv,_std_discrew,KL,ExplainedVarNew,ValFuncLoss,_mean_discrew,_max_obs,_max_discrew,_mean_obs,ExplainedVarOld,PolicyLoss,_min_discrew,_mean_act,_Episode,PolicyEntropy
-5.9656563,0.6666666666666666,1132,0.03653829727513192,-4.040364664836876,1.0,-71.45,5.7422895,-0.5575395268350981,0.6959923110167168,0.9999999056145557,8.439498,-2.510751716466785e-17,1496.8153429309893,0.003128108,0.45535817315950644,815.7211032457651,-43.49469964664311,0.5840477428955634,-1.0,0.01877524034943853,0.3626289780436266,-0.002211797,-155.0,-1.0929419,14120,1.2068398
-5.680611,0.6666666666666666,1138,0.03642950591219011,-7.142601715394675,1.0,-61.85,5.4647474,-0.557546181888945,3.2318244287064055,0.9999998527770201,7.9732604,-2.4975140097015822e-17,723.9351002745852,0.001706587,0.5084230533947371,362.5443248225095,-33.82249560632689,0.5840802478169553,-1.0,0.02002074270229481,0.4730001130602154,-0.0015236401,-155.0,-1.128716,14140,1.2079744
-6.565188,0.6666666666666666,1134,0.03653577003870138,-5.260649436962501,1.0,-66.6,5.602563,-0.5575535496596542,1.446721463771321,0.9999998892833277,8.614924,0.0,1133.4430727023323,0.002977465,0.4157894006530112,664.5810505198249,-38.629629629629626,0.5829797955099262,-1.0,0.020182605561085427,0.3972397259230622,-0.0015518868,-155.0,-1.1945274,14160,1.2066896
-5.775176,0.4444444444444444,1137,0.03653877682193992,-7.245077770563944,1.0,-61.8,5.102764,-0.5575604122090303,0.7384804842471081,0.9999998443139576,8.361341,-1.249855295972032e-17,724.098922545327,0.00029173045,0.5254615575280945,346.2961851358205,-33.80211081794195,0.5822381775092295,-1.0,0.020171375333064637,0.5200878981896454,-0.0004546356,-155.0,-1.2149864,14180,1.2066965
-5.6179,0.6666666666666666,1138,0.03655455569953065,-2.0440266104705023,1.0,-56.9,5.673157,-0.5575674575171203,7.866171726875352,0.9999991174895543,8.2403965,-9.053488285168236e-17,269.76207758192,0.0122687435,0.9925007551577263,5.026357143797516,-28.95079086115993,0.5827977581904799,-1.0,0.020432684678131977,0.96838877405513,-0.007951764,-57.0,-1.1169518,14200,1.2077156
-6.210393,0.4444444444444444,1140,0.03673618201341577,-2.2674226141130367,1.0,-57.0,5.3950086,-0.557574571541085,3.7632185545232266,0.9999982698926149,8.390244,6.232831015439475e-17,270.6666666666667,0.00097595056,0.99761029711805,0.6486268662243937,-29.0,0.5838883268416719,-1.0,0.019798546574487652,0.9925158068191924,-0.00030942855,-57.0,-1.2353793,14220,1.2088811
-5.8353033,0.2962962962962963,1137,0.03651196175269288,-7.248961811157847,1.0,-61.8,5.458804,-0.5575819116528455,0.5981026193786814,0.9999998452479273,8.908066,2.499710591944064e-17,724.0989225453271,0.0014820657,0.518533542295857,353.60119593683066,-33.80211081794195,0.58328489239665,-1.0,0.020419139119908954,0.514001793837505,-0.0014008633,-155.0,-1.2434877,14240,1.2114071
-5.842244,0.19753086419753085,1139,0.03685033581709522,-7.20011149881097,1.0,-61.9,5.214133,-0.5575895758203284,0.4472563488159804,0.9999998441477644,8.239406,0.0,723.7707367721637,0.00073329,0.5231576183821673,345.18242840115664,-33.842844600526774,0.5839536197718229,-1.0,0.020212950164165085,0.5203116193337765,-0.0007175558,-155.0,-1.2159517,14260,1.2134967
-5.698413,0.2962962962962963,1137,0.036625463117104934,-5.089745847284855,1.0,-66.75,5.0666723,-0.5575966751319283,0.5953718658097756,0.9999998874764892,8.195227,2.499710591944064e-17,1131.340531835154,0.008491937,0.4187131099150033,661.7347022221172,-38.678100263852244,0.5836418500671164,-1.0,0.01996168493992272,0.4112335469865209,-0.0038814996,-155.0,-1.2161806,14280,1.2110691
-6.1069336,0.4444444444444444,1138,0.03648749452790657,-1.7679568045175933,1.0,-56.9,5.353608,-0.5576039579689174,11.351951431991568,0.9999992942532809,8.1250305,-1.40485163045714e-16,269.76207758192,0.009292205,0.9762022849535448,21.276192446651134,-28.95079086115993,0.583926879063141,-1.0,0.019550781173552516,0.9556909582753127,-0.0032697935,-57.0,-1.1909447,14300,1.2104554
-5.592201,0.4444444444444444,1137,0.036184804565409956,-2.0430901538706334,1.0,-56.85,4.825807,-0.557610696487333,7.6295044718113765,0.999999010918169,7.7466364,1.7341742231611944e-16,269.3067671022433,0.0032505374,0.9981365896464691,0.5312876481606086,-28.926121372031663,0.5830632763902655,-1.0,0.019083447093255816,0.9760300619430936,-0.0019613765,-57.0,-1.230673,14320,1.2080306
-6.024251,0.6666666666666666,1135,0.036371984687036715,-3.6383622134838363,1.0,-76.55,5.163892,-0.5576189707227573,0.6002621212229036,0.9999999177218112,8.180147,-2.5041153683175338e-17,1806.2198637660347,0.0077822856,0.34456501308028387,1266.414815142898,-48.414977973568284,0.5836659994876742,-1.0,0.018623531001348004,0.31635307026196646,-0.003240318,-155.0,-1.2076968,14340,1.2095811
-5.9448633,0.6666666666666666,1134,0.03645591628734286,-4.220579578331326,1.0,-71.55,5.0352097,-0.5576269243317131,1.6406423846856488,0.9999999056268781,8.569088,-3.759485374392064e-17,1494.6940680707582,0.0030200197,0.3649754862922321,949.8917488951213,-43.51940035273368,0.5836709968939504,-1.0,0.019739033411669656,0.3666706135337744,-0.001740026,-156.0,-1.2473437,14360,1.2090334
-6.274472,0.4444444444444444,1132,0.03642746014599196,-4.231803641787268,1.0,-71.45,5.935357,-0.5576343091954817,0.8434766469595772,0.9999999057193208,8.53754,1.2553758582333925e-17,1496.8153429309896,0.00016229924,0.37585272737623376,934.4213900802887,-43.49469964664311,0.5838708873769244,-1.0,0.019477819668487877,0.3723187876933961,-0.00026069384,-155.0,-1.203493,14380,1.2070072
-5.667038,0.4444444444444444,1133,0.036479919131220985,-1.9705156154058316,1.0,-56.65,5.483308,-0.5576414285358859,1.7827574341548393,0.9999995464512744,8.692423,1.1601977591846296e-16,267.4652193794603,0.0036468583,0.9518591150777371,50.674283943515626,-28.827007943512797,0.5837404704118626,-1.0,0.021121465261914954,0.8655008459014559,-0.0027471236,-57.0,-1.218427,14400,1.2039274
-5.784069,0.4444444444444444,1136,0.0365266576248059,-7.219556430609066,1.0,-61.75,5.4578543,-0.5576485480151699,1.4007995644241449,0.9999998468371329,8.547601,0.0,724.2621999603253,0.0052040988,0.5113477040255134,356.2193395618866,-33.78169014084507,0.5834328982605539,-1.0,0.02075139108837974,0.5110498675552178,-0.0029913702,-155.0,-1.1499847,14420,1.2029094
-5.8684096,0.2962962962962963,1132,0.03641468589241365,-1.414537939175036,1.0,-56.6,5.479375,-0.5576553070632925,3.4760733217392965,0.9999989804267526,8.658797,5.649191362050266e-17,266.99971281948825,0.0004789852,0.99296863103198,6.319097800061642,-28.802120141342755,0.583699800873786,-1.0,0.021003020131932344,0.9849849657685926,-9.320429e-06,-57.0,-1.208726,14440,1.2033268
-6.0046196,0.4444444444444444,1136,0.03658399976343249,-1.5893317439513743,1.0,-56.8,5.2048655,-0.5576621667180578,3.449058791468629,0.9999984090042751,9.135298,-5.003822082817607e-17,268.84943463598495,0.010018587,0.9988094594802207,0.32771804541365285,-28.901408450704224,0.5835432343129753,-1.0,0.020864990364510172,0.9932692943153345,-0.0044500222,-57.0,-1.1902136,14460,1.2029606
-6.108141,0.6666666666666666,1132,0.03651786708856665,-5.124818074822748,1.0,-56.6,5.3641367,-0.5576683986775027,5.248541801949114,0.999996512969761,8.790063,2.510751716466785e-17,266.9997128194883,0.013932333,0.9985572951644811,0.3989977672148969,-28.802120141342755,0.5832715128095471,-1.0,0.02095582551643692,0.9984159397006863,-0.0046102526,-57.0,-1.1616291,14480,1.2029853
-5.557835,1.0,1127,0.03615262726978893,-5.1335598965753455,1.0,-66.25,5.2721715,-0.5576749925330887,0.4445473282840509,0.999999889193456,8.880484,0.0,1138.3739824852437,0.006772555,0.4082263938804992,690.026282339845,-38.515527950310556,0.5836762310473212,-1.0,0.020821959663166835,0.3970759595890684,-0.004601357,-155.0,-1.165291,14500,1.2044232
-6.127207,1.0,1129,0.0363507603092991,-1.7447110191084458,1.0,-56.45,5.415143,-0.5576814678226322,13.958496436224223,0.999999119001774,8.806013,-1.2587116665369358e-16,265.5907663412678,0.0020219006,0.9851480277881872,16.18427118447578,-28.727192205491587,0.5834180223508247,-1.0,0.021591129743875826,0.9741496425238813,-0.0011198227,-57.0,-1.1605632,14520,1.2066655
-5.731814,0.6666666666666666,1134,0.03645909352963655,-1.3317499712836887,1.0,-56.7,5.021038,-0.5576885878420809,20.269429707996235,0.9999992866721873,8.497747,-7.518970748784129e-17,267.9286694101509,0.00066631107,0.9975852278698211,0.6830351460496535,-28.85185185185185,0.5837292106401183,-1.0,0.02102080310342668,0.9626971264692531,-0.00060384517,-57.0,-1.133858,14540,1.2078305
-5.76565,0.4444444444444444,1128,0.036339136644861394,-7.224257878292902,1.0,-61.35,5.461547,-0.5576955313899354,0.3817525323702712,0.9999998449956395,8.542115,-3.7794826370218094e-17,712.9636304763342,0.0002753653,0.5199863278518662,347.6076760937676,-33.530141843971634,0.5835685915553872,-1.0,0.020158825312046894,0.5076630261732522,-0.00027732848,-154.0,-1.1311345,14560,1.2075893
-6.2186494,0.4444444444444444,1126,0.036158103169116176,-3.0657488424350294,1.0,-56.3,5.716502,-0.5577022109690709,2.795947807061789,0.9999981705210557,9.048991,-2.145510925030498e-16,264.1629938574435,0.0029424883,0.992355515585031,7.972632999426812,-28.651865008880996,0.5838597770409567,-1.0,0.02109052916641328,0.9938021396426673,-0.0014544266,-57.0,-1.1526865,14580,1.2084869
-6.023344,0.4444444444444444,1129,0.03644542808616229,-7.202651013839488,1.0,-61.4,5.4634895,-0.5577091942300151,0.7369844953852709,0.9999998471709228,9.051487,0.0,725.389577143682,0.00368966,0.49930350435796855,367.35044991890516,-33.63773250664305,0.583854436779222,-1.0,0.020644314246179546,0.49873415500065077,-0.0014278976,-155.0,-1.150044,14600,1.2076575
-5.8922377,0.2962962962962963,1122,0.03599131077908735,-4.906606015675563,1.0,-66.0,5.864581,-0.5577158688117473,4.03196688732741,0.999999890908533,8.926239,3.7996937741181826e-17,1130.1067961782023,0.0009833034,0.40144345424575767,681.0742732386311,-38.3458110516934,0.5836611147119327,-1.0,0.020724180390440494,0.3790179197601887,-0.00029505478,-155.0,-1.1238476,14620,1.2060933
-5.498,0.2962962962962963,1123,0.03619685458130754,-4.0239988610380575,1.0,-71.0,5.559305,-0.5577232691970666,0.7986848842186862,0.9999999066212638,8.597942,6.327183755655389e-17,1496.4020207290453,0.0041854754,0.3614219243988095,965.7388794550449,-43.29919857524488,0.5838364873773674,-1.0,0.020210558140444302,0.35149034613821273,-0.0018191921,-155.0,-1.1240474,14640,1.2070884
-6.2234945,0.2962962962962963,1126,0.03609984687888523,-6.712842752034238,1.0,-61.25,5.084129,-0.5577301794035849,0.8016513655805467,0.9999998476201546,8.536857,-1.26206525001794e-17,725.8641949212698,0.003524359,0.49402643899922793,378.95220369553226,-33.57548845470693,0.5838518803979921,-1.0,0.02119953361113682,0.49484868405376536,-0.0024264713,-155.0,-1.1420135,14660,1.2081838
-6.2962914,0.4444444444444444,1128,0.03610853617191185,-2.17601862278751,1.0,-56.4,5.338455,-0.5577374599034011,2.8607808681050915,0.9999994609208728,8.868229,1.3228189229576333e-16,265.11694582767467,0.012806193,0.9884761550609382,6.149938398761972,-28.70212765957447,0.5835419640157363,-1.0,0.02167786235016442,0.9180267668599499,-0.006677295,-57.0,-1.1134489,14680,1.2089782
-5.7497926,0.2962962962962963,1122,0.035874880241334,-6.958602432753267,1.0,-61.05,5.7778416,-0.5577447809767805,0.6668634853783534,0.9999998475566912,9.225027,1.2665645913727275e-17,726.4887948373321,0.0006021955,0.5086006882426832,362.6161792191868,-33.49197860962567,0.5831442386505126,-1.0,0.021188556349678398,0.5034755701896896,-0.0004314858,-155.0,-1.1229681,14700,1.214793
-5.840505,0.2962962962962963,1121,0.035657926641148495,-7.290883622216633,1.0,-61.0,5.340664,-0.5577521861605372,0.5086839893948811,0.999999847826878,8.931057,-1.2676944438181984e-17,726.6434502773664,0.004782156,0.5001214721158495,363.5913294987758,-33.47100802854594,0.5835996640973129,-1.0,0.02171922157549146,0.49712136568787924,-0.0024566909,-155.0,-1.1246772,14720,1.2173609
-5.7721133,0.2962962962962963,1122,0.03587316861472826,-7.2829479189546875,1.0,-61.05,4.949709,-0.5577593877810073,0.7636827028988419,0.999999846233446,9.153268,-6.332822956863638e-17,726.488794837332,0.004420974,0.567017514208939,315.59063508531443,-33.49197860962567,0.5835000876713604,-1.0,0.0225478697821018,0.5084915411015143,-0.0020739632,-155.0,-1.1475279,14740,1.2187486
-5.6152754,0.2962962962962963,1121,0.035929699400677466,-7.384064141482288,1.0,-61.0,5.982108,-0.5577664990021302,0.9799866191259079,0.9999998333421428,9.480995,5.0707777752727937e-17,726.6434502773664,0.0021430526,0.6635977581694263,248.8109101217386,-33.47100802854594,0.5833477506542183,-1.0,0.022121607418066215,0.589113571908185,-0.0012964578,-155.0,-1.1187863,14760,1.2206239
-6.0251646,0.2962962962962963,1128,0.036251504134699575,-1.423627858845554,1.0,-56.4,5.407317,-0.5577736431474946,6.618717177933266,0.999999577452482,9.227319,-2.519655091347873e-17,265.11694582767467,0.0057534194,0.9653044352675814,10.230513485447606,-28.70212765957447,0.5838258623509159,-1.0,0.022201383477829836,0.8717473042381754,-0.0040329285,-57.0,-1.1203308,14780,1.224988
-5.874215,0.2962962962962963,1125,0.03626526035883412,-6.383838766583598,1.0,-61.2,5.4531946,-0.5577804096655957,4.857982933054273,0.9999998581079178,9.360101,1.2631870857957337e-17,726.0212337777779,0.0057166996,0.5131521552554009,357.1214344114134,-33.55466666666667,0.5836301823338816,-1.0,0.02091419151932093,0.45369063701483925,-0.0020540506,-155.0,-1.1302996,14800,1.2291576
-6.091585,0.4444444444444444,1122,0.035761482944947666,-7.217884254370905,1.0,-61.05,5.8103027,-0.5577869902270387,0.9984707151947578,0.9999998492338587,8.82813,1.2665645913727275e-17,726.4887948373321,0.012653172,0.5051192842833672,359.575168739959,-33.49197860962567,0.5837180584845835,-1.0,0.021256435357535255,0.49129528477381545,-0.0049596317,-155.0,-1.1252279,14820,1.2301682
-6.270104,0.6666666666666666,1120,0.03573000368008967,-7.0930433758595575,1.0,-60.95,5.703597,-0.5577943048096486,0.6553898186731876,0.9999998458836771,9.019091,-2.5376526277146434e-17,714.09359375,0.0067707775,0.5085764227288954,350.9288542966294,-33.3625,0.5829208408538186,-1.0,0.023288970730955576,0.5090852339088807,-0.002122792,-154.0,-1.1257025,14840,1.2283084
-5.814277,0.4444444444444444,1120,0.035914191520168434,-4.093559107468408,1.0,-70.85,5.562852,-0.5578026774643974,0.6777597819136192,0.9999999070139421,9.370294,2.5376526277146434e-17,1499.9060937499999,0.0005333961,0.3592865600829487,972.5011656121575,-43.2625,0.5835755432303293,-1.0,0.022255115347554744,0.3539835375748098,-0.0004106867,-155.0,-1.1349125,14860,1.2245613
-6.041008,0.2962962962962963,1121,0.035839736140840586,-6.388450139931645,1.0,-61.0,5.501066,-0.5578104468999808,4.950528022074791,0.9999998663449219,9.823846,3.803083331454595e-17,726.6434502773662,0.0008038866,0.4899348320633976,385.9366714182079,-33.47100802854594,0.5835187155433091,-1.0,0.023013828154951566,0.40413495336388805,-0.0010523038,-155.0,-1.1261066,14880,1.2250297
-6.3311005,0.2962962962962963,1120,0.035713338110553494,-6.9120427196370455,1.0,-60.95,5.394562,-0.557818070539302,0.7797453382252353,0.9999998490275126,9.83688,6.344131569286608e-17,726.7974999999999,0.002995166,0.4974987890949909,365.39924735905777,-33.45,0.5701935961603057,-1.0,0.02351702924924231,0.49024834191568145,-0.000977617,-155.0,-1.2126429,14900,1.2249992
-6.0815897,0.4444444444444444,1119,0.03560971130618562,-7.100001722417125,1.0,-60.9,5.3048115,-0.5578260187825154,0.6908080286331568,0.9999998455958956,9.645457,-1.269960206899196e-17,714.2319877395959,0.008086448,0.5106283503076122,349.530879957272,-33.341376228775694,0.570365732246228,-1.0,0.0242581115866082,0.5090948615810555,-0.003163691,-154.0,-1.1233066,14920,1.2278411
-6.450577,0.4444444444444444,1120,0.035755116961648056,-1.6780097090010861,1.0,-56.0,5.941011,-0.5578344902794549,11.89080907210784,0.9999991695092494,9.804608,9.516197353929913e-18,261.25,0.0053699785,0.9932171152599216,7.953450368315698,-28.5,0.5709627945257667,-1.0,0.024032547369305917,0.9722055024351716,-0.0016331789,-56.0,-1.2022196,14940,1.2281684
-5.980665,0.4444444444444444,1120,0.03569481987982126,-7.198866433585376,1.0,-60.95,5.5830855,-0.5578427452902973,0.5721710825665387,0.9999998479987846,9.182273,5.075305255429287e-17,726.7974999999999,0.002611176,0.4948647803484678,370.43804807988187,-33.45,0.5699881671297284,-1.0,0.02316116444154579,0.4931467851687571,-0.0012862515,-155.0,-1.1266303,14960,1.2280691
-5.872387,0.4444444444444444,1121,0.03572075020777838,-2.5580354988429863,1.0,-56.05,6.2947197,-0.5578505092428554,5.536397444814969,0.999998260425594,9.2302475,1.4736947909386556e-16,261.74087905774206,0.0032980908,0.9932330513052146,5.31185790192042,-28.52542372881356,0.5825913868519682,-1.0,0.02283902556352195,0.9924645191292977,-0.0022697854,-57.0,-1.129931,14980,1.2262369
-5.811754,0.4444444444444444,1121,0.03585598018050211,-7.060549832702572,1.0,-61.0,5.5353336,-0.5578586091608165,0.5216042615291712,0.9999998456229338,9.186681,-1.2676944438181984e-17,713.9545566315279,0.00153686,0.5223211316385614,345.2423353006381,-33.3835860838537,0.5836576727797873,-1.0,0.02255621299807391,0.5086811956564339,-0.0020841735,-154.0,-1.1187403,15000,1.2254075
-6.4072156,0.6666666666666666,1121,0.035821807543086705,-3.919120433391446,1.0,-56.05,5.8068027,-0.5578660725736941,9.296221529771866,0.9999985532050704,9.269525,0.0,261.74087905774206,0.0062558367,0.9507633233685424,18.410148878546114,-28.52542372881356,0.5836026937975753,-1.0,0.022942562097925702,0.9887901987943425,-0.0017098035,-57.0,-1.1137551,15020,1.2240591
-5.4170027,0.4444444444444444,1120,0.035741238879724815,-3.019947815604463,1.0,-56.0,5.4211164,-0.5578737517657583,3.8800457619139075,0.999998909197747,9.076791,2.5376526277146434e-17,261.25,0.0012478102,0.9986382634093648,0.3985038334467967,-28.5,0.5707774783439843,-1.0,0.02410280265774339,0.9809878878147031,-0.0013172895,-56.0,-1.0702403,15040,1.2296287
-6.5232306,0.6666666666666666,1119,0.03569389220930292,-7.078659440112711,1.0,-60.9,5.889402,-0.5578820099439664,0.5072014448046547,0.99999984725503,9.127637,2.539920413798392e-17,714.2319877395959,0.0060617556,0.5054786686444899,356.5587288971332,-33.341376228775694,0.5691266260511475,-1.0,0.022498222168292274,0.4974260938595272,-0.0025198583,-154.0,-1.0340406,15060,1.2343388
-5.7441964,0.6666666666666666,1121,0.03589123831475196,-5.08210794100129,1.0,-65.95,5.5521517,-0.5578892182836974,0.5290408073262359,0.9999998898715621,8.987541,0.0,1142.628413365472,0.004969987,0.40684805251399714,680.8301397584196,-38.41659232827832,0.5838117566912746,-1.0,0.022296523293067316,0.39159452401743644,-0.003840066,-155.0,-1.0444221,15080,1.2343202
-6.7808022,0.4444444444444444,1119,0.03572660622387603,-4.836115447903194,1.0,-65.85,5.4155884,-0.5578966015198685,1.100894905384715,0.9999998881957439,9.532622,1.269960206899196e-16,1132.2011530466132,0.00088777574,0.41865806065912214,658.1960399426882,-38.29579982126899,0.570568000541979,-1.0,0.022903772966544236,0.4084151497293227,-0.00066330424,-155.0,-1.0577891,15100,1.2308825
-5.8028164,0.4444444444444444,1119,0.03558506261981472,-6.967596510886989,1.0,-60.9,5.6334963,-0.5579039462279597,1.5179955673801455,0.999999848207714,9.510821,1.269960206899196e-17,714.2319877395959,0.0031529244,0.48613627303116547,371.6109170589791,-33.341376228775694,0.570871396864914,-1.0,0.023385549829722043,0.4948327969980397,-0.0012057034,-154.0,-1.0709243,15120,1.230605
-6.3729143,0.6666666666666666,1119,0.035815023540430445,-7.159665795461913,1.0,-60.9,5.912957,-0.5579114460082485,1.312887252405054,0.9999998487268056,9.786487,-1.269960206899196e-17,714.2319877395959,0.0069499887,0.5080023567744121,352.0796627637044,-33.341376228775694,0.5697725856012963,-1.0,0.022663526680620938,0.48980283711898254,-0.002997266,-154.0,-1.0406346,15140,1.2267884
-6.0463123,0.6666666666666666,1123,0.036028044325319496,-7.150823003600801,1.0,-61.1,5.5645685,-0.5579187562388873,0.6498048058031857,0.9999998470125324,9.346498,0.0,726.3335376476157,0.0023958248,0.5135584029748962,353.38461066040907,-33.51291184327694,0.5833450764330529,-1.0,0.022771071794832648,0.500001357048135,-0.0018551149,-155.0,-1.1005732,15160,1.2237184
-6.524168,0.4444444444444444,1121,0.03574658231653009,-2.019340799108818,1.0,-56.05,5.4005184,-0.5579256202434537,3.654988441577439,0.9999989221045843,9.087453,-3.803083331454595e-17,261.74087905774195,0.0014223598,0.9851288459239976,7.7811472438917155,-28.52542372881356,0.5837295012988043,-1.0,0.022912527385112576,0.9817367901172664,-0.0014702986,-57.0,-1.0987092,15180,1.2195832
-6.385047,0.2962962962962963,1122,0.03591714486781702,-2.2957070552800234,1.0,-56.1,5.8116956,-0.557932860902253,3.5543219565518465,0.9999987517534666,9.072158,-2.6914497566670462e-17,262.2295938307263,0.00037236465,0.9977767468340168,0.5850565219416782,-28.550802139037433,0.583006781982578,-1.0,0.02262909818184597,0.9862271592943455,-0.0007927824,-57.0,-1.0173978,15200,1.2125634
-6.393954,0.2962962962962963,1120,0.03579183015686726,-7.145697148441108,1.0,-60.95,5.519006,-0.5579400664247641,0.3314950091270559,0.9999998471733932,8.970381,-2.5376526277146434e-17,726.7974999999999,0.0037929926,0.5132845868806991,358.4563369745893,-33.45,0.570584986949329,-1.0,0.022677731069937226,0.5052747028726271,-0.0019612168,-155.0,-1.1001437,15220,1.213811
-6.0996222,0.2962962962962963,1124,0.03609569405168225,-5.082685843222179,1.0,-66.1,5.800705,-0.5579477232694763,0.5789479417285498,0.9999998892270962,8.632612,1.2643109177225981e-17,1140.4979673509706,0.0016901483,0.4073675160603,678.7272762949467,-38.4661921708185,0.5833366572976891,-1.0,0.021841808947915337,0.398642666470007,-0.00075158995,-155.0,-1.0402067,15240,1.2149786
-5.5182967,0.4444444444444444,1122,0.03594772869564328,-6.954524168505049,1.0,-61.05,5.6840086,-0.5579547925099562,0.7072746425116194,0.9999998479606075,8.322644,1.2665645913727275e-17,726.488794837332,0.008952004,0.4953347850006582,369.998984025217,-33.49197860962567,0.5826787152888157,-1.0,0.021222817781007826,0.49550634492896883,-0.006127295,-155.0,-1.0180441,15260,1.213849
-5.567069,0.4444444444444444,1126,0.03592036006970962,-2.1926652399710487,1.0,-56.3,5.064657,-0.5579614273654337,4.850007741316556,0.999999308505273,7.9581394,-6.94135887509867e-17,264.1629938574435,0.0036928218,0.9896765712768991,8.40127169471796,-28.651865008880996,0.5835412092376319,-1.0,0.022304145941309948,0.9493464836567153,-0.000624527,-57.0,-0.93226594,15280,1.2139938
-6.0201445,0.4444444444444444,1123,0.035835787232166044,-2.7526141116089913,1.0,-56.15,5.6922145,-0.5579685147235391,4.11986495443013,0.9999983410192028,7.9797773,7.118081725112313e-17,262.71615354178675,0.0053683557,0.9975323337121001,0.6597065290184514,-28.576135351736422,0.5837226438627765,-1.0,0.022730036640913626,0.9911240066263409,-0.0024580865,-57.0,-0.9873645,15300,1.2163208
-5.8557286,0.6666666666666666,1119,0.0354436924358056,-5.114620088208903,1.0,-65.85,5.4751525,-0.5579759248902538,0.5042649080286374,0.9999998897197686,7.583586,-2.539920413798392e-17,1132.201153046613,0.007885397,0.40314876516781395,690.3408869306907,-38.29579982126899,0.568984271242652,-1.0,0.021022605352303107,0.3895604406176405,-0.003997717,-155.0,-0.9715128,15320,1.2180095
-6.0469904,0.6666666666666666,1121,0.0355853139186796,-6.6178144874601745,1.0,-61.0,5.1375923,-0.5579832963823252,1.6800103275220128,0.9999998431128345,7.302564,1.2676944438181984e-17,713.954556631528,0.002500846,0.7142574523319369,208.00214597491654,-33.3835860838537,0.5837694833091026,-1.0,0.02217726633633949,0.5247272615821676,-0.0014832941,-154.0,-0.9453063,15340,1.2207658
-5.8408365,0.6666666666666666,1121,0.03550035419978166,-7.018640577780534,1.0,-61.0,5.2549872,-0.557990556225222,3.673609473502966,0.9999998534538533,7.270968,0.0,713.954556631528,0.0029496332,0.48016729690434523,371.370797483083,-33.3835860838537,0.5836761754479272,-1.0,0.021903052967651732,0.47591363696100764,-0.0018610905,-154.0,-0.89428496,15360,1.2195485
-5.463229,1.0,1123,0.035528472100509675,-4.031057041037466,1.0,-71.0,4.7609797,-0.5579978752605235,2.010422826443137,0.9999999122398239,6.9875536,6.327183755655389e-18,1507.337733094711,0.0060721734,0.36001957662052697,991.3581837761609,-43.38646482635797,0.5832815803866537,-1.0,0.020682360114673722,0.2849574107540872,-0.0033011392,-155.0,-0.97661394,15380,1.2219732
-5.3401,1.0,1122,0.03556938222996466,-2.2841816288579793,1.0,-56.1,5.4669976,-0.5580054744374773,10.674742148252433,0.9999993286569382,7.02432,-9.182593287452276e-17,262.2295938307263,0.0017550687,0.9522957361212202,54.00684469119061,-28.550802139037433,0.5834203809978527,-1.0,0.022299289821689324,0.9470239638524257,-0.002252819,-57.0,-0.908826,15400,1.2192602
-5.6382675,0.6666666666666666,1119,0.035470011203339764,-5.283719693132425,1.0,-65.85,5.210168,-0.5580127855990384,0.6224912230737785,0.9999998886734276,7.3225145,2.539920413798392e-17,1132.2011530466132,0.00059067423,0.41138664371399114,679.5107658372723,-38.29579982126899,0.5713715542031984,-1.0,0.022602455251665977,0.4041988075609656,-0.001016394,-155.0,-0.9308976,15420,1.2138994
-5.5095716,0.4444444444444444,1120,0.035486194299905814,-7.043592623988785,1.0,-60.95,5.450097,-0.5580206560929477,5.171162573096393,0.9999998488195955,7.1496468,-3.8064789415719653e-17,726.7974999999999,9.2785594e-05,0.50673344154995,364.1046209854578,-33.45,0.5713100603366211,-1.0,0.02214402492329911,0.5026733327563022,-0.00037742918,-155.0,-0.8910867,15440,1.2148849
-5.6811423,0.4444444444444444,1122,0.03566508697480105,-5.1903457207864445,1.0,-66.0,5.7417955,-0.558028098329965,1.0810152504391883,0.999999890494354,7.0307307,-2.533129182745455e-17,1141.917546016948,0.0016389678,0.4089893810872959,677.0307200992679,-38.4331550802139,0.5834761043338016,-1.0,0.02176756202548859,0.3915400773459028,-0.0009745874,-155.0,-0.89246696,15460,1.2185993
-6.5143356,0.4444444444444444,1121,0.03552333891411465,-6.460600854116519,1.0,-61.0,5.1016665,-0.5580357412292852,5.60973275415788,0.9999998622984688,7.106224,2.5353888876363968e-17,726.6434502773665,0.0025088063,0.5016463945275313,364.31897699819734,-33.47100802854594,0.5832296912980427,-1.0,0.022336555036756692,0.4362107677896273,-0.0027878562,-155.0,-0.91625583,15480,1.2162435
-5.2572684,0.2962962962962963,1121,0.035324518363739545,-2.116146229393646,1.0,-56.05,4.7141232,-0.5580439269342196,2.5181646749364845,0.999999236711366,6.7146997,4.753854164318244e-17,261.74087905774195,0.0007768633,0.9903771560337736,6.895920407812593,-28.52542372881356,0.5835942659145827,-1.0,0.023468814664323184,0.9632735720873208,-0.00014107834,-57.0,-0.84243435,15500,1.2169276
