_min_obs,Beta,_std_obs,_MeanReward,_min_discrew,ValFuncLoss,_max_obs,_mean_discrew,KL,_mean_act,_mean_adv,_min_adv,_mean_obs,PolicyEntropy,_Episode,_min_act,_max_adv,_std_act,_max_discrew,PolicyLoss,_lr_multiplier,Steps,_max_act,_std_adv,ExplainedVarNew,_std_discrew,ExplainedVarOld
-0.420755245747655,0.19753086419753085,0.05639299582927905,-338.65,-0.8269871895255347,0.0009552052922429445,0.745772152490358,-0.5200561996399398,0.002365364,0.35312295,-1.8883462636470992e-17,-6.078491732762114,0.02913784049648452,0.86242676,1320,-2.9654706,13.36678734457445,0.56792593,-0.0050000000000000044,-0.001192069,1.0,6773,3.1795633,0.999995213998637,0.9822611351929326,0.05287759910100359,-14.269327092571736
-0.40292466347545297,0.1316872427983539,0.05641865794915098,-340.2,-0.8252439984096712,0.0005341213086404836,0.7445387145953247,-0.5213927653740781,0.0011282117,0.3738502,1.879742687196032e-17,-10.456431219732302,0.031130188184482457,0.86279154,1340,-2.682073,6.4055436289412775,0.5913419,-0.0050000000000000044,-0.00020987098,1.0,6804,2.6978974,0.9999174362961518,0.9901543387446671,0.05302694674260051,0.9840239916934804
-0.40431845722031845,0.1316872427983539,0.05687329428363767,-342.9,-0.8337877965277458,0.00040446790895135644,0.7431931010601226,-0.5237594402986742,0.0028227356,0.35453922,-1.8649415636748036e-17,-10.644081719232824,0.029135781945749326,0.86257464,1360,-2.7341251,6.288832328972835,0.6167607,-0.0050000000000000044,-0.0007105243,1.0,6858,2.6583612,0.9998992898748609,0.9924187109985532,0.05331541389896439,0.9884686807238696
-0.40563999489047153,0.19753086419753085,0.0558746336301807,-337.9,-0.8269871895255347,0.00023174122658757828,0.7420959097648837,-0.5193906404879054,0.007689259,0.38922095,-8.411278316189408e-18,-7.32858001878247,0.02970322204394805,0.86353254,1380,-2.850472,8.029416125823216,0.59639615,-0.0050000000000000044,-0.0013798029,1.0,6758,2.686675,0.9998639575423142,0.9956615842574832,0.052794904793479376,0.9936887117461648
-0.4070128663211256,0.1316872427983539,0.05707166445804035,-342.4,-0.8312694723106665,0.00017354181266398055,0.7409461843816673,-0.5233128690952796,0.0006779272,0.45830965,1.0375916117992116e-18,-5.514647868794232,0.03082117474907851,0.8636375,1400,-2.7099001,5.476841545246849,0.6911871,-0.0050000000000000044,-3.4039855e-05,1.0,6848,3.0200706,0.9998498107776936,0.996773862405368,0.0532565993567894,0.9951510193339232
-0.40827276791916883,0.19753086419753085,0.057413370826592244,-344.05,-0.8354457632573816,0.00013110626158359284,0.7397483174227565,-0.5247698002522562,0.00634639,0.45948383,1.6521848237409682e-17,-6.618033405013742,0.030370786945707464,0.86432207,1420,-2.5202127,5.413234301600399,0.71290773,-0.0050000000000000044,-0.0024763048,1.0,6881,2.98626,0.9998218069588544,0.9975513078071682,0.05344173505053044,0.9962432989812646
-0.40947288197628295,0.19753086419753085,0.058490131964057175,-349.8,-0.8370871917688892,9.37571868175904e-05,0.7386182668471903,-0.5296602388189671,0.004109163,0.5201776,4.0625656704408243e-17,-7.669189969776485,0.03065302842706338,0.86495066,1440,-2.5375981,4.191052202878277,0.81090087,-0.0050000000000000044,-0.0010432149,1.0,6996,2.9620957,0.999796580912542,0.9983117429649992,0.05399474682729835,0.9970101681870487
-0.4105430106466829,0.19753086419753085,0.057554104732010794,-345.15,-0.8321131249491132,8.515317150011839e-05,0.737309378764347,-0.5256934033943284,0.0057113627,0.49314368,-1.0293245483993918e-17,-5.242716984535128,0.030660238960607808,0.8622564,1460,-2.440891,7.510382018247503,0.75497746,-0.0050000000000000044,-0.0033747044,1.0,6903,2.855089,0.9997483547799472,0.9985077893633175,0.05353800515685426,0.9981896907029211
-0.41169162566382905,0.2962962962962963,0.055899216405027013,-337.6,-0.822596224890693,8.008550158174153e-05,0.7365219316647589,-0.519104070539283,0.008422091,0.44635144,-5.472189315687975e-17,-7.491644117945814,0.03044460769346882,0.85920846,1480,-2.8106513,8.846421756175472,0.63713354,-0.0050000000000000044,-0.003108587,1.0,6752,3.1437864,0.9997461572602282,0.9987286495838984,0.052749755781000884,0.9979664896852801
-0.4129619387269899,0.2962962962962963,0.05407021550134053,-329.05,-0.8134771469394084,8.97893553629175e-05,0.735672470131964,-0.511481031121232,0.0026789086,0.3655178,2.807189048740709e-17,-5.69243622631188,0.030113465630454767,0.8595651,1500,-2.6557403,10.54160424221885,0.5445171,-0.0050000000000000044,-0.0013760673,1.0,6581,2.5289977,0.9997881460064882,0.9983652711072497,0.05182517580824168,0.997196598140307
-0.4143685820157258,0.4444444444444444,0.05424106909547391,-330.3,-0.8162610238366945,5.9311422013982924e-05,0.7346321169553315,-0.5125999317037676,0.00636589,0.39783794,0.0,-5.902239676540802,0.02903109692483739,0.8597141,1520,-2.3785505,8.364411667512611,0.5374263,-0.0050000000000000044,-0.0027960239,1.0,6606,2.773503,0.999722999480192,0.9988706639058399,0.051958699048464174,0.9986625408962102
-0.4157386072852096,0.2962962962962963,0.05322271148057546,-424.4,-10.000000000000009,0.35027092054457615,0.7333608395304805,-0.743465025106974,0.0007937,0.40817535,0.0,-17.932256101748305,0.028020338213695685,0.8570621,1540,-2.0559509,0.2564405722330578,0.54866487,-0.0050000000000000044,-0.0002414883,1.0,6489,2.9210477,0.9999963652134582,0.7510419131614874,1.3967874330978547,0.021115776269788555
-0.417143922055998,0.2962962962962963,0.053180349571656384,-324.95,-0.8096995887447234,0.04305808863658866,0.7323401451015338,-0.5077584231383362,0.0045395503,0.44304353,0.0,-8.370276710428168,0.029762120198922395,0.8544868,1560,-2.319195,9.820307623145906,0.54811174,-0.0050000000000000044,-0.00096312,1.0,6499,2.7031007,0.9999914831014495,0.1773967609455246,0.051366539623765826,-1.777168299148486
-0.41855061985481246,0.19753086419753085,0.05427473641796548,-329.05,-0.8199083342681874,0.0016414908303212577,0.7312840018945336,-0.5114946320173571,0.0010412097,0.4841259,1.0796880956695034e-17,-8.035307541222501,0.030530838361884003,0.8522454,1580,-2.4202747,6.681724902125504,0.6197175,-0.0050000000000000044,-0.00039660782,1.0,6581,2.9795504,0.9999750449574185,0.9684007751715276,0.051833460296394275,0.7611445926088326
-0.41986006445093654,0.19753086419753085,0.053942502607623836,-328.25,-0.8153377123986879,0.0008176491139218726,0.7303635721558236,-0.5107631544909753,0.0041728746,0.48477697,1.731711161029947e-17,-8.483292145322102,0.030039875563841394,0.8530199,1600,-2.6340098,6.8819242740705855,0.6200781,-0.0050000000000000044,-0.00051969424,1.0,6565,3.0668836,0.9999393392972638,0.9842432681397106,0.05173951961337265,0.9754343694405003
-0.4211740125917723,0.19753086419753085,0.05372990685955449,-425.85,-10.000000000000009,1.327583857718898,0.7291904782973045,-0.7551768874164771,0.0052342834,0.50554174,-8.720990926788588e-18,-17.883538279329013,0.0291126481836901,0.8562019,1620,-3.1378417,0.5401700345279418,0.6055931,-0.0050000000000000044,-0.0020045163,1.0,6518,3.1840384,0.9999963695636365,0.0661587443451157,1.4162536958570904,0.012495925333771418
-0.4224875986295973,0.19753086419753085,0.053903591943874715,-327.25,-0.8190033510233039,0.020245479342137544,0.7279227870258201,-0.5098587992372604,0.0034556594,0.49810985,1.3027521511262341e-17,-1.6614792229434592,0.029448574800914628,0.8534886,1640,-2.3552573,15.837302006641663,0.610201,-0.0050000000000000044,-0.000605655,1.0,6545,2.9895332,0.9999888764890559,0.8344596169447956,0.05162920941640693,-0.532057827746593
-0.423760923367505,0.19753086419753085,0.05356480864806645,-625.45,-10.000000000000009,0.8614057112928792,0.7273640375003423,-1.242050350679834,0.0033362648,0.46023762,4.800964430811488e-17,-10.458449727589704,0.028757709655709753,0.8536967,1660,-2.404589,0.5813157017429768,0.60073054,-0.0050000000000000044,-0.0006710605,1.0,6512,2.756526,0.9999976301851264,0.7753483635915713,3.776640532057532,0.13673212061453222
-0.42501173229178074,0.2962962962962963,0.053910772161213455,-626.7,-10.000000000000009,1.5274562550140152,0.7263745061120335,-1.2448257054250882,0.012514536,0.49948704,-8.695643087166593e-18,-3.434341469243374,0.02901798189006181,0.8555781,1680,-2.4788451,12.977791994216956,0.63224983,-0.0050000000000000044,-0.0037038133,1.0,6537,2.8827274,0.9999968239765968,0.5951825622838682,3.7681956568457258,0.5320114462859024
-0.4262459283747272,0.2962962962962963,0.05516400153824598,-331.0,-0.8190033510233039,0.027232898456919744,0.7255904913570848,-0.513254369603053,0.003511633,0.5935462,6.65462985152964e-17,-3.1535651625450734,0.02914813743979833,0.8564177,1700,-2.6382396,5.307835004757371,0.7378469,-0.0050000000000000044,-0.00030815916,1.0,6620,2.9168048,0.9999728944545754,0.6803006161097565,0.05205061783898307,0.44777832970373066
-0.42737809764768603,0.2962962962962963,0.0555232635078917,-333.75,-0.8199083342681874,0.0016513729239694753,0.7246207365933949,-0.5157015210616227,0.0027733382,0.60360384,8.728764693981755e-17,-4.670576822815276,0.030870516450017156,0.855303,1720,-2.627922,4.397250779186372,0.7535849,-0.0050000000000000044,-0.0006411268,1.0,6675,2.9561677,0.9999704648394572,0.9685943953565957,0.052342769088844256,0.7761387756200351
-0.4284582364747772,0.2962962962962963,0.05555298293577944,-335.15,-0.8217047486338622,0.0011506474055455749,0.7237204484828178,-0.5169457052134913,0.0050179777,0.56936204,-2.7560959465556623e-17,-5.7114659335361235,0.02977267915258345,0.8562676,1740,-2.5476158,7.329597496591093,0.74171925,-0.0050000000000000044,-0.0033180555,1.0,6703,3.0320864,0.9999404385625658,0.9781084939903535,0.05249330059962872,0.9636185700148066
-0.42951492927289986,0.2962962962962963,0.05793627592242504,-343.9,-0.8304215802117251,0.0011570427191024875,0.7230222478561144,-0.524585463752034,0.0028658092,0.6596616,5.165329570806195e-19,-8.227348505583098,0.030601982178719383,0.8568833,1760,-2.7795515,5.321791878200627,0.8985942,-0.0050000000000000044,-0.00066254963,1.0,6878,3.2626443,0.999951153558505,0.9783718531761475,0.05339391419642433,0.9525846212506075
-0.43037975129878137,0.19753086419753085,0.057349811210484825,-341.45,-0.8304215802117251,0.0005183369683112603,0.7224195394500404,-0.5224819445657668,0.00033836564,0.59516877,-8.323827626417926e-18,-5.444139200429784,0.028683493500550588,0.8550128,1780,-2.766595,6.16555061973559,0.8230762,-0.0050000000000000044,-0.00035587494,1.0,6829,3.084753,0.9999107984693971,0.9902544604696412,0.05315580651622537,0.9872870304492892
-0.43128212951158185,0.2962962962962963,0.0571093753554234,-341.85,-0.8329525593243676,0.0005012608066103444,0.7216571328509039,-0.5228500346252472,0.007986552,0.6296031,-1.4549653796462488e-17,-5.887621201513513,0.030931514446568092,0.85333115,1800,-2.3647382,7.492003608241859,0.8727879,-0.0050000000000000044,-0.0027222175,1.0,6837,3.2146583,0.9999099387720299,0.9906792973959976,0.05320886438508878,0.9880500517813356
-0.43217952778526003,0.4444444444444444,0.05568375070837678,-335.4,-0.8190033510233039,0.0003787599334322579,0.7207525574527665,-0.5171532484166297,0.0060129864,0.6102378,8.473974189148481e-18,-4.867102863673614,0.02955941534110129,0.85197246,1820,-2.3396935,7.17429809620917,0.7681632,-0.0050000000000000044,-0.001203137,1.0,6708,3.1850464,0.9998953886336464,0.9928012354090497,0.05251160988864517,0.9897760722992073
-0.4331661025075709,0.4444444444444444,0.056957727126952504,-340.55,-0.827852253577907,0.0002456893824737316,0.7199328591687155,-0.521694839506753,0.0035429287,0.5873225,2.3994248895143598e-17,-6.988188566312941,0.0280840030229917,0.8508627,1840,-2.5159507,5.01950969415433,0.806298,-0.0050000000000000044,-0.0018955313,1.0,6811,2.9563565,0.9998682252023575,0.9954397306149809,0.05306120031621112,0.9948630881700605
-0.4340554476887245,0.2962962962962963,0.05751177804341566,-343.15,-0.8321131249491132,0.000233461485948428,0.7195804831724754,-0.5239635256176755,0.00053834065,0.6201198,2.0706476344458696e-17,-7.945546034156985,0.029585425855706088,0.84926003,1860,-2.4116902,5.21778378458419,0.8500178,-0.0050000000000000044,-0.00016433168,1.0,6863,3.4174557,0.9998935793770378,0.9956228003139151,0.05333355064358915,0.9909129712165935
-0.4348855786373092,0.4444444444444444,0.05696263008769165,-339.1,-0.827852253577907,0.00020613757541636222,0.7189734678204832,-0.5204262444846693,0.0068571223,0.590909,6.286134495076085e-18,-6.0446704200504735,0.029452842408068426,0.8517872,1880,-2.7557547,5.943026708944033,0.849629,-0.0050000000000000044,-0.0015134389,1.0,6782,3.1745605,0.9998514263311595,0.9961782021809474,0.05291006267083546,0.9957445535960109
-0.4357548897148803,0.4444444444444444,0.05601237125550643,-335.3,-0.8252439984096712,0.00022264084280995344,0.7183291074755815,-0.5170757400922601,0.0016720131,0.62977,-2.542950441133672e-17,-4.280724923588481,0.029331577135023688,0.8504014,1900,-2.7742515,6.775504196650328,0.78424495,-0.0050000000000000044,-0.00065688486,1.0,6706,3.2377691,0.9998553266300046,0.9957650800144622,0.05250767373769961,0.9939049084281776
-0.4366836486308452,0.2962962962962963,0.05592367188545388,-334.7,-0.8234832437662395,0.00027186605477749895,0.7176770476379057,-0.5165448961662515,0.0014419012,0.65990067,1.6983393743892444e-17,-4.4744103465902105,0.03023748887856363,0.8482185,1920,-2.81081,14.970587562873535,0.8129879,-0.0050000000000000044,-0.0004403977,1.0,6694,3.3923616,0.9998786299033587,0.9950012051347132,0.052444296293539125,0.991105748123529
-0.4376082394796695,0.4444444444444444,0.05513548307526979,-430.85,-10.000000000000009,0.18632091458671685,0.7169294025123547,-0.7535496392997544,0.006162093,0.6632041,4.2946070459963746e-17,-13.792839622074903,0.029341647153369604,0.8522117,1940,-2.8513362,0.2658369053515248,0.81120914,-0.0050000000000000044,-0.001134271,1.0,6618,3.369677,0.9999954049317916,0.8672721498435096,1.38981417310489,0.21758043860637633
-0.43856220342367447,0.2962962962962963,0.05551549120728533,-333.25,-0.8190033510233039,0.025723993020533492,0.7163225196668266,-0.5152446890594132,0.0011516329,0.7413203,2.1321612475921987e-17,-8.254285517213335,0.03032164503618722,0.8570475,1960,-2.280988,9.465603884020158,0.8917327,-0.0050000000000000044,-0.0005191307,1.0,6665,3.643563,0.9999903572122966,0.5365719247256089,0.052282050802214416,-1.2650517096150926
-0.4394846536634805,0.19753086419753085,0.056475628493066726,-337.1,-0.8304215802117251,0.0003691643241083262,0.7156802831245278,-0.5186787237735682,0.00021404462,0.73959225,1.2119907240049173e-17,-3.464930367542454,0.029230509665554582,0.8594941,1980,-2.5691047,11.427134777830226,0.89192015,-0.0050000000000000044,-0.00014037217,1.0,6742,3.5838327,0.999948715573772,0.9929961658925031,0.052706202676753654,0.9557237085930459
-0.4403300782333187,0.1316872427983539,0.05654362808505206,-336.95,-0.8269871895255347,0.00021906932469730096,0.7151038724103538,-0.5185436016413361,0.0006859276,0.7477146,-2.108748288351685e-18,-4.824807001026627,0.030037979589525005,0.8587842,2000,-2.5919325,4.097908548958842,0.92244214,-0.0050000000000000044,-0.00023494475,1.0,6739,3.3388243,0.9998858241765026,0.9958423477507037,0.052688471192977475,0.992427338675033
-0.44116381533197024,0.0877914951989026,0.056211243577038286,-435.3,-10.000000000000009,0.8646909355565245,0.7141432570496327,-0.7592871013440367,0.00070699,0.70869285,8.475237641390788e-18,-18.07471162613863,0.028651005886531845,0.8613163,2020,-2.6505942,0.23865056723495415,0.9052648,-0.0050000000000000044,-0.00020574502,1.0,6707,3.4726706,0.9999963107099149,0.3918224830339898,1.3816421371732555,0.01076195513828715
-0.44201014921506726,0.0877914951989026,0.056745259668140834,-337.05,-0.8252439984096712,0.010405758674252403,0.7138296309215515,-0.5186271095531166,0.0020333712,0.7379303,-5.481118863599645e-17,-3.5418476312599516,0.028596386273361835,0.8662747,2040,-2.5577512,12.65342253114468,0.93242943,-0.0050000000000000044,-0.0019838174,1.0,6741,3.2515314,0.9999532602829603,0.8302416352852051,0.05269627472940676,0.9544097080377608
-0.44280992950622444,0.0877914951989026,0.05637108104850626,-435.75,-10.000000000000009,0.2896443440358012,0.712815177946278,-0.7596466185867381,0.0035725245,0.71960574,-3.385552046504349e-17,-8.421005764909427,0.027882219668239307,0.8720117,2060,-2.4032187,1.8185227736009877,0.920327,-0.0050000000000000044,-0.00047573922,1.0,6716,3.5120037,0.9999922627200611,0.7934461000782812,1.3803482508641292,0.6324028953974469
-0.44361362125658094,0.1316872427983539,0.05634484495022043,-334.85,-0.8243658275474083,0.024301907570616083,0.712747904712915,-0.5166689686643323,0.009815032,0.75775754,5.517130395628671e-17,-3.2902359937355787,0.02862482222149408,0.8742307,2080,-2.634009,6.356282451663845,0.9767466,-0.0050000000000000044,-0.002505654,1.0,6697,3.2988129,0.9999773870969874,0.643652498767308,0.052454976907084935,0.7349011164426906
-0.44441651085763123,0.19753086419753085,0.05734624362859379,-339.25,-0.8295694273484674,0.0005728121830330024,0.7119650844027409,-0.5205843698314573,0.008227007,0.74546134,0.0,-3.3828484787368525,0.029368701399892134,0.8757171,2100,-2.728571,20.089086065498087,1.0127167,-0.0050000000000000044,-0.0019246486,1.0,6785,3.2079263,0.9999917627809533,0.989189563056749,0.05294153274801253,-1.8165272509085684
-0.44513960971690625,0.2962962962962963,0.05781914305277487,-343.0,-0.8312694723106665,0.0004314737905749725,0.7116665589492981,-0.5238474657922516,0.007621914,0.722749,-6.214659496444025e-18,-6.780494703168368,0.030141471143370017,0.8732673,2120,-2.8449717,6.438285570660042,1.0008813,-0.0050000000000000044,-0.0012839795,1.0,6860,3.3451734,0.9999086132595281,0.991937650941675,0.05332639450175996,0.9885224867942883
-0.44581257624364695,0.4444444444444444,0.05835184804717636,-345.45,-0.8337877965277458,0.00029358306475143353,0.7109933567420857,-0.5259744293963112,0.006741851,0.68225443,-1.7483321042005648e-17,-6.024985441934703,0.02950067848161248,0.8721555,2140,-3.0110588,6.5850367012790345,1.0201365,-0.0050000000000000044,-0.0035748598,1.0,6909,3.6627066,0.9998973327572542,0.9945282884604889,0.05358183432942414,0.9912187434180866
-0.446424093571376,0.2962962962962963,0.05759788870340598,-340.8,-0.8295694273484674,0.00019620219360660533,0.7103290129376864,-0.5218951857003077,0.0014041386,0.6329456,7.818472004402511e-18,-7.372689434568976,0.029302749942542103,0.8743501,2160,-2.6924338,6.891901494180077,0.94207686,-0.0050000000000000044,-0.00047964504,1.0,6816,3.290948,0.9998629441135649,0.9963043775919563,0.05307658997441269,0.995486577406431
-0.4470986119325991,0.2962962962962963,0.05764096652282783,-340.25,-0.8243658275474083,0.00018281271535709281,0.7100853335934035,-0.5214182100485246,0.0015247896,0.6486245,-1.044148031976635e-17,-6.706736678983696,0.02992991530666016,0.8781806,2180,-2.5825684,6.42153730107275,0.9286113,-0.0050000000000000044,-0.0011688962,1.0,6805,3.5332327,0.9998494328865429,0.9965569236566265,0.05302134323862579,0.9962079374397947
-0.4477621703066467,0.2962962962962963,0.05737568478433857,-337.5,-0.8208087925968465,0.0001976011627276217,0.7096644203047254,-0.518999417192688,0.0021841838,0.62732583,2.2632101953840227e-17,-5.272514342842022,0.029441572255381954,0.88265973,2200,-2.8296669,6.4949445703023425,0.9017593,-0.0050000000000000044,-0.00043792557,1.0,6750,3.4181523,0.9998530374884832,0.9962581841074237,0.052729378499836214,0.9958069888302126
-0.4484489356233846,0.19753086419753085,0.05686827685429308,-336.6,-0.8261177784176229,0.00015085425083869746,0.7090819116286297,-0.5182247358090589,0.0003637084,0.61411846,8.443763942484851e-18,-6.475856992173478,0.029885038294082674,0.8842151,2220,-2.9053311,5.2559022249690805,0.87349457,-0.0050000000000000044,-9.0357426e-05,1.0,6732,3.0607972,0.999829878999121,0.9971882170647679,0.052645455585168005,0.9969310780529483
-0.4491491593607017,0.1316872427983539,0.05602917683927217,-431.9,-10.000000000000009,0.4021256009290988,0.7084354900400563,-0.7552583798739567,0.0001356706,0.55461717,1.7124090634375062e-17,-16.931876130004362,0.02859393810006291,0.88771975,2240,-2.5229712,1.5940314234942328,0.81361735,-0.0050000000000000044,-0.00011477044,1.0,6639,3.1663828,0.9999961323335708,0.711657506500124,1.3886376324112946,0.09730386274060465
-0.44991455648988526,0.0877914951989026,0.05605985518727709,-431.3,-10.000000000000009,0.1320910559561571,0.7081355239249525,-0.7488709502937557,0.0008985404,0.576123,0.0,-11.921446614391353,0.02816684132492827,0.88640577,2260,-2.7293613,4.134781588215199,0.8418339,-0.0050000000000000044,-0.00046746197,1.0,6627,3.317301,0.9999931029600546,0.9041083453441218,1.3773596234236603,0.7577261403564354
-0.45065829477973635,0.0877914951989026,0.05614261101125105,-332.15,-0.817179718717511,0.0027791566656385665,0.7076925292555138,-0.5142567153035448,0.0059234616,0.5962659,-2.1392224469670336e-17,-2.305030121282621,0.029619692852044445,0.8830361,2280,-3.097258,27.366032126084153,0.86975527,-0.0050000000000000044,-0.0016706919,1.0,6643,3.5037851,0.999972344465364,0.9549860902456739,0.05215949384012105,0.8342446055770504
-0.451396718378673,0.0877914951989026,0.05569112481237201,-329.65,-0.8162610238366945,0.0005186659370831481,0.707239455837096,-0.5120212964833106,0.004553807,0.55323005,-1.616584413226377e-17,-3.6205604790356154,0.03015699750671361,0.87930524,2300,-2.8024077,33.80541412710204,0.7805914,-0.0050000000000000044,-0.00088958273,1.0,6593,3.1790316,0.9999692467407932,0.9901046887403104,0.05189100157215077,0.8936109271621903
-0.45216378868362195,0.0877914951989026,0.05708682335619266,-336.2,-0.8243658275474083,0.00026741568052758704,0.7066533687793433,-0.5178658121496363,0.0048123267,0.56616265,-8.453810062582989e-18,-5.06918315708562,0.029443734616129945,0.87673163,2320,-2.9310527,6.738908368406765,0.8819014,-0.0050000000000000044,-0.0012819736,1.0,6724,3.3049595,0.9998829551994862,0.9949721752826076,0.05259973275339455,0.9926842040517634
-0.4528242508842245,0.05852766346593507,0.05600539182181705,-331.55,-0.8190033510233039,0.00019249776569629957,0.7061609927625516,-0.5137152676503471,0.0014236803,0.5733996,-2.143093758890364e-18,-4.878543021773422,0.029277303117297863,0.87698203,2340,-2.905665,6.491092084453479,0.816755,-0.0050000000000000044,-0.00029548624,1.0,6631,3.009625,0.9998604229386577,0.9963145559065151,0.0520916307060123,0.995322689672805
-0.4535520438913062,0.0877914951989026,0.05563776116000504,-329.3,-0.817179718717511,0.00014812650116785588,0.7054688350015856,-0.51169304901015,0.0067195054,0.5616032,3.776039439964092e-18,-5.1784415578569565,0.028228088008357625,0.88021237,2360,-2.816529,5.100985780125822,0.7981614,-0.0050000000000000044,-0.0027309183,1.0,6586,2.9467146,0.9998453884494184,0.9971823163275103,0.051844854388554,0.9959856184878557
-0.4542988347185804,0.1316872427983539,0.053783236403876326,-323.15,-0.817179718717511,0.00020701760701351686,0.7045981640917717,-0.5061423941631263,0.0060875793,0.55484617,-4.397603192078602e-18,-9.438932901760914,0.029761774768113675,0.8810227,2380,-2.526841,16.20846541298925,0.713382,-0.0050000000000000044,-0.0014563197,1.0,6463,3.1748042,0.9999847894373334,0.996014279413101,0.05118151585560449,-0.3022288594342739
-0.4551414990635011,0.1316872427983539,0.05516106283276871,-328.1,-0.8153377123986879,0.000127541623042835,0.7042632766774809,-0.5106153099353683,0.0049372697,0.5655575,4.3312571518445604e-18,-3.905956269012444,0.028900059570626968,0.87934196,2400,-2.9258714,6.754772809450847,0.7951719,-0.0050000000000000044,-0.0028818587,1.0,6562,3.2813497,0.9998174082374334,0.9975952120221558,0.0517157219601346,0.9972481212889893
-0.4558921556120018,0.0877914951989026,0.05408206656064996,-422.55,-10.000000000000009,0.4278085813547589,0.7040589598870678,-0.7505762932073484,0.00092651707,0.531948,-1.7620402622693122e-17,-15.474661785786411,0.02804311023002793,0.8812303,2420,-2.7050512,0.27909945731372793,0.70892507,-0.0050000000000000044,-4.70518e-05,1.0,6452,3.262895,0.9999962105784245,0.7018210048059839,1.4220355958716353,0.05235429249025281
-0.45669859926842415,0.0877914951989026,0.05377434864616484,-620.6,-10.000000000000009,1.324396315093904,0.7036274597120343,-1.2488424990623848,0.004367727,0.52379435,1.772203238061045e-17,-9.606681165758198,0.0282537049336808,0.88110983,2440,-2.7183454,2.1968678696234543,0.7145558,-0.0050000000000000044,-0.00047887806,1.0,6415,2.7985911,0.9999970377535343,0.665002769755294,3.8313707279331353,0.3953835638840504
-0.4575111900285833,0.0877914951989026,0.05392984391109738,-622.15,-10.000000000000009,0.8824311479230077,0.7030045716411204,-1.2472699883346048,0.0058550667,0.553488,0.0,-12.260193668941548,0.02777926556848548,0.8791505,2460,-2.6760225,2.3727821544551735,0.72933537,-0.0050000000000000044,-0.0035402298,1.0,6446,3.1403131,0.9999965955343815,0.7703147024873019,3.814495173453604,0.6304698575766355
-0.4583112540679182,0.1316872427983539,0.054788553366103894,-425.65,-10.000000000000009,0.624522001741623,0.7026316052804853,-0.7542205314795126,0.0068386584,0.62206835,7.090156251827833e-18,-7.545442170782981,0.02676256478890938,0.87671363,2480,-2.5136187,9.280984420349355,0.791836,-0.0050000000000000044,-0.00055434223,1.0,6514,3.0158784,0.999995737638459,0.5707728842919428,1.41522705320535,0.364586384118761
-0.4590634836638235,0.19753086419753085,0.055871968956764065,-330.35,-0.8134771469394084,0.010202340643918612,0.7022874172508611,-0.5126409363024892,0.00660511,0.6871587,-3.0112299986806125e-17,-2.6044724138886512,0.02817194115784576,0.8752792,2500,-2.7564042,5.053082800371913,0.908238,-0.0050000000000000044,-0.0007035803,1.0,6607,3.6124027,0.9999815111261364,0.8441966251923594,0.05196180841152985,0.4677975273167194
-0.4597374440579336,0.19753086419753085,0.057391722622626526,-336.4,-0.8190033510233039,0.0008734557476180786,0.7018427211832319,-0.5180346860908758,0.0038823173,0.76298326,3.590733206873277e-17,-2.0328002041392015,0.028523215816100594,0.87576294,2520,-2.7159996,10.750705703016894,1.0386456,-0.0050000000000000044,-0.00061451696,1.0,6728,3.279142,0.9999648662361441,0.9834038913531571,0.0526161940732505,0.9123771780363763
-0.4603042401343488,0.19753086419753085,0.05644964405528657,-332.7,-0.8234832437662395,0.0007789328479922278,0.7013028283647439,-0.5148056426937635,0.0059686713,0.78136265,-7.474901037452211e-18,-3.155053361246191,0.029859440900351784,0.8791908,2540,-2.9501576,29.962350328892114,1.0092429,-0.0050000000000000044,-0.002631276,1.0,6654,3.851466,0.9999851986791336,0.9851116326664541,0.05225304812337366,0.52947932507358
-0.46093012558688323,0.19753086419753085,0.055504241368030845,-428.4,-10.000000000000009,0.2555450726733793,0.7006918358519325,-0.7509395008229169,0.003423426,0.70911103,3.4613133725564324e-17,-9.384051166117871,0.027932501559669965,0.8806477,2560,-2.7451985,3.946674504350728,0.91917914,-0.0050000000000000044,-0.00031976314,1.0,6569,3.3571706,0.9999931074399633,0.8184553504400022,1.3953611556777377,0.696834986607334
-0.461585829043226,0.19753086419753085,0.05582486609480623,-429.45,-10.000000000000009,0.6192672871492122,0.7003857694086194,-0.7575000125674183,0.0019411802,0.64932054,8.625708476602127e-18,-13.115784527459912,0.027601220939094014,0.880054,2580,-2.9241295,3.165922917087984,0.8609653,-0.0050000000000000044,-0.00033595218,1.0,6590,3.1788297,0.9999947268817024,0.5600751345369097,1.4043995045754873,0.3273620712530697
-0.46223470949625356,0.19753086419753085,0.05583135650737519,-328.5,-0.8134771469394084,0.014636223942043503,0.7001050951866131,-0.5109755014543597,0.004047256,0.63040215,3.460786536426668e-17,-4.762634800445739,0.028385970461790807,0.87596947,2600,-3.1564472,9.524661278781396,0.84672946,-0.0050000000000000044,-0.000725478,1.0,6570,3.1467757,0.9999846205699242,0.724218691692117,0.051759125840182836,-0.16308680474607473
