_std_adv,_max_act,_mean_obs,_lr_multiplier,_max_obs,_mean_adv,_mean_act,_std_act,_mean_discrew,_max_discrew,_min_act,_std_discrew,_min_obs,ExplainedVarOld,_min_adv,_std_obs,PolicyLoss,_max_adv,ExplainedVarNew,Steps,PolicyEntropy,ValFuncLoss,_min_discrew,Beta,_MeanReward,_Episode,KL
0.9999998623078687,6.904749,0.025633725163909663,1.0,0.5806800888048971,-5.881367704170514e-17,0.084850624,2.2942944,-58.32126228660114,-1.0,-4.920868,1590.8957558820593,-0.5650238629067719,0.5087878418172102,-6.965709955655208,0.02962606320899639,-0.0032681222,0.5953663591990169,0.5150288527577265,1933,1.2999921,771.7083544023059,-196.0,0.4444444444444444,-106.55,25520,0.012745207
0.9999998291903449,7.363006,0.023923108577735126,1.0,0.5806450090952303,-2.988612979011988e-17,0.13800684,2.1538665,-56.165089379600424,-1.0,-4.191658,1344.2692754651973,-0.5650300367222156,0.6562454621727662,-7.52892091147022,0.029608308507180936,-0.0014224935,0.6185852083406643,0.6568827090164095,1902,1.298045,461.8618692328667,-188.0,0.2962962962962963,-105.0,25540,0.0010521199
0.999999816082314,6.545113,0.02588567378028364,1.0,0.5807290775220475,-2.9105693221099854e-17,0.10687662,2.1267006,-54.24321556579621,-1.0,-4.8990645,1254.060149823987,-0.5650339865606844,0.6336551349748518,-9.13129238514569,0.02991975839931001,-0.00035167014,0.3981471305268024,0.6353292104221192,1953,1.300525,458.6616328310295,-196.0,0.19753086419753085,-102.6,25560,0.0010227261
0.9999997674034331,6.086906,0.024196823415178478,1.0,0.5811203923137763,-1.466548474221053e-17,0.0963757,2.0460668,-53.03250773993808,-1.0,-4.1408863,1093.21617750897,-0.5650412524563383,0.7782026311610841,-8.719256207995102,0.029720490404870698,-0.0030428024,0.4712655152079789,0.7780731298840787,1938,1.2985995,242.6193214382844,-177.0,0.19753086419753085,-101.85,25580,0.005119205
0.9999998135265459,6.885385,0.025181653285516987,1.0,0.580094036395144,1.4493477526978077e-17,0.09889344,2.136132,-54.423253442121364,-1.0,-4.445963,1256.8580824288829,-0.5650470699639848,0.6435379183864489,-8.871402453455191,0.02998982275631329,-0.0016056304,0.36318865058650285,0.6424912507605529,1961,1.2943548,449.33991167212486,-196.0,0.19753086419753085,-103.0,25600,0.0045236344
0.9999998595664955,6.3605747,0.024308372745655372,1.0,0.5806928877698753,7.291356960083121e-18,0.1237277,2.1133184,-58.652129297075426,-1.0,-4.5460486,1592.0236755584492,-0.5650548753431267,0.5252919673326091,-6.66831258753702,0.02975111144316293,-0.0051551224,0.4374469501869628,0.5260818359309668,1949,1.2935084,756.299756275221,-197.0,0.2962962962962963,-107.35,25620,0.012175662
0.9999998637836036,6.704444,0.02256042850090161,1.0,0.5808486382405716,0.0,0.11505546,2.0866704,-60.776142932212295,-1.0,-5.681322,1665.6398512291762,-0.5650625107164197,0.5572596447256624,-5.7389196707639645,0.02941833180024973,-0.0019872868,0.4823672789244497,0.5596263783248233,1903,1.2957721,733.8805253396841,-189.0,0.2962962962962963,-110.0,25640,0.00592047
0.9999998350322136,7.5381393,0.02051575858738643,1.0,0.5794346953752069,3.041381426474479e-17,0.13540795,2.1238194,-58.60727661851257,-1.0,-3.9363215,1435.5129700577786,-0.5650664164891441,0.6917314370813308,-5.014285805352655,0.02929397733511718,-0.0009049282,0.6095181431708536,0.6949470144133272,1869,1.3011204,437.91881754504954,-168.0,0.2962962962962963,-108.3,25660,0.0046642437
0.9999998725020289,6.5093317,0.022463673979535418,1.0,0.5808757232052567,-1.4833877573279752e-17,0.08095946,2.1376436,-61.57515657620042,-1.0,-4.2568016,1748.9562512802859,-0.5650675137218004,0.5165726570491216,-6.206669012817245,0.029335092194985066,-0.0005285678,0.5977866045823248,0.5171104901658943,1916,1.3080229,844.9567649954712,-196.0,0.19753086419753085,-110.65,25680,0.00021764761
0.9999998183495828,6.07085,0.024319169001488086,1.0,0.5809504856541947,-2.9001744316738786e-17,0.08821661,2.0280035,-54.400510204081634,-1.0,-3.8230457,1256.4849997396918,-0.5650725651586544,0.629456864385364,-8.890597295504936,0.029847388147033273,-0.0007727192,0.577892886756341,0.6384733585714537,1960,1.3078395,464.82018220965756,-196.0,0.19753086419753085,-102.95,25700,0.0047447197
0.9999987798499078,6.34044,0.025171952259231575,1.0,0.5810750137381917,2.1026264629635618e-16,0.0656789,2.1552835,-49.501020408163264,-1.0,-4.0660925,800.3499989587672,-0.5650799767124925,0.9968435819930301,-1.6253750594727607,0.029820445979361662,-0.0016381256,2.0264509656138996,0.9996856847967184,1960,1.309922,9.106695112394693,-99.0,0.19753086419753085,-98.0,25720,0.0035283274
0.9999998133950416,7.15808,0.024694540942808475,1.0,0.5809981694139033,2.894267762770265e-17,0.059098467,2.1359076,-54.490835030549896,-1.0,-4.0378494,1257.9240504228871,-0.5650879080843458,0.6431900700939874,-8.795702859777217,0.029700926479727115,-0.0031120873,0.4004736066158877,0.6433511472384909,1964,1.3139399,455.8084755261572,-196.0,0.19753086419753085,-103.15,25740,0.00470547
0.9999998153669339,6.297033,0.024628389112501606,1.0,0.5807688253308719,4.336985162320042e-17,0.045902226,2.2591283,-54.58596134282808,-1.0,-5.9102483,1267.9730277380784,-0.5650962095735922,0.6374614344818308,-8.96501645832329,0.02991878547298165,-0.0005584044,0.30773985877258936,0.6374206298226306,1966,1.3153855,459.9820117321147,-197.0,0.19753086419753085,-103.25,25760,0.0035966923
0.9999998135561945,6.7062235,0.024671621843563092,1.0,0.5804633861336672,-1.4493477526978077e-17,0.07178386,2.0891688,-54.42376338602754,-1.0,-3.9179,1256.903035505462,-0.5651037952529847,0.6418328775503347,-8.904756860803,0.029864776492357546,-0.003284913,0.39706690155855345,0.642082472834124,1961,1.3155081,450.1115467477946,-196.0,0.19753086419753085,-103.0,25780,0.004725992
0.9999998115520121,6.6121087,0.024808316996828034,1.0,0.5809235916854274,-2.892794852967329e-17,0.08943172,2.1633122,-54.46412213740458,-1.0,-3.6793852,1249.1087636695609,-0.5651114282354348,0.6503011131451528,-8.79467918432541,0.02996235852010084,-0.00308738,0.4588407373811738,0.6509526283474836,1965,1.3134716,436.0340052922172,-195.0,0.2962962962962963,-103.2,25800,0.007078813
0.9999998858431861,6.4580417,0.0211516407935427,1.0,0.5795391616528697,6.710267179266424e-17,0.089834824,2.0576034,-65.78436516264428,-1.0,-5.2436595,2016.090437608524,-0.5651192220698655,0.45179836084754066,-5.295975796460983,0.02957639959727419,-0.0010081496,0.6426244222599139,0.45401625905836507,1906,1.3143373,1121.0123975504525,-197.0,0.2962962962962963,-115.1,25820,0.00487471
0.9999997481043081,6.727956,0.023160241786069596,1.0,0.5803232958448376,2.912060392459427e-17,0.09241737,2.1230714,-53.20440573770492,-1.0,-4.87161,1074.0017633763605,-0.5651227370688398,0.8141671578729905,-8.705797711322543,0.029827375412246816,-0.0010159434,0.7731891899985877,0.8138485387000328,1952,1.3141226,232.077460098047,-173.0,0.4444444444444444,-102.55,25840,0.006382638
0.9999998661534786,7.097578,0.024091246063000015,1.0,0.580916300633018,1.4354398702224246e-17,0.099988125,2.0433283,-59.85151515151515,-1.0,-4.071257,1690.0143158861342,-0.5651303682885893,0.48192440066249453,-6.2589134031055815,0.030119004614178126,-0.0031795641,0.5374025182003621,0.4827525002535087,1980,1.3114924,882.2917999645362,-198.0,0.4444444444444444,-108.9,25860,0.0026389803
0.999999856804904,6.9577603,0.02350825085698587,1.0,0.5784923711411689,7.243045216718657e-17,0.11967053,2.0503025,-58.87512742099898,-1.0,-4.3354397,1584.7769654526728,-0.5651394084334496,0.5390239068251184,-6.7246292981546905,0.029737259109358823,-0.0049322806,0.44476706320388776,0.5394008830439201,1962,1.3087234,729.9592332416267,-197.0,0.4444444444444444,-108.0,25880,0.0045606582
0.9999998649903995,6.401784,0.023808475013425902,1.0,0.5804210977315613,2.870879740444849e-17,0.10275506,2.1299717,-59.85151515151515,-1.0,-3.9637713,1690.0143158861345,-0.5651483859695663,0.4857823441831577,-6.1290689478970295,0.03002712645360211,-0.0028094263,0.542249528398413,0.4859678344007481,1980,1.3035477,868.7344617087065,-198.0,0.4444444444444444,-108.9,25900,0.002411431
0.9999998560317598,6.5097246,0.023379578856725397,1.0,0.5800584584134503,1.806158453889426e-17,0.10491082,2.1640441,-59.020843924758516,-1.0,-3.7452176,1592.1759763086352,-0.5651578487141741,0.5385962575436534,-6.541909383216929,0.02986116418692777,-0.0010354184,0.5978896182492452,0.5383252755543134,1967,1.302978,735.1222974063103,-197.0,0.4444444444444444,-108.25,25920,0.0027520768
0.9999989561064662,6.6511145,0.024193247995002085,1.0,0.5802277157395908,-1.4885170890481655e-16,0.07156739,2.248277,-50.026249369005555,-1.0,-4.261386,817.6156663466995,-0.5651665207902212,0.9993255144279382,-1.2670335079676287,0.03011224877736208,-0.0019428063,2.7324056834947874,0.9980868990568713,1981,1.3065653,15.226205051717885,-100.0,0.4444444444444444,-99.05,25940,0.0029822865
0.9999998886124439,6.8596535,0.024272345553024814,1.0,0.5799376661292148,2.8796058186832836e-17,0.10660042,2.1560643,-64.64589665653496,-1.0,-3.8549402,2052.207437569867,-0.5651758284091858,0.39902058173720234,-5.2734251825053855,0.02998798348765561,-0.0035678314,0.4854708236669032,0.3996700410952201,1974,1.3128359,1292.0222873385098,-198.0,0.6666666666666666,-113.55,25960,0.0062722513
0.999999843326713,6.2695985,0.022902486659649238,1.0,0.5801013199384393,3.6663711855526326e-17,0.11948345,2.163438,-57.639318885448915,-1.0,-4.2269697,1467.9591764194677,-0.5651850912682024,0.5916164927747264,-7.286180984580519,0.02983440736276762,-0.0014056449,0.5703888528233166,0.593422273759443,1938,1.3148459,612.1301841311355,-198.0,0.4444444444444444,-106.8,25980,0.00092838437
0.999999833148965,6.6137486,0.022894277077296455,1.0,0.5806384294676091,-2.9513716957844244e-17,0.10126859,2.3575218,-56.953271028037385,-1.0,-4.290762,1402.5741403907182,-0.5651916124588604,0.6196592910071114,-7.77646026025648,0.02996960434028673,-0.000694684,0.6245793761056614,0.619893226434779,1926,1.3154444,533.4628850407963,-197.0,0.4444444444444444,-106.2,26000,0.0021658232
0.9999999043218194,6.1844187,0.02280041168593913,1.0,0.580545363965733,2.9270555541095784e-17,0.13030376,2.2393496,-72.69979402677652,-1.0,-5.0335464,2471.265695117204,-0.5651966299222038,0.3546159791457347,-4.1000656654286605,0.029671527809997,-0.00078059506,0.6624552832966536,0.3556751103814554,1942,1.313878,1642.0541257403015,-198.0,0.2962962962962963,-121.85,26020,0.00081959047
0.9999998159124959,7.333321,0.024575183931696977,1.0,0.5807130539229687,8.656358202153505e-17,0.09637807,2.3003757,-54.626395939086294,-1.0,-3.9306285,1260.1081357417095,-0.565204050726236,0.6447670970389576,-8.442073981767743,0.029998251455553616,-0.0017369668,0.6057941676252189,0.6466586619560195,1970,1.3128215,520.3274035183782,-196.0,0.2962962962962963,-103.45,26040,0.004346422
0.999999376940612,6.604271,0.024214844858812964,1.0,0.5805184702040861,6.638909399778713e-17,0.11583562,2.3595688,-50.00151515151515,-1.0,-4.109792,816.8166643709825,-0.5652130629679433,0.9982858212939183,-1.5865471729724978,0.030056276745479078,-0.0006384484,1.825540183974049,0.9995030444159677,1980,1.3140506,5.34999587962449,-100.0,0.2962962962962963,-99.0,26060,0.001507411
0.999999881763957,6.950153,0.020300920801362865,1.0,0.5796939207839235,4.466481314364171e-17,0.14980061,2.2975104,-65.36982713462545,-1.0,-3.9226637,1932.1408601586982,-0.5652232743802712,0.49975672524192194,-5.349994230220863,0.029323587408720857,-0.000650221,0.5292628429474869,0.5071898057111326,1909,1.3106983,998.4461258568602,-197.0,0.19753086419753085,-115.25,26080,0.001150419
0.9999998144130183,6.2182055,0.023890351808462353,1.0,0.5803038980679697,1.4318241526651893e-17,0.10876115,2.2461035,-55.01460957178841,-1.0,-4.4340324,1274.8506681725028,-0.5652291024178173,0.6452612727954273,-9.024710165776277,0.030200270115302158,-0.0027197236,0.5994439025047843,0.6468935995869427,1985,1.3088641,468.66918426025006,-197.0,0.2962962962962963,-104.2,26100,0.012744268
0.9999998765499548,6.7774963,0.022074393530009184,1.0,0.5800148954050921,0.0,0.13198844,2.3558705,-63.21031138335886,-1.0,-4.5296516,1878.4529615671552,-0.5652390156551352,0.4687295859238392,-5.6414608124411245,0.0300348142827141,-0.0008429572,0.6137549493753038,0.46901671680141643,1959,1.3109486,1008.6975076777617,-199.0,0.4444444444444444,-112.8,26120,0.0063938634
0.999999887006721,6.5236425,0.024120857319544886,1.0,0.5793699903890394,0.0,0.10530601,2.3178186,-64.81877839475013,-1.0,-4.816566,2057.5830093103054,-0.5652473896847827,0.40041681358516634,-5.015854946762923,0.03012169845601596,-0.0013947356,0.5759320439088131,0.4006871745648042,1981,1.3109641,1235.4660035505656,-198.0,0.4444444444444444,-113.9,26140,0.0016611106
0.999999886089509,6.3068705,0.0240818516238055,1.0,0.5804546117364694,-7.169956970334008e-18,0.11551741,2.3006396,-64.78657921291625,-1.0,-4.3960104,2048.8086392568434,-0.565257455199631,0.4038636657886543,-4.974863662978004,0.030147054933391926,-0.0027666779,0.7105808397390038,0.4041337091396202,1982,1.3117672,1220.8249213510521,-198.0,0.4444444444444444,-113.95,26160,0.0028686912
0.9999994876637015,6.6572876,0.024197670261060965,1.0,0.5801546996660072,2.71076182667446e-16,0.10210164,2.3601596,-49.975240020212226,-1.0,-4.001692,815.8654809302631,-0.5652674191470656,0.9991667495628035,-1.6099857986346073,0.03010764721797544,-0.0009353854,2.429369341033149,0.9984818908158536,1979,1.3099443,55.62897940891615,-99.0,0.4444444444444444,-98.95,26180,0.0016627937
0.9999998140007352,6.4895124,0.02424118750548554,1.0,0.5797896642130638,1.4376180794336878e-17,0.085144095,2.419962,-54.83409205867476,-1.0,-4.7615867,1271.9229044993654,-0.5652768407686122,0.6430147093689107,-8.830636943249948,0.030106402579206125,-0.0019183223,0.7729588828088523,0.6436239179311493,1977,1.3133907,455.8266769378112,-197.0,0.4444444444444444,-103.8,26200,0.0028299717
0.9999998460801681,6.8096232,0.022810569307597957,1.0,0.5807097681534671,5.830094242134155e-17,0.12385882,2.3793383,-58.02,-1.0,-4.4246845,1486.9303692307692,-0.565286016530829,0.5880748853059813,-7.096610264140558,0.02988794671990473,-0.00046046823,0.5734358506127603,0.5891937179884978,1950,1.3166461,617.7048973985511,-197.0,0.2962962962962963,-107.4,26220,0.0011593679
0.9999997013539894,7.9005213,0.022517183351546264,1.0,0.57934664203434,0.0,0.12704435,2.5220344,-52.626028806584365,-1.0,-4.1244955,1006.7474912255076,-0.5652939022916584,0.876514640911396,-8.826544554633767,0.029927978201128587,-0.0008093263,0.8587065353326345,0.8773733810180879,1944,1.3210623,135.3327982267214,-162.0,0.2962962962962963,-102.15,26240,0.0042363866
0.9999998132432999,6.9543447,0.02376088569406469,1.0,0.5799343372497677,-2.8636483053303785e-17,0.13335,2.3834226,-55.01410579345088,-1.0,-4.904987,1274.8058463666414,-0.5653011722345862,0.6471644814346056,-8.868559979285862,0.030184939848632922,-0.0014406121,0.4150925796600886,0.6475436075662879,1985,1.3202648,453.0859855533939,-197.0,0.2962962962962963,-104.2,26260,0.0035512177
0.9999998153991904,7.437572,0.023956928411823415,1.0,0.5806260218627806,1.428226604542915e-17,0.11644756,2.514039,-55.176884422110554,-1.0,-5.706051,1285.9636867755864,-0.5653113959404055,0.6428349021581833,-9.108969062011544,0.030303098770329186,-0.0017216807,0.34491020471252726,0.6438531134188157,1990,1.3198494,458.0430259438558,-198.0,0.2962962962962963,-104.45,26280,0.003854499
0.9999986103410538,6.5714736,0.02368960478441382,1.0,0.5804996171249995,-1.5307283385613381e-16,0.14129211,2.3917072,-50.40080160320641,-1.0,-4.8365574,829.9996787161498,-0.5653218158720579,0.9994497895381735,-1.5922599840647516,0.030424162067804867,-0.0011494663,2.2969622136686887,0.999663739803256,1996,1.3199289,3.839918416779525,-100.0,0.2962962962962963,-99.8,26300,0.0024852655
0.9999998150657473,6.8374653,0.023922063893634018,1.0,0.5806699068925384,-1.4275092632046213e-17,0.11141468,2.5237887,-55.248618784530386,-1.0,-4.927497,1295.656420744178,-0.5653325463489596,0.6373117397188053,-8.88998436649866,0.03025342646443014,-7.889785e-05,0.3733303803874321,0.6374447645281336,1991,1.3211012,478.60362420275237,-199.0,0.19753086419753085,-104.5,26320,0.0001184253
0.9999998956986645,7.2375107,0.022473745540023505,1.0,0.5805410188332102,8.643195974780743e-17,0.15408058,2.339485,-68.75620881905728,-1.0,-4.3648896,2249.5741188251222,-0.5653431628133938,0.3910982243951827,-4.563764183906002,0.030147241606146177,-0.000809989,0.5991178310812603,0.39210379613299184,1973,1.3238654,1438.9971090410404,-198.0,0.19753086419753085,-118.45,26340,0.0047677746
0.9999989331289098,7.097908,0.023773992578634665,1.0,0.5803945864159546,4.420837894342821e-16,0.11870355,2.3757677,-50.326141495233315,-1.0,-4.7688627,827.5403953979419,-0.5653524942745415,0.9990858950065655,-1.713649083365817,0.03035278931573882,-0.0005850993,3.1106663099059157,0.9976953865842824,1993,1.3242605,92.32613265374304,-100.0,0.19753086419753085,-99.65,26360,0.004568168
0.9999998646932696,7.1452503,0.023276896537696917,1.0,0.5806040096927927,-5.687185478820211e-17,0.09243932,2.5008276,-60.33166583291646,-1.0,-5.990285,1706.6638847187478,-0.5653629172189002,0.4891345990047318,-6.182008038080169,0.03028217705397737,-0.0020788156,0.553524931117946,0.4899303088713919,1999,1.3230175,896.9120687485598,-199.0,0.19753086419753085,-109.85,26380,0.005395247
0.9999998127688938,6.955575,0.02298196151925025,1.0,0.580613541503042,-5.687185478820211e-17,0.12927371,2.3563373,-55.37868934467234,-1.0,-4.3683486,1289.178755460772,-0.5653740230984032,0.6474754809111003,-8.670595355341016,0.030231478816250733,-0.0059762364,0.5502353997695095,0.647983142230746,1999,1.3228776,457.588278084154,-198.0,0.2962962962962963,-104.9,26400,0.012043691
0.9999985694574302,6.683337,0.02240755786331497,1.0,0.580590294364558,0.0,0.09224136,2.3956647,-50.80119284294235,-1.0,-5.333494,843.3998395314,-0.5653854198444901,0.9994626634483549,-1.7080338806130868,0.030435441891081404,-0.00094700744,3.9091291532020804,0.999462419275723,2012,1.32261,6.030916664407154,-101.0,0.2962962962962963,-100.6,26420,0.004383433
0.9999998643412147,6.317052,0.022797836403109582,1.0,0.5801957099364257,0.0,0.11973154,2.389315,-60.51294820717131,-1.0,-4.9695554,1706.3145733797876,-0.5653969969588992,0.49635438869694637,-6.1665382486537945,0.030403710942916926,-0.002381032,0.5328223368391146,0.4964301152351517,2008,1.3203974,873.3071977199801,-199.0,0.2962962962962963,-110.3,26440,0.0032484846
0.9999998640504422,6.8529863,0.022549773512606383,1.0,0.58055941290558,-7.066561270612632e-18,0.13195258,2.3086762,-60.62257583291895,-1.0,-4.071081,1715.0624241955172,-0.565408525426396,0.4939487891812404,-6.268351559670089,0.030460090896492657,-0.0019861679,0.6297720473514485,0.49382546732767507,2011,1.3216066,869.0322249768603,-200.0,0.2962962962962963,-110.45,26460,0.0036192979
0.9999992825816809,6.4894342,0.022677197066979602,1.0,0.5799648608474496,1.8437236656449704e-16,0.14488918,2.2756138,-50.600798403193615,-1.0,-5.0214586,836.6669853904964,-0.565420302700844,0.9990770417466635,-2.021045759929427,0.030351147670814867,-0.0016231884,2.2727848210790143,0.9994402450268626,2004,1.3235216,31.544845977291526,-101.0,0.2962962962962963,-100.2,26480,0.0028940206
0.9999998126451233,7.0421605,0.022718280985654003,1.0,0.5804110622977746,0.0,0.06034624,2.275141,-55.60886895864474,-1.0,-4.3905535,1301.4788052479005,-0.5654317329570627,0.6473480390677508,-8.709668413038614,0.030383101816954368,-0.0015291804,0.5144446595125496,0.6476086802218252,2007,1.3274148,461.28853582053716,-199.0,0.2962962962962963,-105.3,26500,0.003537841
0.9999998131456077,7.4915338,0.022808820352913966,1.0,0.5801013031203778,4.2568711078987527e-17,0.1188919,2.3619885,-55.51872191712431,-1.0,-4.842476,1300.0000239281617,-0.5654428843501587,0.6447710699620611,-8.781505679891149,0.03031836444479688,-0.0023126202,0.5022517788964045,0.6450090723254535,2003,1.3292933,462.15014790648684,-199.0,0.2962962962962963,-105.1,26520,0.0033637255
0.9999998130573995,6.6152864,0.023076257780587653,1.0,0.5796539329271426,2.847866676393187e-17,0.12646991,2.2127414,-55.311623246492985,-1.0,-4.2341623,1288.1193238179767,-0.5654543689591783,0.6463208444799318,-8.87107646295063,0.030273479200791993,-0.00030935922,0.5041877605849606,0.6467407414129918,1996,1.3303115,456.28252293595654,-198.0,0.2962962962962963,-104.75,26540,0.0018376242
0.9999988091153145,6.864327,0.022690740774487603,1.0,0.5802789722935844,2.764206154079193e-16,0.11280315,2.3567545,-50.62643391521197,-1.0,-4.0095162,837.5656852880269,-0.5654653370710093,0.9995105761773818,-2.446838738350309,0.03038873359469893,-0.0017306142,2.7249329085193112,0.9992668200062507,2005,1.3320513,9.68632405786071,-101.0,0.4444444444444444,-100.25,26560,0.0067122527
0.9999998119913517,6.9543943,0.0230516386173878,1.0,0.579977473749181,1.4168349666203392e-17,0.09688284,2.5679836,-55.53738783649053,-1.0,-4.768775,1291.872729766831,-0.5654765164141901,0.6516838670217171,-8.940284428588908,0.030415317412071274,-0.00049729896,0.40754061542966064,0.6519056534021686,2006,1.3335102,460.1230421283907,-198.0,0.2962962962962963,-105.25,26580,0.00083633553
0.9999998126382215,7.5552254,0.022544728926331626,1.0,0.5803693592876479,2.828030789094926e-17,0.12076509,2.3306253,-55.67661691542288,-1.0,-4.9085007,1302.6068661666793,-0.5654882535711178,0.6493022365585194,-9.021751090060334,0.030473377212725156,-0.0030004426,0.3513208785086594,0.6493191908603124,2010,1.3358095,458.2829314836989,-199.0,0.2962962962962963,-105.45,26600,0.0054528257
0.9999978354101922,6.167756,0.02262318013582852,1.0,0.5802496022701941,2.459298811520267e-16,0.12600331,2.2979853,-50.701195219123505,-1.0,-5.0988255,840.050157934001,-0.5654999071919681,0.9995671546605482,-1.9320390119696633,0.03042295849752839,-0.007123185,3.2258899561937886,0.9993793717575081,2008,1.3364477,8.592765102584137,-101.0,0.4444444444444444,-100.4,26620,0.013167368
0.9999968811096575,7.6343727,0.023348335089286448,1.0,0.5793186204561351,2.246070865674175e-16,0.13865376,2.3248487,-50.326141495233315,-1.0,-4.7264786,827.540395397942,-0.5655110727482554,0.9991181251816335,-2.4771593371275387,0.030356698553066153,-0.0059730955,2.7079724923429573,0.9997211039028872,1993,1.3367351,0.265763093126295,-100.0,0.6666666666666666,-99.65,26640,0.01223159
0.999999842790638,7.12549,0.022820427969543648,1.0,0.5801712175742781,0.0,0.19137463,2.3829274,-57.80287474332649,-1.0,-4.1789417,1460.1151457399576,-0.5655214605339212,0.6057026616502379,-7.410087904795109,0.03004906454134183,-0.0010572997,0.36081791999364043,0.6068422703894613,1948,1.3424076,584.4343786880329,-197.0,0.6666666666666666,-107.3,26660,0.0028385313
0.9999997549845021,6.673774,0.02323136303851742,1.0,0.5802640768974265,-1.452310139519878e-17,0.19200203,2.4810708,-53.39908022483393,-1.0,-5.024523,1089.5183026798184,-0.565529578484312,0.8043073228654426,-8.968233184375267,0.03022421023092536,-0.0007616682,0.35698733899911844,0.8044947118100451,1957,1.3444611,216.49111932569292,-175.0,0.4444444444444444,-102.8,26680,0.0009636433
0.9999998397319706,7.413882,0.022744819443248555,1.0,0.5796618334856708,5.85109818433433e-17,0.23622717,2.247072,-57.58157488419969,-1.0,-3.6064334,1444.454359434305,-0.5655376413561927,0.6085063390961736,-7.567199850870478,0.030323224133833156,-0.0021235193,0.47018043881362653,0.6084722092095372,1943,1.3469944,568.2491563152196,-198.0,0.4444444444444444,-107.05,26700,0.0043908837
0.9999998129610081,6.7384253,0.024209167449413937,1.0,0.5802476510129936,-1.430382960765174e-17,0.21489652,2.4894216,-55.0603925515853,-1.0,-4.1586447,1275.6480890255714,-0.5655444408408449,0.6477971664226363,-8.708428201379418,0.03046113070386106,-4.5913257e-05,0.5067547874612102,0.6485207419201666,1987,1.3482139,450.8827537723913,-197.0,0.2962962962962963,-104.3,26720,3.6253183e-05
0.9999983005330377,6.072617,0.02394350364009104,1.0,0.5802423849519653,-2.322035084183334e-17,0.22886722,2.260533,-50.2262443438914,-1.0,-4.608336,824.2323730745343,-0.565554795913702,0.9991828501057066,-1.6795041227277359,0.030455566187767485,-0.0030928121,2.9420854526301583,0.9993427536374723,1989,1.348922,9.581888515230007,-100.0,0.4444444444444444,-99.45,26740,0.012613517
0.9999976195611272,7.3834434,0.024934471863380214,1.0,0.5800098562518482,1.0771239046388583e-17,0.24986655,2.372495,-49.97574532592218,-1.0,-4.385663,815.9155309629328,-0.5655648870980835,0.9992988940249535,-3.891262373005825,0.0304927228831474,-0.0006763092,2.1355981013516825,0.9998094690802029,1979,1.3469484,0.16237660218220662,-100.0,0.2962962962962963,-98.95,26760,0.00056252454
0.9999998602169733,6.5439043,0.0217623935507063,1.0,0.5794407164536168,4.4758597528195287e-17,0.25328258,2.3787878,-60.44041994750656,-1.0,-3.8640575,1616.9708596661637,-0.5655743779810594,0.5760344191565725,-6.53942858904758,0.03017661312723047,-0.0026114814,0.386680268442835,0.5790854837258294,1905,1.346751,703.0302226004802,-197.0,0.2962962962962963,-110.1,26780,0.005670759
0.999999784697511,6.8410783,0.021921231613273345,1.0,0.5791268381748621,-5.989822851507693e-17,0.2525454,2.351388,-55.06585879873551,-1.0,-4.4399395,1178.1985077187346,-0.5655780333348488,0.7963684480463062,-6.97602132156664,0.030168413666298924,-0.002414824,0.4619227345301851,0.7981880602205429,1898,1.3466085,242.14051115217103,-166.0,0.4444444444444444,-104.8,26800,0.013054862
0.9999997829961355,6.604634,0.021394894895684108,1.0,0.5800218021485978,0.0,0.21884021,2.28196,-55.374017810371924,-1.0,-3.9695606,1189.859063008588,-0.5655808953935952,0.8001318244847501,-6.530833670896708,0.030076362014798692,-0.0030529855,0.6318604024267968,0.8009551004525042,1909,1.3428249,237.72887044100142,-163.0,0.4444444444444444,-105.35,26820,0.003680557
0.9999998680354782,5.9208426,0.023807652160288052,1.0,0.5789460301383363,0.0,0.19727817,2.1455483,-59.77233720343261,-1.0,-4.0548496,1672.3868369907864,-0.5655845809833001,0.49014094577949996,-6.388675163200333,0.03040807354274418,-0.0020313235,0.6636727513276865,0.49599053395791415,1981,1.3420073,848.5661458289072,-197.0,0.4444444444444444,-108.95,26840,0.0035511854
0.9999998147017051,6.620452,0.02417039603205582,1.0,0.5802505221002375,0.0,0.2152681,2.2707148,-55.10920986411676,-1.0,-4.4088097,1284.8662815598825,-0.5655939577950839,0.6409520290359509,-8.829790265216978,0.03053667675202929,-0.0043674433,0.6554525426011156,0.6419479829067437,1987,1.3427242,462.4522478081073,-198.0,0.6666666666666666,-104.3,26860,0.013421359
0.9999986720382457,6.26702,0.02336233986250551,1.0,0.5801228961420238,-5.3264073145434796e-17,0.18596603,2.331979,-50.52623688155922,-1.0,-4.6567616,834.2073326155513,-0.5656038023301025,0.9987392685750597,-1.6824072891605646,0.03067806868236856,-0.0022454138,3.4839346620847276,0.9989279499540247,2001,1.3479179,4.6513364652730695,-101.0,0.6666666666666666,-100.05,26880,0.004398459
0.9999982647021453,6.448757,0.023996982511409134,1.0,0.5793982071665004,1.4289446671897438e-17,0.18095477,2.3572915,-50.2262443438914,-1.0,-4.1156383,824.2323730745345,-0.565613979682905,0.999070033071256,-2.1221801958938786,0.030391678723270307,-0.0007650487,3.257092860963256,0.9996450366889493,1989,1.350493,0.3387487378481452,-100.0,0.4444444444444444,-99.45,26900,0.00080747507
