Beta,_std_act,_mean_act,_Episode,PolicyEntropy,_lr_multiplier,Steps,PolicyLoss,_mean_discrew,_max_discrew,_max_act,_max_obs,_max_adv,_std_discrew,_mean_obs,_min_act,_min_obs,_mean_adv,_std_adv,ExplainedVarOld,ExplainedVarNew,_min_discrew,_MeanReward,ValFuncLoss,KL,_std_obs,_min_adv
1.0,0.7059527,0.16472372,3560,0.97977656,1.0,1231,-0.006958363,-31.57514216084484,-1.0,2.3732347,0.5866850098032019,2.3511570101705637,338.9949629164272,0.020118891232807124,-2.583036,-1.6093758777586336,1.1544154927052805e-17,0.9999994301926021,0.9175937833149,0.9202249054803349,-88.0,-61.55,27.297847902456564,0.007047727,0.0757560283636927,-7.045009447749903
1.5,0.6992393,0.1602135,3580,0.9834898,1.0,1204,-0.005179441,-30.601328903654483,-1.0,2.4160044,0.5841488103365239,3.6821664744328464,302.0005297954769,0.029945626302022677,-2.6609106,-0.7209319435104808,-8.852276608306895e-18,0.9999977048723082,0.9972407595770582,0.9978332247280679,-61.0,-60.2,0.6897915257986242,0.006401127,0.05218205740645147,-3.7910334899095064
1.0,0.72818196,0.1937108,3600,0.98296297,1.0,1197,-0.0003877954,-30.426900584795323,-1.0,2.765418,0.583805169575713,3.9367396657092133,298.5320416049871,0.0329315229191681,-2.7480567,-0.6967123933612767,-2.077610338479825e-17,0.9999973807272519,0.9977383991892466,0.9983206711551748,-61.0,-59.85,0.5080595521798091,0.00035134857,0.052802520027802384,-3.920565298755272
0.6666666666666666,0.77342886,0.15323299,3620,0.98301876,1.0,1230,-0.0004475025,-31.5739837398374,-1.0,3.1289637,0.5860301429414279,6.95148227332126,340.54371339810956,0.015920985735739843,-2.9777677,-1.6899329118348192,-2.3107080837726835e-17,0.9999994905578442,0.9049155886947619,0.9070337233828607,-89.0,-61.5,32.21307132611228,0.0002180195,0.07476580456337538,-6.5879391483775285
0.6666666666666666,0.7108256,0.14984217,3640,0.98349744,1.0,1229,-0.0021195274,-31.550040683482507,-1.0,2.70081,0.5860852208678938,7.043494096485397,340.11568144667683,0.014001005517856957,-2.5816255,-1.6404587714869165,1.1562941184053705e-17,0.9999995001875241,0.9089762598044178,0.9110102940703099,-89.0,-61.45,30.312711523955365,0.0041309507,0.0730027727812589,-6.954647559258349
1.0,0.7840798,0.17588712,3660,0.98155534,1.0,1229,-0.002813856,-31.59967453213995,-1.0,2.7632012,0.5863379357391407,3.4431716450178587,344.45161909667434,0.015530500898882364,-2.8817167,-1.6888618752126092,1.1562941184053705e-17,0.9999995324343368,0.8989857530668266,0.9020687458608792,-91.0,-61.45,33.770592689005085,0.0064448277,0.07824526593324942,-7.009507904157884
1.0,0.8194936,0.1813763,3680,0.9775752,1.0,1235,-0.004334219,-31.7919028340081,-1.0,2.830228,0.5871781272396731,2.4319634761330926,351.4538615614089,0.014444981781817688,-2.8809724,-1.6877387912055224,3.452029485474171e-17,0.9999995230575497,0.891634139406019,0.8940119870173389,-93.0,-61.75,37.384931057704485,0.0025638058,0.07998908186398487,-7.117540776202542
0.6666666666666666,0.8677253,0.2598033,3700,0.97609615,1.0,1235,-0.0007217045,-31.74089068825911,-1.0,3.0346246,0.5871732239052955,5.359930980553395,346.864036453638,0.01832807876180434,-3.1497128,-1.686317246692788,-2.301352990316114e-17,0.9999995110411436,0.9029155339567304,0.904033490508322,-91.0,-61.75,33.28959718305565,0.00070544326,0.07984825205993167,-7.244306219148965
0.6666666666666666,0.76366705,0.18991372,3720,0.97828114,1.0,1232,-0.0014513629,-31.670454545454547,-1.0,2.3974473,0.5866073173775322,3.4667857027008,345.66575044273907,0.015123875262090745,-3.0480905,-1.6849380963659761,-1.1534784671430199e-17,0.9999995486778441,0.8984701052637383,0.9020390876871608,-91.0,-61.6,33.90688758540835,0.0034177555,0.08022390790660332,-7.173945316707789
0.4444444444444444,0.8036439,0.18392718,3740,0.97647303,1.0,1263,-0.0010295056,-32.73396674584323,-1.0,2.7960181,0.5863888506059453,3.855901507053073,384.0954970915308,0.0017041775443118919,-2.8219078,-1.6837510228666597,4.5006665764693596e-17,0.9999996394783793,0.8465238937071509,0.8482782594126156,-91.0,-63.15,58.811283213596795,0.001124265,0.10000851885570661,-5.14150298358483
0.4444444444444444,0.8084664,0.17453374,3760,0.9738194,1.0,1263,-0.001471522,-32.73396674584323,-1.0,2.6865368,0.585001413113656,1.858740802150462,384.0954970915307,0.0017612436324009647,-2.9510674,-1.6803804473726252,2.2503332882346798e-17,0.9999996485989303,0.8421296897375796,0.8446465101009397,-91.0,-63.15,59.7356745483031,0.0015888391,0.10193869090201427,-5.482251263157707
0.2962962962962963,0.7665395,0.23589964,3780,0.97493476,1.0,1230,-0.0019052182,-31.599186991869917,-1.0,2.626904,0.5867268850658514,4.317591781424999,342.7084546235707,0.018500928203957337,-2.490036,-1.6769062957927798,3.466062125659025e-17,0.999999536813798,0.9040460495563447,0.9061260037101807,-90.0,-61.5,32.60888146168529,0.0012796097,0.08018191889693824,-7.012594553539066
0.4444444444444444,0.7445309,0.19152047,3800,0.9761816,1.0,1233,-0.00998811,-31.718572587185726,-1.0,3.0444303,0.5868415931002449,1.180351336476712,348.28819520499064,0.018410570902866616,-3.600607,-1.67590421430166,0.0,0.9999994883761023,0.8979141099169613,0.903039124938015,-92.0,-61.65,33.84087060257752,0.013370949,0.07734625470188684,-6.885766355306439
0.6666666666666666,0.79965603,0.17469603,3820,0.97523403,1.0,1236,-0.0046451706,-31.764563106796118,-1.0,2.5476341,0.5867049674689588,1.1027373510929328,347.2754756181858,0.017189853707487587,-3.1376605,-1.674916590372281,2.2994910542398065e-17,0.9999995085619588,0.9065764443643503,0.9062891744416124,-91.0,-61.8,32.54916162655476,0.0065465667,0.0781219305723537,-7.411004285787335
0.6666666666666666,0.7943351,0.1525932,3840,0.9762066,1.0,1242,-0.0024513372,-31.88244766505636,-1.0,2.4834454,0.5856502728875866,4.876538671501353,347.62386260796956,0.020141604672745794,-3.1235056,-1.6739563511158402,0.0,0.9999995183608006,0.9143010972668002,0.9162014734038331,-90.0,-62.1,29.168448261543144,0.003978083,0.07868249302886061,-7.1590781301424755
0.6666666666666666,0.7883026,0.16294345,3860,0.97647655,1.0,1209,-0.003706187,-30.727047146401986,-1.0,2.4521828,0.5862608624071335,3.5559957902544665,304.5574239522851,0.03667876105308731,-3.636212,-0.7491904437695175,-5.877111131183624e-17,0.9999978714286797,0.9962633809386618,0.9971029455478688,-61.0,-60.45,1.2904416468622895,0.0058430093,0.05569837843832579,-4.20113705005553
0.6666666666666666,0.81544477,0.22312786,3880,0.97603923,1.0,1212,-0.0050510373,-30.801980198019802,-1.0,2.7161329,0.58611890037102,4.251194340221079,306.06639871907987,0.0384229096254772,-3.3177917,-0.7786143824439629,-5.862563826403466e-17,0.9999975249225009,0.9972103510799574,0.9981022083172175,-61.0,-60.6,0.5835742234508157,0.0050506033,0.057764634340637354,-4.086105954591846
0.6666666666666666,0.897457,0.19490653,3900,0.97232974,1.0,1235,-0.0051449905,-31.693117408906883,-1.0,2.5720417,0.5870834084016371,1.9830843543871006,342.6564303627334,0.020348244626943512,-3.1155257,-1.6751151950669672,0.0,0.9999994506676632,0.9169511135298385,0.9176867026488741,-89.0,-61.75,28.50468966588654,0.004864361,0.07866070167201299,-7.332501066235245
0.6666666666666666,0.978894,0.21038908,3920,0.97061867,1.0,1237,-0.0012822705,-31.78819725141471,-1.0,2.730674,0.5864881449031699,0.9524531318881431,347.6851315116174,0.02214993125135173,-3.1275363,-1.6741400637489212,0.0,0.9999994939657811,0.9050379513625029,0.9059641102823159,-91.0,-61.85,32.717686167276256,0.0037455454,0.08110246523429043,-7.126740022496596
0.6666666666666666,0.96221906,0.16493809,3940,0.96590877,1.0,1292,-0.0027526615,-33.6594427244582,-1.0,2.8228915,0.5871992836864707,2.722127715260387,414.2772095965647,-0.010533623925928985,-3.3918269,-1.6729727464219635,-2.1998227113315797e-17,0.9999996746645408,0.8104085125261062,0.8143255827083138,-90.0,-64.6,77.67248831145932,0.004270515,0.1139997692473718,-4.334088587320845
0.6666666666666666,0.9176517,0.21243095,3960,0.9626217,1.0,1232,-0.002113801,-31.621753246753247,-1.0,2.9605694,0.5841175665396812,1.3922436850527482,341.39426705599595,0.0184695858634775,-3.0610123,-1.6681107878022,0.0,0.9999995110112045,0.9122102383160136,0.9139054296213016,-89.0,-61.6,30.144488900774377,0.004786303,0.08012577555742319,-6.979534382342661
0.4444444444444444,0.85968107,0.24803853,3980,0.96694183,1.0,1206,-0.0009908093,-30.65174129353234,-1.0,2.8931732,0.5847403703392366,2.3037216822740674,303.02962797950545,0.035679807174895765,-3.1762338,-0.7382172228715594,-2.209399053980411e-17,0.9999983932739939,0.9934561275081936,0.9975581136083782,-61.0,-60.3,1.2397635194576975,0.0003407247,0.057194736769180674,-3.735905962183348
0.6666666666666666,0.9172296,0.20016491,4000,0.9684346,1.0,1266,-0.0032748117,-32.84913112164297,-1.0,2.656343,0.5870885257765,1.3340616084584014,389.25922910287034,0.0033300701784423395,-2.6932604,-1.668031843522497,-4.490001489795262e-17,0.9999996284235935,0.8407898032750598,0.8431791708773755,-92.0,-63.3,62.24663748882047,0.007803825,0.10410201234029069,-5.432283988163918
0.4444444444444444,0.88807577,0.29647198,4020,0.96527153,1.0,1206,-0.0021865836,-30.65174129353234,-1.0,3.01738,0.586958965000951,3.0318248017706906,303.02962797950545,0.03642518411598776,-2.3951602,-0.775305948665901,4.418798107960822e-18,0.9999979287674852,0.9959040790175293,0.9962751811163068,-61.0,-60.3,2.1429767002476563,0.0009046779,0.059378855155484536,-3.509701491405175
0.2962962962962963,0.9846852,0.24494274,4040,0.9609704,1.0,1270,-0.00069667544,-32.91338582677165,-1.0,2.9582398,0.5870205654737739,2.485326980636788,388.3940727881456,0.005419236606759726,-3.1324959,-1.6652769676069883,-1.1189649382048822e-17,0.9999996164268202,0.8458902460387616,0.847998355923137,-91.0,-63.5,60.0735342209463,0.0013451413,0.10292273493954548,-5.294103526763341
0.4444444444444444,0.98885816,0.26650894,4060,0.9566556,1.0,1237,-0.0039871754,-31.76394502829426,-1.0,2.5975301,0.5868502410777084,1.9355885800298787,345.5400743316588,0.02325938115415335,-3.545106,-1.6616422053067574,-1.1488160642847213e-17,0.9999995031797227,0.9122699072355708,0.9129300576594079,-90.0,-61.85,30.146650394530624,0.009749387,0.08235057937907021,-7.335286376431617
0.6666666666666666,1.0646858,0.18982081,4080,0.95228666,1.0,1267,-0.0042102924,-32.84688239936859,-1.0,2.7748332,0.5872400315423962,1.263861785681766,387.44143266414954,0.002135898963506191,-3.3834012,-1.6603575929285495,0.0,0.9999996387795386,0.8469984298333237,0.8500678876085421,-91.0,-63.35,58.806443099958386,0.008124726,0.10496631142243772,-5.258398937931713
1.0,0.934837,0.22642282,4100,0.95199686,1.0,1230,-0.0031600967,-31.622764227642275,-1.0,2.613564,0.5839058326591852,1.51795522664269,344.82679886311064,0.017156035478669385,-3.365029,-1.656882427628666,0.0,0.9999994974809716,0.9007265476237115,0.9031089094084737,-91.0,-61.5,33.601968219315665,0.006432157,0.07957916770647559,-7.012560173005082
0.6666666666666666,0.8608166,0.19551349,4120,0.95448565,1.0,1230,-0.00086215785,-31.62357723577236,-1.0,2.533268,0.587085591971298,1.0065641486266255,344.8737530570428,0.01757901933618625,-3.3009653,-1.6557119407876602,-2.3107080837726835e-17,0.9999994960766266,0.9012149575519791,0.904010457565922,-91.0,-61.5,33.108718386375706,0.00085871416,0.07562793362336695,-6.921665629222551
0.6666666666666666,0.8746508,0.24316323,4140,0.9495147,1.0,1199,-0.0043751607,-30.475396163469558,-1.0,2.503221,0.5869867613930227,2.371093775606,299.44038714497276,0.03403015966337691,-2.9446259,-0.6738149966167863,-1.7778383713763974e-17,0.9999978813518606,0.9957388216768102,0.998166326518039,-60.0,-59.95,0.8494281174939006,0.0039035159,0.05522190489084135,-3.0325498229448895
1.0,0.86783195,0.15121108,4160,0.94781744,1.0,1232,-0.0033386073,-31.695616883116884,-1.0,2.5244753,0.5852733286353153,2.004125432506057,347.9211496194552,0.015324186588507092,-3.2513652,-1.655815368069496,-3.460435401429059e-17,0.9999995092892998,0.9019549091079612,0.9025573736400203,-92.0,-61.6,34.12297853620131,0.006011179,0.07476634856698947,-7.448171327054581
0.6666666666666666,0.8965762,0.12136531,4180,0.9494654,1.0,1260,-0.00028211216,-32.717460317460315,-1.0,3.1177022,0.5871237794509032,1.8746706141822431,387.4535046611237,0.0012013540715647695,-3.4872246,-1.6549026662987496,0.0,0.9999996544550036,0.8334153580080079,0.8378153716707499,-92.0,-63.0,63.65305328433948,7.964529e-05,0.09631281823959516,-5.438127848085125
0.6666666666666666,0.89865065,0.101031,4200,0.9470885,1.0,1260,-0.0011068832,-32.717460317460315,-1.0,2.6746674,0.5871562711642708,0.7671354954158935,387.4535046611237,0.0009262372097251803,-3.4764557,-1.651964516901535,-2.2556912246352387e-17,0.9999996323697469,0.838379801575559,0.8390936862479818,-92.0,-63.0,62.374883760929805,0.0015885802,0.09207373029751319,-5.345755007918586
0.6666666666666666,0.8374263,0.10146526,4220,0.9472852,1.0,1262,-0.0011447568,-32.73692551505547,-1.0,2.6611838,0.5862331076064485,3.220384184695474,385.96090275039495,-0.0011640705979978243,-3.0282164,-1.6493414381220066,2.2521164366405712e-17,0.9999996423040864,0.8412743542343989,0.8468527608762397,-92.0,-63.1,59.11414744352547,0.0027423631,0.09302775959936004,-5.379290298136421
0.4444444444444444,0.8198057,0.11573341,4240,0.9481785,1.0,1201,-0.0013914051,-30.526228143213988,-1.0,2.3644772,0.584639242067579,2.6452719623154035,300.49077752996567,0.029851187723545357,-3.242951,-0.6945437723924225,9.170201835371817e-17,0.9999986030750789,0.9909879855512937,0.9961293366036238,-61.0,-60.05,2.2010174562204274,0.0008788347,0.051839149588193106,-2.965064695876186
0.6666666666666666,0.88036436,0.09736319,4260,0.9488949,1.0,1198,-0.005061909,-30.45158597662771,-1.0,2.8435206,0.5867809208675128,3.5033829137880006,299.0122637618067,0.029040786895988876,-3.982118,-0.6995285868253314,1.1269041719066697e-16,0.9999975785778483,0.9967488050788597,0.9982593381048804,-61.0,-59.9,0.5553422640630344,0.012540079,0.05151928875183213,-3.5923690859580066
0.4444444444444444,0.75363135,0.08503702,4280,0.95035326,1.0,1198,-0.0010443369,-30.452420701168613,-1.0,2.40748,0.5862485913711531,4.2095337883561585,299.0624273622426,0.025579545656716097,-3.390352,-0.674171857024749,1.1862149177964945e-17,0.999997687945077,0.9968060205208799,0.9980925719073209,-61.0,-59.9,0.5704467633187575,0.0007252582,0.049202009244539324,-3.2069662471506257
0.4444444444444444,0.831471,0.09292338,4300,0.948061,1.0,1225,-0.002423241,-31.506938775510203,-1.0,2.400898,0.5872149399934522,1.1352174784655216,342.93403348604744,0.012351274155077908,-3.0353732,-1.651102275232615,0.0,0.9999995304890068,0.9016166878508246,0.9041612099658096,-91.0,-61.25,33.11334394710772,0.005313387,0.07191441302728321,-7.4416589765200305
0.4444444444444444,0.77826005,0.080227256,4320,0.9434469,1.0,1225,-0.0033663346,-31.506938775510203,-1.0,2.3407192,0.586455247338732,1.2407286353695206,342.9340334860475,0.010712509283940004,-3.2764626,-1.6507292464339387,0.0,0.999999498035638,0.9022592253613482,0.9034689929451079,-91.0,-61.25,33.105900290700916,0.005606799,0.0710742135328377,-7.627261815013139
0.4444444444444444,0.815768,0.11732164,4340,0.94121146,1.0,1196,-0.0012477633,-30.403010033444815,-1.0,3.3240447,0.5872744254122764,7.480478223136993,298.10012471896295,0.02710070991751151,-3.0350342,-0.6734169738532229,2.3763971095655524e-17,0.9999978192234302,0.9962419707291166,0.9978555671597747,-61.0,-59.8,0.9533885834802647,0.002735469,0.0496658716221339,-3.103603026127828
0.6666666666666666,0.76127684,0.071055666,4360,0.94221973,1.0,1192,-0.0020280075,-30.302013422818792,-1.0,2.728722,0.5868263838127368,7.57009292736442,296.04972748975274,0.02269858332207628,-2.7746367,-0.6387717633640949,7.749207688658811e-17,0.9999975260360654,0.9972819671816846,0.9989137427191442,-60.0,-59.6,0.3471912345855631,0.006135163,0.04819684820523395,-2.5900603803911237
1.0,0.8122085,0.077603385,4380,0.94048524,1.0,1225,-0.003526573,-31.507755102040818,-1.0,2.5125957,0.5873531428763221,1.0242644368182745,342.9813684298209,0.007076729694913148,-2.82274,-1.6536495806063536,0.0,0.9999995063891421,0.8996435784181998,0.90133147937377,-91.0,-61.25,34.14476628669147,0.0066207093,0.06909866945143836,-7.459448002371189
1.0,0.75793743,0.10926031,4400,0.94058686,1.0,1190,-0.0020073028,-30.252100840336134,-1.0,2.51027,0.5866326547169256,2.8316980983153144,295.0624955864699,0.02512839731507918,-2.786368,-0.7252495718230765,5.970947359328573e-17,0.9999964135085654,0.9982991706991098,0.9986217150992099,-60.0,-59.5,0.6112733534356771,0.0017193886,0.050416945712290856,-3.706467531335427
1.0,0.90867573,0.013038393,4420,0.9423252,1.0,1291,-0.0016487862,-33.80635166537568,-1.0,3.0127134,0.5873413775371101,0.8461808927887076,428.16079621715255,-0.020464961653163662,-3.0856783,-1.6548919901186172,4.403053358699304e-17,0.9999996998981496,0.7841234181949958,0.7912830030239308,-92.0,-64.55,94.42545033877015,0.0017514077,0.10730652308391252,-4.503556795754116
1.0,0.8717847,0.09456986,4440,0.9416351,1.0,1221,-0.0028884965,-31.43980343980344,-1.0,2.3643968,0.5864372166160154,0.7442947875756021,343.725491853256,0.00964669733841291,-3.0612302,-1.6503195271562612,1.1638701650452092e-17,0.999999521153644,0.8947135566277203,0.893020270755712,-92.0,-61.05,38.220616070598496,0.0022630445,0.072365324899147,-7.442930372183682
1.0,0.94182026,0.05790514,4460,0.93740934,1.0,1256,-0.004254341,-32.710191082802545,-1.0,2.9466136,0.5868795773198594,1.5586739633972742,393.26473690616257,-0.005678477839517818,-4.111312,-1.649815621114906,1.1314374773250004e-17,0.999999650286384,0.8181717528667907,0.8198017012651049,-94.0,-62.8,71.4894930853354,0.005453148,0.09299390084884718,-5.373465418147578
0.6666666666666666,0.8739696,0.112828515,4480,0.93597794,1.0,1189,-0.0005330117,-30.22708158116064,-1.0,2.5342278,0.587237246306507,2.9543326874342206,294.56575943909723,0.0266311847431559,-4.0352774,-0.6682172892727708,8.06755839593049e-17,0.9999981497066663,0.994496338041895,0.9960204536434036,-60.0,-59.45,3.046350963591643,0.00020192635,0.05030438611225871,-2.398995117769314
0.6666666666666666,0.9080258,0.06841466,4500,0.93619084,1.0,1220,-0.0008185408,-31.390983606557377,-1.0,2.8719907,0.5858384816900029,1.2789571729323168,341.04631214727226,0.009247753258688004,-3.1172285,-1.6483575237869428,1.1648241569837708e-17,0.999999529832212,0.9007730391921239,0.901271567162134,-91.0,-61.0,33.9280242007188,0.0016316922,0.07154058154646621,-7.49308952336369
0.4444444444444444,1.0440677,-0.04405309,4520,0.9388963,1.0,1350,-0.00037076755,-35.63851851851852,-1.0,2.4638004,0.5865008748301347,1.390449446400863,486.00266447187926,-0.047276003881818754,-3.297688,-1.6478603130427714,-8.421247238638224e-17,0.9999997523245819,0.7273431447771775,0.7457797470562514,-92.0,-67.5,129.25926965365213,0.0005545698,0.13590742442712841,-3.5924712360482323
0.4444444444444444,0.9873715,0.023273626,4540,0.9404562,1.0,1257,-0.002345272,-32.65234685759746,-1.0,2.5842204,0.5865579169473717,2.690916180495903,386.5975143808831,-0.00625690139640035,-3.3955934,-1.6399743922334726,1.130537367955609e-17,0.9999996544281985,0.8331586284787695,0.831028149160205,-92.0,-62.85,69.15036644602165,0.004139809,0.09246841003175602,-5.153530644126684
0.4444444444444444,0.898794,0.06630709,4560,0.9385373,1.0,1221,-0.0034668297,-31.44062244062244,-1.0,2.2870607,0.5862632130888575,1.2786401936277503,343.7730918320599,0.007439334243620223,-3.710061,-1.63763113059129,1.1638701650452092e-17,0.9999995601370647,0.8824675936999278,0.8946993761758202,-92.0,-61.05,36.34163464903462,0.005721246,0.07173216237967552,-6.648052497372065
0.4444444444444444,0.8513875,0.060495663,4580,0.9361752,1.0,1223,-0.00419599,-31.46034341782502,-1.0,2.3900208,0.5867440367443945,1.4957902007552282,342.1650258836995,0.005800107096259821,-3.091569,-1.637270559245248,0.0,0.9999995194942553,0.8977427858791738,0.8986386666615069,-91.0,-61.15,34.76916059727014,0.005682862,0.06916492855851772,-7.423069695449715
0.6666666666666666,0.83282584,0.11663912,4600,0.9367567,1.0,1189,-0.006889596,-30.22708158116064,-1.0,2.8592896,0.5865299394059096,5.224863169818727,294.56575943909723,0.024644656730958316,-2.9041014,-0.6276143650976878,-1.4939922955426833e-17,0.999998407716094,0.9927941379749089,0.9978654717720259,-60.0,-59.45,0.8734330877838029,0.0076918383,0.048903993797056566,-2.308622553922261
0.6666666666666666,0.7891903,0.109526895,4620,0.9322901,1.0,1188,-0.0070300773,-30.20286195286195,-1.0,2.432352,0.5868604339781468,4.833221110773126,294.1179379371719,0.023669231372121805,-3.0539427,-0.6152001962154815,5.980999459260102e-17,0.9999971415381905,0.997683644632828,0.9984527990598278,-61.0,-59.4,0.45507634200075947,0.005640476,0.04853183103421629,-2.7461326489293176
0.6666666666666666,0.84155756,0.054352544,4640,0.92834264,1.0,1221,-0.003224603,-31.43980343980344,-1.0,3.1938717,0.5869827313325999,1.5668254348801924,343.725491853256,0.0055905004393029725,-3.5083396,-1.6401499056467679,-2.3277403300904184e-17,0.999999514594379,0.8929628146054341,0.8947390471169968,-92.0,-61.05,36.60134047714817,0.005330023,0.06917318276001455,-7.4695097955308105
0.6666666666666666,0.84227693,0.08067121,4660,0.9267851,1.0,1187,-0.0023335444,-30.17691659646167,-1.0,2.9514608,0.5868030323484013,9.647665572876464,293.56600464595033,0.022941614273844946,-4.481451,-0.6439872768753795,4.190226748374643e-17,0.9999971402229246,0.9977544749129561,0.9985537320740242,-60.0,-59.35,0.6615893710711166,0.0025433498,0.048005764965155164,-2.8131530639924196
0.6666666666666666,0.96272665,0.030305387,4680,0.9278465,1.0,1249,-0.0035779385,-32.4515612489992,-1.0,2.8729649,0.5862681638914637,0.8182710520297237,382.0218730629019,-0.008513384541332256,-3.4838917,-1.641499171906278,0.0,0.999999646514668,0.8307977169732021,0.8335538093516115,-91.0,-62.45,64.86452971981143,0.003854744,0.08726712925452709,-5.336315706626748
0.6666666666666666,0.9207207,0.09413016,4700,0.9295019,1.0,1184,-0.0013732105,-30.10135135135135,-1.0,2.4210005,0.5869118050848349,4.5175255495158595,292.0505387143901,0.02275514006883008,-4.220515,-0.6478837378726605,-9.901989138548693e-17,0.9999975527949164,0.9967018333098031,0.9977841728347063,-60.0,-59.2,1.5991503802822282,0.0019513216,0.04787483337793912,-3.0866287936331336
1.0,0.9349217,0.08116988,4720,0.9285615,1.0,1217,-0.007161052,-31.31963845521775,-1.0,2.386088,0.5844713953300563,2.099695668146665,339.8164836819394,0.006424518253557179,-3.209395,-1.6410639862216723,1.1676955394578474e-17,0.9999995157849686,0.899534689212185,0.8995279600807484,-91.0,-60.85,34.80731180703968,0.012528018,0.07013888645117268,-7.445509218434645
1.0,0.95818764,0.07249531,4740,0.9310421,1.0,1247,-0.0014669478,-32.38251804330393,-1.0,2.8570318,0.5853811755733449,1.7097329755947854,379.2722845977097,-0.008854677203918082,-3.3952315,-1.640762544639813,4.5584137017488383e-17,0.999999648750247,0.83474693457952,0.8391802062978957,-91.0,-62.35,61.05296015559053,0.0020354397,0.08895515655535562,-5.369877821237863
0.6666666666666666,0.9604281,0.102312066,4760,0.9319098,1.0,1216,-0.00071100093,-31.270559210526315,-1.0,2.8886285,0.5843374214361807,0.9068542028845544,337.1644621872836,0.008042840159789783,-3.6232777,-1.6390075277090983,0.0,0.9999994979834914,0.9029377292792955,0.9041027329523332,-90.0,-60.8,32.68481236810228,0.00037353387,0.06972626738270542,-7.467644143869798
0.6666666666666666,0.9663755,0.14655828,4780,0.93310964,1.0,1185,-0.0024698132,-30.126582278481013,-1.0,3.026763,0.5867166142051021,12.144142100422362,292.5578165892218,0.02428516278026044,-4.1914606,-0.6437021599590809,6.595755353047343e-17,0.9999980310853831,0.9945485115047039,0.9981193296671008,-60.0,-59.25,0.9161566120219465,0.0022561746,0.0489834479323204,-2.743749881792001
0.6666666666666666,0.9315487,0.07178734,4800,0.9370574,1.0,1223,-0.0051011397,-31.46034341782502,-1.0,2.3973413,0.5868794222464863,1.1240993730649083,342.1650258836995,0.005758397190267457,-3.6181312,-1.6402705743908605,3.4859005842686846e-17,0.9999994959437166,0.9030989290295576,0.9028036249317613,-91.0,-61.15,33.850956937177244,0.005504556,0.06999108465901863,-7.514452151866346
0.6666666666666666,1.0076069,0.104611814,4820,0.94123816,1.0,1219,-0.0023637458,-31.341263330598853,-1.0,2.711923,0.5867228978757497,2.4300077821053474,338.36097986420907,0.007315004625422687,-4.268428,-1.6400319951592375,-5.828898570632487e-17,0.999999513556016,0.9046197982600542,0.9061511549112287,-90.0,-60.95,31.814029974573238,0.0025899727,0.07049278385809081,-7.508793162038076
0.6666666666666666,1.034624,0.05132048,4840,0.94036,1.0,1250,-0.0015124029,-32.4488,-1.0,2.7154624,0.5870469932123238,1.1054142394008368,380.18817856,-0.010525348758816064,-3.6326442,-1.6398504747786857,5.684341886080802e-18,0.9999996458924914,0.8392473522745343,0.841296231555361,-91.0,-62.5,60.651456111899016,0.0021882195,0.09043816299856389,-5.356085937058494
0.4444444444444444,1.0386156,0.061357703,4860,0.94255877,1.0,1247,-0.0007598114,-32.35765838011227,-1.0,2.8910913,0.5853983515616034,2.6390797229650294,377.1278944366239,-0.008382684996236319,-3.1050444,-1.6380102036868902,-6.837620552623258e-17,0.9999996291738797,0.8421339600617646,0.842869246093895,-90.0,-62.35,59.43503155603851,0.00043550204,0.08785556785367488,-5.241873942341593
0.6666666666666666,1.0203319,0.09871618,4880,0.9482663,1.0,1217,-0.0016026513,-31.31963845521775,-1.0,2.502987,0.5864864051773475,1.0458069874438183,339.8164836819394,0.007117293028528289,-3.360765,-1.6362793865615048,0.0,0.9999994973242866,0.8967967136151982,0.9014043436559211,-91.0,-60.85,34.07613025380684,0.006741509,0.06990481856919363,-6.908065654480999
1.0,0.97220194,0.041779514,4900,0.9511516,1.0,1215,-0.006328293,-31.22222222222222,-1.0,3.49559,0.5863880035533389,4.0729347843771215,334.6008230452675,0.00469865623696615,-3.2692137,-1.6361317001351843,-2.3392353440661734e-17,0.9999995152996438,0.9049995841308701,0.9074522003270449,-89.0,-60.75,31.008453652597154,0.011092961,0.0669179582010887,-7.393429762849432
0.6666666666666666,0.9097181,0.0678927,4920,0.9502708,1.0,1186,-0.002241875,-30.15177065767285,-1.0,2.6810799,0.5869092189196051,13.488256930720695,293.06296904015085,0.020742440471148718,-3.2699957,-0.621501540349064,-4.7928683693767295e-17,0.9999978612873719,0.9960604673325142,0.9979626481593062,-60.0,-59.3,0.9867329591310068,0.0014196459,0.047285371479831105,-2.6196077041586046
0.6666666666666666,0.97614425,0.06228984,4940,0.9540093,1.0,1183,-0.0025218152,-30.07607776838546,-1.0,2.5245938,0.5853137998770338,2.401373598877146,291.54112679699523,0.020960201872112873,-3.4324698,-0.6134817626564258,-6.006278408792056e-17,0.9999966534906777,0.9981221383530019,0.9994082150592656,-60.0,-59.15,0.1729061070424143,0.0026163238,0.04648441375688917,-2.4044354223667637
0.6666666666666666,0.96849865,0.042142615,4960,0.9569981,1.0,1186,-0.0045964336,-30.15177065767285,-1.0,2.614718,0.5845923993724483,4.04103513553869,293.06296904015085,0.020604423146702813,-3.5143218,-0.6141498429989255,1.1982170923441824e-17,0.9999950358862666,0.999184492900035,0.9993478048185481,-60.0,-59.3,0.19127006684731257,0.00458303,0.04654887435268279,-2.521839927985236
