KL,_std_discrew,_max_obs,_std_adv,Beta,PolicyEntropy,_min_obs,ExplainedVarOld,_max_discrew,Steps,_std_act,_mean_act,_lr_multiplier,_min_discrew,PolicyLoss,_std_obs,_max_adv,_max_act,_MeanReward,_mean_obs,_min_act,_Episode,_min_adv,ExplainedVarNew,ValFuncLoss,_mean_discrew,_mean_adv
0.0035350928,1.0241127400901158,0.9986734948006132,0.9999958224103767,0.2962962962962963,0.9783074,-0.48402165113208995,0.07116933709959739,-0.0050000000000000044,8977,0.7551593,0.3543187,1.0,-10.000000000000009,-0.00044358522,0.09564880035080073,3.2849114957962637,3.4386775,-548.8,0.06407448772941529,-2.8923998,1320,-20.014985389863753,0.1785017170841443,0.8413411700912754,-0.7804055344185374,-9.49817626057837e-18
0.0031791648,0.0596504169286474,0.9899996369950834,0.9999911175763049,0.2962962962962963,0.9733003,-0.4830984185537021,-0.9331308129360352,-0.0050000000000000044,8163,0.7322783,0.41681728,1.0,-0.9032712384247102,-0.0017954852,0.09150300699069704,8.358941075280995,3.6131477,-408.15,0.08723703644628635,-2.751261,1340,-4.852499630338391,0.41495873731856203,0.04036886616400669,-0.5768157137726455,4.526304331682618e-17
0.0022411305,0.061334637520118945,0.9810204991097501,0.9999876743089084,0.2962962962962963,0.9712715,-0.4824764676221651,-0.014158389569010943,-0.0050000000000000044,8885,0.75397736,0.38218665,1.0,-0.9150906088205967,-0.00069763436,0.09447086401667414,9.105127234798674,3.083467,-444.25,0.0694147315530769,-2.520935,1360,-5.379690653544492,0.9580016677882363,0.0025950663688755096,-0.6007616536187775,-5.597973157367137e-18
0.004808426,1.0781594231950464,0.9725386378012658,0.9999957236655014,0.2962962962962963,0.973287,-0.4816276890558102,0.06095655412598944,-0.0050000000000000044,8644,0.74787,0.37410122,1.0,-10.000000000000009,-0.0006886659,0.092286072964137,0.8021314354577155,3.5636003,-532.15,0.06808127225206763,-2.552636,1380,-20.559866998288083,0.07274252932790426,1.0154539678748933,-0.7830296973243643,-2.3016192273580293e-17
0.0022354228,0.0604987430841862,0.9644714813874471,0.9999747388767662,0.2962962962962963,0.9687294,-0.4807987419699809,0.8138335900594614,-0.0050000000000000044,8609,0.6980914,0.34800348,1.0,-0.9089179920161242,-0.00070706056,0.08832182903011494,3.710322287594003,3.5647972,-430.45,0.07354214822426157,-2.6066902,1400,-5.866587287601923,0.8669228169620109,0.016205843401481793,-0.5914350166100961,3.136325236250878e-17
0.000119298245,1.0509323810039493,0.9566455558097411,0.999995598838625,0.19753086419753085,0.9672763,-0.48005653676521354,0.09086370761836282,-0.0050000000000000044,8834,0.67060626,0.29861653,1.0,-10.000000000000009,7.631697e-06,0.09000652910086356,1.3401970598309834,3.5185137,-541.65,0.062300978381442176,-2.6144958,1420,-20.71756793146103,0.11493724193253552,0.955279087823771,-0.7832440362079749,-1.2869236780803263e-17
0.002149199,1.0525015208333883,0.949228935407564,0.9999956967888525,0.19753086419753085,0.9686508,-0.47918038296595944,0.05606582227559198,-0.0050000000000000044,8799,0.66820985,0.30486393,1.0,-10.000000000000009,-0.00033965838,0.08868568376849108,1.7639946973989322,3.290103,-539.9,0.060519645442409384,-2.5058227,1440,-19.979192770532098,0.0778064282364821,0.970681860710615,-0.7814765198650384,-6.460213531174908e-18
0.004473986,0.06217678326470644,0.9421308103530895,0.9999829849929225,0.19753086419753085,0.9701206,-0.47830343317619584,0.49375808516953457,-0.0050000000000000044,9249,0.6725744,0.28628522,1.0,-0.9216344801628249,-0.003112693,0.08866564393726652,7.9083961514712255,3.2685223,-462.45,0.05873660958238584,-2.8237894,1460,-2.5883372100705913,0.8484715596302805,0.01317622026388537,-0.6122985124452223,6.145898892940644e-18
0.005406099,0.0626027272398391,0.9351380009499696,0.9999734930953166,0.19753086419753085,0.96774876,-0.4773812838315382,0.8248249282829374,-0.0050000000000000044,9444,0.67943525,0.25994948,1.0,-0.926209239245615,-0.0008564084,0.0862976573456134,7.050725657183157,3.2919374,-472.2,0.05512606932953432,-2.7112947,1480,-6.360408121738215,0.9766792375768835,0.0014786591364293106,-0.6182967725773919,-7.523747731470776e-18
0.0053341477,0.9535871314645872,0.9285518817476245,0.999995442221618,0.19753086419753085,0.9652182,-0.47642817108521907,0.05804841940068517,-0.0050000000000000044,9950,0.6625852,0.22495024,1.0,-10.000000000000009,-0.0014865845,0.08560604177151958,1.2178905817825252,3.03273,-597.45,0.0439291319567919,-2.857088,1500,-22.057660075570734,0.10418823065095328,0.8645549358499139,-0.8079937885113874,2.570807888177247e-17
0.004628272,0.0638235431790907,0.9224460780780851,0.9999733196017038,0.19753086419753085,0.9630618,-0.4753262129187485,0.8232681743080058,-0.0050000000000000044,10109,0.63686687,0.2029317,1.0,-0.9308643520504383,-0.0022199196,0.08539037930272643,4.948832571743726,3.0143795,-505.45,0.04498109252180916,-2.652125,1520,-7.827575913829895,0.37871359247142145,0.04480846800481917,-0.6376761688960698,-2.8115253170841833e-18
0.012079786,0.06428233580121608,0.9164319904622509,0.9999790761010184,0.2962962962962963,0.9649953,-0.4742350723542353,0.6624129242725396,-0.0050000000000000044,10416,0.6018224,0.17914018,1.0,-0.935871918322838,-0.002641181,0.08263774222830514,8.484734736865994,3.1131206,-520.8,0.041650813741151795,-2.6472883,1540,-8.18291701587047,0.9875342338527762,0.0008205400356484563,-0.6461033252253474,6.821646848695278e-18
0.004184779,0.06528284257755144,0.91083589543197,0.9999846144519013,0.2962962962962963,0.9690324,-0.47311389310588503,0.29458461206761843,-0.0050000000000000044,11367,0.5942281,0.13188744,1.0,-0.9505861778899612,-0.0013791795,0.0820943374041373,6.054477157978703,3.04483,-568.35,0.03157011144148625,-2.7130592,1560,-4.8254304310689715,0.9902279948024681,0.0007989285183543271,-0.6702257997045394,-8.751296120912644e-18
0.0011117945,0.8532559399960469,0.9056803653471531,0.9999950185388004,0.19753086419753085,0.96881706,-0.4717479686597144,0.10715468602972322,-0.0050000000000000044,11130,0.5588696,0.10897947,1.0,-10.000000000000009,-0.00022016725,0.07719498902354185,0.32616394540722976,2.917307,-656.45,0.028736282861242902,-2.943645,1580,-23.27229748867438,0.1304824443107636,0.7474504871948136,-0.8205664544431901,-1.021445082853693e-17
0.004701611,0.06528682559731584,0.9011579162424763,0.9999568918977635,0.19753086419753085,0.96482754,-0.47048623239465587,0.9091245251193638,-0.0050000000000000044,11391,0.55459243,0.10579716,1.0,-0.9522899345149866,-0.002289934,0.07842781808464205,6.245725499571768,3.0337243,-569.55,0.032552291305949554,-2.4967349,1600,-6.490487324109002,0.8739721397329782,0.016732430503358542,-0.6707728036374555,-5.613980003371874e-17
0.0005574635,0.8831986891272758,0.8964630916371842,0.9999950656619295,0.1316872427983539,0.9624303,-0.46922076322404294,0.11877622275874677,-0.0050000000000000044,10733,0.5590996,0.11848966,1.0,-10.000000000000009,-0.00015026554,0.07777327968846609,1.2465548406451745,2.8259516,-636.6,0.032168093258281426,-2.825164,1620,-23.144505492502425,0.12883987656889506,0.7719734451211371,-0.8155387423875129,0.0
0.005460714,1.705281439854324,0.8919206700927975,0.9999966016145377,0.1316872427983539,0.9607178,-0.46807105315881714,0.05392807248397047,-0.0050000000000000044,10331,0.56025755,0.12581737,1.0,-10.000000000000009,-0.0007031883,0.07675374149315768,0.6237358938700757,2.920991,-716.45,0.032035704441806714,-2.5530553,1640,-16.297023687152322,0.08752138012852118,1.5560620475624478,-0.9728296981115916,1.3755546138033109e-18
0.0055029807,0.9301171841694822,0.8875383380466134,0.9999953668381044,0.1316872427983539,0.9590447,-0.4670037111591142,0.054846157428016684,-0.0050000000000000044,10270,0.57681483,0.16506574,1.0,-10.000000000000009,-0.0018074755,0.07994050130152902,1.9163371599735337,2.7706144,-613.45,0.03881784889821903,-2.5786934,1660,-22.20035105349531,0.060881579194544844,0.8796647080951814,-0.8158406326427841,-3.3209397581776833e-17
0.0007249724,1.7666245365674562,0.8827127251282979,0.9999965851181112,0.0877914951989026,0.9590236,-0.4659871376752228,0.06325711576403636,-0.0050000000000000044,10062,0.61565393,0.19005,1.0,-10.000000000000009,-2.8647948e-05,0.07908533985876427,0.9628917021304408,3.1595087,-703.0,0.03628560651375823,-2.482239,1680,-15.916901776464034,0.11218265961312368,1.5785592280704044,-0.9858558398853552,3.3895896756593925e-17
0.0010993083,0.9435040055699162,0.8780854429843516,0.999995487611559,0.05852766346593507,0.9596153,-0.46498547994664535,0.06665127470464005,-0.0050000000000000044,9866,0.6101511,0.19528009,1.0,-10.000000000000009,-0.00020374147,0.07844543788859254,2.542931111513061,2.9342546,-593.25,0.04000880160676008,-2.7695968,1700,-20.286634884517806,0.06677684621299496,0.9072268900901105,-0.7966307029438804,-2.016541313732293e-17
0.0018684892,0.9214252625198599,0.8735484387796999,0.9999956784524312,0.05852766346593507,0.9561132,-0.46406190052434826,-0.01254136654292437,-0.0050000000000000044,10245,0.59818625,0.18294203,1.0,-10.000000000000009,-0.00038666182,0.07839829789725783,2.052972218923737,3.075142,-612.2,0.036239421815367046,-2.4709778,1720,-19.044715682983355,0.1905236546393776,0.7459692319968722,-0.8080656538142602,2.2193623762150517e-17
0.0075222645,1.6904520365500504,0.8691558738505408,0.9999967215499367,0.0877914951989026,0.95293945,-0.46307092096070446,0.024317023240241542,-0.0050000000000000044,10547,0.60693514,0.172897,1.0,-10.000000000000009,-0.0006792539,0.078537854231572,1.7388020557329371,2.8432312,-727.25,0.029279971747501483,-3.1428843,1740,-15.544166536165667,0.14328589189571694,1.4512117549960162,-0.9882601713649323,-2.6947671783828583e-17
0.006336895,1.5733377560720265,0.8649529276075631,0.9999966870074771,0.1316872427983539,0.9553437,-0.4619729062039631,-0.044677977801983015,-0.0050000000000000044,11330,0.6545945,0.14509341,1.0,-10.000000000000009,-0.0012330998,0.07828626639526226,3.277848518537929,3.3147728,-766.4,0.020667597765886444,-2.511777,1760,-16.065856034599207,0.12632983608994452,1.375696817175179,-0.9855072889503306,-2.508535695534334e-18
6.814264e-05,1.464648066443395,0.8610923316065198,0.9999966722300415,0.0877914951989026,0.9558339,-0.46067362486969393,0.048241761603809996,-0.0050000000000000044,12148,0.6423089,0.104592755,1.0,-10.000000000000009,-5.7867215e-05,0.07691572021566065,3.9666000708393074,3.170427,-807.3,0.012686085103714398,-2.7939105,1780,-16.17924578358991,0.19572338423064217,1.180608956650459,-0.9795434122707308,-2.5735825134544295e-17
0.00850591,0.0658299868771117,0.8576547194684166,0.9999861460629007,0.1316872427983539,0.95530915,-0.4591774604883556,0.21158933796020052,-0.0050000000000000044,12656,0.6613591,0.11718518,1.0,-0.9657284819475882,-0.0014510909,0.08013390255053389,6.556669441437185,3.4995365,-632.8,0.019926572042269598,-2.9244518,1800,-2.953268138573616,0.7838260493123592,0.01714562853135275,-0.6987828351481612,-5.894989511284017e-18
0.0030774164,1.3989514274565902,0.8538088016125178,0.9999963324827295,0.1316872427983539,0.95644224,-0.4576552497936476,0.03316829809760713,-0.0050000000000000044,12816,0.64236736,0.070094116,1.0,-10.000000000000009,-0.0005026891,0.07478232398647951,1.443046777588086,3.1198058,-840.7,0.01119166257335953,-2.8368769,1820,-17.508203896844407,0.11201728499055297,1.258174399896804,-0.9906045814635651,8.870695827217231e-18
0.0058924346,0.7045143061820107,0.8506824999910065,0.9999947199292277,0.1316872427983539,0.95470756,-0.4560907717217172,0.07237490069742158,-0.0050000000000000044,13783,0.6074878,0.058721576,1.0,-10.000000000000009,-0.0023742802,0.07499757388852994,1.3678136804940337,3.2257776,-789.1,0.01399760112852904,-3.179845,1840,-25.892126320963936,0.09944369447780566,0.6349908404501332,-0.8585913421934211,0.0
0.00053422485,2.5505956986213048,0.8475906393174109,0.9999973193515509,0.0877914951989026,0.95498,-0.4544066014580239,0.018940193827562624,-0.0050000000000000044,12893,0.6411546,0.06373228,1.0,-10.000000000000009,4.1788146e-05,0.07253208022008076,1.7863889184599273,3.0066738,-1044.45,0.004862023245341191,-2.8763673,1860,-12.997328903639437,0.050256222990024524,2.48021851682629,-1.2873708892579139,-8.817717964912435e-18
0.0012551935,0.0657714481564624,0.8448123811157926,0.99998636638725,0.05852766346593507,0.95354795,-0.45278963094961866,0.055893415054070084,-0.0050000000000000044,13480,0.6513362,0.083739944,1.0,-0.970807457191629,-0.00028895956,0.07711731306252662,8.349220351956616,2.9653854,-674.0,0.01754201766233325,-2.7576475,1880,-2.8757473443476176,0.3085621211407952,0.1175143900587003,-0.7148488188522949,-2.95180958476006e-17
0.007424496,0.7433873893367837,0.8415450786580402,0.9999947339212553,0.0877914951989026,0.9482049,-0.45121875780816884,0.08590994437615462,-0.0050000000000000044,12982,0.6228714,0.08499033,1.0,-10.000000000000009,-0.0019195941,0.07515588105460314,2.0250305518219043,3.0460923,-749.05,0.01635518876083345,-2.6172857,1900,-24.562648498111052,0.18846673131825875,0.617513126407299,-0.8473866622318369,1.7514533619105845e-17
0.007833077,0.06580936692075007,0.8384706384576227,0.9999872449497159,0.1316872427983539,0.9458881,-0.44976277585455604,0.413746781197887,-0.0050000000000000044,12591,0.65604913,0.12122721,1.0,-0.962866656934447,-0.0013540861,0.07753547251979798,17.058858578360063,3.166885,-629.55,0.02199548900461626,-2.746121,1920,-4.407952974402048,0.3746508195377648,0.0477855817828464,-0.6974223691710638,0.0
0.006656998,1.5130249505179232,0.8351094338687914,0.9999965601634307,0.19753086419753085,0.9463508,-0.44842351239961337,-0.009919095231324837,-0.0050000000000000044,11837,0.6843615,0.14969477,1.0,-10.000000000000009,-0.0011268341,0.07717102041675813,2.577364930681587,3.082863,-791.75,0.01900687621105681,-3.0136003,1940,-16.86308886003459,0.11957634590166766,1.345818887842311,-0.9913302566778355,-1.2005452999241365e-17
0.003808743,1.5580039508315877,0.831813837518651,0.999996370432105,0.19753086419753085,0.9478543,-0.4471739779794217,0.06515898273996579,-0.0050000000000000044,11463,0.75053287,0.16814002,1.0,-10.000000000000009,-0.0003958466,0.07768898217898525,3.2188907425055495,3.5329266,-773.05,0.01836652840603411,-2.5197535,1960,-16.243623979112616,0.13641054541434672,1.345816929350996,-0.9871147430605203,1.4876581748444912e-17
0.007913954,1.4985724497371846,0.8285528590867938,0.999996526608037,0.2962962962962963,0.9513608,-0.44597436703552695,0.012928863319538908,-0.0050000000000000044,11959,0.7128351,0.14747398,1.0,-10.000000000000009,-0.0013076651,0.07666396947217265,4.840508857768449,3.3828762,-797.85,0.017698966754171902,-2.7526855,1980,-16.67962430595312,0.10751318108025965,1.3376178377082029,-0.9921634808865982,2.376595821590769e-17
0.00022554393,0.7782884060335113,0.8254184039111165,0.9999952520037736,0.19753086419753085,0.95291376,-0.4447265170756839,0.026673418678434313,-0.0050000000000000044,12312,0.67215323,0.12190668,1.0,-10.000000000000009,-6.748472e-05,0.07538486997192934,5.0520028717010375,3.5698676,-715.55,0.018568411299357584,-2.561668,2000,-20.763447058976553,0.16045964795719736,0.6595722693465607,-0.8369688713655256,-1.8467647453154e-17
0.002238503,1.4703290529464965,0.8224772342143611,0.999996437354078,0.19753086419753085,0.9535779,-0.44347271303678565,0.0038917418726506225,-0.0050000000000000044,12172,0.67765003,0.13040724,1.0,-10.000000000000009,-0.0004875509,0.0748977916456594,3.1733047927456544,3.3498383,-808.5,0.0162815824494988,-3.312438,2020,-17.452168741064188,0.07826862947472968,1.3556295905493756,-0.9902749334637874,2.3350073472234642e-17
0.0014477359,1.4439008695516564,0.8196271156307876,0.9999963755912803,0.1316872427983539,0.9558501,-0.44222138099477726,0.014099276329222254,-0.0050000000000000044,12386,0.71695864,0.1282744,1.0,-10.000000000000009,-0.00046719026,0.07475254879336438,3.6314957864169903,3.5196724,-819.2,0.014051914335259706,-3.0089724,2040,-16.774909430100795,0.0632063934304673,1.360524013049293,-0.9875220223951082,6.883992272825127e-18
0.0018486397,0.7637666798768151,0.8168726258407972,0.9999953499449102,0.1316872427983539,0.95746934,-0.44091907541314834,-0.029687181648939243,-0.0050000000000000044,12542,0.7387218,0.1483297,1.0,-10.000000000000009,-0.00023573873,0.07660353640028184,4.608144450535346,3.7680483,-727.05,0.01802451283565455,-2.738709,2060,-22.713522368987263,0.4087509746937744,0.4530931844359127,-0.8387727430084119,-2.7193470990659233e-17
0.005150065,0.7530340964451607,0.8139606346564215,0.9999951260168934,0.1316872427983539,0.95829946,-0.43964327366260125,-0.02616328056915873,-0.0050000000000000044,12798,0.7303669,0.124186434,1.0,-10.000000000000009,-0.0020960378,0.07569114929027715,6.1780288510387456,3.1857567,-739.85,0.015444585565118806,-2.9521317,2080,-23.14656354288697,0.09341332027000981,0.6852067911358728,-0.844910509878061,1.776634438531271e-17
0.001851116,0.0657604267402312,0.8112331222290985,0.9999811961982675,0.1316872427983539,0.9596815,-0.4383144337683328,0.6049408455445364,-0.0050000000000000044,13536,0.7049551,0.11100623,1.0,-0.9712431595421118,-0.00026897085,0.07525690914911616,7.387450167440778,3.2098703,-676.8,0.018904261597990545,-2.7628596,2100,-5.990140895420054,0.8579110244979424,0.012177669451396618,-0.7158901702780504,-1.5747844320924207e-17
0.006696134,0.06584207760876304,0.8085492422669289,0.9999713299536404,0.19753086419753085,0.9576905,-0.43696432587742295,0.8728025524063036,-0.0050000000000000044,12776,0.71056974,0.13543662,1.0,-0.966070340340161,-0.000730709,0.07581005849681245,9.792094902405472,3.3355632,-638.8,0.022058389797665574,-2.7344651,2120,-11.918501313909712,0.9705041457138818,0.0020467619424336505,-0.701227658396332,8.898468826050096e-18
0.0055512777,0.06565782382966943,0.8057501935477482,0.9999734067799654,0.19753086419753085,0.9547626,-0.43576125385822445,0.8453035338867436,-0.0050000000000000044,11992,0.6613652,0.15686959,1.0,-0.9609578934383043,-0.0008196891,0.07386394104763595,26.270780343518332,3.5236857,-599.6,0.027962686794652313,-3.011837,2140,-7.779270467537923,0.9780912658006498,0.0014894425418166416,-0.6846338628432151,-5.925139557705972e-18
0.0028604397,0.758998046793495,0.8029698575991229,0.9999948749147908,0.19753086419753085,0.95873535,-0.434776288656085,0.045153888501205386,-0.0050000000000000044,12750,0.7032182,0.13173334,1.0,-10.000000000000009,-0.000543043,0.0743457721407983,0.6763456358935983,3.597854,-737.45,0.020549071620454162,-2.690702,2160,-24.943660913249317,0.13984944957858603,0.6664088038553531,-0.847922142164089,0.0
0.0051216288,0.7670995352507471,0.8003537363008864,0.9999949344480599,0.19753086419753085,0.9574646,-0.43360673330635785,0.03386989010913655,-0.0050000000000000044,12618,0.7343776,0.14115405,1.0,-10.000000000000009,-0.0018589558,0.0751616545758465,1.381122267279156,3.848871,-730.85,0.02030846307719912,-2.8267426,2180,-24.44623770397978,0.07209075065560022,0.7118160499062193,-0.84709279285097,4.504946810969093e-18
0.0020736463,0.7684131369024947,0.7977098256832188,0.9999946813280647,0.19753086419753085,0.9546041,-0.43244105181428677,0.08967054956332887,-0.0050000000000000044,12569,0.7893415,0.16596703,1.0,-10.000000000000009,-0.00036847618,0.07551404735963549,3.252933048754643,3.544376,-728.4,0.0191161368290347,-2.7713957,2200,-23.43266027013219,0.09875029733235896,0.6931902545344104,-0.8447680847640967,-1.8090037031047184e-17
0.0046060085,0.7566428311639313,0.7950941595371785,0.9999945417858999,0.19753086419753085,0.9545398,-0.4312645194413489,0.11026951345267855,-0.0050000000000000044,12767,0.8228209,0.16710526,1.0,-10.000000000000009,-0.0006410364,0.07602584721437226,1.7988494446577907,3.3466983,-738.3,0.017977492350677766,-2.7599404,2220,-23.48343164920413,0.140244248431858,0.6506448016875592,-0.8464709376638564,1.3357112601427434e-17
0.0015073523,0.745539348221962,0.7925064343261895,0.9999945665358969,0.19753086419753085,0.955984,-0.43005848560369203,0.1251764290238605,-0.0050000000000000044,12836,0.909832,0.16899683,1.0,-10.000000000000009,-0.00024395267,0.07684817048815738,1.9556576138414492,3.532745,-741.75,0.014706877188325102,-2.4978852,2240,-24.531725200037762,0.1355389668077348,0.6446653359132204,-0.8407207037928897,-8.856874238206297e-18
0.00071320817,0.7245736862457243,0.7900053373740771,0.9999947575383784,0.1316872427983539,0.9592108,-0.4287909393161856,0.033853215709435,-0.0050000000000000044,13386,0.91262335,0.16203049,1.0,-10.000000000000009,-0.00014887449,0.07616075132763997,1.7327541884943203,3.4930267,-769.25,0.01483135496922189,-2.6729019,2260,-25.252681537945083,0.10201935023718578,0.6507719202401562,-0.8547270415000445,-1.698593122988436e-17
0.00033878724,0.7206331186473605,0.7875610662293816,0.9999944931144448,0.0877914951989026,0.9612559,-0.42748479976631626,0.11313587197684427,-0.0050000000000000044,13416,0.92315626,0.14609066,1.0,-10.000000000000009,-7.187875e-05,0.07578474810470195,2.9045945730921128,3.8200643,-770.75,0.013996356029956353,-2.8484461,2280,-25.338978410275946,0.11154187602758292,0.6420856543876098,-0.8521177487247666,0.0
0.00587422,1.9738014656154712,0.7852107863777256,0.9999968770722879,0.0877914951989026,0.9588815,-0.42617912629822485,0.03177927798393587,-0.0050000000000000044,13016,0.88800704,0.13785264,1.0,-10.000000000000009,-0.0016514412,0.07337629875267405,0.7899526315098815,3.7187161,-950.65,0.009423352791044002,-3.0147681,2300,-15.105006579857504,0.06847623738796638,1.8822501616866165,-1.1368839987155224,-1.7468782686173328e-17
0.0033755733,0.7728389617013243,0.7830710430931257,0.9999947736831516,0.0877914951989026,0.95784926,-0.42491257333635385,0.07342443944837385,-0.0050000000000000044,12460,0.8362082,0.17866494,1.0,-10.000000000000009,-0.0009749505,0.07454992920881383,4.414302268155207,3.3026142,-722.95,0.019566675855786912,-2.9509726,2320,-23.388071404022256,0.08664420087829572,0.7371524384487445,-0.8416120900930999,9.124144279423437e-18
0.0076786936,0.7876300917197988,0.780718353190543,0.9999949672132946,0.1316872427983539,0.9621715,-0.4238548172282987,0.08326166023809611,-0.0050000000000000044,12245,0.8547545,0.19316287,1.0,-10.000000000000009,-0.003886377,0.07601499575019868,3.1152977180314503,3.712563,-712.2,0.020502674601502718,-2.8453345,2340,-21.725703547596734,0.187302826251729,0.6410551548393308,-0.8409693248004512,1.8568695422068767e-17
0.003920083,0.8166155497997551,0.778257536003465,0.9999952021992141,0.1316872427983539,0.9631724,-0.42282225239163523,0.06532742575118389,-0.0050000000000000044,11832,0.90857106,0.23195621,1.0,-10.000000000000009,-0.00038315385,0.07768932889519704,2.859963774280758,3.5424335,-691.55,0.024773206213533204,-3.095628,2360,-23.337547210518256,0.11444492065188172,0.7233534568589475,-0.8392331325576723,2.6423157854500007e-17
0.0038951614,0.06546276787185074,0.7756147695656865,0.9999758453882127,0.1316872427983539,0.96188724,-0.4218951690608431,0.7548975688258817,-0.0050000000000000044,11606,0.9828137,0.27886695,1.0,-0.955075114219933,-0.0022247275,0.0793241248471569,18.49882356959249,4.0030103,-580.3,0.02901853837927151,-2.839636,2380,-3.919524697050542,0.3387099906704063,0.04555638670575302,-0.6758862922298966,5.632425615192936e-17
0.0004768294,1.6911199986990992,0.7728492765845668,0.9999966662435511,0.0877914951989026,0.9586141,-0.4210230138675268,0.028800721477674096,-0.0050000000000000044,10536,0.94632745,0.3101631,1.0,-10.000000000000009,-0.0001616984,0.07809825116746386,2.9460953571046065,3.6498652,-726.7,0.030704315027473904,-2.607004,2400,-15.913699912780297,0.07744443231635334,1.5678798279063626,-0.9871586148458313,4.316128994746243e-17
0.0009827105,1.7051427885504522,0.7701194381397847,0.9999966764417251,0.05852766346593507,0.9540012,-0.4202851808690793,0.013728200261287848,-0.0050000000000000044,10387,0.9126683,0.28806096,1.0,-10.000000000000009,-0.00021691603,0.07667029657507599,1.3754773826900064,3.5538116,-719.25,0.02800514564751305,-2.5235152,2420,-15.231353872313175,0.07847978270162603,1.5715823446800603,-0.9784918443030796,0.0
0.008538066,0.8732856894161194,0.7675842667404226,0.9999950584138627,0.0877914951989026,0.9539646,-0.41956139945441356,0.09569074884500117,-0.0050000000000000044,10811,0.912737,0.28805017,1.0,-10.000000000000009,-0.0022656815,0.07749436440517109,1.4756580749701453,3.8112817,-640.5,0.030345828392365052,-2.722224,2440,-22.164059205109524,0.10907805623395916,0.7851244340615767,-0.8140956497110368,-1.57737726928521e-17
0.004544905,1.5843391402848541,0.7649892943807601,0.999996459256257,0.0877914951989026,0.957224,-0.41882334035200464,0.06885221441174016,-0.0050000000000000044,11216,0.8564965,0.210791,1.0,-10.000000000000009,-0.0008912806,0.0754758950705026,1.6073065085136695,3.5166883,-760.7,0.02037333316780781,-3.0293937,2460,-16.84724172269261,0.10537741244168053,1.4234430968082044,-0.980277119913409,-1.013613032468046e-17
0.008082474,0.7847221932926494,0.7627193246489482,0.9999957227598043,0.1316872427983539,0.9552305,-0.4179551831550123,-0.12239994899215478,-0.0050000000000000044,12222,0.89966226,0.19172841,1.0,-10.000000000000009,-0.0010957005,0.07572086459260402,6.378206525145186,3.325098,-711.05,0.01999121838733354,-2.9335904,2480,-19.54203376218105,0.2536035353765369,0.6049276636760882,-0.8367909153500095,0.0
0.0046092924,1.5430417576602307,0.7604936489846059,0.9999966168234644,0.1316872427983539,0.95297277,-0.4169794213722189,-0.011933482613971647,-0.0050000000000000044,11508,0.8032311,0.18841657,1.0,-10.000000000000009,-0.0005551717,0.0734294246483278,3.4391730013459485,3.4748998,-775.3,0.020405245521883057,-2.5528219,2500,-16.00554413096958,0.14634181684763614,1.3178668158472269,-0.9790297577700439,1.4818409504903028e-17
0.00034783263,1.6441951097840757,0.7583980589749421,0.9999967330197409,0.0877914951989026,0.9529102,-0.41612421351877904,0.044965989750544444,-0.0050000000000000044,10859,0.78144443,0.23153059,1.0,-10.000000000000009,-7.825914e-05,0.07417896157614942,2.3539732951079393,3.572166,-742.85,0.027769059063349925,-2.694716,2520,-15.427650573809135,0.13216206517749496,1.434619503150297,-0.9891918310965672,-1.0469365293453913e-17
0.0068186005,0.06513233576978221,0.7561074992517496,0.9999934892729073,0.1316872427983539,0.94860697,-0.4153929207147349,-2.762638675514195,-0.0050000000000000044,11160,0.7989081,0.24627808,1.0,-0.9480461615040942,-0.0016947382,0.07572203929859689,4.368320301110897,3.45612,-558.0,0.033091465520098555,-2.64946,2540,-3.634847511830825,-0.08672176060862724,0.10112574945332382,-0.6652489655934285,-7.5129070626964e-17
0.0073670805,0.06412109740409093,0.7537059762580843,0.9999867801991428,0.19753086419753085,0.9434591,-0.41468018852155825,0.3701540438854428,-0.0050000000000000044,10282,0.7864085,0.29258332,1.0,-0.9377718724627288,-0.0019597649,0.07537950653884183,8.606985086822519,3.75395,-514.1,0.04131551576155044,-2.5552244,2560,-4.474113628683515,0.9425736930998493,0.0037607316098577656,-0.6425195245946193,1.3821099703561567e-18
0.002531046,1.8401734397420513,0.7512002330848627,0.9999967798831819,0.19753086419753085,0.94444406,-0.4141109015675508,0.060848676357181164,-0.0050000000000000044,9403,0.7932301,0.32275495,1.0,-10.000000000000009,-0.0003364809,0.0737127856394723,0.9523955497245006,3.7154872,-670.05,0.04021665596147366,-2.7581966,2580,-15.263011687460319,0.1013284683546426,1.6850101916306968,-0.9595808086076603,-9.067864329598216e-18
0.005423049,0.06386717792990494,0.7488326661216639,0.9999754345471646,0.19753086419753085,0.9549959,-0.4136237700646757,0.805230401351918,-0.0050000000000000044,10119,0.8544381,0.33030093,1.0,-0.9318962102380415,-0.003035595,0.07585081215214652,10.76268424594625,3.7560036,-505.95,0.04253215348421404,-2.4421775,2600,-9.250324390077559,0.6736098467050189,0.02744915717866719,-0.6380060120008343,-1.1234987421841687e-17
0.0026449997,0.06485425878092155,0.7463307917120521,0.9999815225594095,0.19753086419753085,0.9605652,-0.41308167903044446,0.5967496661530429,-0.0050000000000000044,10913,0.893403,0.28195083,1.0,-0.9442692985198914,-0.00040079327,0.07576955416769837,3.9208148735562496,3.4619145,-545.65,0.034492679384221896,-3.1773,2620,-9.12498589177919,0.9725701666065049,0.001824207194123026,-0.6590210943096287,6.510975311647578e-19
