Steps,_std_obs,_std_act,_mean_discrew,_max_discrew,_max_obs,_max_act,_mean_adv,_max_adv,_MeanReward,_min_act,_std_adv,_lr_multiplier,Beta,PolicyEntropy,PolicyLoss,_min_adv,KL,ExplainedVarOld,_mean_act,_min_discrew,ValFuncLoss,_std_discrew,_min_obs,_mean_obs,ExplainedVarNew,_Episode
2011,0.030508699359806046,0.80749077,-11.914894215461969,-0.27448517044419335,0.580129736281539,3.1359406,0.0,3.266848885744114,-100.55,-2.023941,0.9999994107980298,1.0,0.4444444444444444,0.92367405,-0.0024332167,-3.7147020740195877,0.005074836,0.6233814159147486,0.340477,-24.663042335308127,37.64139330769523,39.63976625876679,-0.5628699460276259,0.01892759672331606,0.6542048837590437,2500
1975,0.029281442133549985,0.80310076,-11.74219220697741,-0.274962335443852,0.5800484459201082,3.590804,-1.4390738952103296e-17,2.7313789831128936,-98.75,-2.4046693,0.9999993710745342,1.0,0.4444444444444444,0.9255265,-0.0012723659,-3.1796126740378083,0.00384216,0.6847520899272481,0.3501052,-23.308315270146533,3.2030005071585874,38.39395125071249,-0.5648582676412126,0.023293667988721584,0.9168095555303304,2520
1987,0.030407853092792016,0.8257784,-11.825454333623291,-0.2754398857903254,0.5781791685483119,3.3856273,-7.15191480382587e-18,2.265747365953333,-99.35,-2.2189095,0.9999989180923967,1.0,0.6666666666666666,0.92549527,-0.0036565405,-4.468213285061788,0.006380507,0.8892125742695345,0.33236283,-23.507492694705387,2.817604196804711,38.945840147651374,-0.5669441648646264,0.015384095717082111,0.9280994851003977,2540
1990,0.027272755645005857,0.8184302,-11.847599180356392,-0.2759156755569389,0.5792687780341408,3.7672558,-1.0711699534071862e-17,3.4100829994354243,-99.5,-2.1975865,0.9999983356102449,1.0,0.4444444444444444,0.9205754,-0.00057114847,-4.0725249157661985,0.00041909513,0.9554069774691886,0.3066995,-22.90740983864518,1.4157488210843667,38.90231373225426,-0.5690099220846906,0.008640075196413063,0.9650885533907654,2560
1980,0.030222734531503093,0.84713936,-11.82314231547499,-0.27638666033524606,0.5791245248730623,3.4474864,7.177199351112123e-18,5.708537686943847,-99.0,-2.314069,0.9999985533477852,1.0,0.4444444444444444,0.92027044,-0.0011250514,-4.562914638090362,0.0017387195,0.9407902167965614,0.36156818,-22.94651251493447,1.8610569394169114,38.8398716382058,-0.5710988301174696,0.016393372207015016,0.9524634816618629,2580
1842,0.026497017652143802,0.79394215,-45.894783746826185,-0.2715459783724334,0.578811436540835,3.3693352,4.628942903974594e-17,0.42562181007179906,-291.9,-2.378647,0.9999999609593215,1.0,0.6666666666666666,0.92106676,-0.0052313637,-4.810767096242116,0.013211003,0.028420370627337932,0.38064194,-271.54597837243335,6558.724492655234,6693.557709931221,-0.5731704954420269,0.014057442866721347,0.07011839587660196,2600
1981,0.029294944503047392,0.7941011,-20.978402366503985,-0.2707589969342003,0.5846646540717279,3.5808234,-2.869430533104897e-17,0.7253886003258129,-149.0,-2.1498544,0.9999999246904937,1.0,0.6666666666666666,0.9190303,-0.0026635728,-9.910917093199723,0.0017885694,0.020540082913636293,0.29190403,-270.7589969342003,1969.7688034877601,2015.9665472067777,-0.575172385032268,0.013382218781592292,0.04707423415919609,2620
2008,0.02961219144741406,0.8106474,-11.741244347961198,-0.27121845974623826,0.5781838343670774,3.7450862,1.6985085316974506e-16,2.3922965786149923,-100.4,-2.3499286,0.9999997485439801,1.0,0.4444444444444444,0.9152301,-0.0009945349,-2.733842912492832,0.0012528845,-2.167454299597604,0.26230082,-23.302696319772902,63.93224502419432,38.26005251062266,-0.5772151644443163,0.00664076558167847,-0.28266026880747686,2640
1996,0.02888565969671068,0.8267372,-11.697575498694347,-0.2716728925163538,0.577237969922956,3.7169375,2.1359000072948903e-17,3.253601823821419,-99.8,-1.9209578,0.9999996469912051,1.0,0.4444444444444444,0.91286194,-0.0018694882,-3.1923339993455553,0.0025873461,-0.018995683503541416,0.29951096,-23.02947208715734,5.53875523909449,37.945780865944975,-0.5792378206597801,0.015180942963614623,0.8541902710933603,2660
1990,0.028369175398047747,0.7644554,-11.683793808259162,-0.27212370943181063,0.577763751924091,3.6866932,-1.6067549301107792e-17,3.3523720736569453,-99.5,-2.3620644,0.9999990462667233,1.0,0.4444444444444444,0.91453505,-0.0021462622,-3.153310108805532,0.0022122269,0.8736478911244266,0.27187392,-22.110291359830214,2.3873163906691666,37.82022889914555,-0.5812694505446474,0.01685272774667869,0.9368888081372178,2680
1983,0.02830309584565698,0.8071993,-11.669606626677236,-0.27257073316467456,0.5772294407128247,3.8485296,3.045695034776022e-17,3.381274755103566,-99.15,-2.2769475,0.9999987017130882,1.0,0.6666666666666666,0.9171026,-0.0018909741,-3.014099701998257,0.0063997293,0.9296167784750586,0.27414086,-22.146612432327043,1.7579308450812674,37.76194831673817,-0.5832998828529442,0.015758313388371994,0.9535148947697766,2700
1902,0.026801025990597575,0.85920256,-38.59091548540332,-0.26939645774476684,0.5772701119686436,3.3966007,8.965838937035964e-17,0.4250107375813595,-244.95,-2.3734367,0.9999999550215395,1.0,0.6666666666666666,0.91564983,-0.0032927094,-5.705734288124617,0.0024145527,0.02078977656997938,0.36034933,-269.39645774476685,5299.674023969015,5343.613947400823,-0.585333666120896,0.016371186277909407,0.0415798185916475,2720
1981,0.028675958194181738,0.85694236,-11.544309597520204,-0.26983293997784824,0.5772797539992626,3.8892283,-7.532255149400356e-17,2.935234544986826,-99.05,-2.1426234,0.9999996153092988,1.0,0.6666666666666666,0.9167953,-0.0019441524,-2.461356393965135,0.0018627917,-0.31575263357697514,0.33665895,-22.243787497760486,158.34028178418322,36.982986708462604,-0.5873197098052529,0.019034095307685243,-0.2459571064964976,2740
1983,0.029030002603708693,0.83001524,-11.570595827369186,-0.27026774892455935,0.5770119855416342,3.4652028,-1.0749511887444784e-17,2.638282656374481,-99.15,-2.062795,0.9999996257379835,1.0,0.6666666666666666,0.9212905,-0.0012676435,-2.1602450902710246,0.0026392306,-0.3182151383501164,0.34721643,-21.959492931963265,7.583904215005809,37.11842922228105,-0.5893162041621661,0.021455020846895604,0.8079962789648846,2760
1932,0.027696383444379313,0.86564416,-27.928101216111706,-0.2684049422314976,0.5767166122572425,3.3811646,-1.4711029725881992e-17,0.42321218439202973,-196.5,-2.320825,0.9999999445960449,1.0,0.6666666666666666,0.9235235,-0.0020548454,-7.033874074272536,0.0036648207,0.039337501295476196,0.34043166,-268.4049422314976,3111.2830904510747,3454.011713421941,-0.5912835946571986,0.011595645622174461,0.13004415300641015,2780
1989,0.029881951260932793,0.824918,-11.540680090641816,-0.2688332962627544,0.60821444673834,3.478254,0.0,3.6485907083104707,-99.45,-2.4365706,0.999999635756562,1.0,0.6666666666666666,0.9246471,-0.0017272979,-2.1765338885622025,0.0037004927,-0.3936771604587823,0.34811375,-22.31940785290398,178.257838670751,36.94240550712467,-0.5932094257409197,0.02121905037310051,-2.7856390991818696,2800
1994,0.029734232376815245,0.86620426,-19.34473620795169,-0.26815051790710565,0.5759715696750821,3.6633854,2.8507231123775333e-17,1.4306609437454145,-149.65,-2.4694176,0.9999999215700146,1.0,1.0,0.9239633,-0.007175906,-9.807730942840347,0.012036339,0.08535870333825712,0.29260138,-268.15051790710567,1478.6654389159385,1702.8200721665467,-0.595144679583639,0.014746797027726816,0.1415799855833385,2820
2039,0.03024717763377236,0.82146084,-11.778658940134049,-0.2685835920773817,0.5758141671984519,3.322987,5.227141263561306e-18,4.422716569392135,-101.95,-2.1696737,0.9999996617904233,1.0,0.6666666666666666,0.9214768,-0.0004322916,-2.0311676144777295,0.0006712691,-0.2590110520497386,0.23457173,-23.076312314836077,54.01093315598456,38.44032473983036,-0.596968256888313,0.012302164625085758,-0.09947256740396138,2840
2085,0.03050868889770931,0.82726103,-12.014074913737524,-0.2690242168942238,0.5756513991659041,3.6217556,6.815757657171225e-18,4.293883529330534,-104.25,-2.2536373,0.9999997027282564,1.0,0.4444444444444444,0.9171683,-0.0007708086,-1.9470191932742607,0.0004543722,-0.45152791881275856,0.19616815,-23.723395348982198,5.965133947864011,39.79551303654668,-0.5987886734551832,-0.0015059075989121702,0.8509476176037438,2860
2053,0.030115873230926564,0.8370495,-11.881913516204447,-0.26945601708118266,0.5752493084225051,3.8975677,1.3843989006528986e-17,2.970608231756417,-102.65,-2.2326057,0.9999990710977908,1.0,0.4444444444444444,0.9164283,-0.00081009057,-2.6843478065287463,0.0029431526,0.8651680844469474,0.23120864,-23.151269804618966,4.2959553537108714,39.0430261896179,-0.600491863866995,0.009432120976327337,0.8904092400684799,2880
2052,0.03019940335890922,0.7881241,-11.896568579269102,-0.26988554384040175,0.5745923320853648,3.8073452,-3.202982605156397e-17,3.5607831773050265,-102.6,-2.0727642,0.9999989909572613,1.0,0.2962962962962963,0.9143263,-0.0002818363,-3.040620047773549,0.000496537,0.8849018426983126,0.22648549,-23.49529374331784,3.9752536202071957,39.15124273257238,-0.6022467844065855,0.01103323669566266,0.8986793077802304,2900
2011,0.030179872384894797,0.7860786,-11.716673908228566,-0.2703045610454506,0.6395852739239494,4.0588093,1.1483162064745527e-17,3.2619259103579665,-100.55,-2.4136286,0.9999988526423917,1.0,0.2962962962962963,0.9128564,-0.0043065273,-2.773101230655357,0.0025887175,0.9128927379839411,0.26984558,-23.378359153849114,2.8509118139794167,38.095873355118215,-0.60400750788442,0.024034489009743396,0.9252081969914385,2920
2052,0.030769862657573876,0.8277841,-11.937950664640049,-0.2707300683754882,0.5742104268890488,3.7991934,-2.077610338479825e-17,3.118599176091309,-102.6,-2.4579844,0.9999988787941629,1.0,0.2962962962962963,0.91198015,-0.0046940376,-2.447106130758386,0.005388253,0.90307716315399,0.2124303,-23.721701095431317,3.3702269988105287,39.480592487661106,-0.6058352462661313,0.006908070800221923,0.9146413575343693,2940
2051,0.03142125795032682,0.85323954,-11.956098190423615,-0.2711533741837291,0.573116735853742,4.0858145,-6.928744376012678e-18,2.9653143007525253,-102.55,-2.0680928,0.9999988009782375,1.0,0.2962962962962963,0.91074777,-0.0009798389,-3.014567037269155,0.0024533332,0.9173746644557922,0.27467135,-23.297104262730187,2.8066608334284306,39.65826575292013,-0.6076023262646842,0.012607359341960344,0.9297869212760135,2960
2095,0.03117902557195993,0.8166583,-12.188787002409047,-0.271583666710192,0.5736428089396476,3.3127475,1.017483631160048e-17,2.6064725849224493,-104.75,-2.0261123,0.9999987259426202,1.0,0.2962962962962963,0.91239244,-0.0023508612,-2.991155233696216,0.0058864444,0.9288091550015107,0.22256061,-23.79649442988765,2.57231665433972,41.09238044542921,-0.6093171628759513,0.002286535543813099,0.9381357672589593,2980
2042,0.0575860416862365,0.8566079,-22.28161610219143,-0.2708980889036494,0.5727752911425873,3.941721,2.783712970656612e-17,0.4978399409489929,-152.05,-2.450779,0.9999999228545207,1.0,0.4444444444444444,0.91785663,-0.005940479,-9.175263896105918,0.008806283,0.028688887301696053,0.2769433,-270.8980889036494,2049.606762004515,2169.9236831602184,-7.066386937455233,0.007536788371574925,0.0675092799761593,3000
2008,0.028624041309502163,0.87982833,-11.74552813198949,-0.2713051690353502,0.572773161459436,4.116751,4.2462713292436265e-17,2.6901655237243784,-100.4,-2.326302,0.9999995802565972,1.0,0.4444444444444444,0.9198365,-0.0014279915,-2.283651974138629,0.0047586467,0.24974512576443908,0.28810504,-23.464900693768495,37.496512790436505,38.29756304202087,-0.6125849511345666,0.012932186129624705,0.3279744815211181,3020
2020,0.03009364385735012,0.9073636,-11.830726810364045,-0.27171282680727493,0.5708744808128403,3.9846961,0.0,3.228615889173248,-101.0,-2.1267974,0.9999995451621987,1.0,0.2962962962962963,0.91776323,-0.0006772403,-2.1221304807989347,0.0013094293,0.26419793910137845,0.3098154,-24.11239576503357,3.7874678783899802,38.94393883570305,-0.6143854223850731,0.014108255873021348,0.9037927956021461,3040
2033,0.03162341393694035,0.9590414,-11.916415362086827,-0.2721212481424543,0.5723773737082546,4.603021,-1.7475227146091988e-17,7.8039144867004,-101.65,-2.2884393,0.9999987832863392,1.0,0.19753086419753085,0.9158224,-0.00066755153,-2.45129005262012,0.00061190093,0.9136939254529489,0.32261914,-23.689926358879422,2.6365557963541164,39.523451491966675,-0.6161176394263845,0.01234926742129385,0.9335134027645158,3060
2002,0.03924144126483152,0.9247538,-22.068564195759638,-0.27143400039484555,0.5721328901738644,3.7313561,1.419665805714486e-17,0.536604569739823,-150.05,-3.1633437,0.9999999244317729,1.0,0.19753086419753085,0.9146489,-0.0048510884,-9.62926124450193,0.005817313,0.023121163960539537,0.31856194,-271.43400039484555,2088.24471677246,2180.9177503615942,-7.097765386350207,0.01762395596254826,0.05647640559957279,3080
2017,0.07513804802599089,0.9716929,-22.66602866692545,-0.2707661951075539,0.5718552610112396,3.593089,-2.8182161061382256e-17,0.6871985996474362,-150.8,-2.643848,0.9999999234801702,1.0,0.2962962962962963,0.91475326,-0.006812669,-8.468029035869657,0.007633352,0.023774954453733788,0.3434466,-270.76619510755387,2160.636379017293,2259.9304692385713,-7.102125479274648,0.012342627842847722,0.04394194316327116,3100
2052,0.03226366204881555,0.899528,-11.983913441200633,-0.2711697431144261,0.5713794765929143,3.916616,-4.328354871832969e-17,3.644002941106286,-102.6,-2.1801336,0.9999996055327914,1.0,0.2962962962962963,0.9146101,-0.0010238991,-2.471942242223913,0.0036283154,0.10627151923085931,0.31223607,-24.81094018360437,31.67370141255373,40.163132072442274,-0.6212503883024639,0.012492437142717533,0.527881228831055,3120
2031,0.03047034613145875,0.9326131,-11.876155896087052,-0.27156741909209753,0.571239242776231,3.8789039,-4.1981845539740043e-17,3.228689100105381,-101.55,-2.146973,0.9999994346045946,1.0,0.4444444444444444,0.9144721,-0.0050753383,-2.903224644278144,0.013031585,0.5459866915735527,0.32707885,-23.795070793635222,4.219706132127153,39.17879395906035,-0.6228468859414047,0.016612786532117715,0.8940869128287187,3140
2120,0.039433386739115804,0.9910276,-21.989952286939552,-0.2709289752103063,0.5706000222748566,4.1683345,0.0,0.440426481355247,-155.95,-2.930245,0.9999999225719592,1.0,0.2962962962962963,0.91237676,-0.00064521405,-10.09924568329635,0.00077870826,0.019337611226282303,0.2446092,-270.9289752103063,1923.9586250287687,2038.8579455883773,-7.098586614970443,-0.0024601321977844224,0.07158869566810366,3160
2131,0.03498364549105853,0.91361594,-12.39867662604735,-0.2713407605917454,0.5704080738995981,3.662756,-2.6674527855846088e-17,4.024008443869823,-106.55,-2.7911072,0.9999995456868465,1.0,0.4444444444444444,0.9092888,-0.0016360059,-2.4557404695421043,0.0071823625,0.3385679364168007,0.2507828,-27.36666192978666,53.31290280580643,43.17596686155076,-0.6714279277903407,-0.001264090782274296,0.133877030660854,3180
2112,0.03451353111233393,1.0514725,-12.318076970481581,-0.27174705493190254,0.5697196479809885,3.9071171,-8.7472117091679e-17,4.110617137673006,-105.6,-1.9982519,0.9999996318316864,1.0,0.6666666666666666,0.9112059,-0.0060905544,-2.2428857943542164,0.0075369785,-0.0025835601745853864,0.31557938,-25.157881241257126,5.676326962679115,42.48283828607232,-0.6269805115643706,-0.0003230892599455109,0.866407457702723,3200
2045,0.09803161608619101,1.0520141,-23.114895591225217,-0.2711024155170823,0.5698662591161715,3.7207465,5.559258568294182e-17,0.687426905974813,-152.2,-3.2252843,0.9999999208245139,1.0,0.6666666666666666,0.9122938,-0.002954199,-8.508761645085492,0.0018492412,0.0656269984376141,0.37118843,-271.1024155170823,2140.1711479551946,2296.2310943156717,-7.135239459071831,0.0038605372888130623,0.09156727587082336,3220
2004,0.029653201333171203,1.032616,-20.26603669831238,-0.2704647693943994,0.5691633823875948,3.8503108,0.0,0.540711559976512,-150.15,-2.71946,0.999999923813122,1.0,0.6666666666666666,0.9103641,-0.0011695721,-9.97946686303183,0.0025592363,0.023192943525762066,0.35470837,-270.4647693943994,1779.4301331099912,1860.9856865770332,-0.6297103816719449,0.010286749905174414,0.05241897267494311,3240
2114,0.18385646957839455,1.1310121,-20.15652495609494,-0.26986233061740034,0.5692943497764895,4.5078773,1.3444517232925264e-17,1.8336836399860597,-155.65,-3.7117515,0.9999999212387718,1.0,0.6666666666666666,0.91003287,-0.0014562112,-9.783837691632213,0.0027337302,0.032657469460253274,0.31278044,-269.86233061740035,1530.1939849133012,1709.8171504109873,-7.096235855358664,-0.025411529090343773,0.10638430279855648,3260
2008,0.03287995712255704,1.1111628,-19.56708481305842,-0.2692535791401463,0.5690072988099826,3.7324626,0.0,1.0818970595984294,-150.35,-2.3020935,0.999999922183623,1.0,0.6666666666666666,0.9084026,-0.003764351,-10.059928451771084,0.0029908852,0.057938713511390016,0.42376745,-269.2535791401463,1543.5001497429444,1722.6470613126005,-0.6322923040680063,0.010623260278355426,0.10423773122453361,3280
1989,0.03144824572890395,1.0290617,-20.144910287388925,-0.26865469983317697,0.5683715834552884,3.9783053,-2.500653167582052e-17,1.2200224549528405,-149.4,-2.891224,0.999999923989489,1.0,0.6666666666666666,0.9102102,-0.0036946347,-9.487502896111078,0.0034598703,0.02702273589119586,0.40700796,-268.65469983317695,1719.7935839168385,1850.1563718898465,-0.633730717556149,0.01671595228873367,0.07068240033849282,3300
2027,0.03139896480158406,1.1219745,-11.746352116901665,-0.26902791703350076,0.5682798512371682,3.94737,6.484973168012755e-17,4.276137342917025,-101.35,-2.2175443,0.9999997061887855,1.0,0.6666666666666666,0.90667695,-0.0027953037,-1.9911123767544907,0.0024389704,-0.5705586982627497,0.43700618,-22.805259842463506,39.734028393116276,38.338383398032306,-0.6352720899562417,0.016647909730756,0.1810730342086304,3320
2065,0.03283965367596779,1.0020449,-11.963095055202109,-0.26940650117482884,0.5680343292314847,3.9229832,2.752707935148088e-17,3.7532403899478934,-103.25,-2.3436184,0.9999996641253593,1.0,0.6666666666666666,0.9024148,-0.0025704426,-2.6132035708553363,0.003966425,-0.18457946453678886,0.33225262,-24.20671372930479,14.339515660541508,39.903029843141,-0.6368211490452026,0.005336249599012038,0.6615954918171367,3340
2008,0.031301876154673745,1.0461539,-11.686495586190896,-0.2697731676874741,0.5674422940233317,3.5943942,1.0615678323109066e-17,2.859386851792457,-100.4,-1.9107114,0.999999442407899,1.0,0.4444444444444444,0.90635836,-0.0013465374,-2.71779624832329,0.000999428,0.5868262984645137,0.49049297,-23.17851892428791,12.258403251913137,38.00409507524715,-0.6382523178887569,0.02292535375780068,0.6792810557193041,3360
2038,0.09248131808027715,1.1310475,-22.82803993400291,-0.26918776541246686,0.5669535317526159,3.9037375,6.972941469677137e-17,0.5830881313224622,-151.85,-3.1907263,0.99999992017129,1.0,0.6666666666666666,0.9079553,-0.005058022,-8.474940199067836,0.012320982,0.07607496439997408,0.3713485,-269.1877654124669,2106.324911285206,2259.7089640793106,-7.018971890145447,0.002969032940414412,0.08642717389366494,3380
2030,0.0319588969685803,1.0767909,-11.782845046705793,-0.2695540996979532,0.5674464581374785,3.9934733,-4.2002526251828585e-17,3.577881456850294,-101.5,-2.5283887,0.9999995121530288,1.0,0.4444444444444444,0.90953106,-0.00016796023,-2.621688500472753,0.00021670085,0.48832974966648,0.43066207,-23.466439372774158,28.476301160793085,38.560835156585746,-0.641316724009183,0.012151787769680423,0.4868227650820598,3400
2007,0.031043957074072294,1.0699155,-11.685828680338673,-0.2699148431335695,0.5672128886940581,3.940889,1.416129019950374e-17,3.6342767511156877,-100.35,-2.5548215,0.999999591004319,1.0,0.2962962962962963,0.9097154,-0.00066186476,-2.461849326174248,0.0010108764,0.27954099785341047,0.44891763,-23.952838726711708,9.5252255999088,37.98731389062855,-0.6428447016193455,0.016035710645550184,0.7563493026433816,3420
2027,0.029734848826174033,0.9905204,-11.7924846857263,-0.27027769996994505,0.5669137384679488,3.5586715,-1.2268868155699806e-17,3.6178494942878925,-101.35,-2.3175902,0.9999992907967852,1.0,0.2962962962962963,0.9109743,-0.00057766057,-3.003891194323752,0.0017536702,0.7677550967342057,0.36432543,-23.221867605542634,7.5417045367448,38.535804149495796,-0.644407348770621,0.009558931014575103,0.8101125535369597,3440
2054,0.032896944496417176,1.0284752,-11.955348773302582,-0.2706438793017259,0.5667553901213346,4.0767283,0.0,3.869686491147409,-102.7,-2.2261946,0.9999992714579955,1.0,0.4444444444444444,0.9101867,-0.004428063,-2.5783589942185525,0.007984662,0.7842286435879797,0.3424707,-24.615258172620756,7.0560882185380684,39.75650176406498,-0.6459624579121418,-0.0014781993111243562,0.8237869857924166,3460
2001,0.033408345413229845,1.000009,-11.709912381631382,-0.2709992357977918,0.5665308734551261,3.82795,3.550938209695653e-17,3.945696279074661,-100.05,-2.1650038,0.9999992085236086,1.0,0.4444444444444444,0.9076482,-0.0014929593,-3.4857720990367174,0.004369359,0.8023922638884259,0.41627797,-23.592247879156666,6.010414853934925,38.24940158898724,-0.6473960761607555,0.01540511709720456,0.8429787102242332,3480
2016,0.02991568131797482,0.93287563,-11.781722330081314,-0.2713558340612347,0.5661333993039406,4.183683,-1.674145830783966e-17,4.075265980060221,-100.8,-2.6751065,0.9999991386265827,1.0,0.4444444444444444,0.9107667,-0.0011007341,-2.371938998001843,0.0037423614,0.8389625868610998,0.34758586,-22.845466820900857,5.19426465840183,38.43708460746822,-0.6489371857327524,0.009056370342480509,0.8669906373074621,3500
1909,0.03934635938449636,0.974022,-38.3401273248247,-0.26889568273093273,0.5662561949624103,4.4305034,-1.488827104788057e-17,0.5090160721852052,-245.3,-2.625916,0.9999999546934433,1.0,0.4444444444444444,0.91169316,-0.004173611,-5.592462166808665,0.005125144,0.025652929105852595,0.44144344,-268.8956827309327,4886.155654314217,5284.784776613725,-7.048631531340034,0.017605614915501448,0.1050815583221717,3520
2015,0.03032693474426859,0.95555246,-11.686525533413349,-0.2692457513928341,0.5657797989565657,3.875416,-3.7025800126456837e-17,2.9704592142180304,-100.75,-2.1456826,0.9999997860506022,1.0,0.4444444444444444,0.9091709,-0.00063402427,-1.9229174140482497,0.0024714025,-2.163322116888795,0.38315058,-22.511128704254833,267.9554107286585,37.836159617165315,-0.6520820334148327,0.012491950573558957,-2.5033836043133637,3540
2002,0.029532809523141395,0.95908666,-11.640280533011595,-0.26959222607774613,0.5658199954450964,3.5962362,0.0,3.053933145356025,-100.1,-1.9073198,0.9999997880746522,1.0,0.4444444444444444,0.9108069,-0.0013035659,-2.624819574206546,0.0046158973,-2.704357246001605,0.38298067,-23.162972683862193,16.02498225983137,37.60149148540689,-0.6536110130645477,0.01443062154499316,0.5773543086413121,3560
2002,0.03181275382206959,0.95232445,-11.662636321116379,-0.2699373700420811,0.5655345816220674,3.5846891,-1.419665805714486e-17,3.8220614450472263,-100.1,-2.4883652,0.9999994162518164,1.0,0.4444444444444444,0.91271216,-0.0010426538,-2.0761344904480343,0.003183257,0.5623061887836596,0.3720699,-22.726046235018426,8.198171323074822,37.84119997622103,-0.6551693000475839,0.011661124745832913,0.7848416838653907,3580
1973,0.0282998263476488,0.9772604,-11.521779142280819,-0.27027624903611425,0.5652241891536213,3.6919262,-1.440532662463457e-17,3.7884017758994086,-98.65,-2.363637,0.9999991131024086,1.0,0.4444444444444444,0.91505027,-0.0026552016,-2.2021892791139765,0.004289693,0.8274119021174771,0.39178342,-21.960183573522766,3.720669934364465,36.82825322800268,-0.6566874151886062,0.018883118009177295,0.90053639334956,3600
2008,0.030568115491246255,0.8941069,-11.715927107099146,-0.27061980528318436,0.5655140513051966,4.1708074,4.157807343217718e-17,3.390148906056692,-100.4,-2.3918843,0.9999989007205503,1.0,0.4444444444444444,0.9202882,-0.0012935383,-2.455358835064141,0.0032496604,0.9038915225891453,0.3097429,-23.251260797404502,2.80168067538935,38.10642080253256,-0.6582842044741639,0.0044345447134678355,0.9266310994710555,3620
1975,0.029140221046866505,0.88134444,-11.56187304949936,-0.2709564718325532,0.5653797424555291,3.9049006,-1.2591896583090383e-17,2.942860491803054,-98.75,-2.1785574,0.999998694238322,1.0,0.4444444444444444,0.92087483,-0.0009340035,-2.3327143641788717,0.00261546,0.9304355917091559,0.31825414,-22.33640630043541,2.1948956222349327,37.09699304645046,-0.6598154147837545,0.0168725123172158,0.941168646198392,3640
2003,0.02956036545049448,0.86858016,-11.716690898857319,-0.2712966105583299,0.5642545917051156,3.9212222,8.86848147478907e-18,3.665385271886064,-100.15,-2.4105873,0.9999986140263968,1.0,0.4444444444444444,0.91972506,-0.001344393,-2.571340000085707,0.0036669914,0.9367116290752628,0.28166783,-22.84048079001155,2.1373140383162315,38.06444343655805,-0.661404062169557,0.009148824350039393,0.9443821205440207,3660
1963,0.0293360421589768,0.87928784,-11.533625822163215,-0.2716287531342279,0.5649975225536439,4.0268984,7.239355433113604e-18,4.345214571577674,-98.15,-2.144525,0.9999987830399807,1.0,0.2962962962962963,0.9202038,-0.0019203809,-4.608657093503473,0.0010580645,0.9117344243919079,0.3187948,-22.391826081335413,2.2816485431697373,36.975604441343506,-0.662942503844401,0.02279923111536753,0.9393335009438004,3680
2006,0.03200310182952862,0.8488694,-11.76458871113096,-0.271966881217056,0.5645832742448852,3.514335,-2.1252524499305092e-17,4.44610857064013,-100.3,-2.0960412,0.9999986199895081,1.0,0.2962962962962963,0.91943264,-0.0015493343,-2.671871988677015,0.0031836801,0.93543030761628,0.27551952,-22.73863722900285,2.080144802746513,38.42200496959431,-0.6645550447479472,0.005932684515453071,0.946031469527985,3700
1963,0.04573199679692655,0.78156286,-22.241919076411474,-0.27138444192359995,0.5751539587190081,3.6130223,-2.8957421732454414e-17,0.3175555208541221,-148.1,-2.0286767,0.9999999249132586,1.0,0.4444444444444444,0.91980284,-0.005683592,-9.331099572603305,0.007335494,0.023598950473435965,0.31103402,-271.3844419235999,2204.3093199259665,2251.493271006697,-7.165356381246296,0.019413641911418953,0.04061408524438859,3720
1999,0.046466233388063834,0.8775872,-22.102261766278176,-0.2708197253090803,0.6093743788224374,4.217785,1.4217963697050528e-17,0.5510863753131552,-149.9,-2.1849701,0.9999999238481995,1.0,0.4444444444444444,0.92067593,-0.0013994211,-9.461931086853244,0.004786015,0.026969695323113996,0.27948365,-270.8197253090803,2103.479270974815,2188.108127129897,-7.163078677140041,0.009629905399600678,0.04398710386837179,3740
1986,0.03110697643236219,0.8134591,-11.633395012710675,-0.27114863523248756,0.5639814130194168,3.7130466,4.293309581632025e-17,2.6941954016265752,-99.3,-2.5576317,0.9999995449285259,1.0,0.4444444444444444,0.9204608,-0.00260736,-1.6297773377539846,0.005770534,0.42308566405645875,0.3151779,-22.670225227791796,31.00060422886154,37.651983509395286,-0.6691652756930316,0.013762537058772539,0.5340060216280307,3760
1998,0.03248886455665635,0.84089553,-11.710720582979445,-0.27147831949595047,0.5642841085429661,3.7373261,9.9575558564979e-17,3.458338383864789,-99.9,-2.3085048,0.9999994539344278,1.0,0.6666666666666666,0.92412794,-0.004679246,-2.2802242888113056,0.006548283,0.5054446914511477,0.30431935,-23.325023092216636,6.315344182960152,38.182097672891615,-0.6706854163142075,0.00544784310303187,0.8432419121836388,3780
1985,0.034782204081814025,0.92611307,-21.939046366262417,-0.27091800366587987,0.5644574799712557,3.6897264,-4.295472457995568e-17,0.4282232983687522,-149.2,-2.16033,0.9999999250514345,1.0,0.6666666666666666,0.92832196,-0.002586796,-9.663568710009361,0.0046075922,0.02137307320329518,0.31911087,-270.91800366587984,2111.757353915855,2177.2259021947852,-7.1818778401672585,0.00987525511553366,0.04383424992946827,3800
1990,0.029592596302754258,0.8974445,-11.648286098647972,-0.27124294681201616,0.5640643591640874,3.4909897,1.0711699534071862e-17,2.951205365409785,-99.5,-2.5202665,0.9999994233970484,1.0,0.6666666666666666,0.9323399,-0.0032281112,-1.9299721532693788,0.0035788957,0.6014087299808355,0.31606126,-22.360021981186375,32.40926756542204,37.621358655510605,-0.6736682879135965,0.01293394011685995,0.6288512571591244,3820
