Steps,_lr_multiplier,_Episode,_max_adv,_min_adv,_std_adv,_mean_discrew,PolicyEntropy,ValFuncLoss,_max_act,ExplainedVarOld,_min_obs,_std_obs,_max_obs,_max_discrew,_min_discrew,Beta,_min_act,PolicyLoss,_MeanReward,_mean_act,_std_act,KL,_std_discrew,ExplainedVarNew,_mean_adv,_mean_obs
9383,2.25,2640,0.6016606758828004,-6.004107056598996,0.4585851523791717,0.0,0.97245467,1.3751284251643566e-10,3.4479437,0.9999999999982765,-1.4743855909172259,0.07807254852582217,0.9864130281611192,0.0,0.0,0.09642857142857142,-3.1832232,-0.0007753748,-469.15,-0.3974785,1.167032,0.0017933791,0.0,0.9999999999989174,9.768732059368318e-17,-0.003830787224498705
9393,2.25,2660,2.178826771061978,-0.8209378334765656,0.4032917890334699,0.0,0.96867144,1.5358616114237546e-12,3.571291,0.999999999998995,-1.4720501647747781,0.07803089402158334,0.9875758216606562,0.0,0.0,0.09642857142857142,-3.428928,-0.0012060155,-469.65,-0.4138415,1.0978843,0.0042045065,0.0,0.999999999998577,4.6900510611227736e-17,-0.004076216191244862
9224,2.25,2680,2.8974278236501374,-6.285913240035158,0.26784442662036,0.0,0.96596336,2.3528571723775133e-06,3.2309823,0.9999999999983797,-1.4697311820724508,0.07860664366568734,0.9894825684263739,0.0,0.0,0.06428571428571428,-3.4331813,-8.340265e-05,-461.2,-0.40264872,1.0490546,0.00027937742,0.0,0.9999999999985469,7.895775196813775e-18,-0.00496934220393007
9282,2.25,2700,0.45731133256048884,-4.808471765542978,0.9915067698180138,0.0,0.9610703,2.632481715086845e-07,3.0342145,0.9999999999985664,-1.4673796041165237,0.07857001330809528,0.9897730614884322,0.0,0.0,0.06428571428571428,-3.4022913,-0.0013927491,-464.1,-0.4120902,1.0071409,0.004447988,0.0,0.9999999999986476,2.4496194294681324e-17,-0.00328058519940101
9401,2.25,2720,0.4633587046520788,-4.854860320930901,0.9748549184995069,0.0,0.9596098,1.2219313624856947e-11,3.450008,0.9999999999986616,-1.4650786147463848,0.07718432422820634,0.9904860368105325,0.0,0.0,0.04285714285714285,-3.2659407,-0.0003051919,-470.05,-0.42231864,1.111222,0.0014968386,0.0,0.9999999999987442,2.3430299764453892e-16,-0.004351536473598713
9567,2.25,2740,0.8527438881952538,-5.486938091887734,0.2789470178602531,0.0,0.95938456,1.6765430895771254e-12,3.7788782,0.999999999998743,-1.462916948383029,0.07647028159286132,0.9929023263887712,0.0,0.0,0.06428571428571428,-3.4947686,-0.00064265274,-478.35,-0.42582193,1.1237963,0.0062338426,0.0,0.9999999999989542,1.8938893866293044e-17,-0.0030927098481757726
9050,2.25,2760,0.7783203586344034,-4.637830890146617,0.21666605182438975,0.0,0.9548074,1.577613958438721e-11,3.3230708,0.9999999999988329,-1.4608477302449194,0.07915536664747388,0.9933430495189386,0.0,0.0,0.04285714285714285,-3.438112,-0.00022228627,-452.5,-0.38661537,1.1247641,0.00067382277,0.0,0.9999999999987543,-5.103345615956521e-18,-0.004861537048776174
8755,2.25,2780,1.9831549964097892,-5.051931619220329,0.24008347153891324,0.0,0.95315367,2.1377045295349967e-06,3.5352168,0.9999999999985287,-1.458526837734458,0.08108578038453593,0.9958318749794557,0.0,0.0,0.04285714285714285,-3.312199,-0.00067094876,-437.75,-0.37574482,1.103452,0.005068176,0.0,0.9999999999983885,3.8956083742415545e-17,-0.0033628691788629393
8479,3.375,2800,0.48090801035683295,-4.606780088875885,0.9914075678023969,0.0,0.96238935,1.2235995917394896e-12,3.4448295,0.999999999998346,-1.456131040554907,0.08210880026618593,0.9966398286162792,0.0,0.0,0.02857142857142857,-3.3415232,-0.00027149718,-423.95,-0.3361281,1.1178378,0.00060500146,0.0,0.9999999999988052,2.8492101681617417e-16,-0.005497021495830485
8417,3.375,2820,6.946220800856404,-4.499482791242129,0.24337680212436594,0.0,0.96558595,3.805221115407155e-09,3.1718388,0.9999999999986635,-1.4536476822320568,0.08304240735306367,0.9978246626398658,0.0,0.0,0.04285714285714286,-2.9850674,-0.003010751,-420.85,-0.33232775,1.1128783,0.009371406,0.0,0.9999999999986893,-1.2662636374482004e-18,-0.0017767103822212214
8225,3.375,2840,0.5555495582612372,-4.7891160978134435,0.8278131740686413,0.0,0.97082984,2.1356815000010136e-08,3.2484827,0.999999999998922,-1.4511756405487475,0.08291368985445509,0.9986783853333714,0.0,0.0,0.04285714285714286,-3.222473,-0.0016928404,-411.25,-0.28828907,1.226377,0.0053870543,0.0,0.9999999999987316,1.4340436977042752e-16,-0.0034824434919939664
8263,3.375,2860,4.922102219532131,-0.6107597680028524,0.9184024375018615,0.0,0.970199,8.69895076675751e-12,3.845303,0.9999999999985872,-1.4486664820487347,0.08291251714510606,0.9998355242041489,0.0,0.0,0.06428571428571428,-3.9040337,-0.0011973188,-413.15,-0.2693849,1.3127804,0.007988958,0.0,0.999999999997237,-8.599089141475253e-17,-0.005855948015903023
7126,3.375,2880,1.2613913631569817,-5.840556149918286,0.3570939093388963,0.0,0.9773827,8.76786721313145e-12,3.7764196,0.9999999999957241,-1.4462094327744432,0.08727399220584106,1.0006780625470613,0.0,0.0,0.09642857142857142,-3.1510942,-0.0035774524,-356.3,-0.1582784,1.2901405,0.00773516,0.0,0.9999999999982465,-1.4956695251756247e-17,-0.00043006124390881277
6113,3.375,2900,4.3903438478103025,-8.209986206805246,0.38243628842170174,0.0,0.99418604,3.905232805364409e-09,3.9994643,0.9999999999966942,-1.4441137013425407,0.08444194088290967,1.0010963283856174,0.0,0.0,0.06428571428571428,-2.9829888,-0.00053140393,-305.65,-0.016279906,1.5841408,0.0005915238,0.0,0.9999999999969461,-9.008189435859278e-18,0.016958267786189703
6492,3.375,2920,4.600213403299114,-0.8243466426070262,0.8347022955013504,0.0,0.99330676,2.795538067756111e-09,3.73393,0.9999999999972861,-1.4436680648031563,0.08757759792164943,1.0007411086400402,0.0,0.0,0.06428571428571428,-3.2465363,-0.0034490724,-324.6,-0.06823875,1.5595151,0.005976118,0.0,0.9999999999975264,-2.1889794693780042e-16,0.007716069487914118
6023,3.375,2940,0.624202385583443,-5.551634957097762,0.8234216518872401,0.0,0.98197216,3.080619016288421e-10,3.8644667,0.9999999999968051,-1.442305004816559,0.08102430048021417,1.0017623942637661,0.0,0.0,0.06428571428571428,-3.6801805,-0.0014210294,-301.15,0.0037045619,1.5754933,0.004571525,0.0,0.999999999996841,2.2178654212667913e-16,0.015138456330104728
5417,3.375,2960,4.3417298348587945,-4.72884669872569,0.5687474083628236,0.0,0.98281443,9.095421886576171e-11,3.8646288,0.9999999999936385,-1.442254425656624,0.07474559582446723,1.001497698421822,0.0,0.0,0.06428571428571428,-2.9959526,-0.00043001483,-270.85,0.10887135,1.6536987,0.005401792,0.0,0.9999999999949102,6.820790522341741e-17,0.02925418370030978
5089,3.375,2980,5.42525256903944,-6.221851643265571,0.4605096053310022,0.0,0.98891646,2.3825393351412123e-10,3.5673618,0.9999999999942599,-1.4435074126120708,0.07047115534860483,1.0015883388705256,0.0,0.0,0.09642857142857142,-2.8789277,-0.0016486881,-254.45,0.20059142,1.5941762,0.0074019595,0.0,0.9999999999960787,-1.5358557856869918e-17,0.03966941092924546
3193,3.375,3000,1.3101635607989193,-5.133706293158384,0.7142182337843872,0.0,0.9877614,1.1678249662152283e-09,4.198691,0.9999999999890217,-1.445315414386771,0.07494750031931555,1.001189031758677,0.0,0.0,0.09642857142857142,-2.6558006,-0.0018121363,-159.65,0.74717367,1.6219746,0.00511338,0.0,0.9999999999716462,-3.5605022775326036e-17,0.0953437055722078
4124,3.375,3020,0.5594772262001898,-4.6728585600453165,0.8128782365610598,0.0,0.98794556,1.3463282218785264e-11,4.211358,0.9999999999828351,-1.4466079540943038,0.0773193932505986,1.0006629101950755,0.0,0.0,0.09642857142857142,-3.3452528,-0.001189329,-206.2,0.4651268,1.7739865,0.0055167736,0.0,0.9999999999952732,0.0,0.06132467311603349
5286,3.375,3040,3.582655300951907,-5.684475123004953,0.31449711898391125,0.0,0.98926985,5.589458689476976e-12,3.8784966,0.999999999997831,-1.4479194449707942,0.07910384028813953,1.0000583025372485,0.0,0.0,0.09642857142857142,-2.9226365,-0.0004902914,-264.3,0.21322243,1.7992717,0.0022273397,0.0,0.999999999997852,1.344197381309308e-17,0.02601798470679958
5025,3.375,3060,3.9793175372733325,-6.195049302008582,0.36141011611947116,0.0,0.98982894,4.768615337428543e-10,4.392768,0.9999999999974949,-1.448496221599158,0.0805147985121553,1.0000834742902,0.0,0.0,0.09642857142857142,-3.0752325,-0.001207802,-251.25,0.24260941,1.9275653,0.005766296,0.0,0.9999999999977448,-1.1312123156379704e-17,0.03445375163727999
5808,3.375,3080,0.5966482362933417,-4.953483627695932,0.6507948533347373,0.0,0.9789869,3.540230331723309e-07,3.889202,0.999999999998761,-1.449211382417409,0.077959398542233,0.9996313866351892,0.0,0.0,0.14464285714285713,-3.243864,-0.0024789418,-290.4,0.07957783,1.7865481,0.0073177307,0.0,0.9999999999988898,5.1382222627279974e-17,0.020455901296012664
6170,3.375,3100,3.948347260770805,-0.5849117652569695,0.9812696467142048,0.0,0.9888256,6.889259197045801e-09,4.4234138,0.9999999999991201,-1.4497558571139346,0.08562487752774763,0.9997735494643714,0.0,0.0,0.2169642857142857,-3.1979527,-0.00523121,-308.5,-0.019080764,1.6209804,0.0073124035,0.0,0.9999999999981147,-7.830941009997862e-17,0.01002332466530381
6213,3.375,3120,0.5941221785306376,-4.169823608568179,0.8744242001324969,0.0,1.0018563,8.20565886819873e-11,4.090974,0.99999999999834,-1.4488553087341418,0.0799631663083159,0.9999895449348007,0.0,0.0,0.3254464285714285,-3.397461,-0.0024909514,-310.65,0.01707727,1.8010572,0.008861961,0.0,0.9999999999993292,8.234198772690683e-17,0.015558365187959038
6407,3.375,3140,3.848574612321424,-1.3847579847741747,0.3675689603060049,0.0,1.0130334,3.842411338636837e-07,4.4483204,0.9999999999992568,-1.4488816363942059,0.08259316092060229,0.9998064921597936,0.0,0.0,0.4881696428571428,-3.352556,-0.0010693021,-320.35,-0.0063275606,1.955704,0.006097855,0.0,0.9999999999992597,-8.872080359108478e-17,0.008147391154972284
5999,3.375,3160,0.5961738907999855,-3.9296263267631906,0.9822156896068498,0.0,1.0159961,1.937131966244282e-07,4.2374926,0.9999999999991015,-1.448299800026721,0.07671314016969354,0.9995221146077171,0.0,0.0,0.3254464285714285,-3.1481743,-0.00094242056,-299.95,0.059933126,2.0461252,0.0010695056,0.0,0.9999999999991557,-6.040620023964846e-17,0.01798161503645193
5704,3.375,3180,0.6136596734050811,-3.875386008114758,0.9755522436086225,0.0,1.0082927,2.3544176089494797e-08,4.4317517,0.9999999999987288,-1.448804429714898,0.07474434353881505,0.9995922696276592,0.0,0.0,0.3254464285714285,-3.5709686,-0.0008503285,-285.2,0.116745345,2.1010902,0.0017563195,0.0,0.9999999999989119,7.474152199440044e-18,0.02630832392173034
6109,3.375,3200,4.0295880482681214,-0.5905579535236277,0.9302837231297577,0.0,1.0096351,1.3621125722039052e-10,4.1507206,0.9999999999990951,-1.4497658654121242,0.07590090500045504,1.0005686682120518,0.0,0.0,0.3254464285714285,-3.3525965,-0.00063181017,-305.45,0.051870253,2.0957165,0.001619962,0.0,0.9999999999989353,0.0,0.015982747877355385
6031,3.375,3220,2.91912664202469,-3.2024958990830608,0.4171209591175435,0.0,1.0099468,2.0404839740520952e-11,4.218237,0.9999999999987115,-1.4502701266689497,0.0825749649321866,1.0003193334010927,0.0,0.0,0.2169642857142857,-3.138168,-0.00066807395,-301.55,0.055466183,1.9687641,0.0014120669,0.0,0.9999999999980519,-5.655123746722734e-17,0.012282708828572558
5857,3.375,3240,4.924611916182058,-4.708380089442851,0.3064179462373905,0.0,1.0178199,2.642175682045552e-11,4.041155,0.9999999999986893,-1.4498949557969996,0.07566398239547364,1.000570680778546,0.0,0.0,0.2169642857142857,-3.461812,-0.0013907212,-292.85,0.11341372,1.9292276,0.005687558,0.0,0.9999999999987969,-2.729590499334515e-17,0.02173071395429025
5786,3.375,3260,1.44248486434981,-4.713296480614714,0.25107906877582775,0.0,1.0253857,1.6567327837608057e-11,4.1331596,0.9999999999985112,-1.4505247651856212,0.07614906664275731,1.0010831257844013,0.0,0.0,0.14464285714285713,-3.4001083,-0.00027099613,-289.3,0.1356002,2.088177,0.0010973207,0.0,0.9999999999990548,3.8069175265404606e-17,0.022510903016979528
6029,3.375,3280,0.9135447910099711,-5.284405586409476,0.2735369062853289,0.0,1.0298486,2.5541891506679525e-09,4.3034544,0.9999999999993666,-1.4511661462698822,0.07709263506436072,1.0004708784892173,0.0,0.0,0.2169642857142857,-3.025002,-0.0011274394,-301.45,0.09247789,2.0876222,0.0066784993,0.0,0.9999999999992917,2.4749373778341523e-17,0.01548996224053467
5630,3.375,3300,0.5938217859934097,-4.379026961326559,0.8216002175085554,0.0,1.0361211,1.5352891045249185e-07,4.4718785,0.9999999999988327,-1.4514623413822079,0.07680784221741813,1.0010625249233498,0.0,0.0,0.3254464285714285,-3.8878188,-0.0022524423,-281.5,0.15780428,2.2945127,0.006207979,0.0,0.9999999999908984,-1.514478300021528e-17,0.02306797679483292
6156,3.375,3320,0.5890678218645743,-4.1357001172535846,0.9721832132229968,0.0,1.0336764,9.42475092265745e-12,4.5316105,0.9999999999921325,-1.4520940992607965,0.0749313095321136,0.9993829699845381,0.0,0.0,0.3254464285714285,-3.6194477,-0.0011172175,-307.8,0.081289545,2.3815768,0.005185466,0.0,0.9999999999908455,1.154227965822125e-16,0.016592656401221137
6143,3.375,3340,1.6191984238666113,-6.6027226357149695,0.5147923053951178,0.0,1.0423473,4.101674262774416e-11,4.4303374,0.9999999999911239,-1.452689035070776,0.07568600870441275,1.0010939022883285,0.0,0.0,0.3254464285714285,-3.763133,-0.0009839191,-307.15,0.032582358,2.3624685,0.0034530372,0.0,0.9999999999932435,-5.7833528875150595e-18,0.013481848443297003
5816,3.375,3360,0.9414601857813674,-6.645900056417434,0.5579026708638373,0.0,1.0292361,1.7794408465443634e-11,4.593212,0.9999999999925476,-1.4530684780114038,0.07482485167510004,1.0000793992734296,0.0,0.0,0.3254464285714285,-3.5429277,-0.004257754,-290.8,0.08565927,2.351576,0.0039235572,0.0,0.9999999999939333,2.321236585186022e-17,0.020630625161723183
6377,3.375,3380,1.2137000222538075,-6.612657942849325,0.4505696505996746,0.0,1.027745,8.307937186981552e-10,4.942781,0.9999999999954643,-1.453866546837402,0.078334181065537,1.001412121345253,0.0,0.0,0.3254464285714285,-4.0806875,-0.0006226321,-318.85,-0.02081324,2.3131387,0.0037493736,0.0,0.9999999999987409,-2.56272274149009e-17,0.008132777805703652
5861,3.375,3400,0.6245292615991865,-5.383400969933557,0.6981141031538342,0.0,1.0349865,2.294511763285396e-10,4.7028513,0.9999999999984225,-1.4535964463026447,0.07927070836300737,1.0016205127495796,0.0,0.0,0.4881696428571428,-3.2601347,-0.0035651121,-293.05,0.07454885,2.234149,0.006985953,0.0,0.9999999999989835,9.213657723557007e-17,0.01584637032304331
6458,3.375,3420,0.6507296737011364,-4.53453005053985,0.5464289625464479,0.0,1.0379194,2.679965578109755e-11,4.2331376,0.999999999999278,-1.4536670580698163,0.07815596779083214,1.0016141559331597,0.0,0.0,0.3254464285714285,-3.8495998,-0.00023945686,-322.9,-0.024487289,2.0356426,0.00073162955,0.0,0.9999999999994634,-1.2432847497815318e-16,0.007955577143881206
6512,3.375,3440,0.6501707291263198,-6.891063503500464,0.27831416880974374,0.0,1.0354722,1.7581772118417862e-06,4.2664356,0.9999999999993798,-1.453335712272588,0.08014006415065465,1.0012708151919028,0.0,0.0,0.2169642857142857,-3.680379,-0.000105663676,-325.6,-0.061329924,2.0263937,0.0002624136,0.0,0.9999999999993937,-3.928061807027581e-17,0.007244691629167245
6305,3.375,3460,0.5802721673023534,-3.988946042434049,0.991470568528473,0.0,1.0302562,2.716838543722052e-11,4.4726233,0.9999999999993155,-1.452661168132887,0.07610938893011002,1.0021356006879214,0.0,0.0,0.14464285714285713,-3.3544078,-0.00033760467,-315.25,-0.020642312,2.095105,0.00070223433,0.0,0.9999999999993805,-2.648335335505528e-16,0.014310232576306765
6226,3.375,3480,0.6186115967461656,-5.703264501720153,0.28815613245849286,0.0,1.0225792,1.2374056131719618e-07,4.4466963,0.999999999999406,-1.4528236334954243,0.07711892801025524,1.0023793005791415,0.0,0.0,0.14464285714285713,-3.4602234,-0.0012942692,-311.3,-0.009572457,1.9719237,0.0058653764,0.0,0.9999999999994187,1.466507252572645e-16,0.01433077180426291
6669,3.375,3500,0.5624060544460802,-4.118842775838482,0.9677915886592207,0.0,1.0290799,1.2978672060197888e-09,4.1622,0.9999999999995755,-1.452771716515065,0.08065868445641658,1.0022883237299018,0.0,0.0,0.2169642857142857,-3.6530418,-0.005327598,-333.45,-0.11438653,1.78546,0.00982503,0.0,0.999999999999573,7.245000154698877e-17,0.0047167108827608165
6890,3.375,3520,0.5848127930510698,-4.8477972186063285,0.7389574626470061,0.0,1.0289837,9.388213992697565e-12,4.329834,0.9999999999995711,-1.4518741308494245,0.08288256797144168,1.0025376308160048,0.0,0.0,0.2169642857142857,-3.4723237,-0.00028827548,-344.5,-0.15779856,1.8901426,0.0027787336,0.0,0.999999999999605,-1.2375200042265896e-17,-0.0007333626663073865
6809,3.375,3540,2.242823145345673,-2.4130771448529456,0.17030797933138217,0.0,1.0277383,7.678881326104438e-09,4.2960505,0.9999999999996261,-1.4504389730726541,0.08514074034143133,1.0032485570021965,0.0,0.0,0.2169642857142857,-3.4884927,-0.00032263657,-340.45,-0.11791495,1.858674,0.0017705199,0.0,0.9999999999996304,-1.0435346390954621e-17,0.0012876268653611233
6463,3.375,3560,0.5855917618329117,-4.233842176707103,0.8805781701056361,0.0,1.0381818,7.2319018525830104e-09,4.6530914,0.9999999999995833,-1.4487527431231177,0.08338569334923833,1.0034965282639177,0.0,0.0,0.2169642857142857,-3.781109,-0.0010518692,-323.15,-0.08545142,1.9882607,0.002219073,0.0,0.9999999999995978,1.759041276831441e-16,0.008120888061636097
6918,3.375,3580,0.5699050951406083,-4.252692711758537,0.8742900825456651,0.0,1.0326244,3.93179501298198e-09,4.5603952,0.9999999999996422,-1.447764559614,0.08442851713788735,1.0018562676822504,0.0,0.0,0.2169642857142857,-3.977285,-0.00052149966,-345.9,-0.13761044,2.03798,0.0016968269,0.0,0.9999999999996493,-7.805904584817521e-17,0.0005838089057975209
6763,3.375,3600,0.5812155553454442,-4.3187334368842,0.8367410755557887,0.0,1.0251791,8.14672954919843e-12,4.476309,0.9999999999995988,-1.4461934113534645,0.08278655290454294,1.0040186465696925,0.0,0.0,0.2169642857142857,-3.968207,-0.002821076,-338.15,-0.0913312,2.212351,0.0056492114,0.0,0.9999999999996183,-4.937972583280306e-17,0.005022209689727627
7093,3.375,3620,2.1864752204638873,-1.4057453265961608,0.16201791774176755,0.0,1.0251503,5.745707576873039e-11,4.4530535,0.9999999999997085,-1.4450040412270053,0.0843376335679039,1.004084453165894,0.0,0.0,0.14464285714285713,-3.865114,-0.0002467872,-354.65,-0.17104849,2.0002453,0.0011501592,0.0,0.9999999999997059,7.563228048764637e-17,0.002223989707694876
7234,3.375,3640,3.004147956680407,-0.5110525285412019,0.33856659884894197,0.0,1.032446,9.40156605784333e-09,4.601012,0.9999999999997077,-1.4433582051639038,0.08142491093241758,1.0038233153382286,0.0,0.0,0.2169642857142857,-3.8617117,-0.0015413623,-361.7,-0.15326701,2.001757,0.006856516,0.0,0.9999999999997111,-9.82226618413188e-18,0.0025459982174538226
6610,3.375,3660,0.5738539175762046,-4.1540399389014295,0.8906770583188492,0.0,1.0215749,2.647422103360013e-12,4.593795,0.9999999999996317,-1.4419677778570228,0.08301674726707198,1.0039774236633072,0.0,0.0,0.2169642857142857,-3.7895477,-0.0011625309,-330.5,-0.09131601,2.1501656,0.0023957952,0.0,0.999999999999658,-1.891914092190282e-16,0.00834295661580921
7287,3.375,3680,1.672599822377685,-2.47961835240489,0.10901006250378124,0.0,1.0144275,3.235972255033786e-08,4.567683,0.9999999999997138,-1.4409816119849814,0.08243563944515195,1.0050108535120572,0.0,0.0,0.14464285714285713,-4.5650587,-0.00012705437,-364.35,-0.17689589,2.0664213,0.000716628,0.0,0.9999999999995013,-2.047673590086744e-17,-0.001863483341668575
7124,3.375,3700,0.5465006882782101,-4.238995717056555,0.9372292201841246,0.0,1.019155,6.9777125442675224e-09,4.3554754,0.999999999999481,-1.4393726407388274,0.08214983242611247,1.0054062735953515,0.0,0.0,0.2169642857142857,-4.0320544,-0.0063710078,-356.2,-0.15249105,2.1056554,0.010111329,0.0,0.9999999999996033,2.353847355971135e-16,0.0025450044549760876
7081,3.375,3720,3.861199364329151,-0.5419655967287881,0.8713674062999874,0.0,1.0231361,8.441456769575924e-11,5.485012,0.9999999999995577,-1.4379826847337402,0.08182362665284278,1.0062745475105472,0.0,0.0,0.2169642857142857,-4.456094,-0.0007891868,-354.05,-0.12406638,2.1807418,0.0026235424,0.0,0.9999999999996891,-5.217938463426805e-17,0.002173631358420806
6330,3.375,3740,0.6317590862845078,-4.836108105986343,0.4058966942857657,0.0,1.0253749,6.2344102848450605e-12,4.6909084,0.9999999999995833,-1.4366503061542448,0.08127086912857928,1.0052552777557375,0.0,0.0,0.3254464285714285,-3.2656047,-0.0049698893,-316.5,0.027874103,2.0966713,0.009369818,0.0,0.9999999999995823,-5.3880017877543144e-17,0.014309171097701487
6745,3.375,3760,1.965414313987386,-1.7141400654723804,0.14643878865230248,0.0,1.0298177,1.699370192378286e-11,4.3644485,0.9999999999996948,-1.4360597815439646,0.08305865620431227,1.005452653384242,0.0,0.0,0.2169642857142857,-4.0063133,-0.00038453087,-337.25,-0.11212754,1.9161512,0.0006738786,0.0,0.9999999999988335,-3.529011363671365e-17,0.003859455345702785
7114,3.375,3780,0.7706756731702866,-4.492095774081721,0.2736708067691878,0.0,1.0260469,8.00863849075021e-08,4.584525,0.9999999999989169,-1.4347607872031674,0.08041906976122094,1.0061853777407836,0.0,0.0,0.2169642857142857,-4.062385,-0.000782787,-355.7,-0.1451663,2.0130703,0.0017504455,0.0,0.999999999999725,-2.9963848851283392e-18,0.0028377115701295162
7544,3.375,3800,0.5212954330288765,-4.334561819115143,0.9584681451867374,0.0,1.0154387,6.375420987648852e-13,4.4129753,0.9999999999997672,-1.4335896386051232,0.07947525806724856,1.0035016856566743,0.0,0.0,0.2169642857142857,-3.810832,-0.0010259375,-377.2,-0.18951808,2.0006456,0.0018127023,0.0,0.9999999999997794,1.0172138847042792e-16,-0.0007602326690456231
7490,3.375,3820,0.5873961957589039,-4.733042836377166,0.08468638480430211,0.0,1.0124803,6.630290659971889e-08,4.5255756,0.9999999999997395,-1.4320503233071273,0.07989959980949725,1.006846104452928,0.0,0.0,0.14464285714285713,-4.253257,-8.960381e-05,-374.5,-0.1940241,2.1028132,0.00036839434,0.0,0.9999999999997756,-8.537896691376371e-18,-0.000927809669978951
7765,3.375,3840,0.5099033304205273,-4.355074872814229,0.9539716824450445,0.0,1.0120299,5.889356429878346e-10,4.5357046,0.999999999999798,-1.430626809942753,0.0790108391901947,1.0069560460416727,0.0,0.0,0.2169642857142857,-3.9231071,-0.0020399126,-388.25,-0.21076736,2.0790486,0.0068821786,0.0,0.999999999995101,-2.1778386492067462e-16,-0.0026627691237540623
7071,3.375,3860,0.7113965762954219,-6.72101673263591,0.6871215233386061,0.0,1.0087448,2.2972911776660802e-11,4.451378,0.9999999999949327,-1.4290382222506017,0.08138053446760844,1.0080297642232372,0.0,0.0,0.14464285714285713,-3.8467593,-0.00033784192,-353.55,-0.112539805,2.1759243,0.0010025859,0.0,0.9999999999968161,2.512172025739288e-17,0.0033532521745200236
7265,3.375,3880,0.9832504811103723,-6.858363172517074,0.3900193266418848,0.0,1.0159569,8.996273100179819e-11,4.6020217,0.9999999999970032,-1.427698839314598,0.08262217408923388,1.005799452951092,0.0,0.0,0.2169642857142857,-3.9096828,-0.0046304055,-363.25,-0.13973016,2.072081,0.010552088,0.0,0.9999999999997626,-9.780354243084655e-18,0.00021756752040382653
7172,3.375,3900,0.653093853714208,-3.6081778028797973,0.3774202895392679,0.0,1.0211653,2.8365656126546432e-06,4.6274357,0.99999999999977,-1.4260846843525468,0.08259409194178827,1.0085913383401808,0.0,0.0,0.2169642857142857,-4.149957,-0.00015191725,-358.6,-0.14251406,2.0213678,0.0016109721,0.0,0.9999999999997615,-7.133167453252539e-17,0.0013877635837112273
7762,3.375,3920,4.376109802433912,-0.5064845366839696,0.9927632188103449,0.0,1.0242316,1.2723680622089987e-11,5.1243753,0.9999999999997724,-1.4245137982723912,0.07915373626731939,1.0095923169619245,0.0,0.0,0.2169642857142857,-3.9139657,-0.001302399,-388.1,-0.20565759,2.0365252,0.005952293,0.0,0.9999999999997818,-1.6019708677920322e-16,-0.0016797879801818956
7872,3.375,3940,0.6445692069181095,-3.267579616704256,0.14558091114527166,0.0,1.0226735,2.683591316324884e-07,4.988783,0.9999999999997847,-1.4229006088498926,0.07847069692391709,1.0098797978368226,0.0,0.0,0.2169642857142857,-4.0575304,-0.0011789331,-393.6,-0.23031807,2.279414,0.004463463,0.0,0.9999999999998114,-8.394369210580452e-17,-0.0007954469926552599
7447,3.375,3960,4.264080991592961,-0.5194591707581268,0.9771019256827786,0.0,1.0223255,5.048142510668179e-10,4.1664367,0.9999999999997775,-1.421444686361175,0.08191571961916767,1.0111403452163357,0.0,0.0,0.3254464285714285,-4.2932596,-0.002457119,-372.35,-0.20170239,2.013087,0.006582868,0.0,0.9999999999998118,-1.3834926371050694e-16,0.0035850025860449434
7624,3.375,3980,4.097373730502002,-0.4666878441578594,0.6246779557281555,0.0,1.0316617,2.1230628308204326e-12,4.36339,0.9999999999998171,-1.4198054747597297,0.08087742805180782,1.0117436602745187,0.0,0.0,0.2169642857142857,-4.4465866,-0.00046710868,-381.2,-0.22349285,1.9449737,0.0009845219,0.0,0.99999999999983,-1.304774173746249e-17,0.0013018789115288286
7650,3.375,4000,0.6978684241589307,-3.4884857741367803,0.07613407290684197,0.0,1.0376856,3.1295938389816642e-12,4.3630633,0.9999999999998256,-1.4182561360550632,0.0800034356340359,1.011152396494066,0.0,0.0,0.14464285714285713,-3.8803856,-0.00013423419,-382.5,-0.24304654,1.9683973,0.0005726545,0.0,0.9999999999971784,4.4466971862110846e-17,-0.0003853990968355022
7197,3.375,4020,8.333843682100175,-3.7331342631343896,0.3312876172534326,0.0,1.0293691,3.1039688751143144e-12,4.4039745,0.9999999999969873,-1.4167561809335036,0.07888732861548617,1.012005932387959,0.0,0.0,0.14464285714285713,-4.1713424,-0.00061879563,-359.85,-0.18377559,2.0165913,0.00255892,0.0,0.9999999999972924,0.0,0.004761957665951876
7609,3.375,4040,7.486465098984469,-4.324683734297718,0.2831972345880421,0.0,1.0249513,3.1065296777945794e-07,4.5402784,0.9999999999976533,-1.4158209488774807,0.07868980020030134,1.0127796826755717,0.0,0.0,0.2169642857142857,-3.8795395,-0.00078237284,-380.45,-0.24682678,2.0279465,0.0060593504,0.0,0.9999999999989612,-9.33818814246419e-18,0.001227396553726729
7618,3.375,4060,0.5212101126117362,-4.390467364433838,0.9785125435897866,0.0,1.0351019,2.6031252647154386e-12,4.0313206,0.9999999999989462,-1.4145821674742032,0.08177424914119064,1.0133939764165667,0.0,0.0,0.3254464285714285,-3.6324966,-0.0035763958,-380.9,-0.26348796,1.7476392,0.006909492,0.0,0.9999999999998449,-2.0146656724098403e-16,-0.0017948389427628988
