_mean_adv,ValFuncLoss,_min_adv,_min_obs,PolicyEntropy,_max_adv,_Episode,_std_discrew,_MeanReward,Beta,_mean_obs,PolicyLoss,_max_act,_min_discrew,ExplainedVarOld,_max_discrew,Steps,ExplainedVarNew,_std_obs,_lr_multiplier,_mean_discrew,KL,_std_adv,_std_act,_max_obs,_min_act,_mean_act
1.4253615561887667e-17,370.901834797748,-7.742918643448324,-0.47809496606666796,0.993196,1.701103846278708,2400,1297.9635586800523,-105.65,0.2962962962962963,0.05946148562584014,-0.0003307162,3.8313246,-197.0,0.705061335442029,-1.0,1994,0.7178743613538802,0.026114771229472117,1.0,-55.407221664994985,0.0018154458,0.9999998299835651,0.69763994,0.61635471294033,-2.103766,0.3691743
1.3158198810372226e-17,24.40807729661576,-4.905175500187943,-0.47846827810244397,0.99542165,2.277444597759253,2420,866.1801676573693,-101.25,0.2962962962962963,0.06160634397315283,-0.0042107496,3.475287,-115.0,0.9698824470276126,-1.0,2025,0.9719003328940496,0.025910846734098752,1.0,-51.239506172839505,0.00572949,0.9999995313211567,0.69207877,0.6150874249252669,-2.3278842,0.32482758
0.0,21.475292121487087,-4.814369404719097,-0.4788457981554776,0.9956981,2.2399769456128378,2440,865.965390609133,-101.2,0.4444444444444444,0.058166771257354824,-0.0037350452,3.3157377,-112.0,0.9704588719976085,-1.0,2024,0.9753488211170941,0.02555933874630113,1.0,-51.222332015810274,0.012437709,0.999999538769333,0.78353786,0.6144258174095174,-2.3655388,0.36246273
-1.4347152665524486e-17,13.209666643020773,-5.278311435821262,-0.47923969158956997,0.9971248,2.0860358724684893,2460,823.7945815892065,-99.05,0.2962962962962963,0.05930165414428153,-0.000687344,3.6073992,-110.0,0.9799972195337472,-1.0,1981,0.9840019401356073,0.02479365443568971,1.0,-50.08682483594144,0.00067042076,0.999999463064083,0.6996098,0.6148587322416313,-2.2974038,0.37285608
7.332742371105264e-18,8.806077012547439,-4.446815694268802,-0.4795944448087701,0.99358696,2.924676228406169,2480,785.1248946974368,-96.9,0.2962962962962963,0.06407803708675319,-0.0012377821,3.4800375,-104.0,0.9861556688725193,-1.0,1938,0.9887848219093842,0.02429533568265763,1.0,-48.97781217750258,0.0045259036,0.9999992912812571,0.6780217,0.6135638139973657,-2.3296237,0.419244
0.0,1832.58703583757,-4.83634430699695,-2.4702412195878836,0.9921942,0.6728739733534856,2500,2692.2057232264897,-119.2,0.4444444444444444,0.055272614658335786,-0.0032586567,3.1867733,-221.0,0.3596783169193829,-1.0,1908,0.36701015514083546,0.02664463491573866,1.0,-69.92243186582809,0.012407822,0.9999999099119314,0.7050094,0.6135926210080122,-2.798892,0.40421602
-3.2395565460186937e-17,102.08955376163092,-3.4141841843651743,-0.4802381414416216,0.9911022,3.4454795567446617,2520,816.0508846514311,-98.7,0.4444444444444444,0.058941164061611775,-0.0013123876,3.1352782,-106.0,0.9401323337493587,-1.0,1974,0.9438603495796832,0.024691895183028133,1.0,-49.89311043566363,0.0049926275,0.9999997026543239,0.67706454,0.613618115521365,-2.3714225,0.31890363
-1.4864910789960254e-17,1299.2228138298428,-5.114060046066884,-2.481760826119872,0.9907832,1.1486559264267888,2540,2294.9711815159926,-113.45,0.2962962962962963,0.05629671207165192,-0.0007535892,3.2257807,-223.0,0.4307641089480925,-1.0,1912,0.4657474380724358,0.02890194171886391,1.0,-64.5402719665272,0.0009789502,0.9999998957439633,0.67119247,0.6132981300508591,-2.498299,0.3989214
3.687300133679814e-17,1045.669476788205,-6.065590383968903,-0.48087422289652804,0.99381363,1.5797118279544937,2560,1864.8917895505624,-108.25,0.2962962962962963,0.058695421095495,-0.0037157475,3.0748637,-210.0,0.43878717552603985,-1.0,1927,0.43968340433666186,0.02431337992623818,1.0,-59.62324857291126,0.005281077,0.9999998892871073,0.64709735,0.6129209589114246,-1.8583615,0.3953092
-3.979618173809115e-17,37.12910771446345,-3.354583014258717,-0.48117157427491675,0.9934866,2.830396026432128,2580,807.0940438587031,-98.2,0.2962962962962963,0.05919953887476876,-0.0010684858,3.3327434,-104.0,0.9047562161224922,-1.0,1964,0.9682589694577182,0.025008849036202967,1.0,-49.63594704684318,0.0041171727,0.9999997458626917,0.6963798,0.6121366114082616,-2.736041,0.3822036
0.0,1236.1201784740344,-5.159003416663944,-0.481488439796179,0.9918163,1.3366404643339698,2600,2145.406962880886,-112.85,0.2962962962962963,0.056348232721915435,-0.0012006621,3.5201426,-205.0,0.4423496983170633,-1.0,1900,0.4495359841901213,0.02435016254588214,1.0,-63.53052631578947,0.0052523906,0.9999998962616351,0.6950012,0.6121911429256193,-2.0681732,0.42635193
1.6288549724505608e-17,40.09037021976715,-3.474151457367746,-0.48177859161924896,0.9924427,2.3319393674044546,2620,807.3865373391441,-98.15,0.2962962962962963,0.05975199743879481,-0.0042585153,3.4688687,-107.0,0.9680428099156593,-1.0,1963,0.969363334694721,0.024935093235555372,1.0,-49.62149770759042,0.005703306,0.9999995926074627,0.7309431,0.6119014460411403,-2.526193,0.40948656
-1.5158245029548805e-17,1031.688094199846,-5.860605370287584,-0.48209284650520134,0.99546474,0.8025617296873615,2640,2024.6555665066667,-111.6,0.2962962962962963,0.05656331282016264,-0.0015939568,3.5786624,-204.0,0.49237933849088333,-1.0,1875,0.5111479125315204,0.023735951328664982,1.0,-62.2496,0.003725121,0.9999998887355844,0.7106756,0.6117110798809221,-2.2750688,0.45020342
1.1805486783137697e-16,1366.4582280680793,-5.260493153283488,-0.48237112714880287,0.9952153,1.398532208534836,2660,2246.6026072146037,-114.15,0.4444444444444444,0.05762039621790685,-0.008121733,3.7313008,-209.0,0.39837653695403785,-1.0,1926,0.4027387398394967,0.024290955038378446,1.0,-64.65264797507788,0.015024401,0.9999999007207002,0.75061214,0.6114883346781257,-1.9536588,0.42371276
1.4361652061851445e-17,60.63602779574996,-3.391556229785459,-0.4826852308041587,0.99108565,2.9266658949658226,2680,819.8234621688416,-98.95,0.6666666666666666,0.060446227502008926,-0.001232859,3.3368673,-109.0,0.9437006030405402,-1.0,1979,0.9673738586939649,0.02479069878667172,1.0,-50.01364325416877,0.0063705416,0.9999997025358521,0.7769968,0.6112080380923205,-2.2054641,0.35341597
-4.325983170533334e-17,13.552494893415641,-3.4374577497571783,-0.4830081217973444,0.9887805,2.000648100174962,2700,815.5633664286388,-98.55,0.4444444444444444,0.05779110071793404,-0.0006574658,3.988326,-110.0,0.9613850946228956,-1.0,1971,0.9834101303654936,0.024484764990720425,1.0,-49.83663115169964,0.0012528965,0.9999996345273376,0.69806784,0.6107116590605884,-1.9501045,0.3561136
-2.924044180082717e-17,315.6593275479324,-8.695294909381502,-0.4833379803529512,0.9843651,0.8685024347111506,2720,1206.6823104540294,-103.15,0.4444444444444444,0.05708773971034274,-0.0019508897,4.159032,-192.0,0.73986107775706,-1.0,1944,0.7422706602177835,0.024411306682512204,1.0,-53.77366255144033,0.0030273383,0.9999998056284709,0.7168934,0.6105287188094823,-2.0966806,0.3696432
7.105427357601002e-18,445.77749929019427,-6.688634255067567,-2.5405044353972666,0.9846381,6.061673663277863,2740,1293.8916677500001,-105.95,0.4444444444444444,0.045568199076551213,-0.0042135366,3.7487147,-195.0,0.6527095890877253,-1.0,2000,0.6559171317272618,0.047341665006419585,1.0,-55.5365,0.004754747,0.9999998588512333,0.76494056,0.6097427482970899,-3.3331099,0.3216626
-3.6159935662091615e-17,19.788723037388106,-4.522251114775016,-0.48396555495983024,0.9854232,4.150591093923133,2760,811.0436273462437,-98.25,0.4444444444444444,0.059644700735325094,-0.0007972837,3.572935,-107.0,0.9671755447167464,-1.0,1965,0.9790508321556154,0.02437249959473056,1.0,-49.69211195928753,0.003162574,0.9999995656756839,0.67336726,0.6089898585511286,-2.3785908,0.3285539
7.169956970334008e-18,10.428990528021147,-4.874174872518612,-0.4842822513674228,0.9810037,3.9889559149440443,2780,826.987129625764,-99.1,0.4444444444444444,0.055769145932632165,-0.002296864,3.4928331,-107.0,0.9801585237456486,-1.0,1982,0.9875982139289408,0.02486329905779055,1.0,-50.13572149344097,0.0035981687,0.9999994494544495,0.6852838,0.609153186570195,-2.2139945,0.30588886
7.287617802667694e-17,558.6536762840495,-8.796580950756743,-0.48459525196595343,0.98015577,0.6458638622581672,2800,1376.9558017094018,-103.45,0.4444444444444444,0.05740802238900397,-0.0032381825,3.7301643,-209.0,0.5884027775719631,-1.0,1950,0.5994052294957424,0.023822541747970764,1.0,-54.77333333333333,0.003674484,0.9999998412642005,0.67174214,0.6091648045165474,-1.7743818,0.33989096
0.0,14.908267638605126,-3.940122265167981,-0.4848966088188559,0.9862001,2.225717560915742,2820,819.037244446696,-98.85,0.4444444444444444,0.055507942561681886,-0.0027055389,2.9296563,-106.0,0.9827676468850245,-1.0,1977,0.9832420008306559,0.024356353096881275,1.0,-49.973697521497215,0.0035101708,0.9999993083969028,0.6519199,0.6084011787366358,-2.1603475,0.30559146
0.0,756.848940815598,-7.0842150823218315,-0.48520680727955556,0.9885091,0.9023066647137691,2840,1681.4261643448701,-108.35,0.6666666666666666,0.05379183395640288,-0.0042927186,3.2201076,-209.0,0.5470197265892602,-1.0,1929,0.5583763168249359,0.02465577744077553,1.0,-58.63504406428201,0.013909916,0.9999998691522042,0.68856126,0.6079864934312422,-1.8489237,0.32724932
0.0,26.900226134085685,-3.6635707713858627,-0.48548664723196017,0.9886772,3.5324572734096082,2860,855.4424041442845,-100.95,0.6666666666666666,0.049486645311645906,-0.0032486136,3.758853,-106.0,0.9690100260985614,-1.0,2019,0.9739306615958542,0.024780008536656448,1.0,-51.037147102526006,0.003764424,0.9999995765643023,0.69609517,0.6079341710137988,-2.5067844,0.23393807
-2.8636483053303785e-17,488.57543059032076,-8.421932594030174,-0.4858126208233106,0.98485553,1.0748024844779338,2880,1370.1915601266426,-105.2,0.6666666666666666,0.054252456992897116,-0.0058465437,4.0012746,-207.0,0.6487250325184792,-1.0,1985,0.6520460728282186,0.024616385865043763,1.0,-55.50125944584383,0.004362028,0.9999998309916192,0.7427301,0.6065361209742957,-2.218742,0.3155393
-2.88691817474901e-17,19.223960435832023,-3.535588109041319,-0.48613560645692694,0.9873675,3.0373839027314253,2900,812.2375308908189,-98.45,0.6666666666666666,0.0607184157533129,-0.0042071994,3.5592847,-106.0,0.9789020190049473,-1.0,1969,0.9816728934520834,0.024419988951278386,1.0,-49.770949720670394,0.0030204016,0.9999994357370682,0.72189665,0.607656413422178,-2.4133961,0.3422124
-7.169956970334008e-17,9.2170799294273,-4.046624062714628,-0.48644467634625504,0.99532026,2.502688314358963,2920,823.4449134032732,-99.1,0.6666666666666666,0.05403029114084447,-0.0026067744,3.558589,-107.0,0.9811107994128044,-1.0,1982,0.9889062248233664,0.024327628047888038,1.0,-50.10090817356206,0.0026429002,0.9999994730367157,0.69657606,0.6057661611530338,-2.5415874,0.32464728
-7.199014546708209e-18,7.986501990171638,-5.380110078503656,-0.4867597814419203,0.9986562,3.4773216707342254,2940,819.780320457744,-98.7,0.6666666666666666,0.05592720940470856,-0.0023297109,3.33109,-107.0,0.9890116789406997,-1.0,1974,0.9903095705551495,0.02531269674631999,1.0,-49.93009118541033,0.001991458,0.9999992118402445,0.721293,0.6069369768045758,-2.191929,0.35079643
5.974085009018183e-17,1136.5361081835706,-5.870310824739548,-0.4870540201852464,0.9986667,0.6732714972367133,2960,2072.4632075526406,-113.0,1.0,0.05332693067608464,-0.005777505,3.427652,-209.0,0.46999637481813283,-1.0,1903,0.4760753644099569,0.02380329439426875,1.0,-63.12454019968471,0.013200046,0.9999998917564027,0.6948814,0.6062400598029805,-1.9482484,0.37031814
3.4525886091355692e-18,161.4822876578639,-6.721105986304968,-2.6047933128317124,0.9982995,7.709434415699419,2980,932.5533597584528,-102.9,1.0,0.04137547866879931,-0.0021510185,3.874857,-139.0,0.8380315789807575,-1.0,2058,0.8404094398188505,0.0477630219160103,1.0,-52.36831875607386,0.0015916683,0.999999810978949,0.80092543,0.6064017937809624,-2.8873506,0.26277372
2.2181354914467226e-17,548.210844795997,-5.847403010106528,-0.4876626015215062,1.004882,1.0735703143429327,3000,1535.0492690474823,-108.0,0.6666666666666666,0.05352870556657086,-0.002952634,3.9836094,-190.0,0.6422077533364894,-1.0,1922,0.6504108631783487,0.023969334524398984,1.0,-57.687825182101975,0.0012553685,0.9999998552308943,0.7689218,0.6051813109161622,-2.1987913,0.34512186
-4.8692014887113465e-17,17.17615020080473,-3.903376119680462,-0.4879382650188176,1.0054996,3.2187058624873655,3020,810.9164371666366,-98.5,0.6666666666666666,0.0567337661370594,-0.0016328031,3.695418,-102.0,0.9781563559764663,-1.0,1970,0.983319905335813,0.02407027099047466,1.0,-49.7751269035533,0.0016759343,0.9999994609329312,0.8003692,0.6046679822444219,-2.140324,0.33027288
-1.4217963697050528e-17,14.496098182219848,-4.607588314280045,-0.4882408259760184,1.0032083,3.6853866052208333,3040,843.0683610940036,-99.95,0.4444444444444444,0.053233592393453905,-0.00062044116,4.1677523,-113.0,0.977034965090977,-1.0,1999,0.9836998532573362,0.024770369424736326,1.0,-50.577788894447224,0.0008094927,0.9999994182645626,0.7812554,0.6050621877551617,-2.2113512,0.33157468
0.0,669.0769370183034,-8.665679093541039,-2.6216102535964643,0.99971527,0.6602377277598191,3060,1500.3591450149195,-103.9,0.2962962962962963,0.05634708990545776,-0.00031691004,3.6389296,-219.0,0.550708580188089,-1.0,1959,0.5590235563650938,0.027884407425017733,1.0,-55.57886676875957,0.0004904485,0.9999998468743799,0.8006583,0.6050701310740023,-2.5509834,0.3839237
-7.239355433113604e-18,18.771647993943922,-3.8489715628824634,-0.4888473604331555,0.9984004,2.382374383722287,3080,804.7136222874061,-98.15,0.2962962962962963,0.05402044947283102,-0.002097964,3.5539823,-102.0,0.9863909104547733,-1.0,1963,0.9877113535330212,0.023865468984460368,1.0,-49.59551706571574,0.0051408526,0.999999371285749,0.76356107,0.6041752694333196,-2.3872828,0.34332627
7.567015290309907e-18,1119.4556538899235,-5.0305298134340255,-0.48914153674723243,0.9979131,0.82798722882061,3100,2085.414735500232,-111.75,0.2962962962962963,0.05500277341143825,-0.0013868244,3.6086154,-199.0,0.4600022863045373,-1.0,1878,0.49162913917034134,0.023173601842292883,1.0,-62.691160809371674,0.0038628671,0.999999892525076,0.7784326,0.6044535180442913,-2.5716748,0.4213689
-2.9361270072731413e-17,773.7072842903041,-7.008705005369397,-0.4893926769287368,0.99595505,1.176454712758566,3120,1696.2498524584214,-108.7,0.2962962962962963,0.05086758708039238,-0.0039951177,3.807469,-206.0,0.539630960149025,-1.0,1936,0.5440710488095819,0.024026639227707123,1.0,-58.895144628099175,0.0039810897,0.9999998725226471,0.81330913,0.6043473653626724,-2.06677,0.3487182
-2.8752361588673757e-17,32.66542303040692,-3.23927640241856,-0.48967710515484525,0.9937626,2.2946886686555312,3140,823.2860771917004,-98.85,0.4444444444444444,0.054206863734109614,-0.0014662256,3.709917,-110.0,0.9506496890628677,-1.0,1977,0.9731258772877593,0.024634837492150587,1.0,-50.01466868993425,0.006936937,0.9999996327364535,0.7889451,0.6038725611893485,-2.1593783,0.32437325
-2.8796058186832836e-17,289.66574432974494,-8.331233229608161,-0.4899714967298604,0.99034256,1.7555906864343631,3160,1234.1351818832254,-104.65,0.4444444444444444,0.04958490981854564,-0.0030348683,3.9370708,-193.0,0.7440461117380808,-1.0,1974,0.7689878247314614,0.02482828680567177,1.0,-54.57345491388045,0.0029560016,0.9999998098401611,0.8369263,0.6037444667119688,-2.3746781,0.36184385
-1.073868114498892e-17,15.271905331764682,-4.069191635772285,-0.49026890937263007,0.98968714,3.5521678271409534,3180,823.7011729025627,-99.25,0.2962962962962963,0.05371055599922212,-0.0015582014,4.3099556,-103.0,0.9780701205491694,-1.0,1985,0.9828092784323781,0.02412050083033652,1.0,-50.15415617128463,0.0004485024,0.9999994348667384,0.86950266,0.6033315204154545,-2.4746716,0.35144717
2.8224140447273095e-17,7.710321769881605,-3.5677556096945895,-0.4905718226884357,0.98977983,3.835827128441471,3200,849.3865308776992,-100.7,0.2962962962962963,0.050481811973072326,-0.0017165744,3.438085,-105.0,0.9788259574772128,-1.0,2014,0.9913311405268844,0.02491486720525014,1.0,-50.89424031777557,0.0017977322,0.9999994578645615,0.8216326,0.6029843302399417,-2.4435258,0.33671296
-5.69288120789264e-17,316.74832579371713,-9.193732352225936,-0.49087779343743243,0.9872651,1.0658297446294835,3220,1257.626875465928,-105.8,0.2962962962962963,0.049833351558892215,-0.0033860859,3.5771616,-194.0,0.7498642904164992,-1.0,1997,0.7520541393651167,0.02526044465113278,1.0,-55.19779669504256,0.0038728686,0.9999998046604773,0.7969864,0.6022246422190277,-2.4396338,0.33496973
7.042048917344898e-18,9.807810190036484,-4.444559211998325,-0.49117042614707773,0.9864272,2.8833901922209755,3240,855.0567511327686,-100.9,0.4444444444444444,0.05068974114748177,-0.0028103746,4.023417,-111.0,0.9866725322598553,-1.0,2018,0.9887757861559543,0.0247731608369297,1.0,-51.01536174430129,0.012566019,0.9999992942291721,0.8079632,0.6017668715245259,-2.575943,0.30011296
-1.4347152665524486e-17,6.9644732628485375,-4.2250500704596625,-0.49147926646756784,0.9870585,2.4883136306298272,3260,822.20932732743,-99.05,0.4444444444444444,0.05218392786886221,-0.0032063723,3.7118979,-105.0,0.9848182733857669,-1.0,1981,0.9919012394130102,0.024586305517581643,1.0,-50.07218576476527,0.0040823407,0.999999300584367,0.7944653,0.6018470741356076,-2.3714824,0.36446282
0.0,426.5103051323138,-8.883404118157399,-0.4917618596133999,0.98550195,0.8027094320023407,3280,1300.7198309677967,-104.05,0.4444444444444444,0.053036537512530665,-0.0017118289,3.266158,-201.0,0.6715643374266106,-1.0,1962,0.6769812036291374,0.024465089526079346,1.0,-54.66309887869521,0.004767206,0.9999998248548567,0.7766732,0.6018263057608289,-2.3842587,0.4000103
2.867982788133603e-17,11.40057467602367,-4.0921695213337665,-0.49203394627776764,0.9834654,4.338281596679425,3300,821.9008167350759,-99.1,0.4444444444444444,0.052170115023656684,-0.0047406307,3.642223,-105.0,0.9888164145790364,-1.0,1982,0.9885965788784028,0.02466312135380918,1.0,-50.085771947527746,0.003969571,0.999999173661314,0.7922222,0.6004223674681876,-2.4119265,0.37301132
0.0,259.2694545220206,-8.690785365994328,-0.4923063315181068,0.9823822,0.9750241333197487,3320,1172.7601969372943,-103.6,0.4444444444444444,0.051265887166173967,-0.00045340118,4.3648653,-187.0,0.7763716881334272,-1.0,1953,0.7829349262441868,0.024860484992278296,1.0,-53.79467485919099,0.0016086133,0.9999997931318086,0.8645809,0.6010559483936478,-2.2550209,0.45507997
-2.869430533104897e-17,14.927015518159815,-4.083167269011911,-0.4925777892776334,0.97916126,3.0972871892366323,3340,821.9472617325471,-99.05,0.4444444444444444,0.05269568446938218,-0.002489347,3.9600368,-106.0,0.988120215241021,-1.0,1981,0.9872091300662205,0.02458436366557699,1.0,-50.069156991418474,0.004163478,0.9999992016555292,0.87965995,0.6010068163682467,-2.4122636,0.42859122
6.619963376646896e-17,914.079882439363,-7.10520728749242,-2.7048429952113686,0.9833242,0.7162490778910483,3360,1797.8477068678762,-108.5,0.4444444444444444,0.054047813548515816,-0.0010113411,4.038019,-216.0,0.5035274571133868,-1.0,1932,0.5059619137890812,0.02662594669756794,1.0,-59.31625258799172,0.0017023573,0.9999998747828194,0.94462293,0.6007316570476184,-2.5108232,0.49826786
0.0,1430.5897407962664,-5.5966070944227875,-2.7096385212280265,0.9905727,0.7229209550789955,3380,2339.939436297672,-115.1,0.4444444444444444,0.049907011381228605,-0.002416765,4.190714,-219.0,0.39345082247490604,-1.0,1945,0.39764057988394164,0.028219287355535933,1.0,-65.49511568123393,0.0052058306,0.9999998987656125,0.93869084,0.5993659628659432,-2.852962,0.43958113
0.0,638.1331390837269,-8.316871690618177,-2.714001349711283,0.99465907,1.4029368026763027,3400,1465.6541129394275,-106.1,0.4444444444444444,0.047845098056691994,-0.002666053,4.211,-215.0,0.5542051132715021,-1.0,2003,0.5727246550626589,0.027258153356448718,1.0,-56.35946080878682,0.0030290722,0.9999998557886149,0.9159196,0.6001674394447718,-2.6760795,0.3985512
-8.803833587115335e-17,232.95095129815152,-7.699972164534555,-0.49366631202793154,0.99637115,1.5537998446430483,3420,1123.5248686756206,-102.8,0.4444444444444444,0.04945067601411367,-0.0021385655,4.190085,-182.0,0.7799367827456013,-1.0,1937,0.7958980292995455,0.024551340565910528,1.0,-53.17501290655653,0.0037972892,0.9999998060785191,0.8977356,0.5997773158375864,-2.6759517,0.41738763
3.5580507549329005e-17,6.315409635219559,-4.054524012392158,-0.4939178353273778,0.99796575,3.303653199649352,3440,834.2944441700107,-99.85,0.2962962962962963,0.04887456794054975,-0.002250898,4.0794134,-108.0,0.9845187295449146,-1.0,1997,0.9926320718466547,0.02421844021236983,1.0,-50.459689534301454,0.0010064172,0.999999269774426,0.8751977,0.5996533525392369,-2.4740312,0.36283365
2.1488187573390126e-17,5.402561985777155,-4.4259461470301265,-0.4942042418093087,0.9999503,2.7899970013941764,3460,827.2649868301248,-99.2,0.2962962962962963,0.051268537032253786,-0.000621313,4.049246,-110.0,0.9922597742358983,-1.0,1984,0.9934948979551231,0.024662777010027854,1.0,-50.171370967741936,0.0042737,0.9999990705261295,0.8383717,0.599153334587505,-2.6093326,0.3811597
-2.2066544588822986e-17,795.538026540988,-6.941222312622227,-0.4944697500437578,0.9991001,0.7400221172285937,3480,1705.8422278804403,-108.5,0.4444444444444444,0.05155400650978957,-0.0035394398,3.7628806,-206.0,0.5272217491303546,-1.0,1932,0.5444275018529285,0.024544025769726398,1.0,-58.873706004140786,0.01258888,0.999999873362018,0.80458325,0.5988206848652038,-2.2768297,0.41467965
2.8407505677565224e-17,23.44161933713343,-3.201202162036041,-0.4947140965181046,0.99776125,3.884629403911762,3500,837.2542789075227,-100.05,0.4444444444444444,0.049954209924451654,-0.00088613655,4.486,-105.0,0.984949485310617,-1.0,2001,0.9827533895666929,0.024460752969399535,1.0,-50.55672163918041,0.0025736976,0.9999992763157459,0.8603532,0.5982646300983732,-2.1570764,0.35315052
0.0,588.7330237596476,-6.202526210459319,-0.4949902632241444,1.0000494,1.1994373719874987,3520,1595.9116052529528,-108.55,0.4444444444444444,0.04862134786481699,-0.004148385,4.1370177,-193.0,0.5970822183682452,-1.0,1933,0.6428260569056181,0.023916229039894203,1.0,-58.27470253491981,0.003527483,0.9999998627285197,0.83903396,0.5984049354908371,-2.220648,0.37177742
-2.1294987085717288e-17,23.647978636539882,-4.641593447269499,-0.49523477282733597,0.9995944,4.929097962412387,3540,838.3598412077434,-100.1,0.4444444444444444,0.04834154358065495,-0.00067813793,3.6511364,-107.0,0.9821905256340131,-1.0,2002,0.9824881656137444,0.0245902203028407,1.0,-50.58391608391609,0.00204749,0.9999993660893328,0.81800395,0.5982781968951189,-2.352819,0.32820383
4.788979996386097e-17,5.097003910329029,-4.673885647984864,-0.49549787121711675,0.9978368,3.1713018101869346,3560,841.1251355617597,-100.15,0.4444444444444444,0.04743626765494575,-0.002545078,3.9997807,-106.0,0.9851354566078585,-1.0,2003,0.9939434833421192,0.024602437937928403,1.0,-50.62855716425362,0.0049273316,0.9999993342061229,0.8394748,0.5980375405421472,-2.113434,0.3245411
7.199014546708209e-18,5.611793199212247,-3.5692734447925867,-0.4957669404312184,0.99826527,3.407245275597992,3580,816.8778795055068,-98.7,0.4444444444444444,0.05119547575586376,-0.002820012,4.3225327,-106.0,0.9925132617201657,-1.0,1974,0.993318470264702,0.024365194460327266,1.0,-49.90172239108409,0.0037796374,0.9999989957005205,0.86667,0.5972242852741685,-2.5105703,0.35249507
-1.8350793795457133e-17,4.616463903302277,-3.51740096941371,-0.49602188648049667,1.0019796,3.1154321958726436,3600,783.0214527589475,-96.8,0.4444444444444444,0.05555065392736328,-0.003751197,3.8498735,-102.0,0.993491299625873,-1.0,1936,0.9946538695829346,0.023721456572105115,1.0,-48.923037190082646,0.0036536788,0.9999988283036071,0.8838985,0.5973955321306248,-2.1960373,0.43803382
-2.2285710478623112e-17,459.32086483218694,-6.528656924620881,-0.4962621456137748,1.0019104,0.766539205112602,3620,1473.3672287638244,-107.55,0.4444444444444444,0.04512332230546924,-0.0038582336,3.659752,-188.0,0.6750890529008555,-1.0,1913,0.6965804370924268,0.024191712925028787,1.0,-57.15420805018296,0.0032415162,0.9999998471739314,0.83810544,0.5964258270391773,-2.385287,0.3658492
2.904620279039756e-17,659.8416946104879,-8.738659778443512,-2.778128345260998,1.0026562,1.1145117339950377,3640,1476.476312251475,-103.8,0.4444444444444444,0.05064666350847279,-0.002624738,3.9508114,-217.0,0.5493246743911648,-1.0,1957,0.5531969537777026,0.02586292375114793,1.0,-55.43178334184977,0.0044458713,0.9999998503850479,0.8509526,0.5972600303723634,-2.5360935,0.3762668
0.0,636.7380624142584,-8.729754119021628,-2.782945836991142,1.005082,0.8153543240722192,3660,1451.8268951701389,-103.6,0.4444444444444444,0.0539067148051137,-0.00086159253,4.295238,-215.0,0.557989165354746,-1.0,1953,0.5614731756944304,0.02613823885342261,1.0,-55.23195084485407,0.0017067117,0.9999998483217074,0.86594677,0.5968347315255339,-2.0999503,0.4183066
-2.859326904467204e-17,597.1642858532242,-8.972053159375651,-2.7876956897412803,1.0062432,0.8858619453901074,3680,1460.9860721168054,-105.35,0.4444444444444444,0.04768295516043685,-0.0014818807,4.468466,-215.0,0.5864504310869741,-1.0,1988,0.5918208054074763,0.025554773010571834,1.0,-56.01861167002012,0.0036105807,0.9999998432800008,0.83709526,0.5969479803434639,-2.799582,0.34223217
-1.4427263670255842e-17,288.73542827853373,-8.458869639333075,-0.49722532856793206,1.0072899,1.990232244155917,3700,1192.726038032415,-104.45,0.4444444444444444,0.045031115606582565,-0.002773563,4.2129745,-189.0,0.754315768100857,-1.0,1970,0.7609263282279262,0.024284632713285632,1.0,-54.23705583756345,0.0039080456,0.9999998035884787,0.8928761,0.5963546455945317,-2.2625475,0.3395213
6.78066900022195e-17,10.002576932750824,-4.301158366178125,-0.49747384549827917,1.0102844,3.732127257346293,3720,832.266277101805,-99.55,0.6666666666666666,0.05057183363793029,-0.005624729,3.8806143,-109.0,0.9861553996813452,-1.0,1991,0.9895554128751581,0.02459859858478523,1.0,-50.33902561526871,0.0063799466,0.9999993045349018,0.87333,0.5963714218590418,-2.05511,0.36911058
1.417541617476509e-17,5.891266543204239,-3.897903851877377,-0.4977292989371054,1.0153912,4.196581166823638,3740,842.2646759659455,-100.25,0.4444444444444444,0.047872543160144866,-0.0014300763,4.04527,-106.0,0.990347833220947,-1.0,2005,0.9930204570148873,0.024284839988455226,1.0,-50.673815461346635,0.001237114,0.9999991491026105,0.90204936,0.5960500917414854,-2.365789,0.30890185
1.416129019950374e-17,1181.8537624780906,-6.347398328213882,-2.808638219798664,1.0181882,0.645576163897223,3760,2067.4100459055985,-112.25,0.4444444444444444,0.044356677637573144,-0.00066702324,3.9697826,-219.0,0.4175612980562292,-1.0,2007,0.44295668706194313,0.032015957156888715,1.0,-62.38664673642252,0.0026422755,0.9999998877264173,0.96387,0.5958917555497018,-3.2678306,0.30290562
2.8578893343794876e-17,642.2851880670357,-9.012669409640178,-2.8119634706937235,1.0208907,1.3164549094513605,3780,1471.7058714837083,-105.4,0.4444444444444444,0.04778316320753014,-0.00417483,4.445866,-216.0,0.5658581771668636,-1.0,1989,0.5680172199995972,0.026866006095008832,1.0,-56.083961789844146,0.0036410687,0.999999848615566,0.8998887,0.5947236661998565,-3.36429,0.3002388
