_max_obs,_std_adv,_min_act,_std_act,Steps,_max_act,_mean_act,KL,_std_obs,PolicyEntropy,Beta,_max_discrew,_lr_multiplier,PolicyLoss,_std_discrew,ExplainedVarOld,_max_adv,_MeanReward,_min_obs,_min_discrew,ExplainedVarNew,_mean_obs,_mean_discrew,ValFuncLoss,_mean_adv,_min_adv,_Episode
0.6147173327094877,0.9999996240892466,-1.6443164,0.39578593,1968,2.3199105,0.3836352,0.004759788,0.03707608333982726,0.9323096,0.2962962962962963,-0.3288227530238382,1.0,-0.0023766013,83.14569259554767,0.5818796522893741,3.1014106317263495,-98.4,-0.7162706079560527,-32.39435397705796,0.6577518764992745,-0.03269951757471803,-16.083131660045513,28.761202192258825,5.415722071342227e-18,-1.881306123884666,680
0.6136376171520476,0.99999936933774,-1.5653278,0.4026331,2008,2.384456,0.38741776,0.0016439239,0.040407647791026,0.9345703,0.2962962962962963,-0.3308327950154713,1.0,-0.0015399706,87.65593466668068,0.8244011761385137,3.495694171612189,-100.4,-0.7011721591878647,-33.535513684959255,0.9107016096748577,-0.02281249717932348,-16.50537531281096,11.113207520327574,-2.1231356646218133e-17,-2.582291357676454,700
0.6121040869590114,0.999999176699552,-1.9116244,0.43466285,2001,2.4958005,0.30020976,0.0027862594,0.03846635367909416,0.9323951,0.2962962962962963,-0.3328001962589126,1.0,-0.00086976297,88.0421655072412,0.8984152136762453,3.5705441858313156,-100.05,-0.6745109222363496,-33.73494316207667,0.9058550667194817,-0.0327584086031258,-16.545336257355633,10.176538892537529,3.1958443887260875e-17,-2.7746784786600736,720
0.6126605330233303,0.9999991361435108,-1.510037,0.41530034,2009,2.400062,0.30542788,0.000505088,0.04053075126192656,0.92388225,0.19753086419753085,-0.33474079315657823,1.0,-0.0009925242,90.04249526984322,0.9051635610358434,2.2849997735296474,-100.45,-0.6645761016888989,-34.56704660749638,0.9110561234355757,-0.023505046973227965,-16.714941463981173,10.573004934301865,3.1831182786664516e-17,-2.9409260665388794,740
0.6121185399469613,0.9999991066869324,-1.8793836,0.3873466,1997,2.4841356,0.28446168,0.0028640607,0.03820690943211348,0.91582686,0.19753086419753085,-0.3366371753193669,1.0,-0.0011134136,89.72771859446905,0.9137326811201962,1.746883355180161,-99.85,-0.6875855164710124,-34.123886053257614,0.9143517050542836,-0.018263367037996723,-16.703348699207258,9.812912902630755,5.3370761323993505e-17,-2.9451891941380097,760
0.6163884060756715,0.9999991017398443,-1.7397296,0.40161037,2010,2.6671991,0.27992448,0.008730105,0.039650208389698724,0.91257614,0.2962962962962963,-0.3385138082912837,1.0,-0.0019909458,91.8952672574667,0.9148917184343469,1.6951614894373312,-100.5,-0.6921849457163742,-34.31411462690437,0.9151576314540094,-0.024178370566974507,-16.9031994680906,10.565997451018996,5.4793096538714194e-17,-2.971284889043816,780
0.6103042576781573,0.9999999436993275,-1.7442181,0.4227512,1976,2.7493606,0.32481834,0.006538941,0.03671588823522594,0.91017056,0.4444444444444444,-0.32911440219844357,1.0,-0.005466159,4783.305838659583,0.017454498740052893,0.285210415423776,-148.75,-0.6749181527292047,-344.22859164835194,0.04014152826031958,-0.026669347635402303,-31.604865116125826,4754.34174913109,0.0,-9.004724953953682,800
0.6099449100231263,0.9999996576433672,-2.0140133,0.4203551,1985,2.35572,0.27225015,0.0011173658,0.03806733480520909,0.91167086,0.2962962962962963,-0.33085018024135443,1.0,-0.00061539735,85.7295981504775,0.5169753342583316,3.985765524286849,-99.25,-0.6762794894237283,-34.16528201614192,0.6157588243083079,-0.030725961809120253,-16.322370616365298,34.38523444550223,5.36934057249446e-18,-1.844589013061173,820
0.6090601991540833,0.9999995613760865,-1.4956992,0.395994,1984,2.6756527,0.3182877,0.0068966444,0.0372741001993221,0.91494155,0.4444444444444444,-0.33255822406374463,1.0,-0.004255474,86.48231183845265,0.6425416806284343,5.056097083921953,-99.2,-0.7068003891676409,-33.71041517698971,0.9320747381426113,-0.025568051429417385,-16.397118719433443,7.190592676783352,1.4325458382260084e-17,-2.174703663518572,840
0.6081915903165076,0.9999989367471986,-1.9770322,0.3911132,2012,2.5158048,0.31722766,0.0054860637,0.040925392766563165,0.9218396,0.4444444444444444,-0.3342634199071961,1.0,-0.0030368166,89.84226128086043,0.9321026543012586,2.6764405276150685,-100.6,-0.7486287019660454,-34.20058747768011,0.9372468985518538,-0.007985372677127168,-16.709158265680585,7.74658904567347,-8.387370762575735e-17,-2.9676813199574212,860
0.6084132960318528,0.9999989541600411,-1.7745842,0.39772946,2017,2.4589894,0.27926576,0.0015653499,0.04020761417438927,0.9279503,0.4444444444444444,-0.33594696994068196,1.0,-0.0007581312,91.16787670729792,0.9342704301864885,2.4588988123419995,-100.85,-0.7195984652363903,-34.372842043283725,0.9328671181962149,-0.010612200522061743,-16.833252855818394,7.562774292344807,-6.693263252078287e-17,-3.0895107506146378,880
0.6079889554834459,0.9999999430222462,-1.6937757,0.42461923,1999,2.2870378,0.25673696,0.0034310706,0.03957842250008747,0.9332118,0.4444444444444444,-0.3277656609875941,1.0,-0.0014244093,4738.117618600431,0.023455994320590756,0.29730076135252703,-149.9,-0.7131905991824806,-342.9742677989238,0.0514849208099174,-0.021434086334385694,-31.637798330347493,4674.503483823918,2.8435927394101056e-17,-9.077658933137599,900
0.6074297542619471,0.9999994953125128,-2.2795637,0.42697918,2043,2.375126,0.21490127,0.00082707655,0.040791100182412464,0.9310582,0.2962962962962963,-0.32937272554198954,1.0,-0.0007834108,89.70454186800144,0.7230181772299521,4.311446574341993,-102.15,-0.7372600730067469,-33.38751088551904,0.9044370388552027,-0.02352497894571773,-16.706449237283902,9.822806462347543,-6.955876023104261e-18,-2.416222209322456,920
0.6068621893784353,0.9999992087265919,-2.0630212,0.4449425,2027,2.3454423,0.21695614,0.009264632,0.0394124763422284,0.92802286,0.4444444444444444,-0.3309445256808293,1.0,-0.0064532883,89.35254135972157,0.8668734344453395,4.237145643490629,-101.35,-0.7568230252471636,-34.17502460882916,0.9375881977189776,-0.017918394045569212,-16.66333957290452,5.9746088825518555,0.0,-3.0155135564342626,940
0.6066757820787362,0.999998790651338,-1.9427266,0.3790185,2058,2.3013372,0.28501892,0.012353193,0.04219138452489027,0.92640793,0.6666666666666666,-0.33251732661370575,1.0,-0.009025194,93.01688171513472,0.9411181571334959,2.258292155994832,-102.9,-0.7579059595647916,-35.283012954187924,0.9496260220290695,0.0018443995081079637,-16.99482903951982,6.2197007144326975,6.9051772182711385e-18,-2.9064410376096133,960
0.6065609891193094,0.999999941000784,-1.9086702,0.3819903,2162,2.1453881,0.30729863,0.0027107953,0.11037538402652589,0.92244935,0.6666666666666666,-0.3254465188294682,1.0,-0.004797376,4849.9083272230255,0.018643772120290225,0.27661307452929484,-158.05,-6.997635859860683,-342.4044764194608,0.02904679495017548,-0.004324276674970193,-33.27175204577519,4844.27683656968,2.629205312710824e-17,-9.312259063996635,980
0.6066864016767116,0.9999996215552478,-1.8388302,0.41097203,2192,2.3300815,0.3050845,0.0024382316,0.05702673355678027,0.9207276,0.6666666666666666,-0.3270295019015425,1.0,-0.0015717975,102.08546880011731,0.71222255904686,2.008729264687172,-109.6,-0.9143952795071979,-37.79053947297994,0.7435216715935774,0.005061242942595029,-17.78241979044845,32.87451049703619,-2.917374371277784e-17,-1.967012753341991,1000
0.6062541017829753,0.9999996193609751,-1.6666517,0.39212945,2126,2.3588264,0.3080435,0.002457168,0.05021842108755338,0.92540073,0.6666666666666666,-0.32854403949779354,1.0,-0.0012482036,97.03936105656602,0.7028726381973438,2.012668454321907,-106.3,-0.8606796379864927,-37.0359416093163,0.9453320090154074,0.0023835851013599934,-17.340093874389737,5.55282842078755,-3.3421577411105372e-18,-1.8123253933032133,1020
0.6065882046760747,0.999998898298092,-1.5636036,0.38133696,2146,2.2301648,0.3612187,0.004074159,0.05217486660954719,0.92830426,0.6666666666666666,-0.3300516161956427,1.0,-0.0028152314,99.29352501846384,0.953750973993233,2.5998881646985548,-107.3,-0.829339743001238,-35.64630497462429,0.9609590961823973,0.004295632916303186,-17.566502989636394,4.534351340842597,-2.6488079618270276e-17,-3.16782760431287,1040
0.6059696355142852,0.9999999555462386,-2.4158523,0.43695307,2140,2.389498,0.39299837,0.0051480853,0.21261806672017705,0.9290062,0.6666666666666666,-0.31674350899893616,1.0,-0.0050921226,9010.367459070632,0.028551334541385143,0.4063461831492452,-206.9,-6.980590413432547,-333.84800897177564,0.03126352434764279,-0.0013862139100430495,-49.05123156992804,9351.887822816367,5.312469052411964e-17,-6.136867341103119,1060
0.6068234402354497,0.9999999382438836,-1.5414124,0.3700843,2115,2.5002496,0.35792816,0.002175436,0.10595918128405983,0.9288094,0.6666666666666666,-0.31181464600034203,1.0,-0.00531507,4551.016117887423,0.03270352277480848,0.5754438366792648,-155.7,-6.560622365238242,-328.0622911182878,0.038585810558032674,-0.007864219607194767,-31.85658783191428,4414.429887003519,0.0,-8.610627586938698,1080
0.6061293658796487,0.9999997254501027,-1.6910354,0.3822204,2127,2.6216874,0.3591813,0.0022065127,0.05181695894936782,0.92975926,0.6666666666666666,-0.31315946208837175,1.0,-0.001654656,88.23882836933913,0.42510081267134325,2.6194486833010124,-106.35,-0.8601594832280568,-34.710216162762386,0.6466538938131612,-0.0005132856002802368,-16.535408248017344,48.59537333349145,-1.670293219934415e-17,-1.7452176125545313,1100
0.6058782505674206,0.9999996315036523,-1.6242895,0.3808136,2102,2.4127388,0.41184697,0.0071910396,0.04960069545300108,0.92986155,1.0,-0.3144719262985032,1.0,-0.0038353165,86.84669650667252,0.5263363329506257,3.2467896635400297,-105.1,-0.8174036298298437,-33.66602507311356,0.9597020568532454,0.0035163480448341727,-16.41187774891462,3.5058008900709745,-1.8591746178308996e-17,-1.8058807005500814,1120
0.6068461625414688,0.9999989156063731,-1.6181043,0.39016178,2046,2.5423052,0.4097392,0.0017083029,0.04494610469686793,0.93326074,1.0,-0.31573438810545695,1.0,-0.0015740846,83.03280606259084,0.9573071588468499,3.236182892312996,-102.3,-0.7661741854938731,-33.203062710186735,0.9709392737802651,-0.006643960380357442,-16.04927293875083,2.525692589827887,3.4728383956994144e-18,-2.4398846383129102,1140
0.6066469428348021,0.9999999558612571,-1.9729407,0.3808467,2006,2.4384103,0.44682625,0.0010896046,0.08800962862274919,0.9371344,0.6666666666666666,-0.30579723619140803,1.0,-0.0008536965,8002.425602233467,0.016611427296729597,0.38748626546640386,-200.2,-6.558715898791189,-320.5692680157104,0.04120842913681588,-0.018145621635908184,-44.80993457076681,8056.043178986257,1.4168349666203392e-17,-6.098838434939148,1160
0.6058709075473017,0.9999996597635055,-1.7374628,0.37055856,2019,2.2795825,0.3977951,0.0012412553,0.04218440557682359,0.93508446,0.4444444444444444,-0.3069716638177892,1.0,-0.0010941271,76.26574834662667,0.5801369050665024,4.298042603272882,-100.95,-0.8038984615672894,-31.116783426427823,0.4442056752076827,-0.014324428264258816,-15.39625702612953,77.74395120111058,-2.463496359742794e-17,-2.1247176774848793,1180
0.6055571621385686,0.999999690292181,-2.1378756,0.39777327,1996,2.5726826,0.400838,0.0030337763,0.04134636835999901,0.9342597,0.4444444444444444,-0.3081198091658254,1.0,-0.002379715,75.1328366561241,0.2480021956801105,4.478448832305649,-99.8,-0.727726289252085,-31.525670651929538,0.9266439898444853,-0.01939903652841789,-15.28214003787283,5.712557956456269,7.119666690982967e-18,-2.613518853493736,1200
0.6057624807607347,0.9999990974272792,-1.6137041,0.38181826,2009,2.4765553,0.44734487,0.009030656,0.041946735860715914,0.9348107,0.6666666666666666,-0.3092625057711972,1.0,-0.005877875,76.70915911383764,0.9239630982220103,3.233099049187372,-100.45,-0.7925042467972884,-31.936028322498593,0.9424039340787729,-0.00011309887167566281,-15.437880640118667,4.623282740163935,4.420997609258961e-17,-3.213991656236264,1220
0.6046914622164168,0.9999990129338958,-1.9501284,0.4026586,1982,2.4894896,0.40864477,0.0047890656,0.04064649369492952,0.9336506,0.6666666666666666,-0.3103777863305734,1.0,-0.0023558398,75.1874315811779,0.9406146360159505,3.5664101169550615,-99.1,-0.766722737984877,-31.167257542936724,0.9618075904514746,-0.02722454016611489,-15.288674887816814,2.8781272474094632,8.96244621291751e-18,-2.7456334674035485,1240
0.6047793766911213,0.9999999561068903,-1.6632016,0.4117503,1934,2.7471232,0.47231483,0.004935151,0.03665240613670416,0.93463415,0.6666666666666666,-0.3018389594721879,1.0,-0.0036397662,7313.782917974879,0.013286680580434362,0.4349522999530198,-196.6,-0.7247841961374848,-315.5564957808279,0.09169037856541828,-0.018097995613579977,-41.82489901584479,7086.389210923604,5.878326666060809e-17,-6.3443526328740925,1260
0.6042550154796773,0.9999999349447908,-1.779887,0.38447234,1942,2.5533621,0.40531254,0.0012353113,0.036206986271245856,0.9311849,0.4444444444444444,-0.2985706013921257,1.0,-0.0009770395,3839.8144768029456,0.10530865432173786,0.826647820773268,-147.05,-0.727105311647155,-311.7116718750438,0.13707863159462985,-0.022964598318566256,-28.08430950198501,3431.6286028711415,-1.4635277770547892e-17,-8.546339432721005,1280
0.604557763288593,0.9999994652673083,-2.2709062,0.4257102,1980,2.2318187,0.35964355,0.010335832,0.03948357773547344,0.9378344,0.6666666666666666,-0.29960227268055434,1.0,-0.008506912,69.94142976033633,0.6846842654692218,5.182198925776639,-99.0,-0.7536332410030703,-30.08521100520591,0.8015881153907437,-0.027064003045386493,-14.74413649195861,14.949150096083097,2.153159805333637e-17,-2.192053667716397,1300
0.6046972029291459,0.9999993382701043,-1.7179497,0.40012056,2017,2.6547585,0.37726098,0.0037914114,0.0443448058987151,0.94234574,0.6666666666666666,-0.30064211304533134,1.0,-0.0023648818,73.04565807505777,0.8444562057988771,6.4118129168260705,-100.85,-0.7779127623100337,-31.045842473561542,0.9157578669979203,-0.024039101256836313,-15.065371065223681,6.361677472217983,1.2329695464354737e-17,-1.5616445852347702,1320
