ExplainedVarNew,_lr_multiplier,Steps,_Episode,_mean_obs,_min_adv,Beta,_std_discrew,_max_act,_max_obs,_max_adv,_min_obs,_MeanReward,_std_adv,ValFuncLoss,_max_discrew,_mean_act,_mean_discrew,KL,_min_discrew,_std_obs,_min_act,ExplainedVarOld,PolicyEntropy,_std_act,PolicyLoss,_mean_adv
-0.38612634449378036,1.0,2267,360,0.0410566043855135,-3.58112681263048,0.6666666666666666,12.14158814326849,2.7645502,0.5328346285822197,10.054755223421909,-2.663926539803721,-113.35,0.9999994757713088,16.836209652155983,-0.10695040737497233,0.09905435,-5.504993715449114,0.00659533,-16.72961932167463,0.04781729725028675,-2.4919598,-1.7813488342213533,0.90596396,0.72675085,-0.0035019421,0.0
0.14143644855291704,1.0,3266,380,0.028246040388096295,-9.453631878024705,0.6666666666666666,296.74245668742003,2.5649748,0.5306453616848448,2.1654916489914378,-2.6814995117014226,-263.2,0.9999997928410973,259.7606044379709,-0.0974632481188748,-0.20963864,-11.255799583241728,0.0033018235,-97.4632481188748,0.08995265846178976,-2.97821,0.13822732962421502,0.9007482,0.8969562,-0.005532874,-4.3511496372327014e-17
-0.03100686479411152,1.0,3507,400,0.03224422708842054,-1.7498130410505988,0.4444444444444444,20.12339406874489,2.7672803,0.5206779075175554,5.247306289360594,-2.6408045580843043,-175.35,0.9999992782581402,22.585916847209887,-0.0992261966823043,-0.29846117,-7.624712409171218,0.00024213475,-15.834549302769524,0.08488182823673199,-2.9074264,-0.13120374034836058,0.8986743,0.8818351,-0.0006884342,-1.6208559697977764e-17
0.3257126230721441,1.0,3604,420,0.03487122619968146,-2.6658717046493816,0.4444444444444444,20.580076475579784,2.824502,0.5097862559283344,5.692752740868621,-2.60844974336518,-180.2,0.9999992920315158,13.983543545595808,-0.1010041362774078,-0.28415313,-7.857985054166313,0.0026187124,-16.077139708435173,0.08414727960922166,-3.011538,-0.23867792785543696,0.9001133,0.8887613,-0.0017308649,-7.886156889679247e-18
0.385164190288213,1.0,2710,440,0.03669991075345925,-3.062801344814551,0.4444444444444444,16.617660489077164,2.4290705,0.4988154537498392,4.296492039998627,-2.5793909796766394,-135.5,0.9999988871237229,10.812902011441622,-0.10233211835270027,-0.10811059,-6.379365018988555,0.0041589686,-15.984799579267214,0.05480344979371967,-2.7487519,0.31452877490665143,0.9048278,0.87500376,-0.002833529,4.195086262790259e-17
0.3362822562816087,1.0,2201,460,0.034597494077571705,-7.661558205879449,0.2962962962962963,401.09915942347726,2.5623698,0.4944540749737634,0.7263167786062237,-2.599358855824853,-209.95,0.9999998309834783,274.3150435874928,-0.09439984561790007,0.14204061,-10.363646929077671,0.00015508865,-94.39984561790007,0.04146219885077296,-2.8070474,0.049697890387726984,0.90470403,0.77296996,-0.00021706481,2.582617849196184e-17
-1.2060552684446288,1.0,2261,480,0.03576335119560515,-2.372482005062221,0.2962962962962963,9.545770741711733,2.8181653,0.49321754158118186,4.982891952939725,-2.619571668567687,-113.05,0.9999993818997592,24.282521194026888,-0.09539340987092,0.10927569,-4.8937580821825515,0.00492944,-14.85884499901123,0.040690032958401026,-2.4218292,-0.9619614164759234,0.90331197,0.7641383,-0.0032851838,-1.2570415493323312e-17
0.3457684647613134,1.0,1951,500,0.029179948416247957,-5.677511779299358,0.2962962962962963,652.2413880762305,3.042846,0.49310638544924873,1.609680017345315,-0.594012529444766,-297.35,0.9999998511918936,443.50827568692256,-0.08333353766223643,0.3060106,-15.012083355989823,0.0036532178,-83.33353766223644,0.026394683799372366,-2.1826696,0.27114609577704063,0.9047242,0.593997,-0.0018935412,1.4567764956639675e-17
0.2545845643813476,1.0,1974,520,0.03270951954237661,-7.643309519564574,0.2962962962962963,330.54803363124125,2.7368472,0.4935511327910215,2.6653368074027024,-0.5925301322084399,-198.6,0.9999997961527677,250.68127607262085,-0.0792600134513072,0.3209438,-8.949544011145349,0.0023656185,-79.2600134513072,0.026083036984182482,-2.183775,0.2413922234603525,0.9063846,0.5838954,-0.00037456985,1.4398029093416418e-17
0.12836695522128794,1.0,2011,540,0.02930584350761785,-5.9009504048183175,0.2962962962962963,427.46640325435544,2.4284081,0.49482621470724764,3.118996790266544,-2.6862581241882757,-250.4,0.9999998330188188,375.18450778771006,-0.07402874997753817,0.2658278,-11.522298444341676,0.0057100593,-74.02874997753817,0.028537295050405403,-2.24082,0.09140051112832126,0.90429354,0.56974036,-0.0035772822,1.4133122541225264e-17
0.4105461784876896,1.0,2475,560,0.02348541701965451,-5.368031939989211,0.2962962962962963,115.21944290785001,2.513033,0.49648432797345354,4.026852570597989,-2.7066425179148905,-173.7,0.9999997101929565,76.41248310292829,-0.0731049703462958,-0.017847758,-6.158928980410747,0.0053684367,-73.1049703462958,0.053379566291440236,-2.9684467,0.09020910626409617,0.9004616,0.76663375,-0.0044804104,6.315935428978668e-17
0.3879582081953218,1.0,4886,580,0.07651273430443416,-2.8581394580725186,0.2962962962962963,25.96982449679203,2.6855798,1.9619999999998947,8.084356679634155,-2.7191702784286496,-244.3,0.9999994256666455,16.66496954233223,-0.074576656163614,-0.47067845,-8.519774094934974,0.0027070246,-14.914536281638187,0.15052373903535715,-3.1011226,-1.7146857653874075,0.90083164,0.7694274,-0.00061902223,1.1633937548261976e-17
0.3816718774062726,1.0,2859,600,0.03804851409171684,-3.1574645553252743,0.4444444444444444,16.71062177136286,2.9881744,0.6720000000000005,6.207800345313504,-2.656695411396178,-142.95,0.9999988020385561,10.4973385376617,-0.07543837573265808,-0.10572296,-5.549331748165617,0.013347364,-14.570597615378226,0.06969794199204953,-2.7681444,0.31411101478941705,0.90207064,0.80470276,-0.0070868544,-1.9882273123752367e-17
