_mean_adv,_min_discrew,_std_act,_std_discrew,_max_act,_mean_act,_max_obs,ExplainedVarNew,_Episode,_min_act,_std_adv,_lr_multiplier,KL,_min_obs,_max_adv,PolicyEntropy,PolicyLoss,Steps,_min_adv,_mean_discrew,Beta,_std_obs,_mean_obs,ExplainedVarOld,ValFuncLoss,_MeanReward,_max_discrew
-3.3156450572099866e-17,-6.615115668323865,0.7578348,2.9506677698077546,3.0384698,0.11309536,0.54453556082903,-0.4196504520030786,1320,-2.4535396,0.9999989576122904,1.0,0.010220527,-0.5550805156472,4.638747250965272,1.0504528,-0.0029409484,2143,-1.9728298816742675,-3.2561795823779254,0.4444444444444444,0.028759613847932165,-0.001416534416569033,-1.0996641584987432,4.3866548761038135,-107.15,-0.07104211375660245
-6.928744376012678e-18,-6.291770935416421,0.7523176,2.7360766089646997,2.9939566,0.17986365,0.5441043067758898,0.9252166678854115,1340,-2.2478476,0.9999981468584682,1.0,0.0028065355,-0.5550933537731862,6.191307683822133,1.0544767,-0.00068398507,2051,-2.4025496575729464,-3.1440904836739696,0.4444444444444444,0.026167916483190307,-4.252327576137873e-05,0.27445536482027233,0.20624517167199596,-102.55,-0.07134892471666604
6.631290114419974e-18,-7.709758824914785,0.7356061,3.126167079082093,2.744811,0.10033648,0.5441623211997445,0.7691328549926719,1360,-2.4296446,0.999997116984427,1.0,0.012608656,-0.5550285122604596,10.660515668433945,1.0548943,-0.004704183,2143,-2.8776888658811246,-3.303215038967491,0.6666666666666666,0.028635109605001364,-0.005043196931587105,0.7007642753685656,0.7327155592557048,-107.15,-0.0716679723580036
2.8578893343794876e-17,-71.20992411568163,0.6971111,129.97449202323224,3.284108,0.22475421,0.5436210631839052,0.05286906131246083,1380,-2.0654285,0.9999997080726016,1.0,0.0040781875,-0.5550499511873846,0.38275027844746745,1.054507,-0.0027317218,1989,-10.005746220233737,-5.331065643711649,0.6666666666666666,0.025540089148006657,-0.0032236704209730313,0.03939670242262083,123.66474191250234,-149.4,-0.07120992411568162
-1.0393116564019019e-17,-6.144005758193761,0.73507345,2.747147379063034,2.8590078,0.14839381,0.5439619798987207,0.7490406273919337,1400,-2.8133552,0.9999964577045098,1.0,0.004920635,-0.5549024939693928,2.1644362849532337,1.0592533,-0.0020799313,2051,-3.1107350698051905,-3.150981025030549,0.6666666666666666,0.026005902642220753,-0.0012018309507941614,0.8156633045738504,1.4929558204399567,-102.55,-0.07150965517219465
-1.4267926420885546e-16,-5.876414450393009,0.6660343,2.6357166582275764,3.2462718,0.20657775,0.5438979569394508,0.928663311937345,1420,-2.5906463,0.9999963216555455,1.0,0.0021498809,-0.5548426561322372,3.0718024163032083,1.0634803,-0.0010929145,1992,-2.9831063529921504,-3.0851062025840985,0.6666666666666666,0.02523271246021998,0.002531616872068399,0.8234895468740315,0.1996256416943611,-99.6,-0.07179963590944428
1.3939043369496817e-17,-6.194314448121169,0.7061056,2.7691486559599086,3.2121468,0.15522821,0.5440041447659316,0.9356755966950806,1440,-3.0262067,0.999996675790999,1.0,0.00084926747,-0.5547005910251782,12.223270734990704,1.0627224,-0.00048469123,2039,-2.701555124066007,-3.1615817438654426,0.4444444444444444,0.025980419080650845,-0.0017795869286598809,0.8449617429539721,0.17829391489303192,-101.95,-0.0720951945109357
0.0,-70.9271350185103,0.697675,289.89362376911765,3.4305804,0.11438544,0.5438552312951747,0.14978147083968618,1460,-2.7191663,0.9999997840565134,1.0,0.0034725459,-2.737489592965855,0.44786506492236455,1.0608089,-0.0019394648,2032,-6.5790691684216505,-8.786819693756692,0.4444444444444444,0.035904360173610504,-0.011303467535705936,0.05633105297912233,255.91280060428414,-201.5,-0.0709271350185103
1.0599841905918948e-16,-6.11830065455942,0.6790862,2.6384629662405286,3.007488,0.18030772,0.5435901310602148,-1.310413583539499,1480,-2.5666585,0.9999987105635882,1.0,0.0028828767,-0.554553514718631,6.9986061012893455,1.0569409,-0.0026242202,2011,-3.790031014519224,-3.085635463019647,0.4444444444444444,0.02570853969618827,-0.00190040991667008,-0.681816301806212,10.54515659979642,-100.55,-0.07121047526100943
0.0,-69.43134315007688,0.6375145,364.6190876972347,3.1852393,0.21735986,0.544130349558623,0.2974740838983696,1500,-2.5853796,0.9999998093026066,1.0,0.004589311,-0.5543852301428365,0.9509796110950155,1.0539169,-0.0010501402,1942,-6.158081919144318,-10.290357475908309,0.4444444444444444,0.024560493295467684,-0.004016835145287218,0.15981006740319625,274.41775202065344,-246.95,-0.06943134315007689
-2.1499023774889567e-17,-68.42231699766121,0.6302427,252.66929637730684,3.0260568,0.16530585,0.5434517938295742,0.046818295010928046,1520,-2.2862191,0.9999997826787858,1.0,0.0012932665,-2.7556665223471755,1.5911129600405436,1.0527279,-0.0013279275,1983,-6.816545691871331,-7.910404041892685,0.2962962962962963,0.027079450099925628,-0.0037077171410845955,0.01739518768111803,241.69565690165277,-199.05,-0.06842231699766121
-4.946592889428843e-17,-5.702811790604179,0.63458484,2.4510442275370647,2.8951964,0.14384402,0.5446049635925141,-0.7661503453585523,1540,-2.4851027,0.9999992597422376,1.0,0.00062441244,-0.5540482480946531,4.883768828906729,1.0487626,-0.00037671495,2011,-2.5960857864203417,-2.97566864070029,0.19753086419753085,0.02548540348273904,0.00029695329382795716,-4.953048484026634,9.045852237632838,-100.55,-0.06868935330803377
4.135154603853976e-17,-5.724983152220898,0.62762177,2.482943048816854,2.7890444,0.1359555,0.5443957834610931,0.9147179102337735,1560,-2.080846,0.999998638593262,1.0,0.007199452,-0.5539223118542113,9.620368642516745,1.0469745,-0.0013813984,2019,-3.0462380477839717,-2.996714114172427,0.2962962962962963,0.025493051591810655,-0.0005239409487698454,-0.25969193914814626,0.21176297884417541,-100.95,-0.06895640341372365
2.0233775104701477e-17,-6.296873821537882,0.6720173,2.693408149659223,3.1396327,0.05580094,0.5444589804364468,0.9208204223315646,1580,-2.5564058,0.9999962263217371,1.0,0.006247551,-0.5538249772921848,8.16433593274348,1.047955,-0.0012065365,2107,-3.4491568050500563,-3.121840003478141,0.4444444444444444,0.026569147977031016,-0.00522439372690383,0.8563650726326715,0.21707762174721348,-105.35,-0.06923390145182694
-7.059540345356187e-18,-5.810603075602148,0.6785438,2.5174302527451746,3.0296662,0.13273388,0.5442198415884995,0.9319721800714401,1600,-2.4625263,0.9999957920219192,1.0,0.004636068,-0.5538035075448586,8.692712608189083,1.0491558,-0.0014611827,2013,-4.242867902831021,-3.014089206185869,0.4444444444444444,0.025623383178141744,6.636626938063296e-05,0.8935997507189799,0.18347072150523347,-100.65,-0.06949807855882004
0.0,-5.833093913079443,0.638376,2.6189313103062384,3.0843327,0.06720245,0.5441489961109994,0.9573037743700391,1620,-2.530168,0.9999936971444928,1.0,0.005219473,-0.5537201807761131,3.7108368013260833,1.051302,-0.0038429685,2058,-2.5352673368952665,-3.0811315227770395,0.4444444444444444,0.025431182909703098,-0.0021213305379891353,0.9521255932525866,0.11264825475292135,-102.9,-0.06976708161573407
4.133064871120311e-17,-69.40807667254721,0.69457096,140.99752517693574,3.4777637,0.09927775,0.5442355822776702,0.04391291241249473,1640,-2.8846045,0.9999996970057576,1.0,0.0021894262,-2.8053166451001696,0.39384475280676223,1.0488772,-0.0015010681,2063,-9.61189998109105,-5.703023896474925,0.4444444444444444,0.027728820692831162,-0.0061436425792529194,0.03481968232700339,136.6736219020841,-153.1,-0.06940807667254721
1.6420823936680216e-16,-6.065666681328353,0.6552858,2.655501818841305,2.9970133,0.07712431,0.5442303848414184,0.8801361968464098,1660,-2.877723,0.9999954778362508,1.0,0.0018399847,-0.5536140895372301,4.236348650286114,1.0518138,-0.0006963719,2077,-2.714471432720586,-3.1019855113630825,0.4444444444444444,0.025606966541697605,-0.003914431527961226,0.9149934906253168,1.6650626328221387,-103.85,-0.06967504934942523
-6.908534134760332e-17,-69.32274030509912,0.64441204,146.88251864260408,3.1181626,0.08520272,0.5439841258979832,0.0792102126578148,1680,-2.2919044,0.999999685362596,1.0,0.0017218842,-2.8205237928362523,0.5168214050110562,1.0543108,-0.0043091336,2057,-8.374605458727235,-5.836690281432768,0.4444444444444444,0.03437225890902384,-0.005563584617984263,0.06967806016527234,136.86526178562178,-152.8,-0.0693227403050991
-2.22154800758741e-16,-5.735657259316685,0.6702907,2.5204814815237415,3.1333923,0.12684463,0.5442475590723055,0.9379640114627671,1700,-2.2717385,0.9999964471067594,1.0,0.00062943465,-0.5535555820942664,3.81379552212034,1.0545099,-0.0002208148,2015,-1.6343352293593874,-3.01876342028355,0.2962962962962963,0.025234028683225385,-0.001129949082491855,0.9210799674989851,1.7313244563309096,-100.75,-0.06957759604305401
-2.3169871818264136e-16,-5.999919516926995,0.68112266,2.565855424848513,3.3182003,0.12751722,0.5441523920375869,0.9401816760488251,1720,-2.8712478,0.9999952927261118,1.0,0.0019420974,-0.553462954333218,4.3044240819781665,1.0566155,-0.0005789356,2024,-3.6106376898601926,-3.0429056476655982,0.2962962962962963,0.025740209033780027,-0.0029113839627138574,0.9004893290723084,0.15350073681262003,-101.2,-0.06983264544376097
2.1063519834785577e-17,-6.141088578288732,0.64481324,2.5852177255235373,3.692216,0.11379024,0.5444615734622168,0.9519023370317663,1740,-2.8649554,0.9999985337717461,1.0,0.003748926,-0.5534112759389016,6.271152632515899,1.0574722,-0.0009061679,2024,-4.762026400117253,-3.0540716575275697,0.2962962962962963,0.026116022640357523,-0.0008759266870825358,-0.23674710358454587,0.12853847636089483,-101.2,-0.0700867667125375
7.00042104197143e-18,-6.043572005357068,0.6921848,2.608194760588611,3.858585,0.098203145,0.5442143753902777,0.9699133067165224,1760,-2.2944934,0.9999919595919262,1.0,0.0063804775,-0.5533166886810881,4.123372821169817,1.0586647,-0.0041977963,2030,-4.210188211710347,-3.0713273557308383,0.4444444444444444,0.02558859699024187,0.0011498099967112531,0.9651330860279548,0.07925970668146849,-101.5,-0.07034071371678911
-7.028118058952524e-17,-69.9819493987937,0.66070735,146.24464232404614,3.0207927,0.12125459,0.5448029190742173,0.07996329291846493,1780,-2.04022,0.9999996974739299,1.0,0.00084952544,-2.8566229248654893,0.3356327867288813,1.0611851,-0.0008977683,2022,-9.129210244427284,-5.750217824423218,0.2962962962962963,0.029905771833427013,-0.0030158514305857827,0.05345256742650628,136.49618530453174,-151.05,-0.0699819493987937
1.049546138493501e-16,-5.830889219400736,0.67905843,2.6006093348620567,2.7958648,0.10653963,0.544469160383896,0.4388890898826935,1800,-2.4480438,0.9999975326662107,1.0,0.006436166,-0.5532074126066444,4.787114594367134,1.0606377,-0.001334092,2031,-1.5991592106104182,-3.0676072425088123,0.4444444444444444,0.0252286795124368,-0.0015082850722104614,0.6096235993101802,2.3428856314800592,-101.55,-0.07023202314888047
-8.868992381067021e-17,-5.975166039916208,0.6843617,2.7219516809925404,2.8616822,0.0734774,0.544504202430809,0.946918547956809,1820,-2.9226859,0.9999974118703112,1.0,0.0007672506,-0.5531611810513937,4.8414580708679384,1.0583829,-0.00048825046,2083,-1.800276788649415,-3.1442340229947185,0.2962962962962963,0.025913301593885118,-0.005215994151787986,0.5529192399885536,0.15441373901991953,-104.15,-0.07048753159369053
0.0,-70.13774496878548,0.6996506,150.1381215824999,3.1999044,0.09125857,0.5439019432948419,0.08153708268740223,1840,-2.35558,0.9999996919783591,1.0,0.0011913418,-2.878177365412104,0.36011111111991684,1.0571574,-0.0002399619,2060,-8.852246420861356,-5.904525047956805,0.19753086419753085,0.03232005637738068,-0.0034298976421643485,0.06686647089177733,140.08036424167142,-152.95,-0.07013774496878548
1.9670197153145077e-16,-6.206892323707372,0.7196668,2.6772320888742875,3.1681476,0.10056402,0.544609170828814,0.4948322306963252,1860,-2.3818603,0.9999951504412724,1.0,0.007443958,-0.5531557771247555,4.149382027809111,1.051852,-0.0022656021,2059,-3.070606894207489,-3.1114885431397554,0.2962962962962963,0.025810843026973083,-0.0015323132708955382,0.9138309310469481,2.584995933958401,-102.95,-0.07038639799103535
-5.664516079801496e-17,-5.987071026021916,0.6770533,2.585375724721003,3.2662313,0.12640679,0.5438943932154755,0.9095942471049595,1880,-2.6583998,0.9999979455666439,1.0,0.0030680075,-0.5531829865019979,4.654313814490664,1.0494628,-0.0010527319,2007,-2.3785045352336636,-3.054894126241066,0.2962962962962963,0.02531779223963666,0.0010196856835390784,0.4211280489034692,0.2541818895525135,-100.35,-0.07062797172182149
-2.1359000072948903e-17,-5.96633255765304,0.7003818,2.5804920851164987,3.6993532,0.13827145,0.5446074033311676,0.9348996674367054,1900,-2.5624359,0.9999956590454645,1.0,0.0057243006,-0.5531415667904953,4.54807467821073,1.0490563,-0.0055286186,1996,-2.0034767783330274,-3.051079172684837,0.2962962962962963,0.024856175650491884,0.0003469467589902697,0.8977215580468925,0.17213082027321033,-99.8,-0.07086741366070297
-2.931584263063848e-17,-69.92442162780311,0.6986819,258.15031697211685,3.4340234,0.19270734,0.5431685615689977,0.28608042319749283,1920,-2.3340783,0.9999997871180516,1.0,0.013705983,-0.5531069007149704,0.3807023188227926,1.0485747,-0.005179285,1939,-7.016648575040339,-7.846608508541235,0.4444444444444444,0.023982657037993852,-0.0015990417208135183,0.04662275013626027,192.54972470912764,-196.85,-0.06992442162780312
0.0,-69.59442239322468,0.71790487,145.00337356864932,3.222056,0.12510936,0.5448861629778834,-0.04159940082139091,1940,-2.5658553,0.9999997243947748,1.0,0.0043441835,-2.914002186568056,1.5523365144625703,1.0465991,-0.00073007925,2029,-8.415043679257867,-5.739102505192458,0.4444444444444444,0.029765908587046964,-0.003147779394479804,-0.1142892273297782,151.03680616897668,-151.4,-0.06959442239322468
3.590413015462861e-17,-5.589697891122885,0.67544025,2.46541782299922,3.4438753,0.1689261,0.5448842611042601,0.8681081744368009,1960,-2.3344276,0.9999987101291986,1.0,0.00069336715,-0.5530851763785288,6.6523970106248775,1.0452229,-0.00065262394,1979,-3.797125252412678,-2.9833459195769865,0.2962962962962963,0.024494122933074854,0.0038230771168266584,-0.6553318055940016,1.9555941894348319,-98.95,-0.06982372193027751
0.0,-68.94510095538821,0.7400933,238.09562233122887,3.606975,0.15224253,0.5446240639631346,0.21593114607236596,1980,-2.9724712,0.9999997861637275,1.0,0.013252791,-0.5530520963696375,0.5140567128642558,1.0443909,-0.004158046,1941,-7.000529239523777,-7.428666771983306,0.4444444444444444,0.02428372957341182,-0.001626924197155092,0.014968131571583165,188.033260186848,-196.95,-0.06894510095538821
0.0,-5.743398238565538,0.7498021,2.5709123067461537,3.4939237,0.08692562,0.5451777538876773,-2.2699948576736344,2000,-2.3987598,0.9999991131228405,1.0,0.0020548564,-0.5530194455243274,5.532669290739956,1.0428712,-0.0012286736,2058,-2.1514993428861438,-3.0543440092843204,0.4444444444444444,0.0252797301344518,0.0011327487190102136,-2.6803456131779924,10.006787772908854,-102.9,-0.06917820985212106
-1.3817068269520664e-17,-68.87480439856648,0.699304,145.78300364065464,3.3001266,0.06457605,0.5445311680138968,0.15697630085210101,2020,-2.7702868,0.9999996981151887,1.0,0.0044577788,-2.9427339296649815,2.535929983130039,1.0452209,-0.0024883403,2057,-8.551271187514994,-5.8169585337524055,0.4444444444444444,0.033509458604823114,-0.004077686666786833,0.06948485780625224,123.92832175902693,-152.8,-0.06887480439856648
-8.090338080436784e-17,-5.7369349898264135,0.6892393,2.495942039512113,3.6150827,0.08687715,0.5450945432161421,-0.06629087114674137,2040,-2.4868245,0.9999981786022851,1.0,0.012474867,-0.5531227939278249,6.4608698638635245,1.0458075,-0.0034569656,2020,-1.954320017215852,-3.004369257126178,0.6666666666666666,0.024382325470387774,0.0029247683932894625,0.333469051358124,3.337517595401944,-101.0,-0.06910036117107379
-5.5322062151637973e-17,-68.2871545116117,0.7221802,265.114795108788,3.412747,0.056420427,0.5452176566466562,0.09320592913793158,2060,-2.6196916,0.9999997695032156,1.0,0.0003105545,-2.9542966781612185,1.8040252030751465,1.0459632,-0.0012098926,2055,-6.318755315645304,-8.407422926130515,0.4444444444444444,0.03867283886881864,-0.0035567250642501553,0.07144688298080926,247.36829285750406,-202.65,-0.0682871545116117
-3.459312248101754e-17,-5.728121703584772,0.74295795,2.51420225250206,3.5960834,0.052662894,0.5446462502695626,-0.36752470540214555,2080,-2.6732123,0.9999989760693607,1.0,0.0048593646,-0.5532164984753357,8.460743552993698,1.0509449,-0.004019241,2054,-1.716967858999408,-3.0200203223025546,0.4444444444444444,0.024463556369222605,-0.0001612909393968513,-0.8037576812561247,7.273629118632091,-102.7,-0.0685115549918995
-1.402848441777098e-17,-5.7465692805088215,0.7473318,2.4801962947377834,3.561077,0.07818988,0.5447679191116188,0.9609909424948313,2100,-2.5765977,0.9999991003778552,1.0,0.012309529,-0.5532800990778363,7.253399266574175,1.054555,-0.0088943485,2026,-1.5442499411437416,-2.9956808656480916,0.6666666666666666,0.02413551317145394,0.0017320270613167138,-1.4511552754664203,0.0969036715682301,-101.3,-0.06873219838013411
2.8636483053303785e-17,-68.43909963698923,0.71254236,125.52134379012685,3.6256793,0.09818857,0.5450370274409977,0.11717796359262178,2120,-2.700211,0.9999997019190605,1.0,0.0037486886,-0.55333271917112,2.338306808966811,1.0605063,-0.0039119986,1985,-9.777777832433904,-5.234903993130185,0.6666666666666666,0.02414686938088903,-0.002601682429097082,0.020012146689852406,112.28314320078859,-149.2,-0.06843909963698923
4.2526248524295273e-17,-68.15543397509953,0.7137593,140.73307659333284,3.607059,0.08585547,0.5448318411903085,0.04972732378677258,2140,-2.6719074,0.9999996961512948,1.0,0.00019043707,-2.978308311464659,1.0036692762230812,1.0648361,-0.0007805594,2005,-9.365112647514364,-5.62237637935609,0.4444444444444444,0.027445952094274827,-0.0022784351266891996,0.029704436263733647,133.92580769347268,-150.2,-0.06815543397509953
1.419665805714486e-17,-67.8784151891106,0.72399765,123.41612842800711,3.444568,0.08099748,0.5453329439399305,0.07851137758575433,2160,-2.2975388,0.99999969134532,1.0,0.012483852,-0.5533645592033035,1.1263684725024665,1.0654817,-0.0043486143,2002,-9.172120177731871,-5.215150442063423,0.6666666666666666,0.02406050899100109,-0.0025452554802809766,0.043401257528088544,113.93372027040117,-150.05,-0.0678784151891106
-3.4525886091355695e-17,-5.693288120112822,0.74817663,2.4959678588705265,3.2883334,0.05130022,0.5453328374785544,-0.3935601400873814,2180,-3.0178192,0.9999988054384333,1.0,0.00010270775,-0.5533753873457941,3.3104078560854995,1.0650578,-2.4133733e-05,2058,-2.1633865010127877,-3.0075025135212456,0.4444444444444444,0.02459856130115944,-0.0011732526919690706,-1.221771876279989,4.47631962550223,-102.9,-0.0680949257558079
0.0,-67.82777182191451,0.75774604,134.47867394469884,3.2768593,0.038620308,0.5446876379053311,0.048153121911683194,2200,-2.630326,0.9999996985232159,1.0,0.003442196,-2.9990619054203944,0.9476833576244676,1.0668197,-0.0026001204,2053,-9.157467967453494,-5.551092591596892,0.4444444444444444,0.02909057203461345,-0.000784270131238061,-0.01027015715777968,130.45630681415722,-152.6,-0.0678277718219145
-2.7473861218370234e-17,-5.6889075230012445,0.7839395,2.508960314565489,3.9152412,0.026763905,0.5454927062230895,0.8898867454358793,2220,-2.9834373,0.9999948245617728,1.0,0.0056259227,-0.5535017682023259,4.907963068186068,1.0730886,-0.0018114443,2069,-2.8032029531286473,-3.0178755341088133,0.4444444444444444,0.024476855343075754,-0.0029520061043676483,0.931343633535249,1.5572750056591402,-103.45,-0.06804253135229522
0.0,-67.77796522744383,0.7715961,136.99279864302758,3.267695,0.07530249,0.5452610200460484,0.05722947780482879,2240,-2.149493,0.9999996861484275,1.0,0.004754744,-3.0121503866872237,0.9082185527141543,1.0755372,-0.0030254119,2037,-9.385691314332744,-5.588958853534001,0.4444444444444444,0.02979616815609267,-0.0026714075439982663,0.05225044177035798,131.69153067282505,-151.8,-0.06777796522744384
6.84902785334748e-17,-5.523859693799457,0.76457715,2.41929262882853,3.5333514,0.09008134,0.5450434289848914,0.9396705257973418,2260,-2.8316538,0.9999955370866851,1.0,0.0013243927,-0.553656348761527,3.654410865483217,1.0772578,-0.00026306737,2023,-1.6047598722779042,-2.959108550425607,0.2962962962962963,0.024558765470188898,0.0008333998327505921,0.9379806225712873,1.3495378979887191,-101.15,-0.06798522759354153
-2.8622063877546835e-17,-67.71965184896766,0.7405657,117.72111344834484,3.4185586,0.13735291,0.5448384424297865,0.06527139056319231,2280,-2.4590223,0.9999996925011825,1.0,0.0062317243,-0.55369679030532,0.3989868665366191,1.0785732,-0.002545031,1986,-9.97738011254778,-5.066961020231727,0.4444444444444444,0.024151953935726327,0.0010611512497897993,0.033402402765907446,110.85785020098491,-149.25,-0.06771965184896765
-8.98983509964117e-17,-5.639557590515112,0.77153134,2.472748968427263,3.8938813,0.08588597,0.5453398021232428,0.3707653802550438,2300,-2.4730964,0.999996570654464,1.0,0.006364699,-0.5537177011715383,3.375468866746843,1.0796375,-0.0030704564,2055,-6.974482855271013,-2.9953617811201396,0.6666666666666666,0.02479842033338177,0.0007393908455419572,0.7956518938966681,2.2388295751530385,-102.75,-0.06792746772287504
-1.376353967574044e-17,-5.815055778786697,0.7940316,2.5150094423963214,3.4571028,0.0348026,0.5455402837519955,0.946151825218578,2320,-2.9207637,0.9999977078875902,1.0,0.003307605,-0.5537914894815048,5.5568608078401045,1.0789694,-0.0023180312,2065,-4.446538003779644,-3.0184278585871995,0.6666666666666666,0.024745572788867885,0.0019283975472604569,0.5291216108237985,0.13734090840271895,-103.25,-0.0681356502105446
3.7343383150315823e-17,-5.754053810798902,0.77634543,2.5735786259859723,4.5077496,0.012044258,0.5454327915474952,0.9581628770193956,2340,-2.7671838,0.9999950785811397,1.0,0.001580845,-0.5538695561867713,9.945581630340344,1.0795674,-0.0011527499,2093,-3.364844169412216,-3.0600493291194257,0.6666666666666666,0.02462858827882948,-0.004263968636999191,0.9187522217762358,0.10771568181434678,-104.65,-0.06834599105823805
-3.402982450958334e-18,-5.811363094951967,0.7186374,2.5838653924694994,3.8249927,0.031429224,0.5454908266188399,0.9713780230870166,2360,-2.3400257,0.9999929819990276,1.0,0.0010549849,-0.5539632619311697,7.24361608381945,1.082599,-0.000999011,2088,-4.997433020842762,-3.0640927618808047,0.4444444444444444,0.025121418094649673,-0.001953879525691696,0.9602299731508872,0.07506165558077527,-104.4,-0.06855518943262363
0.0,-5.907843194482817,0.7675892,2.547678176363246,3.6428099,0.046812788,0.5452146928022386,0.98089558670361,2380,-2.8322606,0.9999908957957045,1.0,0.003006048,-0.5540549733099464,3.3847911833565845,1.0828587,-0.0014284453,2060,-3.9379479116029206,-3.0391256473738526,0.4444444444444444,0.024475365411881642,0.0028724891337925857,0.9759075623036302,0.048672904212758515,-103.0,-0.06876097553871124
1.3973308471191745e-17,-68.49628217561562,0.78037333,145.02262917722177,3.5233388,0.042249523,0.5450826138807509,0.09163307055718073,2400,-2.968886,0.9999996794002332,1.0,0.004705969,-3.0698562262306908,0.3543286195587246,1.0822253,-0.0054501714,2034,-8.755575448477828,-5.768171118679832,0.4444444444444444,0.03401839996142554,-0.00031742323500758533,0.09241718045921088,134.4407991060173,-151.65,-0.06849628217561562
4.1981845539740043e-17,-68.23736164325237,0.76601076,139.26627315690143,3.5185373,0.021390166,0.5449907400024216,0.052212645501439225,2420,-2.8009343,0.9999996891611449,1.0,0.0029508125,-3.072959444049352,0.7020189440810098,1.0811065,-0.0010328667,2031,-9.412630712125878,-5.6268116941016775,0.4444444444444444,0.028515992448428406,-0.00429209077427571,0.04891129552657958,132.04609404534804,-151.5,-0.06823736164325238
6.993530863780514e-17,-5.6415399384757805,0.7922226,2.4689180977371636,3.8867164,0.05880701,0.5455191717952275,0.92208799836054,2440,-2.6360753,0.9999968005579757,1.0,0.0021515987,-0.5542489764726647,5.2372296354505385,1.0801692,-0.00090165297,2032,-3.2746148060894935,-2.989934213708731,0.4444444444444444,0.024167310651197763,0.0019297138798977868,0.8211443954967648,1.4214726502597015,-101.6,-0.0684358860987425
1.6330322044364162e-16,-5.738450526969763,0.79807836,2.507846843461082,3.6546316,0.052115105,0.5455172327422659,0.9640889277653919,2460,-2.9872718,0.9999957652820565,1.0,0.000504131,-0.5543203795132814,3.0408500138978987,1.0806177,-0.00023843789,2045,-3.5185271305590335,-3.0146792233273763,0.2962962962962963,0.024573220020726396,0.0011446500317430384,0.9193129660810202,0.0903858781912016,-102.25,-0.06863509352476618
-2.7823504092417044e-17,-68.37943751436997,0.7930036,143.8920643320766,3.917387,0.02784989,0.5452817490937936,0.08310154325016739,2480,-2.6682942,0.9999996803866851,1.0,0.006380303,-3.0925804329609194,0.3465850833151361,1.0834584,-0.0011293594,2043,-8.938537129085725,-5.757033138796654,0.4444444444444444,0.033181050572189695,-0.0026444056883349687,0.08463589620198986,133.9691721999403,-152.1,-0.06837943751436996
-4.2231366167019325e-17,-68.12718821004776,0.80067194,137.95295164401523,4.0824056,0.03571854,0.5450551142564539,0.04817958877235917,2500,-2.5800302,0.9999996906491297,1.0,0.0012027828,-3.095843805805104,0.3715834192971456,1.0881908,-0.00052112044,2019,-9.381413843926024,-5.577548385738207,0.2962962962962963,0.02845245370377438,0.0006922198187731723,0.04428252276612399,131.43058394595383,-150.9,-0.06812718821004776
-4.47748694371367e-17,-5.752186519167523,0.7701554,2.519990610570934,3.8132439,0.01637565,0.5456020550979473,0.859826802761207,2520,-3.0460706,0.9999965225873101,1.0,0.0046538403,-0.5545191013421281,3.377439988540392,1.0926268,-0.0030650096,2063,-1.602690548947485,-3.023292410477308,0.2962962962962963,0.024214057489522843,-0.005080309552281434,0.9480677404819594,1.356398874237628,-103.15,-0.0683238115824566
-3.224959629498235e-16,-5.688458754458419,0.79035777,2.4668064572943877,3.6094332,0.059322476,0.5454718393592525,0.9691264460432513,2540,-2.9896839,0.9999958372636547,1.0,0.0037680976,-0.5545955050441653,3.3489503765582755,1.0961497,-0.0036294456,2027,-7.648946063738803,-2.987573406369747,0.2962962962962963,0.02400628971733256,2.097829957862012e-05,0.8886498432370308,0.08548208659821449,-101.35,-0.0685164735415151
7.09124486786527e-18,-5.704229585962001,0.82445234,2.438077415199367,4.12212,0.0792702,0.5456253173561002,0.9750699811156222,2560,-2.6640332,0.9999927329721815,1.0,0.0031627864,-0.5546667950319297,5.504576471017708,1.0961814,-0.00073882646,2004,-2.211574362403445,-2.967510755610935,0.2962962962962963,0.024253417709064137,-0.001572151248013135,0.9645540471340349,0.06430458904374169,-100.2,-0.06870643040084833
0.0,-5.515275921561381,0.8223379,2.4112056034036704,4.3640094,0.11676479,0.5457062091195923,0.9840243923880284,2580,-2.6169367,0.9999898279815479,1.0,0.0006066961,-0.5547225824012929,4.069286646094617,1.0947535,-0.0009450598,1985,-3.5435175146244204,-2.9510613713788754,0.19753086419753085,0.02372582559380241,0.0037783324563611734,0.9824560652722573,0.0386418807908481,-99.25,-0.0688940797547285
-1.797932023684464e-17,-5.653857687665559,0.82947296,2.409535469342373,3.7438238,0.12678282,0.5456484918456572,0.9788516130463047,2600,-2.7888243,0.9999912865433391,1.0,0.0056161345,-0.5547667198345124,3.029285674723555,1.0972561,-0.001330332,1976,-7.076166227772988,-2.9482204675133605,0.19753086419753085,0.02461333719191347,0.003106139720412969,0.9740685404854521,0.05187994751310904,-98.8,-0.0690803766284814
1.4368912755512643e-17,-5.545078540887092,0.7843754,2.425867659039277,3.6096892,0.09875169,0.5455482474650829,0.9851955279048838,2620,-2.6581864,0.999989191518335,1.0,0.012692652,-0.5547936774352626,3.6171353975334926,1.0985135,-0.0028697439,1978,-3.2282914423411255,-2.958586123184951,0.2962962962962963,0.023986990506790255,0.003165530667795605,0.983013016761385,0.03596977555150868,-98.9,-0.06926635923120915
