_min_obs,_mean_obs,ExplainedVarOld,PolicyEntropy,_max_obs,ValFuncLoss,_max_act,Steps,_min_act,Beta,PolicyLoss,_min_discrew,_max_discrew,_std_discrew,_max_adv,_lr_multiplier,_std_adv,_mean_adv,ExplainedVarNew,_std_act,_std_obs,_Episode,_min_adv,KL,_mean_act,_mean_discrew,_MeanReward
-1.0806988600029157,0.04238541443097469,0.9848099825079836,1.0076773,0.6066144359254972,9.948737162108383,2.8562384,1293,-4.06419,0.4444444444444444,-0.0013635344,-65.0,-1.0,348.33193667609936,3.3951547319626707,1.0,0.9999990403043556,1.0715841722600118e-16,0.9920145707481154,1.3856771,0.09502233042467748,6300,-2.0281564083438464,0.0034934417,-0.01452419,-32.82675947409126,-64.65
-1.0947480966705072,0.04058452441728638,0.9751769512186858,1.0076238,0.6067303736229313,2.6537043528982167,2.8237176,1298,-3.9126835,0.2962962962962963,-0.001206382,-66.0,-1.0,351.06243337503946,15.155797067536527,1.0,0.9999993091765367,-1.0948270196611713e-16,0.9925967849558156,1.5054023,0.09555640457875608,6320,-2.6770188319407597,0.0009798616,-0.017763067,-32.952234206471495,-64.9
-1.0704315545313858,0.039231645925586804,0.9923389959745351,1.004381,0.6061116152745366,2.1378487635390906,3.1841524,1294,-3.8093638,0.2962962962962963,-0.004598691,-65.0,-1.0,348.91097957760104,3.7051109468554144,1.0,0.9999987382620915,-1.6473170071717932e-17,0.9938790140298933,1.5094682,0.09457563232478965,6340,-2.925329341380641,0.0042869104,-0.062395144,-32.85239567233385,-64.7
-1.0599670001604795,0.03620880307948022,0.4959003422731407,1.003751,0.6049617580234421,438.1138830080326,2.5723708,1300,-3.9198494,0.2962962962962963,-0.0017276912,-168.0,-1.0,866.0907905325444,0.6193191145708847,1.0,0.9999998431395464,-2.1862853408003083e-17,0.5006647370765596,1.424412,0.09319275207231142,6360,-7.26216183788664,0.005224643,-0.081724726,-38.26307692307692,-69.95
-1.0590211362252344,0.0395552386038372,0.5008243464221791,1.0040399,0.6068777732747707,422.2661081572367,3.1287289,1295,-4.033356,0.2962962962962963,-0.0044783694,-167.0,-1.0,854.1535194764538,0.5977148775096247,1.0,0.999999842007206,4.389453193884789e-17,0.5056389995679729,1.4904631,0.09632489704487825,6380,-7.352453811757294,0.0051999767,-0.042348713,-38.07953667953668,-69.7
-1.1340885306636463,0.043166797004505715,0.9855052495096688,0.99782765,0.6066825510482907,5.677958640684239,2.8137448,1298,-3.8472676,0.2962962962962963,-0.0016548289,-66.0,-1.0,351.1125834221666,2.3817145560734767,1.0,0.9999990111405984,2.408619443254577e-16,0.9926743801006802,1.5152527,0.09679585569078988,6400,-2.583200835465451,0.0024613217,0.01781223,-32.953004622496145,-64.9
-1.0976565131617901,0.03577381178882737,0.3956541706901493,0.99419856,0.6070744185661585,797.8877222691707,2.6964707,1303,-3.7246418,0.2962962962962963,-0.0013562563,-167.0,-1.0,1288.3037173203818,0.8737689505931685,1.0,0.999999883346498,-2.1812516830701464e-17,0.3985928215137765,1.4532745,0.09539076324208243,6420,-5.2014002688863235,0.0058108494,-0.05667831,-43.338449731389105,-75.05
-1.0287101802434921,0.03749053052998874,0.5042221753425036,0.99349934,0.6053801611898181,431.47491232620524,2.8197904,1298,-3.5982087,0.2962962962962963,-0.0017439667,-167.0,-1.0,853.8926290535871,0.8390047736894973,1.0,0.9999998418808768,-2.1896540393223427e-17,0.5011503358432212,1.4456611,0.09152838580931796,6440,-7.290114885018275,0.0050410996,-0.07726787,-38.142526964560865,-69.85
-1.0638081754345228,0.03741309382379629,0.49253510794621747,0.9936064,0.6073549929542933,422.0304368602669,2.877589,1297,-3.7973795,0.4444444444444444,-0.004069979,-167.0,-1.0,853.9521938118272,2.43703834734307,1.0,0.999999845376734,0.0,0.5064357763982721,1.4165095,0.09496871938589471,6460,-7.05768256853083,0.0065042675,-0.03777691,-38.121048573631455,-69.8
-1.006549922065306,0.03712567439655484,0.9778980165485432,0.99516916,0.6059032582653325,10.871817505876075,3.1089747,1291,-3.7370858,0.4444444444444444,-0.0023323256,-66.0,-1.0,347.31618708079105,2.962929592805354,1.0,0.9999991394787502,-1.018206089199214e-16,0.9820404191485765,1.3280209,0.08913126314964655,6480,-2.991299804997784,0.0023114977,-0.04945031,-32.777691711851276,-64.55
-1.070831441879515,0.032796305450389036,0.50118511059973,0.9956301,0.6057286424236709,416.8875749310699,3.054119,1298,-4.1336284,0.6666666666666666,-0.003850031,-166.0,-1.0,841.6922680620418,0.9318324618416982,1.0,0.9999998421291705,0.0,0.5116591413782403,1.3257649,0.08600255888353847,6500,-7.337730051172305,0.0070773237,-0.11029811,-38.06471494607088,-69.85
-1.0612213678148532,0.033355754086960114,0.39021651816686065,0.9973444,0.6050339571079507,804.8788815210368,2.449789,1301,-4.013213,0.4444444444444444,-0.00077873754,-168.0,-1.0,1312.4914424604501,1.093378446457966,1.0,0.999999884598205,2.1846048755114533e-17,0.3943558788145394,1.467573,0.09265983690495343,6520,-5.317614062382496,0.0011881891,-0.106130965,-43.4619523443505,-74.95
-1.1227942728191038,0.036669409805411314,0.5159922214944299,0.99833924,0.6079783004252247,392.74847954745053,3.4600954,1300,-3.9521365,0.4444444444444444,-0.0033224323,-166.0,-1.0,841.553952071006,0.5904629125344905,1.0,0.9999998396943617,6.558856022400925e-17,0.535940189777879,1.4861168,0.09188838509967014,6540,-6.844792455225806,0.003824435,-0.09740554,-38.106923076923074,-69.95
-1.06307978020922,0.03901405740864899,0.9748538649303597,0.9956347,0.6077438903819966,15.572234066971689,2.5198488,1302,-3.7848506,0.4444444444444444,-0.0013719139,-67.0,-1.0,353.3304428257602,6.325427000061785,1.0,0.9999991114562612,-1.1460366705808067e-16,0.9716845619906618,1.465227,0.09259072628659953,6560,-2.425699284396381,0.0033950326,-0.08296932,-33.053763440860216,-65.1
-1.0608170197505549,0.04123723018755759,0.9852808935591545,0.9951254,0.6054061308216339,2.2019048087941884,3.186154,1301,-3.6936734,0.4444444444444444,-0.004525027,-66.0,-1.0,352.71560633604736,6.891532205983247,1.0,0.9999990029581534,-6.007663407656497e-17,0.9939479277033717,1.41657,0.09424801778987797,6580,-2.1182933930692327,0.0051518907,-0.038415696,-33.02767102229055,-65.05
-1.0682281709203572,0.04258760249646418,0.9942458567043406,0.9952401,0.6060443963447307,1.5325534960489788,2.7242172,1299,-4.1309905,0.6666666666666666,-0.007869888,-66.0,-1.0,351.5822226015037,3.7268752490899604,1.0,0.9999985452636556,0.0,0.995748209538559,1.536661,0.09685301248326368,6600,-2.4978054634893194,0.013908783,-0.009562582,-32.97690531177829,-64.95
-1.1232212941492694,0.04393180448528818,0.5101868168489226,0.99944174,0.6086378591222609,420.5132307030101,2.6030993,1316,-4.081747,0.4444444444444444,-0.00071867695,-168.0,-1.0,864.5963099703441,0.9425179239278352,1.0,0.9999998411237155,-4.319408728024925e-17,0.5202985784914815,1.5877969,0.1045487007798591,6620,-7.321391277757611,0.00069938856,0.05979578,-38.596504559270514,-70.75
-1.1225930441994798,0.044816400009986955,0.5133027098013938,1.0011629,0.6086024163562365,417.40079365961844,2.8026223,1310,-4.293043,0.4444444444444444,-0.0021463651,-168.0,-1.0,865.1835959442922,0.8206392758484969,1.0,0.9999998404310411,-4.3391922794509935e-17,0.5177626188408562,1.4831289,0.10309883346518896,6640,-7.314824113147973,0.003171802,0.06733702,-38.472519083969466,-70.45
-1.056193730976595,0.04317172563882955,0.40127142111660596,1.0015095,0.6079570780140007,739.0114494066628,3.0406594,1308,-3.788702,0.6666666666666666,-0.0043187737,-167.0,-1.0,1285.2333341516335,0.5312122347208033,1.0,0.9999998825350281,4.345827130031194e-17,0.4298826894639085,1.4762392,0.10098584137474309,6660,-5.242609549015234,0.014146115,0.023532465,-43.42278287461774,-75.3
-1.0561347025847903,0.03842677017810089,0.39413009378414854,1.0027337,0.6064141609749578,843.7899784802453,2.8356528,1322,-3.9378562,0.4444444444444444,-0.00040278293,-172.0,-1.0,1380.6390331432913,1.9782720985123858,1.0,0.9999998859354589,-4.2998047549779135e-17,0.38968790051141955,1.4538714,0.10040257838043413,6680,-5.172383216683298,0.0013709615,-0.08081539,-44.3661119515885,-76.0
-1.2517545630337352,0.03647293990500117,0.35571232182224977,1.0032979,0.6083669651714223,826.7343943300502,2.756692,1321,-4.326358,0.6666666666666666,-0.004305112,-174.0,-1.0,1371.6116882067527,2.9058914896456365,1.0,0.9999998911520497,3.227294787706738e-17,0.3972561204516507,1.4889538,0.10111555559503314,6700,-5.008191010913383,0.012766391,-0.11448676,-44.2778198334595,-75.95
-1.1036723700632336,0.040524791405100874,0.4853250303523303,1.0081403,0.6079958618833473,438.48518311402563,2.8777747,1311,-3.7458265,0.4444444444444444,-0.00086013495,-169.0,-1.0,877.4684070305768,3.8254944440804715,1.0,0.999999849653621,4.3358824455231135e-17,0.5030612875675073,1.5282806,0.10033425103240676,6720,-6.902318630779951,0.000308278,-0.054596726,-38.571319603356216,-70.5
-1.148213190425033,0.042246295340825094,0.959827632470408,1.0084151,0.608281330278978,7.955895475083465,2.6862879,1304,-3.8121576,0.2962962962962963,-0.00038812417,-66.0,-1.0,354.4492453611351,1.9274710583807397,1.0,0.9999993533305882,-6.811184200154335e-19,0.9894706892920232,1.487117,0.09645356642765672,6740,-2.5191877585537483,0.0006043513,-0.0013109555,-33.104294478527606,-65.2
-1.1077176602328538,0.04290525987732867,0.9856096526045856,1.0123459,0.6094237353519512,2.130182498297636,3.3037426,1305,-4.3663273,0.4444444444444444,-0.0073618256,-66.0,-1.0,354.8077685295283,12.939867603830553,1.0,0.9999990411999441,-2.314028066651667e-17,0.9942139959967623,1.4967375,0.09733014225556068,6760,-2.511546014267481,0.007252381,-0.023734398,-33.12643678160919,-65.25
-1.0742095521839905,0.03665816305307613,0.33209136452117594,1.0161572,0.606591497019371,1161.5344516646883,3.194551,1322,-3.9017868,0.6666666666666666,-0.003785178,-170.0,-1.0,1735.908455418714,0.6509122025637825,1.0,0.9999999038980304,3.224853566233435e-17,0.3627772765919399,1.6154606,0.10135675836723265,6780,-4.239617604494464,0.012144037,-0.10831284,-49.29878971255673,-80.95
-1.3940006912660081,0.03320778745075756,0.4309517444391827,1.0183337,0.6095261016227497,450.2765651317635,2.8229551,1347,-3.8066006,0.4444444444444444,-0.00081831636,-169.0,-1.0,895.3167593414714,3.9084772455854275,1.0,0.9999998705840887,0.0,0.5019603504009019,1.5578902,0.10858705347763759,6800,-5.9961748817153415,0.0005538424,-0.12945613,-39.605790645879736,-72.3
-1.3912001260505553,0.031103703378405363,0.45997169091664913,1.014086,0.6095317090675954,493.92191271237175,2.9592757,1350,-4.1023674,0.4444444444444444,-0.0010920968,-172.0,-1.0,928.3990320987655,2.951730468467002,1.0,0.9999998567253902,-3.157967714489334e-17,0.46800676678455155,1.5146599,0.10693388051333412,6820,-6.532636475909954,0.002697684,-0.13433391,-39.85777777777778,-72.45
-1.089487184838278,0.0367340190426413,0.38775049263876793,1.0145774,0.6054060147821007,837.35010696204,2.5268948,1322,-4.2742443,0.4444444444444444,-0.0040862737,-171.0,-1.0,1368.6640834384245,0.7847314634146084,1.0,0.9999998857449592,0.0,0.3931454028461199,1.4936557,0.09706316397808681,6840,-5.169489709400272,0.0049519497,-0.124141194,-44.28593040847201,-76.0
-1.2344312397593842,0.034005940431178924,0.33645453490903765,1.008671,0.6087277901597841,1160.8798924480473,3.1373656,1328,-3.90537,0.4444444444444444,-0.0041721202,-175.0,-1.0,1786.0262896465376,0.7805989870859292,1.0,0.9999999037531153,0.0,0.35530284814309865,1.5521715,0.09899531427408992,6860,-4.187678793390031,0.0049384404,-0.16358419,-49.778614457831324,-81.25
-1.3845015827929603,0.030516827079347858,0.41068946549191,1.0018109,0.6087111572219225,472.6088190360984,2.7695513,1346,-4.345022,0.4444444444444444,-0.005474594,-168.0,-1.0,883.655505057084,4.173379695505884,1.0,0.999999875188639,-4.2231366167019325e-17,0.4875282837772832,1.5567784,0.10255672734068422,6880,-5.111701637512434,0.005120077,-0.16533217,-39.51188707280832,-72.25
-1.382127141263041,0.03398750000248516,0.8300804724815525,0.99971765,0.6088119248819188,45.97069581772431,2.737071,1344,-3.686285,0.6666666666666666,-0.004608808,-94.0,-1.0,400.03729483329795,6.194989413243969,1.0,0.9999997278584652,-3.172065784643304e-17,0.9041599407170114,1.4694587,0.10130870595533883,6900,-5.708847665081411,0.01257327,-0.14657791,-34.38467261904762,-67.2
-1.0491949650670367,0.04335140522152491,0.976667004920075,0.9956676,0.609588880831834,4.952638972671194,2.6878662,1307,-4.0034294,0.6666666666666666,-0.002382636,-67.0,-1.0,355.966961490977,5.68802878701061,1.0,0.9999992235803404,-8.154660318593346e-18,0.9892069248971747,1.5133063,0.09550930587153453,6920,-2.077208543820229,0.0031216887,-0.0958325,-33.17750573833206,-65.35
-1.3780037885010017,0.03315967289666078,0.5048334753215964,0.9927139,0.6098349128156508,439.99639716750056,2.774291,1343,-4.420695,0.4444444444444444,-0.00072103686,-168.0,-1.0,885.7086395412855,2.490027024500805,1.0,0.9999998448768161,-8.465140560060762e-17,0.5119392377741592,1.6545565,0.10820723196971446,6940,-7.035784836437306,0.0011686317,-0.13233092,-39.472077438570366,-72.1
-1.0762022192178229,0.04119988413613319,0.9901619784704487,0.99211395,0.607838908268464,10.230317295187293,2.7642684,1311,-4.702256,0.6666666666666666,-0.0034055307,-66.0,-1.0,358.107162244483,6.309448983856246,1.0,0.9999987320827031,-1.896948569916362e-16,0.9939613366038619,1.6394075,0.09601728960177708,6960,-2.1938161304614936,0.0063293953,-0.13429445,-33.276887871853546,-65.55
-1.1527770762584504,0.033117346877177926,0.2935350544297518,0.9907259,0.6093662129457669,1265.245849577683,2.7495399,1333,-4.411153,0.4444444444444444,-0.0006791517,-173.0,-1.0,1821.3422211516865,1.0372090358379593,1.0,0.9999999034691707,-1.0660806237960993e-17,0.34179523125973366,1.7515908,0.09953726308174485,6980,-3.977435748754557,0.0003222487,-0.19306317,-50.147036759189795,-81.5
-1.3714177109881212,0.026333035886828324,0.4514428817372649,0.9915068,0.6101813391162404,148.50837920236847,2.9358234,1366,-4.0024796,0.4444444444444444,-0.00083885103,-95.0,-1.0,433.5220578620289,4.89458018687209,1.0,0.999999863207115,2.080652227701611e-17,0.7367509792665697,1.620221,0.11314279943628695,7000,-3.8695146473068895,0.0020040455,-0.1697607,-35.19106881405564,-68.3
-1.0996548259159677,0.042095217079050284,0.9632890461999791,0.99261147,0.6067526469416482,5.683803498473241,3.4867742,1305,-4.1065273,0.6666666666666666,-0.0056521,-66.0,-1.0,354.8077685295283,2.4488506747382246,1.0,0.9999993036907951,2.994624556843334e-17,0.9906981120452274,1.6549537,0.09273524190169248,7020,-2.2752955663695595,0.013070211,-0.114975475,-33.12643678160919,-65.25
-1.3667581263135455,0.022236290295737288,0.4177792193386277,0.99237907,0.610236956143344,514.4113856876229,2.8271685,1381,-4.0337844,0.4444444444444444,-0.0014278676,-171.0,-1.0,937.5563048950771,0.8991642509395817,1.0,0.9999998522775412,8.232211276004057e-17,0.4667786408578375,1.6534119,0.1100122460494255,7040,-6.039146969587589,0.001445358,-0.232957,-40.74366401158581,-74.0
-1.3638978244625894,0.030783222643770414,0.4517175435191164,0.98774195,0.6096091054244269,480.0030275825882,2.573533,1350,-4.078165,0.4444444444444444,-0.0029374487,-171.0,-1.0,920.9279698216736,2.9914024583118755,1.0,0.9999998520666389,-8.421247238638224e-17,0.4789978635114521,1.635242,0.1020624915926989,7060,-6.1983804302492995,0.0040097265,-0.20860413,-39.84074074074074,-72.45
-1.3616713573997312,0.033993167106151405,0.8931274862173745,0.9901277,0.610202296271312,42.448490782201844,2.9866178,1346,-4.814088,0.4444444444444444,-0.00095096964,-96.0,-1.0,405.0324957112484,5.406929389455845,1.0,0.999999537178168,1.4780978158456764e-16,0.9070711524239584,1.5466276,0.0993784933314629,7080,-6.290944424040781,0.0027533243,-0.17808585,-34.47622585438336,-67.3
-1.3595843540082413,0.032079598105936136,0.8958237119146002,0.9954791,0.6096801749460122,40.30652767413935,3.2148793,1353,-3.8864412,0.4444444444444444,-0.003610263,-98.0,-1.0,412.4842038906179,2.2593450998577738,1.0,0.9999995081634641,-6.301931137561864e-17,0.9022879154910941,1.5176402,0.09607963647022759,7100,-6.152868898028795,0.0051036957,-0.15614712,-34.68662232076866,-67.65
-1.3576755620990972,0.02755481413692796,0.2912646820814978,0.9932806,0.6073379870732936,1349.6099417289481,2.818658,1356,-4.397832,0.4444444444444444,-0.0020267307,-182.0,-1.0,1987.8660878995138,0.727724380733847,1.0,0.9999999050749169,6.287988812036285e-17,0.34639299453181993,1.5740285,0.09757582438546435,7120,-3.8940670217934117,0.004174382,-0.20097937,-51.79572271386431,-82.65
-1.0221855934656696,0.03769858915963733,0.5000202721926663,0.9856205,0.6089474883594748,475.1769628838607,2.673912,1318,-4.066471,0.4444444444444444,-0.002322433,-173.0,-1.0,927.9356436270525,0.6250922881985377,1.0,0.9999998457139476,8.625708476602127e-17,0.5030088772541992,1.556395,0.08787176403352047,7140,-7.261864031393155,0.0025049075,-0.16282248,-39.037177541729896,-70.85
-1.3205202551234838,0.0312870122287027,0.3539834213463898,0.9813436,0.607759216090564,1188.862018831745,2.8413954,1340,-4.3971863,0.4444444444444444,-0.0033015155,-177.0,-1.0,1859.1095539095566,0.8273589138848341,1.0,0.999999904148717,-1.0605115459105973e-17,0.3800447253482475,1.6060311,0.0933895042345361,7160,-4.2249881311839035,0.003929197,-0.19510858,-50.55597014925373,-81.85
-1.1224545886390753,0.0371435303563991,0.47974200426995506,0.9811235,0.6100811251650663,500.6782879050368,2.9155717,1327,-4.096274,0.4444444444444444,-0.0008849767,-173.0,-1.0,926.6216003030216,4.112612223383086,1.0,0.9999998547675666,4.28360353133444e-17,0.47450987771352937,1.4902414,0.08887188203579603,7180,-7.44060568950043,0.001945999,-0.16935924,-39.22155237377543,-71.3
-1.246790776302014,0.03728126335517819,0.4682903933890248,0.9809233,0.6082294937111908,468.29061362325524,2.9623497,1327,-4.1863775,0.4444444444444444,-0.004806824,-175.0,-1.0,953.1367397549816,4.039818803522587,1.0,0.9999998585236056,2.14180176566722e-17,0.5087001496179862,1.50121,0.08989741746089157,7200,-7.115070226177035,0.004081972,-0.15681133,-39.38583270535042,-71.3
-0.9961243905112113,0.03491870515852967,0.39768160775151584,0.98043597,0.6105540086324478,846.1901836033425,2.4953327,1333,-4.258206,0.4444444444444444,-0.0019236454,-175.0,-1.0,1409.7316894865126,0.6020665425860066,1.0,0.9999998862695317,2.1321612475921987e-17,0.40617692633944846,1.4728273,0.08949432856419834,7220,-5.393263741876223,0.00524342,-0.17407565,-44.78844711177794,-76.55
-1.0098795641626936,0.04164592479106581,0.9594105509968595,0.983432,0.6092129007401882,30.02522559485094,2.6721935,1319,-3.875447,0.4444444444444444,-0.001201703,-67.0,-1.0,362.5406294312839,5.412943013054626,1.0,0.9999993783296306,-1.313076511307994e-16,0.9757161331571649,1.4721256,0.08827712613485122,7240,-2.0884883844714928,0.0015910603,-0.122919574,-33.47763457164518,-65.95
-1.0089113153003775,0.03851726243911715,0.48201167691365543,0.98676854,0.6078271191784211,456.4706172403821,2.5910327,1321,-3.887745,0.2962962962962963,-0.0005159416,-172.0,-1.0,914.5287864296598,4.0818053554463205,1.0,0.9999998529496082,-2.1515298584711588e-17,0.5058496453667162,1.4602621,0.08852327623954001,7260,-7.140603106294443,0.0009004714,-0.09827031,-39.01892505677517,-71.0
-0.9951733972331392,0.04129826454156829,0.9912502451213612,0.98486245,0.6089668159459377,6.952141894660657,3.255558,1317,-4.2438197,0.2962962962962963,-0.0032480718,-67.0,-1.0,361.48251271700195,2.7853010257825974,1.0,0.9999986693735956,8.362499927320845e-17,0.9931333148538122,1.5438672,0.08722881554326836,7280,-2.5845932331017027,0.005385875,-0.11045334,-33.428246013667426,-65.85
-1.0065469224230412,0.03814079822717607,0.520499987615032,0.9834713,0.6097075429507586,426.7837630665207,2.9943326,1319,-3.936654,0.2962962962962963,-0.0013915935,-171.0,-1.0,901.8983906410132,0.5974998652192329,1.0,0.9999998416997378,0.0,0.5312854231604172,1.4763806,0.08821010487977497,7300,-7.2873372721257175,0.005192063,-0.11248923,-38.89689158453374,-70.9
-0.9940091724130293,0.03896931898298913,0.5306592306777813,0.9854822,0.6084912541847124,412.8262138887651,2.4272842,1330,-4.401867,0.19753086419753085,-0.0017834031,-169.0,-1.0,875.7357476397763,0.8128730251043839,1.0,0.9999998400709172,0.0,0.5294084228360227,1.5362172,0.08993167842161422,7320,-7.536993239766233,0.0014328345,-0.13154146,-38.96691729323308,-71.45
-0.9902893375477525,0.04374571826028888,0.970131519720582,0.9864084,0.6108423011683639,8.853405797552872,2.5316792,1318,-4.5553436,0.2962962962962963,-0.008832052,-67.0,-1.0,361.9624344606372,11.835172457060041,1.0,0.999999323699476,1.2399455935115558e-16,0.990754179534276,1.5590117,0.09219440052226138,7340,-1.6437498600764109,0.012645021,-0.08717122,-33.45220030349014,-65.9
-1.0570423341078823,0.04232880220881725,0.5247212990357346,0.9871203,0.6105511620445201,420.86817545124507,2.6682067,1326,-4.214827,0.4444444444444444,5.2856747e-05,-169.0,-1.0,876.0830427077434,0.5123575603999428,1.0,0.9999998407072729,-6.430251002353848e-17,0.526191089917665,1.5445448,0.09222560806719257,7360,-7.522781788158894,0.012043042,-0.13330728,-38.88386123680241,-71.25
-1.010583898083091,0.0427097774748919,0.9943235963119041,0.98622507,0.6109095760943687,5.101601721673118,2.6632013,1331,-3.94053,0.4444444444444444,-0.0011062999,-67.0,-1.0,369.16466777040137,3.22972011385703,1.0,0.9999984247734536,-1.0676825480993242e-17,0.993640313531617,1.407862,0.08948310655076827,7380,-2.4624858133139007,0.005143238,-0.1339459,-33.777610818933134,-66.55
-1.0141269210919115,0.039749395272803696,0.515685680492977,0.9813137,0.6109918115364696,442.74855838398105,2.5231357,1334,-4.165066,0.4444444444444444,-0.0014607729,-171.0,-1.0,900.2105671302279,1.2752482846892161,1.0,0.9999998427851094,-2.1305629258173918e-17,0.5153856824261871,1.477546,0.08975283014065741,7400,-7.433378589235122,0.0024078374,-0.15286264,-39.206896551724135,-71.65
-1.246751651394629,0.0341619069078121,0.40396737577324926,0.98169607,0.6112445629165416,870.9059546998351,2.695037,1345,-4.4940014,0.4444444444444444,-0.0027498328,-178.0,-1.0,1462.1342026782381,0.5265418158348392,1.0,0.9999998870147534,2.1131382476136808e-17,0.41159683885706766,1.587187,0.09294688738814764,7420,-5.38653089468495,0.0039201323,-0.17722929,-45.38513011152416,-77.15
-1.3241893147475337,0.032475384642409226,0.38907650417966955,0.98336154,0.6109661994651554,582.480259074774,2.9715903,1363,-4.179498,0.6666666666666666,-0.005260225,-179.0,-1.0,1013.1991275556862,4.860893635083516,1.0,0.9999998804675818,0.0,0.42660587003456596,1.6084883,0.09933320247301929,7440,-5.8207371421885234,0.006196352,-0.19222175,-40.62215700660308,-73.1
-1.2868206403489078,0.03911742765611708,0.44111037161410194,0.9858817,0.6106846217815082,507.83364777997383,2.7024193,1338,-4.0911713,0.6666666666666666,-0.0026028943,-179.0,-1.0,1005.8117312500418,1.5895523234822846,1.0,0.9999998548029868,-6.372580589776683e-17,0.49534263398337264,1.7083089,0.09284392539796034,7460,-6.379126381186848,0.0019253583,-0.171915,-39.93946188340807,-71.85
-1.3331792509828577,0.030998666799840115,0.4280182159103775,0.9883262,0.6107177270380514,580.8615568756236,2.614683,1366,-3.819335,0.6666666666666666,-0.0014824031,-180.0,-1.0,1027.3878403349274,3.872213617840369,1.0,0.9999998682263292,-1.0403261138508056e-17,0.43522095936639094,1.5459447,0.09767566313366133,7480,-6.114932676642772,0.0019229035,-0.19458093,-40.77818448023426,-73.25
-1.331484733548873,0.024594325848263127,0.39945937548120847,0.9908987,0.611824408338044,596.059422627135,2.9190772,1389,-4.3049827,0.6666666666666666,-0.0016973375,-178.0,-1.0,1012.337369468326,3.137191887406283,1.0,0.9999998808272104,3.0692990745576684e-17,0.41390797880401997,1.587047,0.10349338139185638,7500,-5.748652827958583,0.0024412635,-0.22125179,-41.3016558675306,-74.4
-1.3294101124051805,0.03543095931165018,0.8172499188796013,0.99542546,0.6108358428386859,52.466010784251104,3.2776182,1352,-4.0624495,0.4444444444444444,-0.0009085074,-93.0,-1.0,401.76203509593506,6.027469175268964,1.0,0.9999997542835584,-4.204394886154439e-17,0.899722917126531,1.6322776,0.09586055193170638,7520,-5.645337456176086,0.0007483944,-0.2102295,-34.55251479289941,-67.6
-0.9760728120444986,0.04141851775414343,0.9866674281585746,0.9973112,0.6112332384827511,3.020040001745988,2.70048,1326,-4.3935704,0.4444444444444444,-0.0020035258,-67.0,-1.0,366.37913103517315,2.553590639229425,1.0,0.9999989374891708,-9.645376503530772e-17,0.9937254299173296,1.5571772,0.08574572936339805,7540,-7.209049545540176,0.0033011576,-0.17735745,-33.652337858220214,-66.3
-0.9713364275621598,0.04061826211731071,0.994164423479134,1.00161,0.6117232866318326,1.5780369149268385,3.2781851,1324,-4.582825,0.4444444444444444,-0.0050579966,-67.0,-1.0,365.2998717609368,2.831154433215658,1.0,0.9999985455158631,6.171632523596037e-17,0.9958416881528136,1.5625812,0.08457085915428296,7560,-3.182792209341602,0.00561425,-0.18226233,-33.60271903323263,-66.2
-1.0123315994401265,0.04080638949360406,0.9954421715382731,0.9989183,0.611801745837397,1.1921899617463207,2.845438,1328,-4.756131,0.4444444444444444,-0.006042407,-67.0,-1.0,367.49963199938304,3.356099753820224,1.0,0.9999983883462634,-1.8726653427412278e-17,0.996790304121589,1.6856642,0.08612681044852251,7580,-7.335313690761081,0.005328881,-0.18979707,-33.702560240963855,-66.4
-1.0613616941057304,0.0385841689584952,0.48720004375821213,0.9921726,0.6115497161645816,444.42462753362537,3.0040314,1333,-4.8559713,0.4444444444444444,-0.003735663,-172.0,-1.0,912.9538783795724,0.5736046918821402,1.0,0.9999998400862671,2.1321612475921987e-17,0.5205073923352932,1.6303321,0.08776073822698362,7600,-6.8775686700562195,0.005023855,-0.20620357,-39.264816204051016,-71.6
-1.3237696565167418,0.03183903520621444,0.8418246535071694,0.98999286,0.612244036605016,51.61943815689929,2.5994473,1356,-4.323883,0.4444444444444444,-0.0011334859,-94.0,-1.0,405.5929116523524,6.227217322752514,1.0,0.9999997329762811,2.619995338348452e-17,0.8798820580715345,1.6185443,0.09447295394993642,7620,-5.908618925780638,0.0016835529,-0.23929375,-34.66961651917404,-67.8
-1.3222332185004195,0.03253337021003524,0.8880265884723851,0.9890655,0.612199555473975,37.90643880699453,3.0946972,1359,-4.270361,0.4444444444444444,-0.0030217294,-97.0,-1.0,413.03363887548795,8.646905269098315,1.0,0.9999996323973193,-2.09136934734393e-17,0.9084761214877434,1.6705186,0.09646189134060319,7640,-4.991722060955011,0.0036892972,-0.22495066,-34.80573951434879,-67.95
-1.3205519812564965,0.02430778138786243,0.8274752956940375,0.9861444,0.6101498109545659,70.62248540583968,2.8930612,1390,-4.2620697,0.4444444444444444,-0.0047837854,-97.0,-1.0,454.0368510946638,2.1964198595082793,1.0,0.9999996202514609,2.0447272971513675e-17,0.8457236096590279,1.6424657,0.1010336045369147,7660,-8.38499823283179,0.005626983,-0.2542397,-35.856115107913666,-69.5
-1.3184658456127045,0.016519961820807394,0.8058372136360714,0.98687536,0.611674026280702,92.5287629077346,2.8974466,1418,-4.214164,0.4444444444444444,-0.0014395396,-97.0,-1.0,488.6021935382479,3.4069672696850044,1.0,0.9999997017653279,2.004351863921298e-17,0.811153538971773,1.6867996,0.10859304112351915,7680,-4.508628609024143,0.0022518514,-0.30163556,-36.77926657263752,-70.9
