_Episode,PolicyEntropy,ValFuncLoss,Beta,_std_act,_std_adv,_lr_multiplier,_min_adv,_mean_adv,_max_adv,_max_act,ExplainedVarOld,_min_obs,ExplainedVarNew,_std_obs,_mean_act,_max_obs,_MeanReward,_min_discrew,_min_act,_mean_obs,_max_discrew,_mean_discrew,_std_discrew,PolicyLoss,KL,Steps
4940,1.0046667,388.28126240420534,0.4444444444444444,0.91767794,0.9999998165422699,1.0,-8.805538763385997,-2.179578944049387e-17,2.2904083003850055,4.6153145,0.6660785135727769,-0.5920806948079694,0.680176514309189,0.025356060254263978,0.33472586,0.5667771948579015,-102.75,-191.0,-2.9814975,0.027356387590079165,-1.0,-54.10940695296524,1214.042222347682,-0.003620321,0.007464127,1956
4960,1.0089549,826.0007411599727,0.4444444444444444,1.0333238,0.9999998698677364,1.0,-6.074086629419536,0.0,1.6098749813460607,4.2144675,0.47941587411297537,-3.78873158602157,0.5026199975925111,0.028156201145355286,0.34211448,0.5663984291211142,-107.25,-195.0,-2.8366206,0.029767790688491783,-1.0,-58.93271700051361,1642.4859712003426,-0.00062612747,0.0022226404,1947
4980,1.0097975,520.4320073451794,0.6666666666666666,1.0559331,0.9999998418454962,1.0,-7.810213909490147,1.4449267631115408e-17,1.8027633960165947,4.1351457,0.5673547646851558,-3.793791975652682,0.6108558174090641,0.03452197844863651,0.3276862,0.5666381234158595,-103.3,-201.0,-3.7508273,0.02394594189774323,-1.0,-54.86985256736146,1312.0389843707394,-0.0069964323,0.0144176,1967
5000,1.0082792,664.9182476497123,0.6666666666666666,0.9901128,0.999999861310362,1.0,-5.768522505793645,2.2367557264221413e-17,1.6477842066544672,4.462131,0.5338117408556438,-3.7968280121905855,0.5570371821011123,0.026300735788351952,0.41036674,0.5657819028749175,-105.2,-193.0,-2.700768,0.03536114355513627,-1.0,-57.238719832109126,1499.6203475741818,-0.0029716184,0.0030945288,1906
5020,1.0078995,1018.6982738166023,0.6666666666666666,1.0279694,0.9999998828477885,1.0,-5.5870152518581575,5.955308419152228e-17,0.9990769492669092,4.2791696,0.4490079634442805,-3.802270832499373,0.4597327239440716,0.02730414780488436,0.39159966,0.5656381906755968,-110.3,-196.0,-2.8389616,0.03262324207872799,-1.0,-62.25301204819277,1874.9936066949833,-0.0034296876,0.003606864,1909
5040,1.0074443,591.1660142201753,0.4444444444444444,1.0369995,0.9999998607577045,1.0,-6.5908835075399805,-7.428570159541037e-18,1.1843758088734315,4.314378,0.5100923968077192,-3.8073121573412445,0.6099376416091664,0.02950203584556676,0.40741903,0.5656524081674227,-105.55,-199.0,-2.4709225,0.03141616222882536,-1.0,-57.40407736539467,1510.3202551994511,-0.0020171867,0.0013135108,1913
5060,1.0072618,419.26131603726554,0.4444444444444444,1.0342569,0.9999998339042123,1.0,-8.415585979563307,2.934611195705112e-17,4.3591139365183205,5.088526,0.6130165693314662,-0.5990910628651579,0.655316030539367,0.025869364305030184,0.42265815,0.5665042401534549,-101.8,-192.0,-2.3834758,0.03432889534468773,-1.0,-53.734124935467214,1216.2024131862497,-0.0035777653,0.0039228275,1937
5080,1.0047605,431.7974562420165,0.4444444444444444,1.0589043,0.9999998222183976,1.0,-8.682289288708924,2.8986955053956154e-17,2.154166859153444,5.4277606,0.6374872453391661,-3.817512976654877,0.654677546485833,0.028027794169204628,0.35230973,0.566695710088831,-103.0,-195.0,-2.9650602,0.026133580455437507,-1.0,-54.402855685874556,1250.2436226456703,-0.0057026306,0.0041898973,1961
5100,1.0050442,453.2202492770507,0.4444444444444444,1.0235723,0.999999822477468,1.0,-8.294828359555982,-2.955976019802809e-17,1.096776602605868,4.8002787,0.6181105443820858,-3.8225692290020783,0.6343787775269261,0.026042606543677172,0.4065268,0.5659082918113427,-101.1,-195.0,-2.6031458,0.03574812270010756,-1.0,-53.53458138325533,1235.9388717306363,-0.0023690981,0.0058180564,1923
5120,1.0071192,15.88866598052876,0.2962962962962963,1.0388387,0.9999994129659,1.0,-2.464312244863337,-6.657870506861949e-17,3.300251577277329,4.3894706,0.9813196745557815,-0.6025791155773241,0.9852918639632349,0.024661966972142464,0.45809308,0.5663673958727201,-96.05,-100.0,-2.3832116,0.038490606596222963,-1.0,-48.54659031754294,770.8037897795834,-0.0007786813,0.0005853231,1921
5140,1.0075734,739.093836133921,0.4444444444444444,1.0261823,0.999999865952242,1.0,-6.393622832363899,-5.878326666060809e-17,0.8570632181493892,4.534071,0.5035918727155162,-3.834060798218267,0.5432401428181708,0.031009066754734627,0.39662126,0.565674290533451,-106.6,-199.0,-3.6469502,0.02759062372890877,-1.0,-58.299896587383664,1583.5015822023356,-0.0025703572,0.0060004876,1934
5160,1.0086979,456.5593292197528,0.4444444444444444,1.0292966,0.9999998256035162,1.0,-8.511958424415335,2.9513716957844244e-17,1.4862308665080268,4.8759475,0.619884446955421,-3.8380391635509827,0.632192207630027,0.02622395158700211,0.42466283,0.5665225317839068,-101.25,-194.0,-2.5272737,0.03692856269816942,-1.0,-53.54984423676012,1227.4219703807223,-0.0022820628,0.005638888,1926
5180,1.0068265,1174.6974705684574,0.6666666666666666,1.0657057,0.9999998882703998,1.0,-5.107933855672142,-2.933096948442106e-17,1.1471513094135648,4.4924192,0.4095410529173996,-3.843526766981683,0.42907575151298905,0.03138660956806565,0.42319372,0.5664505481405565,-111.75,-198.0,-2.8805168,0.03356037582148685,-1.0,-63.68266253869969,2011.2930017860167,-0.0043729106,0.012285283,1938
5200,1.0025309,489.81081687741226,0.4444444444444444,1.046705,0.9999998390282518,1.0,-7.450216672439707,-2.883988780355556e-17,3.616574229803757,4.264995,0.6022657627126838,-3.8474723722114472,0.6362877577060868,0.029862259453685536,0.35511357,0.5660305193100029,-103.5,-197.0,-2.9879305,0.0272876546201072,-1.0,-54.723997970573315,1272.0374707742221,-0.00013466041,0.00023117491,1971
5220,1.0045367,11.085406370284097,0.4444444444444444,1.0522977,0.9999995378371964,1.0,-3.4434504886334163,-7.983626244495507e-17,4.7794567359532465,4.2690897,0.9861632736194366,-0.608314587470692,0.9937432028544678,0.024934531218834075,0.39277637,0.5662370448753975,-97.9,-104.0,-2.8734355,0.031859715763295354,-1.0,-49.47957099080695,801.5519319916406,-0.0018061475,0.0025537754,1958
5240,1.0057693,465.19683983821585,0.4444444444444444,1.0332587,0.999999823790451,1.0,-8.683355949507563,-1.4627745460835826e-17,1.021053661733178,4.1361656,0.6217696842211504,-3.858104041463294,0.6429522157891758,0.033338952043687295,0.4300064,0.5663822800408616,-102.1,-200.0,-3.2477593,0.035868540873975376,-1.0,-54.25321667524447,1292.0264628902623,-0.0015315681,0.0045660343,1943
5260,1.0054061,16.283764801236146,0.4444444444444444,1.0513567,0.9999992258867331,1.0,-3.3383424827706714,-1.9938699217757912e-17,6.511521731248462,4.4578733,0.9901997104717141,-0.6105753851102571,0.9902347052733332,0.025339893432222833,0.35718706,0.5660671606975931,-98.0,-104.0,-2.7949257,0.030138215308404676,-1.0,-49.53265306122449,803.4734235735111,-0.00231218,0.004510507,1960
5280,1.0032802,1285.9349411115932,0.2962962962962963,1.0299561,0.9999998900728461,1.0,-4.974100864600027,2.9270555541095784e-17,0.9254998529445215,4.4137335,0.3958284221841869,-3.8674354933742032,0.4003487434432156,0.039505536396717035,0.40478033,0.5658031416608106,-111.95,-200.0,-3.8032942,0.03148292861651008,-1.0,-64.01544799176106,2053.4055286098082,-0.0010030015,0.0009769511,1942
5300,1.0062635,469.94143256983745,0.4444444444444444,1.0986655,0.9999998211779075,1.0,-8.050394831247162,1.440532662463457e-17,1.3485777882267842,4.4991302,0.6358507675056673,-3.8687967226786877,0.6643327785678654,0.03624786663642956,0.36219925,0.566009386204604,-103.6,-203.0,-3.670896,0.022961240216077747,-1.0,-55.07704004054739,1331.2064317860295,-0.0038717233,0.0063525336,1973
5320,1.0096731,22.595166073381158,0.2962962962962963,1.0419906,0.9999994676754304,1.0,-3.502173040968255,-7.374600267359628e-18,3.286667472266365,4.304394,0.9742787707421148,-0.613928705542469,0.9761680605033592,0.02540506613413975,0.44707292,0.565340444998387,-96.35,-102.0,-2.5090938,0.03991050416210649,-1.0,-48.697976128697455,775.780084123976,-0.0011130522,0.0008526903,1927
5340,1.0085224,2.9594317282958915,0.19753086419753085,0.99271023,0.9999995996452787,1.0,-1.9157254582381738,5.446163023199542e-17,5.093768074191528,4.5414376,0.9582092935277703,-0.6150575728228249,0.9963304183946373,0.025706180180603562,0.3663241,0.5656032061993307,-97.85,-102.0,-2.6410918,0.02681089188640743,-1.0,-49.45579969340828,800.8223948254879,-0.0003765583,0.0013250884,1957
5360,1.0113571,2.9907957497287425,0.2962962962962963,0.97795016,0.9999988964563832,1.0,-4.378590380449549,0.0,5.632661645353667,4.3248777,0.9948023352497549,-0.6161628298106618,0.9963070334667584,0.025626064629553847,0.32250133,0.5657733873363452,-98.35,-105.0,-2.374863,0.023977593955363894,-1.0,-49.70411794611083,808.875341456348,-0.0072229714,0.0062314863,1967
5380,1.0111365,854.7906072082355,0.2962962962962963,1.0078104,0.9999998679511365,1.0,-6.174149598259151,5.815183515172175e-17,0.609942499557627,4.0911074,0.48257089636770467,-3.8885119825713907,0.49786367912134355,0.03175481208997595,0.34167033,0.5640927307281378,-107.65,-199.0,-3.296581,0.02430905266944445,-1.0,-59.21790281329923,1667.2486820468207,-0.003064286,0.005343799,1955
5400,1.0133156,32.908827209040474,0.2962962962962963,1.0292697,0.9999991760160972,1.0,-5.466879351249044,-5.794436173374926e-17,3.087937827121863,4.662291,0.9899868706372988,-0.6183667725344927,0.9803029730294059,0.025640506472224787,0.35000488,0.5650673348809572,-98.1,-103.0,-2.481703,0.02538584166276873,-1.0,-49.5677879714577,803.6327646278268,-0.0037046052,0.004551463,1962
5420,1.0138874,828.2265351103296,0.2962962962962963,1.0037214,0.9999998681386612,1.0,-6.244493911959788,-2.921038995930525e-17,1.1843588068830224,4.4790335,0.49153193165767695,-3.8980236779691224,0.5062310068327633,0.03243152896799958,0.3621941,0.565722572214629,-107.2,-195.0,-2.5119617,0.028326639578138767,-1.0,-58.88900308324769,1640.674216169569,-0.0037061595,0.0045920173,1946
5440,1.0128548,876.4645756259652,0.4444444444444444,1.0354974,0.999999869178884,1.0,-6.3319075751995,1.4635277770547892e-17,0.6884868779039242,3.9622474,0.46654085114281263,-3.9015703861677182,0.476929754324123,0.0293485049175204,0.3599768,0.565875521702803,-107.0,-198.0,-3.297711,0.026806097967969175,-1.0,-58.99691040164779,1675.613790660355,-0.0018844337,0.0075517492,1942
5460,1.0142643,450.1325214314635,0.6666666666666666,0.99108416,0.9999998186345987,1.0,-8.172370538254697,0.0,0.8727151491011382,3.9433932,0.632048320948847,-3.9059635859883826,0.6449007796727141,0.026980227177309468,0.35909837,0.5654066287582498,-102.0,-196.0,-3.1523554,0.026153478163765453,-1.0,-53.9881504379186,1251.250245986642,-0.002666056,0.0069682067,1941
5480,1.0139732,139.98200095048514,0.4444444444444444,0.9703617,0.9999997348935385,1.0,-7.806034186335534,-7.483335816325437e-17,2.6810460542559276,4.544963,0.8481889475250257,-0.622794322131701,0.8603562643008873,0.025025933058884675,0.3492946,0.5656266108588909,-99.9,-164.0,-2.6880152,0.028716430826629575,-1.0,-51.61822011585045,991.4082198967834,-0.0012136082,0.0005100407,1899
5500,1.0114157,830.8367636627072,0.4444444444444444,0.9548441,0.9999998731935268,1.0,-6.194023072839486,-3.018768925162401e-17,1.6478568832534373,4.158865,0.5239736871509779,-3.916710370470197,0.5271667023006954,0.026936496832361344,0.35924205,0.5652008659201236,-109.0,-196.0,-2.8296905,0.02689526749226489,-1.0,-60.71163037705789,1720.6120102468094,-0.0018646164,0.0042079855,1883
5520,1.0155636,36.16241352065168,0.4444444444444444,0.97218317,0.9999993373378426,1.0,-2.818994304956149,-3.299734066997369e-17,3.4840307122892815,3.9404879,0.9831963400862004,-0.6249546830263015,0.9846569944228866,0.025740708008215263,0.30643523,0.5655950958603869,-96.9,-99.0,-3.5676203,0.02829649770109482,-1.0,-48.96439628482972,783.7691142124114,-0.0054560658,0.004655106,1938
5540,1.0190718,3.695094544282891,0.6666666666666666,0.9703833,0.9999992475502123,1.0,-3.161340980303175,1.457996782468777e-16,3.333319634889202,4.0769763,0.983640588660967,-0.6260513750582372,0.9953521201798594,0.02547948287462921,0.34271473,0.564823770511516,-96.25,-98.0,-2.4723587,0.03152707354139096,-1.0,-48.635324675324675,772.9028560634171,-0.0024598043,0.0065413523,1925
5560,1.0198363,1478.2545985246263,0.6666666666666666,1.0128336,0.9999998998236249,1.0,-4.50337205882618,0.0,0.6734227266558859,5.0069485,0.36509794038892784,-0.6271494529143519,0.3733471477510141,0.024778125245825892,0.29513094,0.5645135007657418,-115.35,-197.0,-2.733604,0.027390613390013335,-1.0,-67.48560962846678,2238.677841059541,-0.0027257786,0.0020364735,1911
5580,1.017354,809.0386241854491,0.6666666666666666,0.98825866,0.9999998654068827,1.0,-6.137435534502277,7.378429239461061e-18,0.8796686653234208,4.3006315,0.4874380070649005,-3.938243506164686,0.5182322606563796,0.029310077288442503,0.29304382,0.5657263206743153,-106.2,-198.0,-2.7671006,0.02881282870483602,-1.0,-58.62876427829699,1668.4203356484852,-0.0023415103,0.003650304,1926
5600,1.0134321,489.7126590723502,0.4444444444444444,1.039067,0.9999998473036953,1.0,-7.110993816341048,-1.0335167065601457e-16,3.1992524656203307,4.804941,0.5651861327826815,-3.942492659959854,0.6091475127231328,0.027184314967909858,0.31671506,0.5654865498806333,-101.2,-194.0,-2.8612096,0.03106630108117174,-1.0,-53.53194805194805,1227.4822260752233,-0.0015854174,0.0011173632,1925
5620,1.0127052,438.467616730856,0.4444444444444444,1.0026011,0.9999998291555023,1.0,-8.07171280221133,-2.939163333030404e-17,2.2835006092499968,4.294568,0.6068959898897679,-3.9473944484369765,0.6434297685853507,0.026464733641635534,0.31490415,0.5652697621976016,-101.65,-194.0,-2.5361774,0.025956469820222344,-1.0,-53.723371251292654,1229.5910049738582,-0.0037703016,0.004377996,1934
5640,1.0113516,849.016523732074,0.4444444444444444,0.95366246,0.9999998672687441,1.0,-6.064031468879116,2.9590535586053105e-17,1.2539410999546536,5.2842026,0.47748951862005273,-3.952531804034805,0.4851253798030083,0.026612555307525255,0.30972475,0.565206377559658,-105.95,-194.0,-2.5123954,0.029574914409656407,-1.0,-58.32899531494014,1632.8829125252255,-0.0010894281,0.0016465877,1921
5660,1.0114996,473.1686035939099,0.4444444444444444,0.9652183,0.9999998322014991,1.0,-8.582261069859786,2.9683247446897135e-17,1.4119497848628262,4.6970363,0.5867263535312808,-0.6326215203689971,0.6220488770221702,0.02506411677529017,0.29718843,0.5637520664669086,-100.7,-195.0,-2.9099107,0.03200361309457282,-1.0,-53.34778067885117,1232.710380192107,-0.005871772,0.00507356,1915
5680,1.0125892,8.82697790460263,0.2962962962962963,0.95330465,0.9999992265792109,1.0,-3.2422922251216635,2.0464515741922968e-16,2.8693127263130846,4.5000086,0.9944183150074104,-0.6337107683717688,0.9948090723351041,0.024642221019032316,0.3040876,0.5657205923533569,-96.35,-98.0,-2.9901304,0.030435670368232123,-1.0,-48.681370005189414,774.1392637172736,-0.00039528552,0.00069966004,1927
5700,1.0131338,1200.3945702271474,0.4444444444444444,1.001082,0.999999896831218,1.0,-4.769450499349526,1.503794149756826e-17,0.9321350735614093,3.8579776,0.39171147084584723,-3.9687983300343244,0.44322479080115007,0.02689892337305228,0.3285955,0.5642033329531276,-114.3,-194.0,-3.6588326,0.02807989117393795,-1.0,-65.95767195767196,2074.5548220934465,-0.0048779966,0.013642125,1890
5720,1.0167642,860.4761219331172,0.6666666666666666,0.9577649,0.9999998674355618,1.0,-6.0614900705076575,-2.955976019802809e-17,1.026849983410399,4.625428,0.4780563348216861,-3.973598781042342,0.48361447034972027,0.02611448221148413,0.27853844,0.5653282563950068,-106.05,-194.0,-2.512318,0.03125885997162896,-1.0,-58.36817472698908,1632.6600791956796,-0.0014111287,0.006328525,1923
5740,1.021216,32.34289357984487,0.4444444444444444,0.9999066,0.9999996396258864,1.0,-2.7850663976705237,-8.358245728305212e-17,3.657801905137414,4.7389784,0.9502449202192965,-0.6369366891355885,0.9842158142228684,0.024827295279096627,0.29845554,0.5651243832031808,-96.7,-99.0,-2.7453032,0.02988929935153291,-1.0,-48.861944157187175,780.3165145242859,-0.00086215074,0.0007674174,1934
5760,1.0202136,381.5437326918268,0.4444444444444444,1.045933,0.9999998344712613,1.0,-8.010988835515331,-2.9698755935636374e-17,1.6456415746602293,4.842905,0.5756557513270042,-3.984412154232426,0.7020076350121234,0.02691969674747615,0.3324134,0.5643372706763343,-100.65,-198.0,-2.649494,0.036169939060007136,-1.0,-53.48955067920585,1262.3742377291453,-0.0028020504,0.0017871846,1914
5780,1.0202572,48.90230377734812,0.6666666666666666,1.0027399,0.9999996662626595,1.0,-2.994100692015981,1.4635277770547892e-17,4.591725166798446,4.2019906,0.9387359386591703,-0.6390819527218584,0.9444300213279165,0.026130893390346417,0.3289343,0.5652995967778953,-97.1,-102.0,-2.3574984,0.029411784936696817,-1.0,-49.08032955715757,788.5836604475197,-0.001850901,0.0062948517,1942
5800,1.0242171,901.4167331413269,0.4444444444444444,1.1049776,0.9999998699504314,1.0,-6.091080746343178,-5.836079965175361e-17,1.4167451972468499,4.1052527,0.47907643496627184,-3.994722660903201,0.48441275677282747,0.03164500859137916,0.29888585,0.5654921780413307,-107.3,-199.0,-3.0338376,0.022890388540379464,-1.0,-59.172484599589325,1684.668401013623,-0.0015513831,0.0011173092,1948
5820,1.025116,406.5434056217792,0.4444444444444444,1.0220438,0.9999998090550176,1.0,-7.378479665923183,5.85109818433433e-17,1.3807154010900076,4.250413,0.6602425539587983,-3.998298835338392,0.6861785408699554,0.02942625638942615,0.3269125,0.5651932000831698,-102.1,-199.0,-2.6289701,0.025663483418548887,-1.0,-54.20123520329388,1282.1216248252765,-0.0020278564,0.003411365,1943
5840,1.0239432,11.997714721533661,0.4444444444444444,1.0535611,0.9999993311337046,1.0,-2.9216147356173594,6.70496635347561e-17,5.970561725411048,4.2866964,0.9810004658385117,-0.6422478185099381,0.9872927899620826,0.024998421700761293,0.34011173,0.5651282056573568,-96.7,-100.0,-2.6097186,0.032024178206718615,-1.0,-48.86246122026887,780.3626756383616,-0.0017034429,0.003421602,1934
5860,1.0196424,3.3890366550437903,0.4444444444444444,1.0162702,0.9999994313418331,1.0,-3.052812140009201,-3.673954166288005e-18,7.359446578344912,4.0910826,0.980095041482628,-0.6433063286291342,0.9956679019372193,0.02542458005223035,0.3735126,0.5654675257868407,-96.7,-100.0,-2.521816,0.033000581201015636,-1.0,-48.86970010341262,781.0688544085108,-0.003195079,0.0031595593,1934
5880,1.0204487,451.0606242168745,0.4444444444444444,1.0144134,0.9999998293125085,1.0,-8.210826535249193,-4.3793080786446854e-17,3.2547258863603403,4.0874267,0.617478522784625,-4.013645646737166,0.6434327502217512,0.029170737030066334,0.29132426,0.5653562218249838,-102.3,-196.0,-2.6401396,0.025184700427871378,-1.0,-54.13816127375449,1254.6254928697279,-0.0042083245,0.0051109977,1947
5900,1.0233694,430.46131300195674,0.4444444444444444,0.987003,0.9999998236217833,1.0,-8.478085236804624,0.0,0.7120493834105939,4.430752,0.6182181318432133,-4.018000770392041,0.646976195940087,0.03114397231093065,0.32627526,0.5654175745021828,-101.0,-193.0,-2.8699863,0.03339773111470046,-1.0,-53.39198334200937,1216.8807061652612,-0.0030318026,0.005851339,1921
5920,1.0257452,12.742111066846002,0.4444444444444444,0.9761165,0.9999989636293086,1.0,-3.941910108178838,-1.4856802656802094e-16,4.093952016575593,3.9540403,0.9914795420163198,-0.6464544724991885,0.9865448457130851,0.02502704560774177,0.3056639,0.5644482454132597,-96.25,-100.0,-2.022708,0.0307119827132197,-1.0,-48.64051948051948,773.4136308989713,-0.0012080007,0.0026445484,1925
5940,1.0264525,4.803383750912638,0.6666666666666666,0.996465,0.9999992663278144,1.0,-3.4458609824953,0.0,3.6677972153373553,4.2368646,0.975307649927863,-0.6475016049576754,0.9939282200377163,0.0260136452352918,0.3082912,0.5653521066748001,-96.9,-102.0,-2.5452566,0.0290141056172544,-1.0,-48.98658410732714,785.9585403440611,-0.004891571,0.0062794476,1938
5960,1.0272827,2.1734171624905274,0.6666666666666666,0.9824329,0.9999986215665516,1.0,-5.1508330617259555,2.9698755935636374e-17,7.6320968256151644,4.182522,0.9958152068237618,-0.6485397429502531,0.9973112492555956,0.02557260657899702,0.33852988,0.5650543493326678,-95.7,-102.0,-2.4190822,0.03488864585585318,-1.0,-48.37251828631139,765.3183879111076,-0.0021277366,0.002526166,1914
5980,1.0303591,1.3760678313553216,0.4444444444444444,0.993533,0.9999979085512303,1.0,-3.4093556180050206,-4.438580337907966e-17,2.9877899273597417,4.233792,0.9980803204856792,-0.6495854991497637,0.9982121511284766,0.02506289811340572,0.2811037,0.5650890583667162,-96.05,-99.0,-2.7232265,0.029404282812687477,-1.0,-48.533576262363354,769.5461136549076,-0.00045175245,0.00051347434,1921
6000,1.0330296,1.3556395488305746,0.4444444444444444,0.99993515,0.9999978225268357,1.0,-3.94681471345416,2.2123800802078885e-17,2.8275876989610476,5.3409567,0.9981239991465692,-0.6506270308979742,0.9982685452693294,0.024926660971845118,0.31115392,0.5648851936960488,-96.35,-99.0,-3.0556693,0.02771950786090942,-1.0,-48.68604047742605,774.5931782505671,-0.0014844728,0.0049445597,1927
6020,1.033415,1.8505969918540335,0.2962962962962963,0.973074,0.9999981453280057,1.0,-3.170283340614036,0.0,3.193481413447435,4.305002,0.9975083839167597,-0.6516712567142756,0.9976259948601109,0.025529679755930634,0.31385162,0.5650789092762859,-95.75,-99.0,-2.484274,0.03176059735475319,-1.0,-48.395822454308096,765.9185204071198,-0.0016911256,0.0014289633,1915
6040,1.0290378,438.20947783988663,0.2962962962962963,1.0018698,0.9999998175601102,1.0,-8.672838938161066,-1.489607412494969e-17,0.4670887470441482,5.3180704,0.6301973907631845,-0.6527137457091261,0.6378885514514354,0.025205121389119605,0.33800605,0.5651550854866545,-100.35,-192.0,-2.7697048,0.03459943160635915,-1.0,-53.04035639412998,1202.4758346738217,-0.0010217085,0.0030676732,1908
6060,1.0270133,1011.609279542928,0.4444444444444444,1.0595962,0.9999998891760594,1.0,-5.152918276842974,0.0,0.644734196529395,4.7246666,0.44937280065047436,-4.059128321236382,0.49691868190042987,0.02665470239914945,0.31473243,0.5652483790155347,-113.1,-197.0,-3.5559645,0.021708642407578953,-1.0,-64.83654876741693,1981.9470243162175,-0.0052341493,0.014514044,1866
6080,1.0245126,50.78508226167167,0.4444444444444444,1.0455531,0.9999994139523602,1.0,-3.992751250188064,1.3117143587874964e-16,4.829149749171477,4.610183,0.9849371584522018,-0.6547603820285208,0.9624603721617477,0.02501263085366503,0.3297928,0.5650398617712397,-96.15,-100.0,-2.9697611,0.03143141692443251,-1.0,-48.59230369214769,772.0012304184314,-0.0010272507,0.0021590637,1923
6100,1.022913,3.5963020094933555,0.2962962962962963,1.0768894,0.9999995198385645,1.0,-2.8600171697701224,5.257130833116006e-17,3.2354982392993383,4.772633,0.9607661943074787,-0.6558001871294912,0.9953577162621431,0.025099100437908157,0.2997458,0.563636781876694,-96.3,-100.0,-2.5721684,0.02854288181789358,-1.0,-48.66718587746625,774.3840426518462,-0.0003060609,0.00024193525,1926
6120,1.0206895,842.1135048528319,0.4444444444444444,1.0473378,0.9999998695250922,1.0,-6.160702173664275,-5.952190456629112e-17,0.7074555496433482,4.6894403,0.4665836073432237,-4.074345310984463,0.49028624610064087,0.027079286768450832,0.34416842,0.5648668298383983,-105.4,-194.0,-2.6990533,0.03592643100927355,-1.0,-58.01099476439791,1616.4328634083495,-0.0052391384,0.0065591824,1910
6140,1.0213248,574.9118857575296,0.4444444444444444,1.0941417,0.9999998471370449,1.0,-6.95764769896419,-1.5029989122371236e-17,0.7241314272539205,5.0388165,0.5873721762186193,-0.6578691715813701,0.5951450214618818,0.024971063437390528,0.28603518,0.5647687689670635,-104.45,-192.0,-2.6346953,0.02809082635945262,-1.0,-56.414595452141725,1419.317269786103,-0.0019436377,0.0027754088,1891
6160,1.0215346,1158.5457458897313,0.4444444444444444,1.0855826,0.9999998933034999,1.0,-5.066117079406207,0.0,1.0315659635749421,4.463893,0.34150351613118957,-4.084179004116046,0.44417158003456114,0.02656005756317075,0.2662483,0.5633579180883227,-110.55,-198.0,-2.7372105,0.029867999279040346,-1.0,-63.36102403343783,2038.800173663999,-0.0017539331,0.0026176309,1914
6180,1.0225863,81.81629606513559,0.4444444444444444,1.1074445,0.999999545930036,1.0,-3.4564428214512586,7.420811861724284e-18,4.012364680987316,5.0381603,0.9733922011009404,-0.6599238747055474,0.9345402536838785,0.02498646313608766,0.28690106,0.5650499260526035,-95.75,-100.0,-2.6922927,0.03308687453160383,-1.0,-48.386945169712796,765.0758609029989,-0.002603334,0.003344145,1915
6200,1.0239016,6.706598640125983,0.4444444444444444,1.0414531,0.999999683303713,1.0,-3.4518407681768544,3.342856571793467e-17,4.523662115032214,4.714249,0.922856164980729,-0.6609542844125093,0.9912237918354195,0.025132189448870995,0.27253973,0.56509466750907,-95.65,-98.0,-2.6795945,0.032879394389508015,-1.0,-48.33768949294302,763.5399124869623,-0.0041050655,0.003921856,1913
6220,1.0217297,991.7709931204415,0.6666666666666666,1.0789233,0.9999998828204031,1.0,-5.464049027071419,3.0235861096174476e-17,0.8653745484266677,4.932641,0.4533973019839229,-0.6619851326656048,0.4844510615945741,0.02445226382485425,0.30192044,0.5650603033358066,-108.85,-194.0,-2.9869826,0.032502397513994134,-1.0,-61.40638297872341,1838.1220869171575,-0.010037039,0.006714413,1880
6240,1.0171058,859.3387128130985,0.4444444444444444,1.0670531,0.9999998705359909,1.0,-6.281185065055867,0.0,1.2014512111056095,4.2295284,0.4678318062895632,-4.104649503367117,0.47741991141382656,0.027363780723152525,0.30049604,0.5632756680630304,-106.05,-195.0,-3.1603534,0.029153007963078702,-1.0,-58.423296931877275,1641.9040230355963,-0.0006653545,0.0013733649,1923
6260,1.0094416,391.61840377754476,0.4444444444444444,1.1055356,0.9999998169389311,1.0,-7.853354279346938,1.488827104788057e-17,1.5199364977414436,4.424214,0.6664878635389601,-0.6640155338396919,0.6773116486022507,0.02536109691944507,0.27884632,0.5653015120354038,-100.4,-189.0,-2.4499462,0.02966986500295652,-1.0,-52.9151388161341,1175.9320337811491,-0.002298772,0.002871083,1909
6280,1.0010369,409.3454947056739,0.4444444444444444,1.0958573,0.9999998255679573,1.0,-8.183512449402672,0.0,0.8560304996116107,4.3138885,0.6042631427087536,-4.114367151186755,0.6590151717074905,0.027456045982344617,0.3099466,0.5648332569812271,-100.75,-191.0,-2.686717,0.030903887789572693,-1.0,-53.17379958246347,1196.4149920349896,-0.0032205768,0.0030854198,1916
6300,0.993991,429.52864213282106,0.4444444444444444,1.1032873,0.9999998161858815,1.0,-8.680809363632646,-2.9667755146559504e-17,1.1123871769053726,4.8024487,0.6448477676898872,-0.6660450796642319,0.6408528455270215,0.024847729717302897,0.27871057,0.5649286632096948,-100.75,-191.0,-2.6001158,0.027667536213915503,-1.0,-53.16597077244259,1195.7292386713798,-0.0035251987,0.004270047,1916
6320,0.9919418,11.01078638635052,0.4444444444444444,1.0279393,0.9999994401958314,1.0,-2.896830643003414,-1.488827104788057e-17,3.43618973837736,4.5960608,0.9745732370440858,-0.6670616713514453,0.992652683595307,0.024816087085137682,0.29052553,0.5647305473688697,-95.45,-98.0,-2.8282135,0.034705810467569397,-1.0,-48.236249345206915,760.2160563359412,-0.0009544784,0.0026266468,1909
